timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,nonEU < NO < no_n < 85NO,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_high,none,missCapa,1.0485965554328235e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_low,none,missCapa,1.1154306736982445e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_high,none,missCapa,1.0315827929189477e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_low,none,missCapa,1.1125000283207165e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_high,none,missCapa,1.0029486682597223e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_low,none,missCapa,1.1099931175641196e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,none,processHeat_high,none,missCapa,9.704284989862694e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,none,processHeat_low,none,missCapa,1.10606060745337e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,none,processHeat_high,none,missCapa,7.45188191010283e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,none,processHeat_low,none,missCapa,8.723137318019874e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,none,processHeat_high,none,missCapa,6.915186372084117e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,none,processHeat_low,none,missCapa,1.0560049925049237e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,none,processHeat_high,none,missCapa,9.160236531872505e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,none,processHeat_low,none,missCapa,1.2867221560096509e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,none,processHeat_high,none,missCapa,9.593824370709473e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,none,processHeat_low,none,missCapa,1.0629708304173678e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,none,processHeat_high,none,missCapa,1.051592039584997e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,none,processHeat_low,none,missCapa,1.1170647798529652e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,none,processHeat_high,none,missCapa,9.418683631191421e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,none,processHeat_low,none,missCapa,1.0331995534990312e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,none,processHeat_high,none,missCapa,9.995504283677644e-12,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,none,processHeat_low,none,missCapa,1.0559068709373997e-11,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,none,processHeat_medium,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,none,spaceHeat,none,missCapa,0.0,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT,powerToX < refinery,none,none,capaConv,14.17890833,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE,powerToX < refinery,none,none,capaConv,52.03455833,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ,powerToX < refinery,none,none,capaConv,11.87229167,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE,powerToX < refinery,none,none,capaConv,149.7944,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK,powerToX < refinery,none,none,capaConv,12.61855,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES,powerToX < refinery,none,none,capaConv,103.66206666299999,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI,powerToX < refinery,none,none,capaConv,17.9102,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR,powerToX < refinery,none,none,capaConv,88.05848332999999,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR,powerToX < refinery,none,none,capaConv,36.295291667,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR,powerToX < refinery,none,none,capaConv,6.10575,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU,powerToX < refinery,none,none,capaConv,11.193875,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE,powerToX < refinery,none,none,capaConv,5.088125,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT,powerToX < refinery,none,none,capaConv,117.36608333,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT,powerToX < refinery,none,none,capaConv,13.90754167,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL,powerToX < refinery,none,none,capaConv,91.24704167,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL,powerToX < refinery,none,none,capaConv,38.66975,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT,powerToX < refinery,none,none,capaConv,22.387750003,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE,powerToX < refinery,none,none,capaConv,31.7499,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK,powerToX < refinery,none,none,capaConv,8.412366667,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL,powerToX < refinery,none,none,capaConv,1.831725,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < BA,powerToX < refinery,none,none,capaConv,4.0705,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH,powerToX < refinery,none,none,capaConv,4.613233333,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < MK,powerToX < refinery,none,none,capaConv,3.392083333,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO,powerToX < refinery,none,none,capaConv,21.777175,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS,powerToX < refinery,none,none,capaConv,10.04056667,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK,powerToX < refinery,none,none,capaConv,84.73424167,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 49AT,heatpump < heatpumpGroundSpace,none,none,expConv,0.5880401607219871,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,heatpump < heatpumpGroundSpace,none,none,expConv,1.0639852077241827,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,heatpump < heatpumpGroundSpace,none,none,expConv,0.5733401118681914,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,heatpump < heatpumpGroundSpace,none,none,expConv,3.3012825458668393,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg < 66BG,heatpump < heatpumpGroundSpace,none,none,expConv,0.21173212621849435,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 39CZ,heatpump < heatpumpGroundSpace,none,none,expConv,0.9361226325314667,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 40CZ,heatpump < heatpumpGroundSpace,none,none,expConv,1.3302649859565459,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,heatpump < heatpumpGroundSpace,none,none,expConv,3.307746405214829,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 32DE,heatpump < heatpumpGroundSpace,none,none,expConv,2.1925572648044676,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 33DE,heatpump < heatpumpGroundSpace,none,none,expConv,1.290335303573493,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 34DE,heatpump < heatpumpGroundSpace,none,none,expConv,2.496491096847385,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 35DE,heatpump < heatpumpGroundSpace,none,none,expConv,2.805414230690697,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 36DE,heatpump < heatpumpGroundSpace,none,none,expConv,2.6686605350598085,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 37DE,heatpump < heatpumpGroundSpace,none,none,expConv,4.036084441769014,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,heatpump < heatpumpGroundSpace,none,none,expConv,0.36762390274802703,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,heatpump < heatpumpGroundSpace,none,none,expConv,1.469619490473425,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee < 73EE,heatpump < heatpumpGroundSpace,none,none,expConv,0.2373621215188531,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 01ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.480984377351468,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 02ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.4484710311697091,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 03ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.32051535144201976,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 04ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.06271900471745673,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 05ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.10353183627894688,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.13879044482186226,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.00015979874457041097,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.03052474192815886,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.1458333084303618,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,heatpump < heatpumpGroundSpace,none,none,expConv,0.3487834433960651,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,heatpump < heatpumpGroundSpace,none,none,expConv,0.4138460151587667,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,heatpump < heatpumpGroundSpace,none,none,expConv,1.169721448216834,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.46418615880541236,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.987030072426933,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.26360159616489826,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,heatpump < heatpumpGroundSpace,none,none,expConv,1.7613841997110855,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,heatpump < heatpumpGroundSpace,none,none,expConv,1.434127114346798,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.2815838899468719,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.8243051116271869,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,heatpump < heatpumpGroundSpace,none,none,expConv,1.172269873005205,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.8282119073314137,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.7173520231637378,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.9889807478696491,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,heatpump < heatpumpGroundSpace,none,none,expConv,1.0382757923563337,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.21099481941071552,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,heatpump < heatpumpGroundSpace,none,none,expConv,0.11186120696484052,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,heatpump < heatpumpGroundSpace,none,none,expConv,0.5560000907683939,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,heatpump < heatpumpGroundSpace,none,none,expConv,0.4749786694973609,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,heatpump < heatpumpGroundSpace,none,none,expConv,0.7490912858449625,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,heatpump < heatpumpGroundSpace,none,none,expConv,2.275009138201133,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,heatpump < heatpumpGroundSpace,none,none,expConv,0.6755659500986643,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,heatpump < heatpumpGroundSpace,none,none,expConv,1.5755470797926958,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,heatpump < heatpumpGroundSpace,none,none,expConv,1.8051835099408504,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,heatpump < heatpumpGroundSpace,none,none,expConv,7.838576170840772,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s < 55IT,heatpump < heatpumpGroundSpace,none,none,expConv,1.775914535382379,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,heatpump < heatpumpGroundSpace,none,none,expConv,0.5974394031253608,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,heatpump < heatpumpGroundSpace,none,none,expConv,0.4133683881948531,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,heatpump < heatpumpGroundSpace,none,none,expConv,0.5471766336315935,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LU < lu < 29LU,heatpump < heatpumpGroundSpace,none,none,expConv,0.26682211651188736,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,heatpump < heatpumpGroundSpace,none,none,expConv,0.442303069516481,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,heatpump < heatpumpGroundSpace,none,none,expConv,2.1171334860135467,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,heatpump < heatpumpGroundSpace,none,none,expConv,1.2035683211881656,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,heatpump < heatpumpGroundSpace,none,none,expConv,1.7901914421097342,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 43PL,heatpump < heatpumpGroundSpace,none,none,expConv,0.8094132110780266,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 44PL,heatpump < heatpumpGroundSpace,none,none,expConv,1.2950211822345683,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,heatpump < heatpumpGroundSpace,none,none,expConv,0.965763178033193,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 59RO,heatpump < heatpumpGroundSpace,none,none,expConv,1.1221380697792714e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 60RO,heatpump < heatpumpGroundSpace,none,none,expConv,6.439748990706205e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 61RO,heatpump < heatpumpGroundSpace,none,none,expConv,1.0978138790633087e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1 < 86SE,heatpump < heatpumpGroundSpace,none,none,expConv,0.12037687110609463,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2 < 87SE,heatpump < heatpumpGroundSpace,none,none,expConv,0.5565795728488714,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,heatpump < heatpumpGroundSpace,none,none,expConv,1.6592887405774592,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,heatpump < heatpumpGroundSpace,none,none,expConv,0.9941138834200064,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,heatpump < heatpumpGroundSpace,none,none,expConv,0.47718137308265307,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK < sk < 46SK,heatpump < heatpumpGroundSpace,none,none,expConv,1.045260466634042,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,heatpump < heatpumpGroundSpace,none,none,expConv,0.2938096884990999,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,heatpump < heatpumpGroundSpace,none,none,expConv,1.1569819681891287,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,heatpump < heatpumpGroundSpace,none,none,expConv,0.24338960003937576,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me < 64ME,heatpump < heatpumpGroundSpace,none,none,expConv,7.837143502273147e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m < 83NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.47333114016853334,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 84NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.1263021830402542,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 85NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.06307542210065518,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.06906814445132538,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.1603700709363977,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.249305173575464,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,heatpump < heatpumpGroundSpace,none,none,expConv,0.09155276019264068,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,heatpump < heatpumpGroundSpace,none,none,expConv,0.6990550732287424,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,heatpump < heatpumpGroundSpace,none,none,expConv,0.2514434917275009,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,heatpump < heatpumpGroundSpace,none,none,expConv,1.3521758146373806,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,heatpump < heatpumpGroundSpace,none,none,expConv,0.4858707796816794,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,heatpump < heatpumpGroundSpace,none,none,expConv,1.8177193966805507,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,heatpump < heatpumpGroundSpace,none,none,expConv,0.6761363126156046,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,heatpump < heatpumpGroundSpace,none,none,expConv,0.42128398199474754,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
