timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,EU < ES < es < 07ES,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.569238938412237,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.364873939697945,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.446725105268875,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.346953353702513,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,5.227675619246209,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.8626703307581156,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.514888032992727,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9160046645473747,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9166749664790341,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9659039725378584,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.930072982148737,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9306740608895927,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.930928635812066,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9579075626783773,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.1241559544708113,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9367423562932529,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.717372181062693,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.0110304677516906,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.2149989096191414,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.765086155077644,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.079259127854039,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.910570326749596e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.774892211744926,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.7417362925848408,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.0927442001354795,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.550973421013633,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,8.948347317078666,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,8.894055816767315,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.4591280356950085,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.9902168289174036,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s < 55IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,8.018041036020621,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.7775351063471403,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.334106691284221,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.7850230089613305,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LU < lu < 29LU,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.07387932749178544,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LV < lv < 78LV,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.642132329472248,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,17.948605928014914,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.7441771044272003,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.788517040574138,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 43PL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.055226763964562,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 44PL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.05197029931448,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.8039125953670836,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 12PT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.57432299010854,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt < 13PT,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.4070803879048324,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 59RO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.3718160758469686,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 60RO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.705868166944763,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro < 61RO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.1417210752785576,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1 < 86SE,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.09618953492199023,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2 < 87SE,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.43765877776628537,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.4862510080370797,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.9408189631447803,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.9967363139954641,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK < sk < 46SK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.746754891981647,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.4121847980846565,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba < 63BA,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.8459383247755483,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.852946680990107,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.3603813151050162,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me < 64ME,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.3215159476750042,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk < 67MK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,1.0530736810409083,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m < 83NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.04749111985716565,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 84NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.1028442291136408,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n < 85NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.06522342502446586,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 79NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.22572171992118467,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 80NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.11703097372683893,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 81NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.15168038941938786,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s < 82NO,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,0.40559111745895604,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs < 65RS,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,2.826729913402206,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni < 95UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,9.054402695895138,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 90UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,7.788831555715105,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.068620621571018,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 92UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,10.02201679679676,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,4.332917911090952,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 94UK,powerToX < electrolysis < alkElectrolysis,none,none,capaConv,3.846796057430081,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,expConv,1.4899210355411435e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,miscProHeat < h2BoilerPro < h2BoilerProLow,none,none,capaConv,1.4899210355411435e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_c,none,none,expConv,6.239923727183179,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,wind < onshore < onshore_c,none,none,expConv,12.425387872958154,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_c,none,none,expConv,1.431018455952878e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_c,none,none,expConv,23.8603960919137,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,wind < onshore < onshore_c,none,none,expConv,1.6304827818034433e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_c,none,none,expConv,3.1370076967229874,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_c,none,none,expConv,1.328921862103881e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,wind < onshore < onshore_c,none,none,expConv,24.11169721700997,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,wind < onshore < onshore_c,none,none,expConv,27.140422302053622,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,wind < onshore < onshore_c,none,none,expConv,53.44505047860714,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_c,none,none,expConv,29.533554574047255,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,wind < onshore < onshore_c,none,none,expConv,9.60388745087997,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,wind < onshore < onshore_c,none,none,expConv,8.967775092185455,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,wind < onshore < onshore_c,none,none,expConv,11.734932715057191,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,wind < onshore < onshore_c,none,none,expConv,2.1069133882751507,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,wind < onshore < onshore_c,none,none,expConv,0.8481294693118634,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,wind < onshore < onshore_c,none,none,expConv,22.964995716590813,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_c,none,none,expConv,7.981651234998051,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,wind < onshore < onshore_c,none,none,expConv,20.85607715039082,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_c,none,none,expConv,20.772821895491624,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,wind < onshore < onshore_c,none,none,expConv,12.237213981935076,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_c,none,none,expConv,39.88980141244316,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,wind < onshore < onshore_c,none,none,expConv,6.675565487630251,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,wind < onshore < onshore_c,none,none,expConv,13.32085838615085,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,wind < onshore < onshore_c,none,none,expConv,0.0001281096382510711,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_c,none,none,expConv,3.1926477943001625,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,wind < onshore < onshore_c,none,none,expConv,14.332944226769966,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_c,none,none,expConv,20.629399455862753,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_c,none,none,expConv,2.0659583244992423e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_c,none,none,expConv,20.904691816526658,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_c,none,none,expConv,1.1623207388725052,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,wind < onshore < onshore_c,none,none,expConv,1.713214838405083,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_c,none,none,expConv,1.0166116725623488e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,wind < onshore < onshore_c,none,none,expConv,0.12751342328448984,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,wind < onshore < onshore_c,none,none,expConv,1.855023861583188,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,wind < onshore < onshore_c,none,none,expConv,5.651734371677481,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_c,none,none,expConv,5.869670533952482,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,wind < onshore < onshore_c,none,none,capaConv,6.239923727183179,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,wind < onshore < onshore_c,none,none,capaConv,12.425387872958153,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,wind < onshore < onshore_c,none,none,capaConv,1.431018455952878e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,wind < onshore < onshore_c,none,none,capaConv,23.860396091913703,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,wind < onshore < onshore_c,none,none,capaConv,1.6304827818034433e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,wind < onshore < onshore_c,none,none,capaConv,3.1370076967229874,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,wind < onshore < onshore_c,none,none,capaConv,1.328921862103881e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,wind < onshore < onshore_c,none,none,capaConv,24.11169721700997,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,wind < onshore < onshore_c,none,none,capaConv,27.140422302053622,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,wind < onshore < onshore_c,none,none,capaConv,53.44505047860715,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,wind < onshore < onshore_c,none,none,capaConv,29.533554574047255,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,wind < onshore < onshore_c,none,none,capaConv,9.60388745087997,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,wind < onshore < onshore_c,none,none,capaConv,8.967775092185455,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,wind < onshore < onshore_c,none,none,capaConv,11.734932715057191,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,wind < onshore < onshore_c,none,none,capaConv,2.1069133882751507,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,wind < onshore < onshore_c,none,none,capaConv,0.8481294693118634,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,wind < onshore < onshore_c,none,none,capaConv,22.96499571659081,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,wind < onshore < onshore_c,none,none,capaConv,7.981651234998051,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,wind < onshore < onshore_c,none,none,capaConv,20.85607715039082,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn < 53IT,wind < onshore < onshore_c,none,none,capaConv,20.77282189549162,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs < 54IT,wind < onshore < onshore_c,none,none,capaConv,12.237213981935076,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n < 52IT,wind < onshore < onshore_c,none,none,capaConv,39.88980141244316,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar < 98IT,wind < onshore < onshore_c,none,none,capaConv,6.67556548763025,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic < 56IT,wind < onshore < onshore_c,none,none,capaConv,13.32085838615085,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt < 77LT,wind < onshore < onshore_c,none,none,capaConv,0.0001281096382510711,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl < 30NL,wind < onshore < onshore_c,none,none,capaConv,3.192647794300162,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 41PL,wind < onshore < onshore_c,none,none,capaConv,14.332944226769968,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 42PL,wind < onshore < onshore_c,none,none,capaConv,20.629399455862753,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl < 45PL,wind < onshore < onshore_c,none,none,capaConv,2.0659583244992423e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3 < 88SE,wind < onshore < onshore_c,none,none,capaConv,20.90469181652666,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4 < 89SE,wind < onshore < onshore_c,none,none,capaConv,1.1623207388725052,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si < 57SI,wind < onshore < onshore_c,none,none,capaConv,1.713214838405083,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al < 70AL,wind < onshore < onshore_c,none,none,capaConv,1.0166116725623486e-5,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 47CH,wind < onshore < onshore_c,none,none,capaConv,0.12751342328448984,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch < 48CH,wind < onshore < onshore_c,none,none,capaConv,1.8550238615831878,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 91UK,wind < onshore < onshore_c,none,none,capaConv,5.651734371677482,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk < 93UK,wind < onshore < onshore_c,none,none,capaConv,5.869670533952482,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at,transport < eFrtRail,none,none,expConv,0.06329793443105994,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be,transport < eFrtRail,none,none,expConv,0.02847457502517681,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg,transport < eFrtRail,none,none,expConv,0.03555666227132484,96hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
