timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
10th < 2020,nonEU < UK < uk,none,electricity,none,demand,-254.05999586805407,TheModel
10th < 2020,EU < AT < at < 49AT,none,processHeat_high,none,demand,-8.052237576579795,TheModel
10th < 2020,EU < AT < at < 49AT,none,processHeat_low,none,demand,-4.425715218469889,TheModel
10th < 2020,EU < AT < at < 50AT,none,processHeat_high,none,demand,-13.34350728309239,TheModel
10th < 2020,EU < AT < at < 50AT,none,processHeat_low,none,demand,-7.824989937853212,TheModel
10th < 2020,EU < AT < at < 51AT,none,processHeat_high,none,demand,-7.597897710782234,TheModel
10th < 2020,EU < AT < at < 51AT,none,processHeat_low,none,demand,-5.696383718594865,TheModel
10th < 2020,EU < BE < be < 28BE,none,processHeat_high,none,demand,-43.211193836671804,TheModel
10th < 2020,EU < BE < be < 28BE,none,processHeat_low,none,demand,-16.488219431230934,TheModel
10th < 2020,EU < BG < bg < 66BG,none,processHeat_high,none,demand,-5.415481574225062,TheModel
10th < 2020,EU < BG < bg < 66BG,none,processHeat_low,none,demand,-5.715116201590504,TheModel
10th < 2020,EU < CZ < cz < 39CZ,none,processHeat_high,none,demand,-10.255962331619779,TheModel
10th < 2020,EU < CZ < cz < 39CZ,none,processHeat_low,none,demand,-15.648391687936039,TheModel
10th < 2020,EU < CZ < cz < 40CZ,none,processHeat_high,none,demand,-10.009607575485488,TheModel
10th < 2020,EU < CZ < cz < 40CZ,none,processHeat_low,none,demand,-13.539738914234945,TheModel
10th < 2020,EU < DE < de < 31DE,none,processHeat_high,none,demand,-19.38048888383124,TheModel
10th < 2020,EU < DE < de < 31DE,none,processHeat_low,none,demand,-14.729014199795376,TheModel
10th < 2020,EU < DE < de < 32DE,none,processHeat_high,none,demand,-9.24923313705228,TheModel
10th < 2020,EU < DE < de < 32DE,none,processHeat_low,none,demand,-7.211675267733554,TheModel
10th < 2020,EU < DE < de < 33DE,none,processHeat_high,none,demand,-49.882691540948976,TheModel
10th < 2020,EU < DE < de < 33DE,none,processHeat_low,none,demand,-25.712787196307126,TheModel
10th < 2020,EU < DE < de < 34DE,none,processHeat_high,none,demand,-23.2879104796839,TheModel
10th < 2020,EU < DE < de < 34DE,none,processHeat_low,none,demand,-10.305923830770546,TheModel
10th < 2020,EU < DE < de < 35DE,none,processHeat_high,none,demand,-27.48970939318459,TheModel
10th < 2020,EU < DE < de < 35DE,none,processHeat_low,none,demand,-20.426710278681377,TheModel
10th < 2020,EU < DE < de < 36DE,none,processHeat_high,none,demand,-31.693495441954465,TheModel
10th < 2020,EU < DE < de < 36DE,none,processHeat_low,none,demand,-19.156125144974183,TheModel
10th < 2020,EU < DE < de < 37DE,none,processHeat_high,none,demand,-34.011676969511946,TheModel
10th < 2020,EU < DE < de < 37DE,none,processHeat_low,none,demand,-21.58680858449394,TheModel
10th < 2020,EU < DK < dk_e < 72DK,none,processHeat_high,none,demand,-1.0284797174574496,TheModel
10th < 2020,EU < DK < dk_e < 72DK,none,processHeat_low,none,demand,-1.7890744260781164,TheModel
10th < 2020,EU < DK < dk_w < 38DK,none,processHeat_high,none,demand,-2.699498963683099,TheModel
10th < 2020,EU < DK < dk_w < 38DK,none,processHeat_low,none,demand,-4.171717106825726,TheModel
10th < 2020,EU < EE < ee < 73EE,none,processHeat_high,none,demand,-0.5412160694573277,TheModel
10th < 2020,EU < EE < ee < 73EE,none,processHeat_low,none,demand,-1.1612243905033734,TheModel
10th < 2020,EU < ES < es < 01ES,none,processHeat_high,none,demand,-4.358911841817282,TheModel
10th < 2020,EU < ES < es < 01ES,none,processHeat_low,none,demand,-1.6792579172385058,TheModel
10th < 2020,EU < ES < es < 02ES,none,processHeat_high,none,demand,-5.126238890513008,TheModel
10th < 2020,EU < ES < es < 02ES,none,processHeat_low,none,demand,-1.722154624798302,TheModel
10th < 2020,EU < ES < es < 03ES,none,processHeat_high,none,demand,-3.389301878117563,TheModel
10th < 2020,EU < ES < es < 03ES,none,processHeat_low,none,demand,-1.4416298612906022,TheModel
10th < 2020,EU < ES < es < 04ES,none,processHeat_high,none,demand,-8.357847976535217,TheModel
10th < 2020,EU < ES < es < 04ES,none,processHeat_low,none,demand,-3.2251044440517673,TheModel
10th < 2020,EU < ES < es < 05ES,none,processHeat_high,none,demand,-2.70556839342967,TheModel
10th < 2020,EU < ES < es < 05ES,none,processHeat_low,none,demand,-1.2975723056181403,TheModel
10th < 2020,EU < ES < es < 06ES,none,processHeat_high,none,demand,-14.568140546509673,TheModel
10th < 2020,EU < ES < es < 06ES,none,processHeat_low,none,demand,-8.8196354721535,TheModel
10th < 2020,EU < ES < es < 07ES,none,processHeat_high,none,demand,-6.1990523161664015,TheModel
10th < 2020,EU < ES < es < 07ES,none,processHeat_low,none,demand,-3.8504826039618782,TheModel
10th < 2020,EU < ES < es < 08ES,none,processHeat_high,none,demand,-3.3388345605609646,TheModel
10th < 2020,EU < ES < es < 08ES,none,processHeat_low,none,demand,-1.2805727042436643,TheModel
10th < 2020,EU < ES < es < 09ES,none,processHeat_high,none,demand,-4.774253145415384,TheModel
10th < 2020,EU < ES < es < 09ES,none,processHeat_low,none,demand,-2.1031974760688485,TheModel
10th < 2020,EU < ES < es < 10ES,none,processHeat_high,none,demand,-2.7415657597108027,TheModel
10th < 2020,EU < ES < es < 10ES,none,processHeat_low,none,demand,-1.2042501677490987,TheModel
10th < 2020,EU < ES < es < 11ES,none,processHeat_high,none,demand,-18.913135109456228,TheModel
10th < 2020,EU < ES < es < 11ES,none,processHeat_low,none,demand,-6.275569066175,TheModel
10th < 2020,EU < FI < fi < 74FI,none,processHeat_high,none,demand,-1.2387912195698794,TheModel
10th < 2020,EU < FI < fi < 74FI,none,processHeat_low,none,demand,-3.5130404977099485,TheModel
10th < 2020,EU < FI < fi < 75FI,none,processHeat_high,none,demand,-9.09718461012204,TheModel
10th < 2020,EU < FI < fi < 75FI,none,processHeat_low,none,demand,-44.362714999163664,TheModel
10th < 2020,EU < FR < fr < 14FR,none,processHeat_high,none,demand,-2.9615714422630313,TheModel
10th < 2020,EU < FR < fr < 14FR,none,processHeat_low,none,demand,-3.3830715483581137,TheModel
10th < 2020,EU < FR < fr < 15FR,none,processHeat_high,none,demand,-0.7152861974385917,TheModel
10th < 2020,EU < FR < fr < 15FR,none,processHeat_low,none,demand,-1.3309406354608162,TheModel
10th < 2020,EU < FR < fr < 16FR,none,processHeat_high,none,demand,-3.817943811758269,TheModel
10th < 2020,EU < FR < fr < 16FR,none,processHeat_low,none,demand,-2.7727163932997696,TheModel
10th < 2020,EU < FR < fr < 17FR,none,processHeat_high,none,demand,-3.4677338914501985,TheModel
10th < 2020,EU < FR < fr < 17FR,none,processHeat_low,none,demand,-3.3407193568155624,TheModel
10th < 2020,EU < FR < fr < 18FR,none,processHeat_high,none,demand,-2.398167132809628,TheModel
10th < 2020,EU < FR < fr < 18FR,none,processHeat_low,none,demand,-1.4671108383437785,TheModel
10th < 2020,EU < FR < fr < 19FR,none,processHeat_high,none,demand,-7.914206404858149,TheModel
10th < 2020,EU < FR < fr < 19FR,none,processHeat_low,none,demand,-1.9545997896087968,TheModel
10th < 2020,EU < FR < fr < 20FR,none,processHeat_high,none,demand,-6.454949024584964,TheModel
10th < 2020,EU < FR < fr < 20FR,none,processHeat_low,none,demand,-1.6395977868163156,TheModel
10th < 2020,EU < FR < fr < 21FR,none,processHeat_high,none,demand,-5.000186145961098,TheModel
10th < 2020,EU < FR < fr < 21FR,none,processHeat_low,none,demand,-5.299119147114337,TheModel
10th < 2020,EU < FR < fr < 22FR,none,processHeat_high,none,demand,-0.39862017058027166,TheModel
10th < 2020,EU < FR < fr < 22FR,none,processHeat_low,none,demand,-0.14418176382690678,TheModel
10th < 2020,EU < FR < fr < 23FR,none,processHeat_high,none,demand,-33.454760161950844,TheModel
10th < 2020,EU < FR < fr < 23FR,none,processHeat_low,none,demand,-18.766472494177318,TheModel
10th < 2020,EU < FR < fr < 24FR,none,processHeat_high,none,demand,-2.4357066416683444,TheModel
10th < 2020,EU < FR < fr < 24FR,none,processHeat_low,none,demand,-1.0941337184245126,TheModel
10th < 2020,EU < FR < fr < 25FR,none,processHeat_high,none,demand,-4.6031782985193015,TheModel
10th < 2020,EU < FR < fr < 25FR,none,processHeat_low,none,demand,-3.3071829613115797,TheModel
10th < 2020,EU < FR < fr < 26FR,none,processHeat_high,none,demand,-8.086811408357793,TheModel
10th < 2020,EU < FR < fr < 26FR,none,processHeat_low,none,demand,-3.663742580235954,TheModel
10th < 2020,EU < FR < fr < 27FR,none,processHeat_high,none,demand,-1.4105414009869177,TheModel
10th < 2020,EU < FR < fr < 27FR,none,processHeat_low,none,demand,-0.8056417616015394,TheModel
10th < 2020,EU < FR < fr_co < 99FR,none,processHeat_high,none,demand,-0.02544384067533649,TheModel
10th < 2020,EU < FR < fr_co < 99FR,none,processHeat_low,none,demand,-0.08477253526249269,TheModel
10th < 2020,EU < GR < gr < 68GR,none,processHeat_high,none,demand,-1.972718351477073,TheModel
10th < 2020,EU < GR < gr < 68GR,none,processHeat_low,none,demand,-1.7633239962969174,TheModel
10th < 2020,EU < GR < gr < 69GR,none,processHeat_high,none,demand,-3.7271177108925686,TheModel
10th < 2020,EU < GR < gr < 69GR,none,processHeat_low,none,demand,-2.967305074882418,TheModel
10th < 2020,EU < HR < hr < 62HR,none,processHeat_high,none,demand,-2.737929307756098,TheModel
10th < 2020,EU < HR < hr < 62HR,none,processHeat_low,none,demand,-1.856657796447065,TheModel
10th < 2020,EU < HU < hu < 58HU,none,processHeat_high,none,demand,-11.359570992245898,TheModel
10th < 2020,EU < HU < hu < 58HU,none,processHeat_low,none,demand,-9.380230275446547,TheModel
10th < 2020,EU < IE < ie < 96IE,none,processHeat_high,none,demand,-5.241431179119316,TheModel
10th < 2020,EU < IE < ie < 96IE,none,processHeat_low,none,demand,-5.179519310715954,TheModel
10th < 2020,EU < IT < it_cn < 53IT,none,processHeat_high,none,demand,-6.946611550312435,TheModel
10th < 2020,EU < IT < it_cn < 53IT,none,processHeat_low,none,demand,-3.684168791452867,TheModel
10th < 2020,EU < IT < it_cs < 54IT,none,processHeat_high,none,demand,-13.022763176629942,TheModel
10th < 2020,EU < IT < it_cs < 54IT,none,processHeat_low,none,demand,-6.909938701019891,TheModel
10th < 2020,EU < IT < it_n < 52IT,none,processHeat_high,none,demand,-37.25056439448867,TheModel
10th < 2020,EU < IT < it_n < 52IT,none,processHeat_low,none,demand,-19.770573998372637,TheModel
10th < 2020,EU < IT < it_s < 55IT,none,processHeat_high,none,demand,-4.9838097609121155,TheModel
10th < 2020,EU < IT < it_s < 55IT,none,processHeat_low,none,demand,-2.6400380049351186,TheModel
10th < 2020,EU < IT < it_sar < 98IT,none,processHeat_high,none,demand,-1.7835894521072462,TheModel
10th < 2020,EU < IT < it_sar < 98IT,none,processHeat_low,none,demand,-0.9252866319547522,TheModel
10th < 2020,EU < IT < it_sic < 56IT,none,processHeat_high,none,demand,-3.4903736168031756,TheModel
10th < 2020,EU < IT < it_sic < 56IT,none,processHeat_low,none,demand,-1.8505732639095045,TheModel
10th < 2020,EU < LT < lt < 77LT,none,processHeat_high,none,demand,-1.5767443801125847,TheModel
10th < 2020,EU < LT < lt < 77LT,none,processHeat_low,none,demand,-4.213253073326352,TheModel
10th < 2020,EU < LU < lu < 29LU,none,processHeat_high,none,demand,-2.214411251399289,TheModel
10th < 2020,EU < LU < lu < 29LU,none,processHeat_low,none,demand,-0.8425651741905409,TheModel
10th < 2020,EU < LV < lv < 78LV,none,processHeat_high,none,demand,-1.025775318198144,TheModel
10th < 2020,EU < LV < lv < 78LV,none,processHeat_low,none,demand,-4.062298471719658,TheModel
10th < 2020,EU < NL < nl < 30NL,none,processHeat_high,none,demand,-61.20527053789153,TheModel
10th < 2020,EU < NL < nl < 30NL,none,processHeat_low,none,demand,-27.96129883509428,TheModel
10th < 2020,EU < PL < pl < 41PL,none,processHeat_high,none,demand,-9.929356223466153,TheModel
10th < 2020,EU < PL < pl < 41PL,none,processHeat_low,none,demand,-9.672909912272305,TheModel
10th < 2020,EU < PL < pl < 42PL,none,processHeat_high,none,demand,-8.098286971630523,TheModel
10th < 2020,EU < PL < pl < 42PL,none,processHeat_low,none,demand,-5.612238203261719,TheModel
10th < 2020,EU < PL < pl < 43PL,none,processHeat_high,none,demand,-13.261460929687471,TheModel
10th < 2020,EU < PL < pl < 43PL,none,processHeat_low,none,demand,-9.072979903298103,TheModel
10th < 2020,EU < PL < pl < 44PL,none,processHeat_high,none,demand,-11.738493549212562,TheModel
10th < 2020,EU < PL < pl < 44PL,none,processHeat_low,none,demand,-8.99200724526649,TheModel
10th < 2020,EU < PL < pl < 45PL,none,processHeat_high,none,demand,-6.877820500030347,TheModel
10th < 2020,EU < PL < pl < 45PL,none,processHeat_low,none,demand,-5.739641192249891,TheModel
10th < 2020,EU < PT < pt < 12PT,none,processHeat_high,none,demand,-5.425258693390407,TheModel
10th < 2020,EU < PT < pt < 12PT,none,processHeat_low,none,demand,-10.178963552723765,TheModel
10th < 2020,EU < PT < pt < 13PT,none,processHeat_high,none,demand,-3.458976194473804,TheModel
10th < 2020,EU < PT < pt < 13PT,none,processHeat_low,none,demand,-6.786760764032166,TheModel
10th < 2020,EU < RO < ro < 59RO,none,processHeat_high,none,demand,-8.2792401499203,TheModel
10th < 2020,EU < RO < ro < 59RO,none,processHeat_low,none,demand,-2.808848144021308,TheModel
10th < 2020,EU < RO < ro < 60RO,none,processHeat_high,none,demand,-11.128278408065885,TheModel
10th < 2020,EU < RO < ro < 60RO,none,processHeat_low,none,demand,-4.369312489541962,TheModel
10th < 2020,EU < RO < ro < 61RO,none,processHeat_high,none,demand,-5.322456292167706,TheModel
10th < 2020,EU < RO < ro < 61RO,none,processHeat_low,none,demand,-1.9428754564398483,TheModel
10th < 2020,EU < SE < se_1 < 86SE,none,processHeat_high,none,demand,-0.33303879040177314,TheModel
10th < 2020,EU < SE < se_1 < 86SE,none,processHeat_low,none,demand,-1.216047592199757,TheModel
10th < 2020,EU < SE < se_2 < 87SE,none,processHeat_high,none,demand,-1.613168511892348,TheModel
10th < 2020,EU < SE < se_2 < 87SE,none,processHeat_low,none,demand,-6.49883067312105,TheModel
10th < 2020,EU < SE < se_3 < 88SE,none,processHeat_high,none,demand,-7.760688843416583,TheModel
10th < 2020,EU < SE < se_3 < 88SE,none,processHeat_low,none,demand,-29.00487171717804,TheModel
10th < 2020,EU < SE < se_4 < 89SE,none,processHeat_high,none,demand,-2.0826647900632183,TheModel
10th < 2020,EU < SE < se_4 < 89SE,none,processHeat_low,none,demand,-7.965883486419191,TheModel
10th < 2020,EU < SI < si < 57SI,none,processHeat_high,none,demand,-2.6143997074400667,TheModel
10th < 2020,EU < SI < si < 57SI,none,processHeat_low,none,demand,-1.5717617594177116,TheModel
10th < 2020,EU < SK < sk < 46SK,none,processHeat_high,none,demand,-16.41519226786177,TheModel
10th < 2020,EU < SK < sk < 46SK,none,processHeat_low,none,demand,-13.228786777210816,TheModel
10th < 2020,nonEU < AL < al < 70AL,none,processHeat_high,none,demand,-1.0832305983957151,TheModel
10th < 2020,nonEU < AL < al < 70AL,none,processHeat_low,none,demand,-1.1106035220756418,TheModel
10th < 2020,nonEU < BA < ba < 63BA,none,processHeat_high,none,demand,-3.0108693010526557,TheModel
10th < 2020,nonEU < BA < ba < 63BA,none,processHeat_low,none,demand,-0.644319600593502,TheModel
10th < 2020,nonEU < CH < ch < 47CH,none,processHeat_high,none,demand,-5.748798608808754,TheModel
10th < 2020,nonEU < CH < ch < 47CH,none,processHeat_low,none,demand,-6.70601057986132,TheModel
10th < 2020,nonEU < CH < ch < 48CH,none,processHeat_high,none,demand,-0.5885268605457035,TheModel
10th < 2020,nonEU < CH < ch < 48CH,none,processHeat_low,none,demand,-0.6867090480009693,TheModel
10th < 2020,nonEU < ME < me < 64ME,none,processHeat_high,none,demand,-1.142936221929337,TheModel
10th < 2020,nonEU < ME < me < 64ME,none,processHeat_low,none,demand,-0.5764964847415547,TheModel
10th < 2020,nonEU < MK < mk < 67MK,none,processHeat_high,none,demand,-1.2111712202534766,TheModel
10th < 2020,nonEU < MK < mk < 67MK,none,processHeat_low,none,demand,-0.4493281425191528,TheModel
10th < 2020,nonEU < NO < no_m < 83NO,none,processHeat_high,none,demand,-0.7249968571939824,TheModel
10th < 2020,nonEU < NO < no_m < 83NO,none,processHeat_low,none,demand,-0.873222616593825,TheModel
10th < 2020,nonEU < NO < no_n < 84NO,none,processHeat_high,none,demand,-0.6055856101267383,TheModel
10th < 2020,nonEU < NO < no_n < 84NO,none,processHeat_low,none,demand,-0.7290984954084365,TheModel
10th < 2020,nonEU < NO < no_n < 85NO,none,processHeat_high,none,demand,-0.051176248743104634,TheModel
10th < 2020,nonEU < NO < no_n < 85NO,none,processHeat_low,none,demand,-0.0678231158519476,TheModel
10th < 2020,nonEU < NO < no_s < 79NO,none,processHeat_high,none,demand,-0.30705749245862785,TheModel
10th < 2020,nonEU < NO < no_s < 79NO,none,processHeat_low,none,demand,-0.36454924770421826,TheModel
10th < 2020,nonEU < NO < no_s < 80NO,none,processHeat_high,none,demand,-0.7079381076129476,TheModel
10th < 2020,nonEU < NO < no_s < 80NO,none,processHeat_low,none,demand,-0.8562668376308383,TheModel
10th < 2020,nonEU < NO < no_s < 81NO,none,processHeat_high,none,demand,-1.4499937143879649,TheModel
10th < 2020,nonEU < NO < no_s < 81NO,none,processHeat_low,none,demand,-1.74644523318765,TheModel
10th < 2020,nonEU < NO < no_s < 82NO,none,processHeat_high,none,demand,-2.7464586825466153,TheModel
10th < 2020,nonEU < NO < no_s < 82NO,none,processHeat_low,none,demand,-3.3148547872639393,TheModel
10th < 2020,nonEU < RS < rs < 65RS,none,processHeat_high,none,demand,-8.19672917368726,TheModel
10th < 2020,nonEU < RS < rs < 65RS,none,processHeat_low,none,demand,-6.951869374824628,TheModel
10th < 2020,nonEU < UK < ni < 95UK,none,processHeat_high,none,demand,-1.8533032064886072,TheModel
10th < 2020,nonEU < UK < ni < 95UK,none,processHeat_low,none,demand,-1.6198209756719772,TheModel
10th < 2020,nonEU < UK < uk < 90UK,none,processHeat_high,none,demand,-14.096927105528177,TheModel
10th < 2020,nonEU < UK < uk < 90UK,none,processHeat_low,none,demand,-14.751304246058359,TheModel
10th < 2020,nonEU < UK < uk < 91UK,none,processHeat_high,none,demand,-3.9306458830192113,TheModel
10th < 2020,nonEU < UK < uk < 91UK,none,processHeat_low,none,demand,-3.588486981699108,TheModel
10th < 2020,nonEU < UK < uk < 92UK,none,processHeat_high,none,demand,-27.843984194230362,TheModel
10th < 2020,nonEU < UK < uk < 92UK,none,processHeat_low,none,demand,-19.860676265188136,TheModel
10th < 2020,nonEU < UK < uk < 93UK,none,processHeat_high,none,demand,-7.176461942901555,TheModel
10th < 2020,nonEU < UK < uk < 93UK,none,processHeat_low,none,demand,-5.5140915031302145,TheModel
10th < 2020,nonEU < UK < uk < 94UK,none,processHeat_high,none,demand,-1.9053828835443278,TheModel
10th < 2020,nonEU < UK < uk < 94UK,none,processHeat_low,none,demand,-2.2559269289494797,TheModel
10th < 2020,EU < AT < at,none,frtRail,none,missCapa,2.0083112816791975e-16,TheModel
10th < 2020,EU < AT < at,none,frtRoadHeavy,none,missCapa,0.0,TheModel
10th < 2020,EU < AT < at,none,frtRoadLight,none,missCapa,0.0,TheModel
10th < 2020,EU < AT < at,none,psngRail,none,missCapa,0.0,TheModel
10th < 2020,EU < AT < at,none,psngRoadPrvt,none,missCapa,0.0,TheModel
10th < 2020,EU < AT < at,none,psngRoadPub,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,frtRail,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,frtRoadHeavy,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,frtRoadLight,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,psngRail,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,psngRoadPrvt,none,missCapa,0.0,TheModel
10th < 2020,EU < BE < be,none,psngRoadPub,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,frtRail,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,frtRoadHeavy,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,frtRoadLight,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,psngRail,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,psngRoadPrvt,none,missCapa,0.0,TheModel
10th < 2020,EU < BG < bg,none,psngRoadPub,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,frtRail,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,frtRoadHeavy,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,frtRoadLight,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,psngRail,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,psngRoadPrvt,none,missCapa,0.0,TheModel
10th < 2020,EU < CZ < cz,none,psngRoadPub,none,missCapa,0.0,TheModel
