timestep_superordinate_dispatch,timestep_dispatch,region_dispatch,gen; ocgtH2Chp,gen; offshore_b,gen; ccgtGasBackProLow,stExtOut; lithiumBattery,gen; gasEngineProMed,gen; pvOpenspace_b,gen; bioGasEngineProLow,gen; ccgtH2BackProLow,gen; ocgtGasChpH2Rdy,gen; ccgtH2BackDh,gen; onshore_c,gen; pvResi_a,gen; ocgtGasChp,gen; onshore_b,gen; ocgtH2,gen; pvInd_a,gen; runOfRiver,gen; onshore_a,stExtOut; reservoir,gen; pvOpenspace_c,gen; pvOpenspace_a,stExtOut; pumpedStorage,gen; pvInd_b,gen; offshore_a,gen; gasEngineDh,gen; gasEngineProLow,gen; pvResi_b,gen; bioGasEngineDh,gen; bioGasEngineProMed,import,demand,use; heatpumpGroundSpace,use; bevPsngRoadPub,use; heatpumpPro,use; heatpumpAirSpace,use; directAirCapture,use; eBoilerProLow,stExtIn; lithiumBattery,use; oberFrtRoadHeavy,use; alkElectrolysis,use; eFrtRail,use; bevFrtRoadLight,use; liquifaction,use; eBoilerDh,use; eBoilerProHigh,use; pemElectrolysis,use; soElectrolysis,use; bevFrtRoadHeavy,use; resistiveHeatSpace,use; eBoilerProMed,stExtIn; pumpedStorage,use; ePsngRail,use; heatpumpAirDh,use; bevPsngRoadPrvt,export
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,EU < HU < hu,,,,0.0010120350581705763,,,,,,,626.0860256969329,,,,,,3.104559323110304,,,,,,,,,,,,,957.9441258229314,-286.641389096557,-102.62278035921476,-14.490281530564019,-14.124792660736592,,,,-0.0011380974455448562,-59.69696660398108,-106.97302677663366,-4.066136444018881,-9.516770954756566,,-180.5560914226178,,,,,,-27.30747699992279,,-4.288416857806714,-83.89640572235669,-65.17633894190338,-627.7761091615981
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,EU < IE < ie,,,,0.0016140323121209132,,,,,,,,,,1616.8789533537886,,,11.258323275997318,,,,,22.950676516922165,,,,,,,,,-180.1822205639116,-14.572618487450796,-16.31549485075348,-15.3309091878601,,-2.2195883980936615,-2.6623085811308793,-0.001815070011269342,-14.956900259251618,-839.6660863498598,-0.020865069767197222,-7.3038136362269395,-21.936334666473208,-55.526520910701926,,,,,,-38.43742686721529,-28.325061665348898,-0.7345875951173546,-11.766568939915455,-151.43228026894548,-249.69840741124574
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,EU < LT < lt,,,,0.0010087659991277734,,,,,,,0.003489346534828018,,,148.89812926711997,,,3.8486129733315426,,,,,,,,,,,,,393.15974165282984,-98.86596271691621,-13.331770285203547,-4.945774782354393,-5.444809765953137,,,,-0.0011344509635429305,,-5.6849825069576365,-31.550726324358415,-12.258170454155309,-0.005037102901934174,-18.67821143838943,,,,-44.57624075512722,,-16.05011616828467,-0.00523567149025642,-0.2359603107661769,-19.442486672512533,-38.1329481731032,-236.70165869683137
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,EU < LV < lv,,,,0.0010077880336757797,,,,,,,,,,,,,14.218787383762335,453.63988360950685,,,,,,,,,,,,377.07093529710204,-52.576025767413036,-10.283720324239964,-7.563591136070185,-6.313783931779052,,,,-0.0011333119314346286,,-159.9542129877938,-13.162591969026117,-4.018251992806973,-17.881091614182964,-40.93532025570085,,,,-12.626919347152276,-0.12035681291218257,-28.28804937247262,,-0.4002023670876072,-8.070696679703952,-85.52544663642604,-397.2101991036826
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,EU < RO < ro,,,,0.0011461520761321977,,,,,,,,,,527.0485808420597,,,67.63013794422874,1959.5241275500798,72.64045811611713,,,,,,,,,,,0.002178960386617722,-424.34356969415603,-16.901732270756323,-25.150674811173086,-30.344841665945957,,,,-0.001288888156689893,-100.46449074079169,-329.1211619708018,-11.258423949928748,-11.888463053374656,,-162.41966804318022,,,,,-547.8147401815536,-105.12835391596188,-0.0010604074053798928,-2.786511082255717,-44.12031316837,-177.3538001203936,-637.747846872904
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,nonEU < AL < al,,,,0.001126103947994974,,,,,,,0.001137619412647674,,,420.80709494047335,,,10.889969884645325,,137.57987968938224,,,,,,,,,,,0.01662552162324114,-35.37659433107525,-7.722331671330828,-4.6864684196817485,-10.075722144472683,,,,-0.001266364981760531,-6.331429063106243,-102.2621379158909,-0.7095252375833491,-0.7443888164581042,,-15.821873826687542,,,,,-0.003297787757314875,-27.843798603900268,,-0.05967492983384512,-4.838008604394723,-19.19861032099855,-333.6204959889719
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,nonEU < BA < ba,,,,0.0011277013498689119,,,,,,,,,,,,,36.19230105897872,831.9893756809086,2.038349831766921,,,0.18188264472064397,,,,,,,,0.009598735949413784,-73.48118137641663,,-12.644532920151885,-11.83947871158811,,,,-0.0012681712197067712,-8.453059492855175,-177.36349106002396,-0.9472862514784836,-1.0619132649913887,,-62.80389093949232,,,,,-126.98220384856069,-33.16767444209319,,-0.07966698495756946,-4.150379484887603,-66.05861388967585,-291.3767507387046
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,nonEU < ME < me,,,,0.00110033221978548,,,,,,,,,,361.9712555947739,,,2.1861764037635476,,0.024284457315460792,,,,,,,,,,,0.04779455898302288,-21.792042059297078,-0.0010732252908645925,-0.3384793605647173,-1.8904145198645994,,,,-0.0012374022716803506,-2.3077845262097143,-27.59812202360353,-0.2586129411908725,-0.6253915040467902,,-7.843046481094523,,,,,-23.96543957922842,-5.12636416108175,,-0.03552795769787215,-0.8940055231725338,-24.557373949769136,-246.99563654460655
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,nonEU < MK < mk,,,,0.0011236793112573186,,,,,,,,,,297.18542116009615,,,11.418775617677003,,,,,,,,,,,,,0.02353419591818903,-40.086596626205534,,-3.0461936394575355,-7.00475014482607,,,,-0.0012636410538058966,-5.312518281814602,-75.60044078271828,-0.5953417416494657,-0.58549903830768,,-22.208915060544573,,,,,-22.507598262587592,-19.05268407797713,,-0.03745483323294408,-4.365341471005387,-14.891836779958544,-93.33142682693247
30th < 2040,30th < 2040 < d001 < hh0002 < h0006,nonEU < RS < rs,,,,0.0011009402852802336,,,,,,,,,,1338.26094194774,,,81.73366932571764,,6.295922509240912,,,,,,,,,,,190.3898003445208,-251.25368432038638,-32.84744285960662,-28.254812029846505,-25.403045716283685,,,,-0.001237992596651497,-21.21661868456409,-290.358031433523,-2.3776099078864523,-2.7698001582878122,,-58.66454657803931,,,,,-82.33404342859083,-70.48628375081688,,-0.19998065303054793,-12.968891718515172,-161.7057765433947,-575.8391793707941
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < BG < bg,,,,0.0010832710081800116,,,,,,,,,,151.0390970135888,,,7.996076726108204,,64.24966780907599,10.404346676305204,,,,,,,,,,459.2968335554185,-270.76150004858306,-0.0012310142197859168,-3.6268250394718393,-31.78728689149602,,,,-0.0012182792286840132,-36.76216538545445,-50.672664873445726,-2.160979807037964,-1.7557984145202055,,-102.80582780104935,,,,,-127.15902636118187,-32.992448206069156,-0.0010870445328681724,-0.9992921260632618,-23.076141326378067,-8.419589070865596,-0.004297537295021102
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < EE < ee,,,,0.0014148319367016165,,,,,,,,,,1117.1882274052816,,,,,,,,,,,,,,,,,-74.38815906300822,-4.811387469689953,-9.06479311554329,-2.3276881387557826,,,,-0.0015912239296975298,-8.616147209421008,-56.47362851298913,-1.2605257735501534,-2.0041223921940268,-120.49745608289861,-87.1127174344022,,,,,-0.02406486434527611,-13.722859617306844,,-0.24478345604696933,-9.721027936995196,-68.28142782144015,-658.6366109520226
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < GR < gr,,,,0.0011406824782303627,,,,,,,730.6619821667402,,,711.5451846357707,,,2.49142994193628,,,102.6557155582246,,,,,,,,,,18.422518060984284,-392.39788519097186,-24.08581968133673,-10.375671817663141,-22.85380095651681,,-4.343923663180528,,-0.0012827811947701724,-49.12473732587177,-479.97164909706953,-0.18518336851269931,-6.185236569589421,,-152.6109175539905,,,,,-152.3805080792591,-37.619880617036564,,-0.8036207610214036,-7.7949977408217315,-23.03175504680581,-202.01119040899283
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < HR < hr,,,,0.0010865783108455296,,2.801930879676003,,,,,234.26950453891726,,,,,,25.16492528529129,372.52340424694245,107.47471318271839,1.6069554690428485,8.882394953231604,,,,,,,,,402.32451292106725,-144.3636327117929,-4.3823496076906325,-2.975976187874245,-3.995201192352909,,,,-0.001221949647023463,-22.100204242770932,-8.739947227148752,-1.100428063088406,-2.2562811996019616,,-6.799989128413201,,,,,-0.9558733724790139,-30.00082498609889,,-0.5537176647236243,-9.84088331456395,-4.479322668767444,-912.5030611781074
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < HU < hu,,,,0.0010152020310358935,,,,,,,988.5135796838683,,,,,,3.0296984793475654,,,7.426311155126023,,,,,,,,,,957.9436713484871,-344.9495670209227,-148.99733086150488,-17.134684947972126,-14.125067348598803,,,,-0.0011416309905068513,-65.09373931222866,-114.69304553181115,-4.433726548465303,-10.627314721240744,,-294.13774434759404,,,,,,-27.31248711833281,,-4.6761017332096895,-83.89640587433541,-161.85173218541283,-664.9826721736522
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < IE < ie,,,,0.0016335572594295647,,,,,,,,,,1627.0880080945146,,,11.646217019644258,,,,,22.97536389145938,,,,,,,,,-184.01639493830768,-14.755428453138233,-16.536979648398418,-15.331665173207387,,-2.2311403862840975,-2.6793805279223273,-0.0018370495214158047,-16.309045865821304,-839.6660800708464,-0.022751330417965062,-7.399057533038671,-24.349747519880605,-55.52653353938355,,,,,,-38.43922014694518,-28.376097870069323,-0.8009963678016632,-11.766569983947493,-153.8041342444685,-249.69841830995873
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < LT < lt,,,,0.0010110237966789036,,,,,,,0.005091458397117711,,,201.65526377841798,,,4.161639861217932,,,,,,,,,,,,,393.1731639409333,-120.00825154319726,-14.817646456385331,-5.123751694067585,-5.444214271777518,,,,-0.0011369473197511732,,-5.687438300349438,-34.40300020759004,-13.297344162399686,-0.0050662023607663175,-20.023731614200685,,,,-48.606057565408825,,-16.05256350516671,-0.0046813353073016616,-0.2572917826618962,-19.442486805614376,-52.57386519275214,-243.24795070218107
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < LV < lv,,,,0.0010070258960489028,,,,,,,,,,,,,14.965794780000925,504.91490163769447,,,,,,,,,,,,377.0710864552859,-63.81930395502805,-16.262882948186363,-7.861776769089736,-6.313335854900194,,,,-0.0011324613976339472,,-162.49003352326176,-14.352527088836736,-4.1792501953178265,-29.994029198370157,-56.20971131866708,,,,-13.768428164074475,-0.12304592876968923,-28.32291195839038,,-0.43638178013554646,-8.070696493969804,-87.5246645467775,-397.22379778037305
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,EU < RO < ro,,,,0.0011473130419621853,,,,,,,,,,500.1890541839867,,,84.27428465689044,2252.743363553116,87.34352058260859,5.422356865643222,74.50815813113225,,,,,,,,,0.0020858715007854548,-510.66292657688484,-17.14445096387131,-26.595447655227215,-30.345731934508315,,,,-0.0012902315579278736,-109.54676162692644,-495.2057749082188,-12.276216956295741,-12.271992798146183,,-162.75990983979722,,,,,-568.2098983044316,-105.142077744274,,-3.0384194758547993,-44.12031308385093,-257.84078094233496,-649.321982733257
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < AL < al,,,,0.001127907746322044,,,,,,,0.0010092833584664695,,,399.70390457123125,,,10.561556147541022,,107.89852609601651,,,,,,,,,,,0.015718400709894144,-39.94329785261138,-8.2127872449289,-4.8795120743693605,-10.077099060130912,,,,-0.0012684200091601931,-6.903807954627652,-105.5913482402639,-0.7736683030661323,-0.7548714820768597,,-15.8218761398005,,,,,-0.0033440933485400933,-27.85998154657521,,-0.0650697103564522,-4.838008725857664,-22.283623265858765,-270.17198779120264
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < BA < ba,,,,0.0011201623506232074,,2.2821190199964354,,,,,,,,,,,36.94845397939223,474.2637809251557,16.724624108165823,,,0.185167602822388,,,,,,,,0.010260138303780992,-82.96674029194968,,-4.533227514270563,-11.794451891344654,,,,-0.0012597105085914652,-9.217239707820932,-55.89046463918492,-1.032923577455048,-0.7988860632994372,,-15.235528821351789,,,,,-15.56173097645308,-32.48955892020753,,-0.086869103166013,-4.150379219024575,-15.445643519444646,-281.2092468813042
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < ME < me,,,,0.0010759638418285325,,2.9962869278756448,,,,,,,,210.61657761346063,,,2.304971813368492,,1.0327436385757176,,,,,,,,,,,43.47335528310469,-24.6051391675803,-0.0010559144552803193,-0.11768621773066404,-1.8366793411653632,,,,-0.0012099924130224773,-2.516414700506277,-17.401071070743512,-0.28199227421925216,-0.1969358621682084,,-2.3477496757118077,,,,,-0.4966886993704456,-4.823430110759022,,-0.0387397844185763,-0.8940046954442586,-4.07232526843235,-200.79358756366867
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < MK < mk,,,,0.0011284097244675857,,,,,,,,,,555.3244167982023,,,11.288796047840005,,,,,,,,,,,,,0.021175287425641665,-45.2613062171311,,-3.1048505500546897,-7.00446824887415,,,,-0.0012689832204876117,-5.792784789584719,-76.53077401511773,-0.6491622998149814,-0.5913419687984918,,-22.208913253384463,,,,,-24.760769506873224,-19.05755559325192,,-0.04084085489003169,-4.365341819711089,-15.790391266230012,-341.4750517125292
30th < 2040,30th < 2040 < d001 < hh0002 < h0007,nonEU < RS < rs,,,,0.001102533789278069,,,,,,,,,,758.9486244083284,,,78.46785736073988,,17.164178556225856,11.099207661695743,,,,,,,,,,586.0219286738613,-283.6875889027999,-19.204992336132857,-13.277217123866675,-25.351013530935827,,,,-0.001239852448923347,-23.13466034047823,-255.95856829261336,-2.592552491935353,-2.3440802006668195,,-58.66455115637913,,,,,-51.62584637498394,-69.57040058690303,,-0.21805946325908657,-12.968892213347607,-46.63405089180958,-586.4687103382396
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < BG < bg,,,,0.001091647510485297,,,,,,,,,,331.5451772084319,,,14.018576192491857,,56.90309685482652,39.85259116914886,,,,,,,,,,831.6197454937967,-297.68920129810664,-0.0012757309901677632,-29.124411628417263,-32.94004659962916,,,,-0.0012275480152166042,-32.875554128079386,-119.3279522103608,-1.9325142540181441,-11.735259572296277,,-102.80582510358178,,,,,-259.4763850596369,-34.26530271448456,-0.0010282506624650464,-0.8936438328835451,-23.07614128795857,-327.7920936527343,-0.003302276654631388
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < EE < ee,,,,0.001023067436181442,,0.8388690805503765,,,,,,,,805.603718755551,,,,,,0.10651688304230597,,,,,,,,,,0.003427864177836121,-79.99186646685536,,-6.132429306227006,-2.1660378269172442,,,,-0.0011503407117741248,-7.705221142139173,-56.47031805559771,-1.1272590410189443,-1.1506167746096296,-0.8337902243377473,,,,,,,-12.723282871046944,,-0.21890418245369644,-9.720990504523215,-60.40026261825855,-567.9117498394711
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < GR < gr,,,,0.00116510856217384,,,,,,,1427.7245534835859,,,1027.1455077247706,,,2.4625988574715465,,,382.5068314085199,,,,,,,,,,44.875086966810535,-413.5470750796843,-50.70811279328506,-78.46416134777108,-22.854433791865723,,-16.55795820747443,,-0.0013101620638715167,-43.93111624549139,-572.7689917692496,-0.16560520283084681,-42.33410683211428,,-152.6109329303256,,,,,-195.73687594101747,-39.259605884390204,-0.001016720773504904,-0.7186594573632163,-7.794999191225767,-621.2353480271781,-626.0269835377518
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < HR < hr,,,,0.0010423519407589184,,15.57769933306418,,,,,58.423143317669435,,,,,,24.854081995706725,177.6873861895433,155.1243562060885,7.443350960014911,31.761100728343248,44.223536501444926,,,,,,,,408.870528800698,-152.14444396606416,,,-3.4121433831032433,,,,-0.0011721956732028056,-19.763701436159128,-0.0011123677501361834,-0.9840873619059054,,,-0.0011057763252539836,,,,,,-24.733200958095832,,-0.49517689905986473,-9.840879787303827,,-712.5856262619238
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < HU < hu,,,,0.0010093875777589605,,,,,,,582.8321976952765,,,,,,3.0381025891028983,,,17.841298169481206,,,,,,,,,,762.1298458448028,-379.25540032892656,-24.117296334592126,-9.545523850548634,-14.126400085397648,,,,-0.0011351497941778758,-58.21182532966313,-58.93463455174991,-3.9649790920870642,-7.100443772010477,,-38.294991411333754,,,,,,-27.288901666131206,,-4.181729613222583,-83.8964057963206,-18.87809497353528,-638.0432881537904
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < IE < ie,,,,0.001602333236351745,,,,,,,,,,1627.364062726641,,,11.800841663799181,,,,,22.859206560839507,,,,,,,,,-197.0711228064152,-14.423363123182929,-15.976590115445585,-15.330530780543464,,-2.20991409507728,-2.6486774374192463,-0.001801943610882095,-14.584802459739807,-839.6660864843184,-0.020345988512895742,-7.155053016953942,-20.366615975534504,-55.526515612501115,,,,,,-38.4359394851062,-28.353438428835368,-0.7163125232138183,-11.766568177003888,-148.07385406281682,-249.6984279793246
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < LT < lt,,,,0.0010083005732145355,,,,,,,0.003862524597194764,,,154.98985049738155,,,4.7652549171405525,,,9.704577058136287,9.077958752786143,,,,,,,,,392.81794598735206,-129.04854957135248,-13.016087990488495,-4.83939432830936,-5.444947447993816,,,,-0.0011339288643032863,,-5.684926263485894,-30.76580728132132,-11.902770569446533,-0.00501934672533573,-18.35321620994682,,,,-43.46727293372104,,-16.049482484053122,-0.004260343569580573,-0.23009008960495006,-19.442486677611214,-35.67137159544936,-237.43381554808911
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < LV < lv,,,,0.0010082282292175383,,,,,,,,,,,,,21.487377815733357,407.786902176993,,7.378125593749322,,,,,,,,,,287.2717331418937,-68.62685277174552,-4.685085398460737,-6.613252367777655,-6.316231727005751,,,,-0.0011338404790087033,,-84.24124690817388,-12.835132975340784,-3.5656760339825455,-7.819715649110897,-10.945781957127403,,,,-12.312786818202483,-0.11608954990689326,-28.171419147068125,,-0.3902461316663937,-8.070697404303756,-72.34642198145936,-396.8682320256691
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,EU < RO < ro,,,,0.0011487406506573796,,0.0021061763337285157,,,,,,,,471.6977604426804,,,102.65051495567378,1571.131989110688,100.41627284766892,29.09067969550226,366.11782412225966,,,,,,,,,0.0023240013024779863,-561.4492411880912,-16.82358207154377,-23.97224110542714,-30.346846215252707,,,,-0.0012918290480798595,-97.96513490597556,-252.38596517031021,-10.978336852660826,-11.5357637647643,,-162.24494617329054,,,,,-528.0975090916456,-105.11701166888284,,-2.717188253056445,-44.12031314684148,-136.4726658814566,-656.882834760271
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,nonEU < AL < al,,,,0.001127190942108625,,,,,,,,,,365.2436004594168,,,9.479292124904559,,51.41506601859141,,,,,,,,,,,163.25369882531803,-42.09613410109205,-9.182725744887382,-5.019577982172666,-10.076144218078799,,,,-0.0012675963974898869,-6.173915756116733,-107.52807322202798,-0.6918736670689604,-0.7434706944349875,,-15.821879804626626,,,,,-0.003368105850445729,-27.88629432353069,,-0.058190336790345965,-4.838008610269011,-27.145999853072155,-332.12667282717325
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,nonEU < BA < ba,,,,0.0011145535643502192,,11.709944083095978,,,,,,,,,,,35.93091406663633,338.76605367724983,44.0879340937953,,,0.18671314420299842,,,,,,,,0.010290486284106854,-87.43842429205083,,-3.2674663939443964,-11.783511151836322,,,,-0.0012533712634495288,-8.242764259089189,-13.800982473965734,-0.9237196619062287,-0.743920085832855,,-8.647282603472425,,,,,-6.599500911475955,-32.228339466198605,,-0.07768502952010399,-4.1503789251512,-6.364587973812985,-246.42201995063309
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,nonEU < ME < me,,,,0.0010561564851653113,,15.181373003863518,,,,,,,,165.87460684461615,,,2.3698168160096675,,1.0515277802046392,,,,,,,,,,,76.78226715892099,-25.93128994497322,-0.0010567703277941643,-0.11591828609504268,-1.8366144061512892,,,,-0.0011876968672952157,-2.2503714573875913,-17.15191988099266,-0.2521791678371405,-0.19421283728017444,,-2.3196132744623448,,,,,-0.5017432209562419,-4.823748786578863,,-0.03464409308345447,-0.8940042823300292,-4.156032396528744,-200.79587229746352
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,nonEU < MK < mk,,,,0.0011508430409179415,,,,,,,,,,901.0362981165226,,,11.133929800336201,,,,,,,,,,,,,0.003989305299041309,-47.70076880325446,,-8.393689311870164,-7.363169694800765,,,,-0.0012941936920264979,-5.180353439616983,-85.33404210654768,-0.5805308284130637,-1.4792197631436106,,-22.20894437803588,,,,,-78.69434895047053,-20.254416987755224,-0.0011699949165131466,-0.036523031804473645,-4.365343189111436,-43.78234343836907,-586.7994887700992
30th < 2040,30th < 2040 < d001 < hh0002 < h0008,nonEU < RS < rs,,,,0.0011071847408824277,,,,,,,,,,463.82769943736236,,,78.85480895055784,,28.637853696613398,56.76999826702176,,,,,,,,,,680.4595850498073,-298.977586410958,-13.196917843142858,-9.554258461770344,-25.332844878644774,,,,-0.001245210589881112,-20.688791595476946,-159.2152534204061,-2.3184597230562236,-2.1754325430765964,,-58.66454235597352,,,,,-24.413823275886948,-69.12859101233194,,-0.19500553387833092,-12.968892828297564,-18.594269689356338,-593.1249642209458
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < BG < bg,,,,0.001093126820040223,,,,,,,,,,229.8722473795439,,,14.882565832174967,,65.07999569902768,92.85257969996064,,,,,,,,,,831.621186865395,-333.7716778326292,-0.0012500397027894877,-26.828224885939814,-32.36473002042615,,,,-0.0012293114341125303,-36.913031473781764,-119.15298716677853,-2.1698481249682007,-10.686905628770111,,-102.80582611075793,,,,,-208.15074652604397,-33.34451472701716,,-1.003393062245196,-23.076142703564493,-304.0361825578798,-0.003571041498859084
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < EE < ee,,,,0.0010165132121449888,,1.8830287034311615,,,,,,,,1047.8711165935238,,,,,,0.20688539006667742,,,,,,,,,,0.004995494834024782,-90.40070162053402,-21.248022268910535,-7.749679675575253,-2.260669100485755,,,,-0.0011431439135798683,-8.651506509187717,-56.47013706587241,-1.2656987711333294,-1.4583941124618411,-31.328915417437106,-86.5620803591896,,,,,-0.017738737295324845,-13.47577506289702,,-0.24578800847509322,-9.721017224750518,-61.154006654003595,-657.9563423387849
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < GR < gr,,,,0.0011807375774063884,,,,,,,1226.6704189025988,,,874.5464358704675,,,2.441554215363765,,,812.0629368768895,0.0013986295370428633,,,,,,,,,0.003393073885250152,-476.6897489630922,-50.181019698538684,-72.82277523848923,-22.85548054799711,,-11.849876540381906,-0.0159784985047604,-0.001327907242903801,-49.32633744607017,-572.7693021468881,-0.18594333164702115,-39.290285043570066,,-152.61066502819762,,,,,-195.73667634385723,-39.259489035643576,,-0.8069186929969205,-7.795002814062457,-576.5714944853423,-646.9603332755808
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < HR < hr,,,,0.0010862794145137622,,32.582154986763456,,,,,164.2231504160394,,,,,,24.86155192802069,336.4051201311082,139.42658461609088,15.443034241022728,64.35542133700882,,,,,,,,,403.6685670659025,-175.3747062201744,-4.184495338774902,-2.6028461210244416,-3.884134519589923,,,,-0.0012215993396209183,-22.190899971120515,-7.460579585047309,-1.1049440450939017,-2.0171608481375913,,-5.9462445232905266,,,,,-0.9002559632980457,-28.667018662825395,,-0.555990034080508,-9.840882492535874,-3.732138639497035,-912.5027845826565
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < HU < hu,,,,0.001010769626948937,,,,,,,643.0939316391394,,,,,,3.1346026541687793,,,45.95083452156373,,,,,,,,,,957.9439872555861,-425.22439760288586,-87.13278710395778,-7.947728687508232,-14.158939484013938,,,,-0.0011366637428787921,-65.36087368044842,-36.95841911476987,-4.451921858074148,-6.155927641201775,,-186.3645560114341,,,,,,-27.28184943825231,,-4.695291712083707,-83.89640405057563,-13.813706150355719,-686.6791287329895
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < IE < ie,,,,0.0015542728738340162,,,,,,,,,,1624.2232657183647,,,14.747090094094785,,,,,20.45407786191679,,,,,,,,,-239.80397114449607,-61.645147996484795,-14.455065019935654,-16.60626460873315,,-5.187269223024765,-5.987175831612045,-0.0017479098081428716,-16.37597559991963,-839.6660561296748,-0.022844698264728486,-6.519015502725513,-8.140806997539103,-55.52662323571381,,,,,,-39.7649969937286,-28.38397774555571,-0.8042835296842016,-11.766606159241407,-59.069333398910985,-249.69840865914134
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < LT < lt,,,,0.0010205088852686174,,,,,,,0.0078988121957184,,,292.0365370127338,,,5.1685684030182815,,,32.26940122509531,31.294199316748962,,,,,,,,,393.18772272435535,-145.8408203188553,-24.04057749495103,-5.005219108746363,-5.486658112276243,,,,-0.001147631468436168,,-5.6935600475030865,-34.544184656700224,-14.943440448681125,-0.0051999621193456885,-50.85932960448682,,,,-48.805529106244876,-0.0010968376353237554,-16.11611975712617,-0.004002797533946949,-0.2583476672759272,-19.44248575416493,-124.79260371326095,-258.12637076296363
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < LV < lv,,,,0.001010668695821815,,,,,,,,,,,,,24.711959863003973,570.5104678495838,,19.710439154558536,,,,,,,,,,376.39833998745024,-77.55683064534404,-38.627737737121,-7.126939336891061,-6.327693636123599,,,,-0.0011365605094446926,,-164.30618510048632,-14.411427580600517,-3.7810183389421206,-79.87427208652473,-71.55445348636985,,,,-13.824931606615202,-0.1772338994226242,-28.59129640443868,,-0.43817262165687904,-8.070694032917485,-79.41995159228104,-397.24354117559005
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,EU < RO < ro,,,,0.0011506316978291285,,0.0058225391419364555,,,,,,,,443.95098985557127,,,114.11519976259449,1405.6328589549105,101.98700709956648,73.15767747068153,885.3281932574782,,,,,,,,,0.0023880260247180034,-629.5016897893697,-15.778773490618482,-24.69679308279015,-30.466430165147855,,,,-0.0012939546787429043,-109.99632413888115,-571.5142028890784,-12.326596601026537,-11.309578248963568,,-160.30590348174692,,,,,-398.55050610958233,-105.15036664886898,,-3.050888666834534,-44.12031633254527,-258.1159815334695,-649.2964635687415
30th < 2040,30th < 2040 < d001 < hh0003 < h0009,nonEU < AL < al,,,,0.001133148846486642,,,,,,,0.0010932985098859227,,,447.2469728147093,,,8.381367474918996,,62.63261948050525,,,,,,,,,,,0.03482414312755226,-48.52360663680104,-11.245736064103147,-4.699020205785693,-10.171907152745423,,,,-0.0012743046365294543,-6.932140086039307,-108.7817629567203,-0.7768433149111259,-0.6979301792748412,,-15.82188190841544,,,,,-0.0042902594821271015,-28.03061214707374,,-0.06533674611365367,-4.838008401151109,-25.253178857337918,-252.45533924655328
