timestep_superordinate_dispatch,region_dispatch,technology,carrier,id,variable,value,objName
30th < 2040,nonEU < MK,none,jetFuel,none,demand,-0.0,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO,none,jetFuel,none,demand,-16.9605521046,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS,none,jetFuel,none,demand,-0.0,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK,none,jetFuel,none,demand,-143.91294590232,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at,none,electricity,none,demand,-62.80670354641836,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be,none,electricity,none,demand,-73.57110149036124,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg,none,electricity,none,demand,-29.1516523320308,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz,none,electricity,none,demand,-57.8411287167206,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de,none,electricity,none,demand,-480.6669290346002,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e,none,electricity,none,demand,-14.840470957877859,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w,none,electricity,none,demand,-14.613098486991067,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee,none,electricity,none,demand,-7.224224099004303,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es,none,electricity,none,demand,-241.86976222571067,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi,none,electricity,none,demand,-65.75221771086719,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr,none,electricity,none,demand,-388.48116914416926,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co,none,electricity,none,demand,-1.8521487274307307,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr,none,electricity,none,demand,-45.29353945188278,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr,none,electricity,none,demand,-16.663545193334613,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu,none,electricity,none,demand,-37.13914218998705,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie,none,electricity,none,demand,-24.850035046538476,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cn,none,electricity,none,demand,-26.82794821294638,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_cs,none,electricity,none,demand,-52.11402812871237,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_n,none,electricity,none,demand,-137.16694286992922,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_s,none,electricity,none,demand,-21.500292911795622,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sar,none,electricity,none,demand,-7.140760088316769,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IT < it_sic,none,electricity,none,demand,-15.803024586115269,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LT < lt,none,electricity,none,demand,-11.654630438473461,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LU < lu,none,electricity,none,demand,-4.743497604102608,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < LV < lv,none,electricity,none,demand,-6.197827173315008,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < NL < nl,none,electricity,none,demand,-107.74187255322674,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PL < pl,none,electricity,none,demand,-145.08503697253272,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < PT < pt,none,electricity,none,demand,-46.520582994163355,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < RO < ro,none,electricity,none,demand,-54.980741692432794,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_1,none,electricity,none,demand,-2.364635493444148,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_2,none,electricity,none,demand,-7.969803621164465,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_3,none,electricity,none,demand,-75.53087608914069,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SE < se_4,none,electricity,none,demand,-18.83702981692882,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SI < si,none,electricity,none,demand,-12.302245317029547,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < SK < sk,none,electricity,none,demand,-26.154563722940402,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < AL < al,none,electricity,none,demand,-4.610558327155789,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < BA < ba,none,electricity,none,demand,-9.576650299169359,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < CH < ch,none,electricity,none,demand,-51.80224036171938,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < ME < me,none,electricity,none,demand,-2.8401117428639653,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < MK < mk,none,electricity,none,demand,-5.224403178910255,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_m,none,electricity,none,demand,-11.71307989136202,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_n,none,electricity,none,demand,-11.47839548052978,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < NO < no_s,none,electricity,none,demand,-83.44510872987205,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < RS < rs,none,electricity,none,demand,-32.74537270690187,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < ni,none,electricity,none,demand,-2.333913933761377,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,nonEU < UK < uk,none,electricity,none,demand,-254.05999586805513,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 49AT,none,processHeat_high,none,demand,-5.7608495425082085,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 49AT,none,processHeat_low,none,demand,-4.203357519168327,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,none,processHeat_high,none,demand,-9.53876976922322,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 50AT,none,processHeat_low,none,demand,-7.431445842044264,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,none,processHeat_high,none,demand,-5.426544383837569,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < AT < at < 51AT,none,processHeat_low,none,demand,-5.405886446654079,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,none,processHeat_high,none,demand,-28.826810146297895,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BE < be < 28BE,none,processHeat_low,none,demand,-17.0737563563906,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg < 66BG,none,processHeat_high,none,demand,-4.757185434494103,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < BG < bg < 66BG,none,processHeat_low,none,demand,-9.061036015043422,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_high,none,demand,-9.631122400781138,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 39CZ,none,processHeat_low,none,demand,-9.368503782454008,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_high,none,demand,-9.401849916608633,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < CZ < cz < 40CZ,none,processHeat_low,none,demand,-8.107286468921195,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,none,processHeat_high,none,demand,-15.20185156551296,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 31DE,none,processHeat_low,none,demand,-13.86594747139744,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 32DE,none,processHeat_high,none,demand,-7.25838513545249,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 32DE,none,processHeat_low,none,demand,-6.7926862715770975,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 33DE,none,processHeat_high,none,demand,-39.138056803852,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 33DE,none,processHeat_low,none,demand,-24.202684020596056,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 34DE,none,processHeat_high,none,demand,-18.269567406144237,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 34DE,none,processHeat_low,none,demand,-9.699893015913899,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 35DE,none,processHeat_high,none,demand,-21.56173199190968,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 35DE,none,processHeat_low,none,demand,-19.225736517063986,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 36DE,none,processHeat_high,none,demand,-24.863409736307883,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 36DE,none,processHeat_low,none,demand,-18.03366597486775,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 37DE,none,processHeat_high,none,demand,-26.678344093645823,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DE < de < 37DE,none,processHeat_low,none,demand,-20.323225429751496,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_high,none,demand,-0.7306142362964602,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_e < 72DK,none,processHeat_low,none,demand,-1.6696511183386689,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_high,none,demand,-1.9133454869813769,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < DK < dk_w < 38DK,none,processHeat_low,none,demand,-3.890352733513151,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee < 73EE,none,processHeat_high,none,demand,-0.5831719561657871,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < EE < ee < 73EE,none,processHeat_low,none,demand,-1.0420890157823577,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 01ES,none,processHeat_high,none,demand,-3.110768842227592,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 01ES,none,processHeat_low,none,demand,-1.297092960935989,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 02ES,none,processHeat_high,none,demand,-3.7331939590078087,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 02ES,none,processHeat_low,none,demand,-1.3313973494395608,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 03ES,none,processHeat_high,none,demand,-2.4669126901043112,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 03ES,none,processHeat_low,none,demand,-1.1189056459955051,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 04ES,none,processHeat_high,none,demand,-6.0840369776771475,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 04ES,none,processHeat_low,none,demand,-2.5112591422115575,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 05ES,none,processHeat_high,none,demand,-1.9712465056217945,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 05ES,none,processHeat_low,none,demand,-1.0003761732778316,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,none,processHeat_high,none,demand,-10.601614171213248,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 06ES,none,processHeat_low,none,demand,-6.858163710901349,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 07ES,none,processHeat_high,none,demand,-4.509700254534658,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 07ES,none,processHeat_low,none,demand,-2.992825504999847,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,none,processHeat_high,none,demand,-2.433347082446198,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 08ES,none,processHeat_low,none,demand,-0.9833284362459949,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,none,processHeat_high,none,demand,-3.475622511890186,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 09ES,none,processHeat_low,none,demand,-1.6360604172472117,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,none,processHeat_high,none,demand,-1.989729840959247,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 10ES,none,processHeat_low,none,demand,-0.9239926708805499,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,none,processHeat_high,none,demand,-13.764413666432896,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < ES < es < 11ES,none,processHeat_low,none,demand,-4.874392588999848,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,none,processHeat_high,none,demand,-1.0421766195683586,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 74FI,none,processHeat_low,none,demand,-2.0272381359232523,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,none,processHeat_high,none,demand,-7.687055967100715,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FI < fi < 75FI,none,processHeat_low,none,demand,-25.644952389184244,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,none,processHeat_high,none,demand,-2.3040185618134648,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 14FR,none,processHeat_low,none,demand,-2.788350182504744,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,none,processHeat_high,none,demand,-0.544775001372131,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 15FR,none,processHeat_low,none,demand,-1.0931112000857244,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,none,processHeat_high,none,demand,-2.9649052785771755,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 16FR,none,processHeat_low,none,demand,-2.279909119843104,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,none,processHeat_high,none,demand,-2.6986873560164515,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 17FR,none,processHeat_low,none,demand,-2.754525254265828,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,none,processHeat_high,none,demand,-1.860194412327039,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 18FR,none,processHeat_low,none,demand,-1.2037181721052645,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,none,processHeat_high,none,demand,-6.154597029621637,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 19FR,none,processHeat_low,none,demand,-1.6137589654144027,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,none,processHeat_high,none,demand,-5.019808764915099,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 20FR,none,processHeat_low,none,demand,-1.349936201375169,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,none,processHeat_high,none,demand,-3.8886698647996325,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 21FR,none,processHeat_low,none,demand,-4.364731896217712,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,none,processHeat_high,none,demand,-0.3051427991638837,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 22FR,none,processHeat_low,none,demand,-0.1440952107162784,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,none,processHeat_high,none,demand,-26.026450870449203,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 23FR,none,processHeat_low,none,demand,-15.45336020193498,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,none,processHeat_high,none,demand,-1.8885546893087455,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 24FR,none,processHeat_low,none,demand,-0.8987017702475418,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,none,processHeat_high,none,demand,-3.577884176795827,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 25FR,none,processHeat_low,none,demand,-2.7208446314155372,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,none,processHeat_high,none,demand,-6.292689106759181,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 26FR,none,processHeat_low,none,demand,-3.0179198681364756,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,none,processHeat_high,none,demand,-1.0941428037400487,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr < 27FR,none,processHeat_low,none,demand,-0.6612214866371848,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_high,none,demand,-0.01695237773132684,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < FR < fr_co < 99FR,none,processHeat_low,none,demand,-0.08473802890189508,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,none,processHeat_high,none,demand,-2.0493063416443364,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 68GR,none,processHeat_low,none,demand,-1.9490363166263858,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,none,processHeat_high,none,demand,-3.8713041371413475,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < GR < gr < 69GR,none,processHeat_low,none,demand,-3.2880916040207704,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,none,processHeat_high,none,demand,-2.6435568117187143,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HR < hr < 62HR,none,processHeat_low,none,demand,-1.6352528438819083,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,none,processHeat_high,none,demand,-6.854421960392645,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < HU < hu < 58HU,none,processHeat_low,none,demand,-7.119530205574277,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,none,processHeat_high,none,demand,-3.8142849895485447,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
30th < 2040,EU < IE < ie < 96IE,none,processHeat_low,none,demand,-4.092784617604402,1752hours_96hoursHeu_nucChp_allTec_NOAKnuCost_40nuYear
