region_1,region_2,region_3,region_4,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,FR,fr_co,99FR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,GR,gr,68GR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,GR,gr,68GR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,GR,gr,69GR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,GR,gr,69GR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
EU,HR,hr,62HR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.6841651768177277
EU,HR,hr,62HR,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
EU,HU,hu,58HU,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.5943672326739473
EU,HU,hu,58HU,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IE,ie,96IE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.1874432293560786
EU,IE,ie,96IE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_cn,53IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_cn,53IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_cs,54IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_cs,54IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_n,52IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_n,52IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_s,55IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_s,55IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_sar,98IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_sar,98IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,IT,it_sic,56IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,IT,it_sic,56IT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,LT,lt,77LT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,LT,lt,77LT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,LU,lu,29LU,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.65
EU,LU,lu,29LU,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,LV,lv,78LV,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,LV,lv,78LV,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,NL,nl,30NL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.68
EU,NL,nl,30NL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PL,pl,41PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,PL,pl,41PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PL,pl,42PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,PL,pl,42PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PL,pl,43PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,PL,pl,43PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PL,pl,44PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,PL,pl,44PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
EU,PL,pl,45PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
EU,PL,pl,45PL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PT,pt,12PT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,PT,pt,12PT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,PT,pt,13PT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,PT,pt,13PT,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,RO,ro,59RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.185
EU,RO,ro,59RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,RO,ro,60RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.185
EU,RO,ro,60RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
EU,RO,ro,61RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.185
EU,RO,ro,61RO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SE,se_1,86SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,SE,se_1,86SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SE,se_2,87SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,SE,se_2,87SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SE,se_3,88SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,SE,se_3,88SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SE,se_4,89SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
EU,SE,se_4,89SE,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SI,si,57SI,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.65
EU,SI,si,57SI,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
EU,SK,sk,46SK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.48
EU,SK,sk,46SK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,AL,al,70AL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.6841651768177277
nonEU,AL,al,70AL,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,BA,ba,63BA,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.6841651768177277
nonEU,BA,ba,63BA,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,CH,ch,47CH,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.5200807646265995
nonEU,CH,ch,47CH,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,CH,ch,48CH,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.5226872025787572
nonEU,CH,ch,48CH,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,ME,me,64ME,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.6841651768177277
nonEU,ME,me,64ME,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,MK,mk,67MK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.18
nonEU,MK,mk,67MK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_m,83NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_m,83NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_n,84NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_n,84NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_n,85NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_n,85NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_s,79NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_s,79NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_s,80NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_s,80NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_s,81NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_s,81NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,NO,no_s,82NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.45
nonEU,NO,no_s,82NO,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,RS,rs,65RS,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,2.185
nonEU,RS,rs,65RS,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,UK,ni,95UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,ni,95UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,UK,uk,90UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,uk,90UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,UK,uk,91UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,uk,91UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
nonEU,UK,uk,92UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,uk,92UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,UK,uk,93UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,uk,93UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,1.0
nonEU,UK,uk,94UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,,desFac,3.07
nonEU,UK,uk,94UK,spaceHeat,heatpump,heatpumpAir,heatpumpAirSpace,1,desFac,0.9999999999999999
