region_1,region_2,region_3,carrier_1,technology_1,technology_2,technology_3,id_1,parameter,value
EU,SE,se_3,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
EU,SE,se_4,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
EU,SE,se_4,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
EU,SI,si,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
EU,SI,si,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
EU,SK,sk,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
EU,SK,sk,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,AL,al,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,AL,al,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,BA,ba,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,BA,ba,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,CH,ch,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,CH,ch,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,ME,me,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,ME,me,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,MK,mk,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,MK,mk,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,NO,no_m,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,NO,no_m,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,NO,no_n,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,NO,no_n,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,NO,no_s,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,NO,no_s,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,RS,rs,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,RS,rs,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,UK,ni,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,UK,ni,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
nonEU,UK,uk,frtRoadLight,transport,bev,bevFrtRoadLight,,desFac,0.082224401
nonEU,UK,uk,frtRoadLight,transport,bev,bevFrtRoadLight,1,desFac,0.082224401
