timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s2002,solar,avaConv,0.0
h0002,LU,s2002,solar,avaConv,0.0
h0003,LU,s2002,solar,avaConv,0.0
h0004,LU,s2002,solar,avaConv,0.0
h0005,LU,s2002,solar,avaConv,0.0
h0006,LU,s2002,solar,avaConv,0.0
h0007,LU,s2002,solar,avaConv,0.0
h0008,LU,s2002,solar,avaConv,0.00197049335461774
h0009,LU,s2002,solar,avaConv,0.0487902369522315
h0010,LU,s2002,solar,avaConv,0.117546875909276
h0011,LU,s2002,solar,avaConv,0.174391727654256
h0012,LU,s2002,solar,avaConv,0.194783178096905
h0013,LU,s2002,solar,avaConv,0.183638382927114
h0014,LU,s2002,solar,avaConv,0.137335614538686
h0015,LU,s2002,solar,avaConv,0.0691387717156918
h0016,LU,s2002,solar,avaConv,0.00725244894751107
h0017,LU,s2002,solar,avaConv,0.0
h0018,LU,s2002,solar,avaConv,0.0
h0019,LU,s2002,solar,avaConv,0.0
h0020,LU,s2002,solar,avaConv,0.0
h0021,LU,s2002,solar,avaConv,0.0
h0022,LU,s2002,solar,avaConv,0.0
h0023,LU,s2002,solar,avaConv,0.0
h0024,LU,s2002,solar,avaConv,0.0
h0025,LU,s2002,solar,avaConv,0.0
h0026,LU,s2002,solar,avaConv,0.0
h0027,LU,s2002,solar,avaConv,0.0
h0028,LU,s2002,solar,avaConv,0.0
h0029,LU,s2002,solar,avaConv,0.0
h0030,LU,s2002,solar,avaConv,0.0
h0031,LU,s2002,solar,avaConv,0.0
h0032,LU,s2002,solar,avaConv,0.00323627132407148
h0033,LU,s2002,solar,avaConv,0.0623397329350049
h0034,LU,s2002,solar,avaConv,0.154073327105702
h0035,LU,s2002,solar,avaConv,0.234794028311183
h0036,LU,s2002,solar,avaConv,0.283482527631229
h0037,LU,s2002,solar,avaConv,0.275682868279504
h0038,LU,s2002,solar,avaConv,0.209485970869777
h0039,LU,s2002,solar,avaConv,0.106709994032578
h0040,LU,s2002,solar,avaConv,0.0117197610255218
h0041,LU,s2002,solar,avaConv,0.0
h0042,LU,s2002,solar,avaConv,0.0
h0043,LU,s2002,solar,avaConv,0.0
h0044,LU,s2002,solar,avaConv,0.0
h0045,LU,s2002,solar,avaConv,0.0
h0046,LU,s2002,solar,avaConv,0.0
h0047,LU,s2002,solar,avaConv,0.0
h0048,LU,s2002,solar,avaConv,0.0
h0049,LU,s2002,solar,avaConv,0.0
h0050,LU,s2002,solar,avaConv,0.0
h0051,LU,s2002,solar,avaConv,0.0
h0052,LU,s2002,solar,avaConv,0.0
h0053,LU,s2002,solar,avaConv,0.0
h0054,LU,s2002,solar,avaConv,0.0
h0055,LU,s2002,solar,avaConv,0.0
h0056,LU,s2002,solar,avaConv,0.00455518298558609
h0057,LU,s2002,solar,avaConv,0.0854072776474939
h0058,LU,s2002,solar,avaConv,0.19239324490857
h0059,LU,s2002,solar,avaConv,0.269194845293102
