timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2001,solar,avaConv,0.0
h0002,BE,s2001,solar,avaConv,0.0
h0003,BE,s2001,solar,avaConv,0.0
h0004,BE,s2001,solar,avaConv,0.0
h0005,BE,s2001,solar,avaConv,0.0
h0006,BE,s2001,solar,avaConv,0.0
h0007,BE,s2001,solar,avaConv,0.0
h0008,BE,s2001,solar,avaConv,4.16280448310153e-5
h0009,BE,s2001,solar,avaConv,0.00572112407580343
h0010,BE,s2001,solar,avaConv,0.0224974757160048
h0011,BE,s2001,solar,avaConv,0.0470665126421024
h0012,BE,s2001,solar,avaConv,0.0532405639268387
h0013,BE,s2001,solar,avaConv,0.0522412633095395
h0014,BE,s2001,solar,avaConv,0.0551654750733076
h0015,BE,s2001,solar,avaConv,0.0422798314371488
h0016,BE,s2001,solar,avaConv,0.00670196501229332
h0017,BE,s2001,solar,avaConv,0.0
h0018,BE,s2001,solar,avaConv,0.0
h0019,BE,s2001,solar,avaConv,0.0
h0020,BE,s2001,solar,avaConv,0.0
h0021,BE,s2001,solar,avaConv,0.0
h0022,BE,s2001,solar,avaConv,0.0
h0023,BE,s2001,solar,avaConv,0.0
h0024,BE,s2001,solar,avaConv,0.0
h0025,BE,s2001,solar,avaConv,0.0
h0026,BE,s2001,solar,avaConv,0.0
h0027,BE,s2001,solar,avaConv,0.0
h0028,BE,s2001,solar,avaConv,0.0
h0029,BE,s2001,solar,avaConv,0.0
h0030,BE,s2001,solar,avaConv,0.0
h0031,BE,s2001,solar,avaConv,0.0
h0032,BE,s2001,solar,avaConv,0.000289469554636808
h0033,BE,s2001,solar,avaConv,0.0334827872589929
h0034,BE,s2001,solar,avaConv,0.118521938747245
h0035,BE,s2001,solar,avaConv,0.181798789713409
h0036,BE,s2001,solar,avaConv,0.191473631961673
h0037,BE,s2001,solar,avaConv,0.151856501054366
h0038,BE,s2001,solar,avaConv,0.0955691830207018
h0039,BE,s2001,solar,avaConv,0.0462851858278414
h0040,BE,s2001,solar,avaConv,0.00439889329392376
h0041,BE,s2001,solar,avaConv,0.0
h0042,BE,s2001,solar,avaConv,0.0
h0043,BE,s2001,solar,avaConv,0.0
h0044,BE,s2001,solar,avaConv,0.0
h0045,BE,s2001,solar,avaConv,0.0
h0046,BE,s2001,solar,avaConv,0.0
h0047,BE,s2001,solar,avaConv,0.0
h0048,BE,s2001,solar,avaConv,0.0
