timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s1986,electricity,dem,54.9653830930051
h0002,DE,s1986,electricity,dem,54.014606994104
h0003,DE,s1986,electricity,dem,54.0596440820161
h0004,DE,s1986,electricity,dem,54.9019174336645
h0005,DE,s1986,electricity,dem,56.8483693567414
h0006,DE,s1986,electricity,dem,61.8354270490491
h0007,DE,s1986,electricity,dem,67.0299270490491
h0008,DE,s1986,electricity,dem,69.7721001259722
h0009,DE,s1986,electricity,dem,71.1451001259721
h0010,DE,s1986,electricity,dem,72.4392594666315
h0011,DE,s1986,electricity,dem,73.4310685325656
h0012,DE,s1986,electricity,dem,72.9466633127853
h0013,DE,s1986,electricity,dem,71.7658199061919
h0014,DE,s1986,electricity,dem,70.5437938072908
h0015,DE,s1986,electricity,dem,69.9364696314667
h0016,DE,s1986,electricity,dem,70.3911303457524
h0017,DE,s1986,electricity,dem,72.8314572688293
h0018,DE,s1986,electricity,dem,73.6280341919062
h0019,DE,s1986,electricity,dem,72.1956935325656
h0020,DE,s1986,electricity,dem,68.5855726534447
h0021,DE,s1986,electricity,dem,65.6452704556425
h0022,DE,s1986,electricity,dem,63.8241234776205
h0023,DE,s1986,electricity,dem,60.0657361149831
h0024,DE,s1986,electricity,dem,56.9450781479502
h0025,DE,s1986,electricity,dem,52.2634817344051
h0026,DE,s1986,electricity,dem,51.312705635504
h0027,DE,s1986,electricity,dem,51.3577427234162
h0028,DE,s1986,electricity,dem,52.2000160750645
h0029,DE,s1986,electricity,dem,54.1464679981414
h0030,DE,s1986,electricity,dem,59.1335256904491
h0031,DE,s1986,electricity,dem,64.3280256904491
h0032,DE,s1986,electricity,dem,67.0701987673722
h0033,DE,s1986,electricity,dem,68.4431987673721
h0034,DE,s1986,electricity,dem,69.7373581080315
h0035,DE,s1986,electricity,dem,70.7291671739656
h0036,DE,s1986,electricity,dem,70.2447619541854
h0037,DE,s1986,electricity,dem,69.0639185475919
h0038,DE,s1986,electricity,dem,67.8418924486908
h0039,DE,s1986,electricity,dem,67.2345682728667
h0040,DE,s1986,electricity,dem,67.6892289871524
h0041,DE,s1986,electricity,dem,70.1295559102293
h0042,DE,s1986,electricity,dem,70.9261328333063
h0043,DE,s1986,electricity,dem,69.4937921739656
h0044,DE,s1986,electricity,dem,65.8836712948447
h0045,DE,s1986,electricity,dem,62.9433690970425
h0046,DE,s1986,electricity,dem,61.1222221190205
h0047,DE,s1986,electricity,dem,57.3638347563831
h0048,DE,s1986,electricity,dem,54.2431767893502
