timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s2011,wind,avaConv,0.0
h0002,LU,s2011,wind,avaConv,0.0
h0003,LU,s2011,wind,avaConv,0.0
h0004,LU,s2011,wind,avaConv,0.0
h0005,LU,s2011,wind,avaConv,0.0
h0006,LU,s2011,wind,avaConv,0.0
h0007,LU,s2011,wind,avaConv,0.0
h0008,LU,s2011,wind,avaConv,0.0
h0009,LU,s2011,wind,avaConv,0.0
h0010,LU,s2011,wind,avaConv,0.0
h0011,LU,s2011,wind,avaConv,0.0431254942992767
h0012,LU,s2011,wind,avaConv,0.0417363861896461
h0013,LU,s2011,wind,avaConv,0.0546209958244994
h0014,LU,s2011,wind,avaConv,0.0674621957419844
h0015,LU,s2011,wind,avaConv,0.0734082099635963
h0016,LU,s2011,wind,avaConv,0.0492830320111523
h0017,LU,s2011,wind,avaConv,0.0569494883679794
h0018,LU,s2011,wind,avaConv,0.0763202857494679
h0019,LU,s2011,wind,avaConv,0.085584689981089
h0020,LU,s2011,wind,avaConv,0.0438293615655799
h0021,LU,s2011,wind,avaConv,0.0405235999417332
h0022,LU,s2011,wind,avaConv,0.0324228893833989
h0023,LU,s2011,wind,avaConv,0.0303281774021478
h0024,LU,s2011,wind,avaConv,0.0355796375689443
h0025,LU,s2011,wind,avaConv,0.0379998427450427
h0026,LU,s2011,wind,avaConv,0.0320304660729989
h0027,LU,s2011,wind,avaConv,0.025545856599124
h0028,LU,s2011,wind,avaConv,0.0347616421442154
h0029,LU,s2011,wind,avaConv,0.0531271119430191
h0030,LU,s2011,wind,avaConv,0.0490320448164739
h0031,LU,s2011,wind,avaConv,0.0411504344942354
h0032,LU,s2011,wind,avaConv,0.0384269933085465
h0033,LU,s2011,wind,avaConv,0.0400674038783213
h0034,LU,s2011,wind,avaConv,0.0449940025277139
h0035,LU,s2011,wind,avaConv,0.0753707982781713
h0036,LU,s2011,wind,avaConv,0.0870773099927723
h0037,LU,s2011,wind,avaConv,0.057175849361417
h0038,LU,s2011,wind,avaConv,0.0359524867808793
h0039,LU,s2011,wind,avaConv,0.0132610895156246
h0040,LU,s2011,wind,avaConv,0.00105572220471796
h0041,LU,s2011,wind,avaConv,0.0120093133489443
h0042,LU,s2011,wind,avaConv,0.0286975534784244
h0043,LU,s2011,wind,avaConv,0.031306866860814
h0044,LU,s2011,wind,avaConv,0.0266596687172376
h0045,LU,s2011,wind,avaConv,0.0251329126430885
h0046,LU,s2011,wind,avaConv,0.0213000792513619
h0047,LU,s2011,wind,avaConv,0.0148116814108189
h0048,LU,s2011,wind,avaConv,0.00351444364156156
h0049,LU,s2011,wind,avaConv,0.0031671666141539
h0050,LU,s2011,wind,avaConv,0.00527861102358983
h0051,LU,s2011,wind,avaConv,0.0031671666141539
h0052,LU,s2011,wind,avaConv,0.00105572220471796
h0053,LU,s2011,wind,avaConv,0.0
h0054,LU,s2011,wind,avaConv,0.0
h0055,LU,s2011,wind,avaConv,0.0
h0056,LU,s2011,wind,avaConv,0.0
h0057,LU,s2011,wind,avaConv,0.0
h0058,LU,s2011,wind,avaConv,0.0
h0059,LU,s2011,wind,avaConv,0.0
h0060,LU,s2011,wind,avaConv,0.0
h0061,LU,s2011,wind,avaConv,0.0
h0062,LU,s2011,wind,avaConv,0.0
h0063,LU,s2011,wind,avaConv,0.0
h0064,LU,s2011,wind,avaConv,0.0
h0065,LU,s2011,wind,avaConv,0.0
h0066,LU,s2011,wind,avaConv,0.0
h0067,LU,s2011,wind,avaConv,0.0
h0068,LU,s2011,wind,avaConv,0.0
h0069,LU,s2011,wind,avaConv,0.0
h0070,LU,s2011,wind,avaConv,0.0
h0071,LU,s2011,wind,avaConv,0.0
h0072,LU,s2011,wind,avaConv,0.0
h0073,LU,s2011,wind,avaConv,0.0
h0074,LU,s2011,wind,avaConv,0.0
h0075,LU,s2011,wind,avaConv,0.0
h0076,LU,s2011,wind,avaConv,0.0
h0077,LU,s2011,wind,avaConv,0.0
h0078,LU,s2011,wind,avaConv,0.0
h0079,LU,s2011,wind,avaConv,0.0
h0080,LU,s2011,wind,avaConv,0.0
h0081,LU,s2011,wind,avaConv,0.00105572220471796
h0082,LU,s2011,wind,avaConv,0.0
h0083,LU,s2011,wind,avaConv,0.0597068680652118
h0084,LU,s2011,wind,avaConv,0.0457643263140278
h0085,LU,s2011,wind,avaConv,0.0681359132747707
