timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s1989,wind,avaConv,0.0485087313414437
h0002,NL,s1989,wind,avaConv,0.0567805789172191
h0003,NL,s1989,wind,avaConv,0.0678717494020346
h0004,NL,s1989,wind,avaConv,0.0810693113545981
h0005,NL,s1989,wind,avaConv,0.0767735109155006
h0006,NL,s1989,wind,avaConv,0.0745088488487161
h0007,NL,s1989,wind,avaConv,0.0754811172609848
h0008,NL,s1989,wind,avaConv,0.0724328682426361
h0009,NL,s1989,wind,avaConv,0.0637757499261581
h0010,NL,s1989,wind,avaConv,0.0498311666375315
h0011,NL,s1989,wind,avaConv,0.0459895336785532
h0012,NL,s1989,wind,avaConv,0.05313670884636
h0013,NL,s1989,wind,avaConv,0.0512085902306485
h0014,NL,s1989,wind,avaConv,0.0458368908481871
h0015,NL,s1989,wind,avaConv,0.0287669529888905
h0016,NL,s1989,wind,avaConv,0.0259197227810787
h0017,NL,s1989,wind,avaConv,0.0181433328325455
h0018,NL,s1989,wind,avaConv,0.010466808013203
h0019,NL,s1989,wind,avaConv,0.0059187425387926
h0020,NL,s1989,wind,avaConv,0.00309275890906477
h0021,NL,s1989,wind,avaConv,0.00225019922981925
h0022,NL,s1989,wind,avaConv,0.00175870459934804
h0023,NL,s1989,wind,avaConv,0.00172870494870996
h0024,NL,s1989,wind,avaConv,0.00180372351522684
h0025,NL,s1989,wind,avaConv,0.00159010490062838
h0026,NL,s1989,wind,avaConv,0.00128265283127174
h0027,NL,s1989,wind,avaConv,0.00131277480614561
h0028,NL,s1989,wind,avaConv,0.00245051765534362
h0029,NL,s1989,wind,avaConv,0.00355189757968663
h0030,NL,s1989,wind,avaConv,0.00733055184630797
h0031,NL,s1989,wind,avaConv,0.0129718668254913
h0032,NL,s1989,wind,avaConv,0.0176508888506711
h0033,NL,s1989,wind,avaConv,0.0232135674605808
h0034,NL,s1989,wind,avaConv,0.0291238799406272
h0035,NL,s1989,wind,avaConv,0.0355035185743271
h0036,NL,s1989,wind,avaConv,0.0324917290483472
h0037,NL,s1989,wind,avaConv,0.0322348694137397
h0038,NL,s1989,wind,avaConv,0.0319288196452614
h0039,NL,s1989,wind,avaConv,0.0242254363101086
h0040,NL,s1989,wind,avaConv,0.0179581134944693
h0041,NL,s1989,wind,avaConv,0.0498345470253998
h0042,NL,s1989,wind,avaConv,0.0763673569454054
h0043,NL,s1989,wind,avaConv,0.108378919816309
h0044,NL,s1989,wind,avaConv,0.129593547581747
h0045,NL,s1989,wind,avaConv,0.140617311076894
h0046,NL,s1989,wind,avaConv,0.128838513190029
h0047,NL,s1989,wind,avaConv,0.12596006240035
h0048,NL,s1989,wind,avaConv,0.135022494450871
h0049,NL,s1989,wind,avaConv,0.157556981730051
h0050,NL,s1989,wind,avaConv,0.182583889866394
h0051,NL,s1989,wind,avaConv,0.222475637260355
h0052,NL,s1989,wind,avaConv,0.264499180207906
h0053,NL,s1989,wind,avaConv,0.221068119731464
h0054,NL,s1989,wind,avaConv,0.209938546151359
h0055,NL,s1989,wind,avaConv,0.203189336940368
h0056,NL,s1989,wind,avaConv,0.197866789257062
h0057,NL,s1989,wind,avaConv,0.193930062934975
h0058,NL,s1989,wind,avaConv,0.231414176063506
h0059,NL,s1989,wind,avaConv,0.306483233040036
h0060,NL,s1989,wind,avaConv,0.347701097759986
h0061,NL,s1989,wind,avaConv,0.356007355804121
h0062,NL,s1989,wind,avaConv,0.34206037506929
h0063,NL,s1989,wind,avaConv,0.292418858989789
h0064,NL,s1989,wind,avaConv,0.208124894174776
h0065,NL,s1989,wind,avaConv,0.226101716292689
h0066,NL,s1989,wind,avaConv,0.298478364767254
h0067,NL,s1989,wind,avaConv,0.39586430959083
h0068,NL,s1989,wind,avaConv,0.537291790467242
h0069,NL,s1989,wind,avaConv,0.661293974406405
h0070,NL,s1989,wind,avaConv,0.708482720432249
h0071,NL,s1989,wind,avaConv,0.725323986986345
h0072,NL,s1989,wind,avaConv,0.709457284422642
h0073,NL,s1989,wind,avaConv,0.720785270948476
h0074,NL,s1989,wind,avaConv,0.723573452740629
h0075,NL,s1989,wind,avaConv,0.764943323315609
h0076,NL,s1989,wind,avaConv,0.795682375628759
h0077,NL,s1989,wind,avaConv,0.845802838391571
h0078,NL,s1989,wind,avaConv,0.888835682390653
h0079,NL,s1989,wind,avaConv,0.951861035030422
h0080,NL,s1989,wind,avaConv,0.961889267411809
h0081,NL,s1989,wind,avaConv,0.96967855414069
h0082,NL,s1989,wind,avaConv,0.969601293961273
h0083,NL,s1989,wind,avaConv,0.971750764656083
h0084,NL,s1989,wind,avaConv,0.979248053495924
h0085,NL,s1989,wind,avaConv,0.977686113070568
h0086,NL,s1989,wind,avaConv,0.958673490229016
h0087,NL,s1989,wind,avaConv,0.921917383701974
h0088,NL,s1989,wind,avaConv,0.898836616766964
h0089,NL,s1989,wind,avaConv,0.909732919092613
h0090,NL,s1989,wind,avaConv,0.924685492049404
h0091,NL,s1989,wind,avaConv,0.915735350572073
h0092,NL,s1989,wind,avaConv,0.906082776885174
h0093,NL,s1989,wind,avaConv,0.950434140028028
h0094,NL,s1989,wind,avaConv,0.940417354419227
h0095,NL,s1989,wind,avaConv,0.86418628543463
h0096,NL,s1989,wind,avaConv,0.775791700426073
h0097,NL,s1989,wind,avaConv,0.707739636816347
h0098,NL,s1989,wind,avaConv,0.608186323003463
h0099,NL,s1989,wind,avaConv,0.608798860060855
h0100,NL,s1989,wind,avaConv,0.676763995305398
h0101,NL,s1989,wind,avaConv,0.713972780920847
h0102,NL,s1989,wind,avaConv,0.699579533048156
h0103,NL,s1989,wind,avaConv,0.706653880338631
h0104,NL,s1989,wind,avaConv,0.720392838331047
h0105,NL,s1989,wind,avaConv,0.769979261128208
h0106,NL,s1989,wind,avaConv,0.840876335029586
h0107,NL,s1989,wind,avaConv,0.8843524435591
