timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2011,solar,avaConv,0.0
h0002,BE,s2011,solar,avaConv,0.0
h0003,BE,s2011,solar,avaConv,0.0
h0004,BE,s2011,solar,avaConv,0.0
h0005,BE,s2011,solar,avaConv,0.0
h0006,BE,s2011,solar,avaConv,0.0
h0007,BE,s2011,solar,avaConv,0.0
h0008,BE,s2011,solar,avaConv,6.36006997215567e-5
h0009,BE,s2011,solar,avaConv,0.00934922555104058
h0010,BE,s2011,solar,avaConv,0.0225828503527028
h0011,BE,s2011,solar,avaConv,0.0331957987710663
h0012,BE,s2011,solar,avaConv,0.0367625842516265
h0013,BE,s2011,solar,avaConv,0.0354620432078801
h0014,BE,s2011,solar,avaConv,0.0279001690882625
h0015,BE,s2011,solar,avaConv,0.0146954047669655
h0016,BE,s2011,solar,avaConv,0.00153471479959895
h0017,BE,s2011,solar,avaConv,0.0
h0018,BE,s2011,solar,avaConv,0.0
h0019,BE,s2011,solar,avaConv,0.0
h0020,BE,s2011,solar,avaConv,0.0
h0021,BE,s2011,solar,avaConv,0.0
h0022,BE,s2011,solar,avaConv,0.0
h0023,BE,s2011,solar,avaConv,0.0
h0024,BE,s2011,solar,avaConv,0.0
h0025,BE,s2011,solar,avaConv,0.0
h0026,BE,s2011,solar,avaConv,0.0
h0027,BE,s2011,solar,avaConv,0.0
h0028,BE,s2011,solar,avaConv,0.0
h0029,BE,s2011,solar,avaConv,0.0
h0030,BE,s2011,solar,avaConv,0.0
h0031,BE,s2011,solar,avaConv,0.0
h0032,BE,s2011,solar,avaConv,0.000336609614984615
h0033,BE,s2011,solar,avaConv,0.0345246665474156
h0034,BE,s2011,solar,avaConv,0.0963941516690683
h0035,BE,s2011,solar,avaConv,0.146031667461965
h0036,BE,s2011,solar,avaConv,0.164392943016618
h0037,BE,s2011,solar,avaConv,0.147191627920275
h0038,BE,s2011,solar,avaConv,0.103473926539392
h0039,BE,s2011,solar,avaConv,0.0489701246028939
h0040,BE,s2011,solar,avaConv,0.0048433209077707
h0041,BE,s2011,solar,avaConv,0.0
h0042,BE,s2011,solar,avaConv,0.0
h0043,BE,s2011,solar,avaConv,0.0
h0044,BE,s2011,solar,avaConv,0.0
h0045,BE,s2011,solar,avaConv,0.0
h0046,BE,s2011,solar,avaConv,0.0
h0047,BE,s2011,solar,avaConv,0.0
h0048,BE,s2011,solar,avaConv,0.0
h0049,BE,s2011,solar,avaConv,0.0
h0050,BE,s2011,solar,avaConv,0.0
h0051,BE,s2011,solar,avaConv,0.0
h0052,BE,s2011,solar,avaConv,0.0
h0053,BE,s2011,solar,avaConv,0.0
h0054,BE,s2011,solar,avaConv,0.0
h0055,BE,s2011,solar,avaConv,0.0
h0056,BE,s2011,solar,avaConv,0.000212433624751774
h0057,BE,s2011,solar,avaConv,0.0236874131275638
h0058,BE,s2011,solar,avaConv,0.0691490370611117
h0059,BE,s2011,solar,avaConv,0.113681685034143
h0060,BE,s2011,solar,avaConv,0.132060906254569
