timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s2001,electricity,dem,0.474005034516535
h0002,LU,s2001,electricity,dem,0.453838825725326
h0003,LU,s2001,electricity,dem,0.445087452098953
h0004,LU,s2001,electricity,dem,0.44241986968137
h0005,LU,s2001,electricity,dem,0.451886902648403
h0006,LU,s2001,electricity,dem,0.459087452098952
h0007,LU,s2001,electricity,dem,0.492117671879172
h0008,LU,s2001,electricity,dem,0.533206957593458
h0009,LU,s2001,electricity,dem,0.559217946604447
h0010,LU,s2001,electricity,dem,0.572786627923128
h0011,LU,s2001,electricity,dem,0.58463964990115
h0012,LU,s2001,electricity,dem,0.588020144406645
h0013,LU,s2001,electricity,dem,0.577996792758293
h0014,LU,s2001,electricity,dem,0.565522891659392
h0015,LU,s2001,electricity,dem,0.553844320230821
h0016,LU,s2001,electricity,dem,0.549914375175876
h0017,LU,s2001,electricity,dem,0.563577836714337
h0018,LU,s2001,electricity,dem,0.589217946604447
h0019,LU,s2001,electricity,dem,0.592860803747304
h0020,LU,s2001,electricity,dem,0.568570968582469
h0021,LU,s2001,electricity,dem,0.530425364186865
h0022,LU,s2001,electricity,dem,0.524726188362689
h0023,LU,s2001,electricity,dem,0.524426737813239
h0024,LU,s2001,electricity,dem,0.500932232318733
h0025,LU,s2001,electricity,dem,0.476692738685535
h0026,LU,s2001,electricity,dem,0.456526529894326
h0027,LU,s2001,electricity,dem,0.447775156267953
h0028,LU,s2001,electricity,dem,0.44510757385037
h0029,LU,s2001,electricity,dem,0.454574606817403
h0030,LU,s2001,electricity,dem,0.461775156267952
h0031,LU,s2001,electricity,dem,0.494805376048172
h0032,LU,s2001,electricity,dem,0.535894661762458
h0033,LU,s2001,electricity,dem,0.561905650773447
h0034,LU,s2001,electricity,dem,0.575474332092128
h0035,LU,s2001,electricity,dem,0.58732735407015
h0036,LU,s2001,electricity,dem,0.590707848575645
h0037,LU,s2001,electricity,dem,0.580684496927293
h0038,LU,s2001,electricity,dem,0.568210595828392
h0039,LU,s2001,electricity,dem,0.556532024399821
h0040,LU,s2001,electricity,dem,0.552602079344876
h0041,LU,s2001,electricity,dem,0.566265540883337
h0042,LU,s2001,electricity,dem,0.591905650773447
h0043,LU,s2001,electricity,dem,0.595548507916304
h0044,LU,s2001,electricity,dem,0.571258672751469
h0045,LU,s2001,electricity,dem,0.533113068355865
h0046,LU,s2001,electricity,dem,0.527413892531689
h0047,LU,s2001,electricity,dem,0.527114441982238
h0048,LU,s2001,electricity,dem,0.503619936487733
h0049,LU,s2001,electricity,dem,0.480175737494535
h0050,LU,s2001,electricity,dem,0.460009528703326
h0051,LU,s2001,electricity,dem,0.451258155076953
h0052,LU,s2001,electricity,dem,0.44859057265937
h0053,LU,s2001,electricity,dem,0.458057605626403
h0054,LU,s2001,electricity,dem,0.465258155076952
