timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s1980,solar,avaConv,0.0
h0002,LU,s1980,solar,avaConv,0.0
h0003,LU,s1980,solar,avaConv,0.0
h0004,LU,s1980,solar,avaConv,0.0
h0005,LU,s1980,solar,avaConv,0.0
h0006,LU,s1980,solar,avaConv,0.0
h0007,LU,s1980,solar,avaConv,0.0
h0008,LU,s1980,solar,avaConv,0.00153785274704105
h0009,LU,s1980,solar,avaConv,0.0315987730908684
h0010,LU,s1980,solar,avaConv,0.0850404643522887
h0011,LU,s1980,solar,avaConv,0.123501845481865
h0012,LU,s1980,solar,avaConv,0.122061654279442
h0013,LU,s1980,solar,avaConv,0.124792618086702
h0014,LU,s1980,solar,avaConv,0.0901218586259882
h0015,LU,s1980,solar,avaConv,0.0446861384063
h0016,LU,s1980,solar,avaConv,0.00489836298540071
h0017,LU,s1980,solar,avaConv,0.0
h0018,LU,s1980,solar,avaConv,0.0
h0019,LU,s1980,solar,avaConv,0.0
h0020,LU,s1980,solar,avaConv,0.0
h0021,LU,s1980,solar,avaConv,0.0
h0022,LU,s1980,solar,avaConv,0.0
h0023,LU,s1980,solar,avaConv,0.0
h0024,LU,s1980,solar,avaConv,0.0
h0025,LU,s1980,solar,avaConv,0.0
h0026,LU,s1980,solar,avaConv,0.0
h0027,LU,s1980,solar,avaConv,0.0
h0028,LU,s1980,solar,avaConv,0.0
h0029,LU,s1980,solar,avaConv,0.0
h0030,LU,s1980,solar,avaConv,0.0
h0031,LU,s1980,solar,avaConv,0.0
h0032,LU,s1980,solar,avaConv,0.00218900115241306
h0033,LU,s1980,solar,avaConv,0.0502207678870205
h0034,LU,s1980,solar,avaConv,0.121794786096916
h0035,LU,s1980,solar,avaConv,0.171425307121728
h0036,LU,s1980,solar,avaConv,0.184915727506481
h0037,LU,s1980,solar,avaConv,0.168935802641284
h0038,LU,s1980,solar,avaConv,0.123186381430138
h0039,LU,s1980,solar,avaConv,0.0618065502988602
h0040,LU,s1980,solar,avaConv,0.00511404496922876
h0041,LU,s1980,solar,avaConv,0.0
h0042,LU,s1980,solar,avaConv,0.0
h0043,LU,s1980,solar,avaConv,0.0
h0044,LU,s1980,solar,avaConv,0.0
h0045,LU,s1980,solar,avaConv,0.0
h0046,LU,s1980,solar,avaConv,0.0
h0047,LU,s1980,solar,avaConv,0.0
h0048,LU,s1980,solar,avaConv,0.0
h0049,LU,s1980,solar,avaConv,0.0
h0050,LU,s1980,solar,avaConv,0.0
h0051,LU,s1980,solar,avaConv,0.0
h0052,LU,s1980,solar,avaConv,0.0
h0053,LU,s1980,solar,avaConv,0.0
h0054,LU,s1980,solar,avaConv,0.0
h0055,LU,s1980,solar,avaConv,0.0
h0056,LU,s1980,solar,avaConv,0.00236843430198136
h0057,LU,s1980,solar,avaConv,0.0354203290094352
h0058,LU,s1980,solar,avaConv,0.0821343030616159
h0059,LU,s1980,solar,avaConv,0.151659658646876
h0060,LU,s1980,solar,avaConv,0.159359793346618
h0061,LU,s1980,solar,avaConv,0.133237163237913
h0062,LU,s1980,solar,avaConv,0.0640463332027357
h0063,LU,s1980,solar,avaConv,0.0276670340239401
h0064,LU,s1980,solar,avaConv,0.00284618979712237
h0065,LU,s1980,solar,avaConv,0.0
h0066,LU,s1980,solar,avaConv,0.0
h0067,LU,s1980,solar,avaConv,0.0
h0068,LU,s1980,solar,avaConv,0.0
h0069,LU,s1980,solar,avaConv,0.0
h0070,LU,s1980,solar,avaConv,0.0
h0071,LU,s1980,solar,avaConv,0.0
h0072,LU,s1980,solar,avaConv,0.0
h0073,LU,s1980,solar,avaConv,0.0
h0074,LU,s1980,solar,avaConv,0.0
h0075,LU,s1980,solar,avaConv,0.0
h0076,LU,s1980,solar,avaConv,0.0
h0077,LU,s1980,solar,avaConv,0.0
h0078,LU,s1980,solar,avaConv,0.0
h0079,LU,s1980,solar,avaConv,0.0
h0080,LU,s1980,solar,avaConv,7.79269529906916e-5
h0081,LU,s1980,solar,avaConv,0.00483100172461261
h0082,LU,s1980,solar,avaConv,0.0147714852098484
h0083,LU,s1980,solar,avaConv,0.0460928541946011
h0084,LU,s1980,solar,avaConv,0.0444750581809838
h0085,LU,s1980,solar,avaConv,0.0367872367111233
h0086,LU,s1980,solar,avaConv,0.0261863895105341
h0087,LU,s1980,solar,avaConv,0.0154136121531003
h0088,LU,s1980,solar,avaConv,0.00165806228729219
h0089,LU,s1980,solar,avaConv,0.0
h0090,LU,s1980,solar,avaConv,0.0
h0091,LU,s1980,solar,avaConv,0.0
h0092,LU,s1980,solar,avaConv,0.0
h0093,LU,s1980,solar,avaConv,0.0
h0094,LU,s1980,solar,avaConv,0.0
h0095,LU,s1980,solar,avaConv,0.0
h0096,LU,s1980,solar,avaConv,0.0
h0097,LU,s1980,solar,avaConv,0.0
h0098,LU,s1980,solar,avaConv,0.0
h0099,LU,s1980,solar,avaConv,0.0
h0100,LU,s1980,solar,avaConv,0.0
h0101,LU,s1980,solar,avaConv,0.0
h0102,LU,s1980,solar,avaConv,0.0
h0103,LU,s1980,solar,avaConv,0.0
h0104,LU,s1980,solar,avaConv,0.000418383479925887
h0105,LU,s1980,solar,avaConv,0.0105943612650378
h0106,LU,s1980,solar,avaConv,0.0311874043578123
h0107,LU,s1980,solar,avaConv,0.0514323825114124
h0108,LU,s1980,solar,avaConv,0.0435100615270574
h0109,LU,s1980,solar,avaConv,0.0468372592531453
h0110,LU,s1980,solar,avaConv,0.0422769403392131
h0111,LU,s1980,solar,avaConv,0.0182381095453572
h0112,LU,s1980,solar,avaConv,0.00107109919671417
h0113,LU,s1980,solar,avaConv,0.0
h0114,LU,s1980,solar,avaConv,0.0
h0115,LU,s1980,solar,avaConv,0.0
h0116,LU,s1980,solar,avaConv,0.0
h0117,LU,s1980,solar,avaConv,0.0
h0118,LU,s1980,solar,avaConv,0.0
h0119,LU,s1980,solar,avaConv,0.0
h0120,LU,s1980,solar,avaConv,0.0
h0121,LU,s1980,solar,avaConv,0.0
h0122,LU,s1980,solar,avaConv,0.0
h0123,LU,s1980,solar,avaConv,0.0
h0124,LU,s1980,solar,avaConv,0.0
h0125,LU,s1980,solar,avaConv,0.0
h0126,LU,s1980,solar,avaConv,0.0
h0127,LU,s1980,solar,avaConv,0.0
h0128,LU,s1980,solar,avaConv,0.000525672300833485
h0129,LU,s1980,solar,avaConv,0.0150250168759837
h0130,LU,s1980,solar,avaConv,0.0424402183704638
h0131,LU,s1980,solar,avaConv,0.0641807664364831
h0132,LU,s1980,solar,avaConv,0.0714958290097579
h0133,LU,s1980,solar,avaConv,0.0610138631620376
h0134,LU,s1980,solar,avaConv,0.035418172380244
h0135,LU,s1980,solar,avaConv,0.013877955074726
h0136,LU,s1980,solar,avaConv,0.000716914854194593
h0137,LU,s1980,solar,avaConv,0.0
h0138,LU,s1980,solar,avaConv,0.0
h0139,LU,s1980,solar,avaConv,0.0
h0140,LU,s1980,solar,avaConv,0.0
h0141,LU,s1980,solar,avaConv,0.0
h0142,LU,s1980,solar,avaConv,0.0
h0143,LU,s1980,solar,avaConv,0.0
h0144,LU,s1980,solar,avaConv,0.0
h0145,LU,s1980,solar,avaConv,0.0
h0146,LU,s1980,solar,avaConv,0.0
h0147,LU,s1980,solar,avaConv,0.0
h0148,LU,s1980,solar,avaConv,0.0
h0149,LU,s1980,solar,avaConv,0.0
h0150,LU,s1980,solar,avaConv,0.0
h0151,LU,s1980,solar,avaConv,0.0
h0152,LU,s1980,solar,avaConv,0.00139069224683167
h0153,LU,s1980,solar,avaConv,0.031768010160316
h0154,LU,s1980,solar,avaConv,0.0762031978567128
h0155,LU,s1980,solar,avaConv,0.103950316470243
h0156,LU,s1980,solar,avaConv,0.105192592865579
h0157,LU,s1980,solar,avaConv,0.0877219550690002
h0158,LU,s1980,solar,avaConv,0.0687946081052767
h0159,LU,s1980,solar,avaConv,0.0417348808260561
h0160,LU,s1980,solar,avaConv,0.00439976710185274
h0161,LU,s1980,solar,avaConv,0.0
h0162,LU,s1980,solar,avaConv,0.0
h0163,LU,s1980,solar,avaConv,0.0
h0164,LU,s1980,solar,avaConv,0.0
h0165,LU,s1980,solar,avaConv,0.0
h0166,LU,s1980,solar,avaConv,0.0
h0167,LU,s1980,solar,avaConv,0.0
h0168,LU,s1980,solar,avaConv,0.0
h0169,LU,s1980,solar,avaConv,0.0
h0170,LU,s1980,solar,avaConv,0.0
h0171,LU,s1980,solar,avaConv,0.0
h0172,LU,s1980,solar,avaConv,0.0
h0173,LU,s1980,solar,avaConv,0.0
h0174,LU,s1980,solar,avaConv,0.0
h0175,LU,s1980,solar,avaConv,0.0
h0176,LU,s1980,solar,avaConv,0.00225983089453146
h0177,LU,s1980,solar,avaConv,0.0380377745449227
h0178,LU,s1980,solar,avaConv,0.0973935041757691
h0179,LU,s1980,solar,avaConv,0.151354739618307
h0180,LU,s1980,solar,avaConv,0.180054046973008
h0181,LU,s1980,solar,avaConv,0.16684110087322
h0182,LU,s1980,solar,avaConv,0.114787763372056
h0183,LU,s1980,solar,avaConv,0.0525296707233265
h0184,LU,s1980,solar,avaConv,0.00582885356896492
h0185,LU,s1980,solar,avaConv,0.0
h0186,LU,s1980,solar,avaConv,0.0
h0187,LU,s1980,solar,avaConv,0.0
h0188,LU,s1980,solar,avaConv,0.0
h0189,LU,s1980,solar,avaConv,0.0
h0190,LU,s1980,solar,avaConv,0.0
h0191,LU,s1980,solar,avaConv,0.0
h0192,LU,s1980,solar,avaConv,0.0
h0193,LU,s1980,solar,avaConv,0.0
h0194,LU,s1980,solar,avaConv,0.0
h0195,LU,s1980,solar,avaConv,0.0
h0196,LU,s1980,solar,avaConv,0.0
h0197,LU,s1980,solar,avaConv,0.0
h0198,LU,s1980,solar,avaConv,0.0
h0199,LU,s1980,solar,avaConv,0.0
h0200,LU,s1980,solar,avaConv,0.00340312673796742
h0201,LU,s1980,solar,avaConv,0.0556863715833761
h0202,LU,s1980,solar,avaConv,0.136974681447947
h0203,LU,s1980,solar,avaConv,0.211350595238293
h0204,LU,s1980,solar,avaConv,0.23195896819546
h0205,LU,s1980,solar,avaConv,0.212210109924589
h0206,LU,s1980,solar,avaConv,0.145065812197542
h0207,LU,s1980,solar,avaConv,0.069362939418544
h0208,LU,s1980,solar,avaConv,0.0088509928339421
h0209,LU,s1980,solar,avaConv,0.0
h0210,LU,s1980,solar,avaConv,0.0
h0211,LU,s1980,solar,avaConv,0.0
