timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s1998,wind,avaConv,0.225226706685618
h0002,BE,s1998,wind,avaConv,0.280244160519304
h0003,BE,s1998,wind,avaConv,0.365270016110983
h0004,BE,s1998,wind,avaConv,0.426125513113789
h0005,BE,s1998,wind,avaConv,0.469595040738272
h0006,BE,s1998,wind,avaConv,0.504006598067422
h0007,BE,s1998,wind,avaConv,0.536394360778059
h0008,BE,s1998,wind,avaConv,0.604424490987005
h0009,BE,s1998,wind,avaConv,0.632032423300108
h0010,BE,s1998,wind,avaConv,0.685389493864544
h0011,BE,s1998,wind,avaConv,0.74640069209919
h0012,BE,s1998,wind,avaConv,0.839674894220004
h0013,BE,s1998,wind,avaConv,0.901560117891053
h0014,BE,s1998,wind,avaConv,0.932616927690359
h0015,BE,s1998,wind,avaConv,0.949776812206627
h0016,BE,s1998,wind,avaConv,0.953505261976071
h0017,BE,s1998,wind,avaConv,0.973895535656935
h0018,BE,s1998,wind,avaConv,0.98357778151786
h0019,BE,s1998,wind,avaConv,0.990609861697333
h0020,BE,s1998,wind,avaConv,0.996430525166645
h0021,BE,s1998,wind,avaConv,0.999009308974127
h0022,BE,s1998,wind,avaConv,0.894761562778123
h0023,BE,s1998,wind,avaConv,0.612616836378752
h0024,BE,s1998,wind,avaConv,0.457588282504641
h0025,BE,s1998,wind,avaConv,0.809517099853478
h0026,BE,s1998,wind,avaConv,0.9710146558697
h0027,BE,s1998,wind,avaConv,0.999999991490497
h0028,BE,s1998,wind,avaConv,0.999999991490497
h0029,BE,s1998,wind,avaConv,0.999999991490497
h0030,BE,s1998,wind,avaConv,0.998890415911295
h0031,BE,s1998,wind,avaConv,0.996947821452133
h0032,BE,s1998,wind,avaConv,0.999928457842963
h0033,BE,s1998,wind,avaConv,0.999914800297541
h0034,BE,s1998,wind,avaConv,0.999999991490497
h0035,BE,s1998,wind,avaConv,0.999999991490497
h0036,BE,s1998,wind,avaConv,0.988304618797675
h0037,BE,s1998,wind,avaConv,0.999999991490497
h0038,BE,s1998,wind,avaConv,0.999999991490497
h0039,BE,s1998,wind,avaConv,0.999999991490497
h0040,BE,s1998,wind,avaConv,0.999999991490497
h0041,BE,s1998,wind,avaConv,0.996445694755393
h0042,BE,s1998,wind,avaConv,0.999999991490497
h0043,BE,s1998,wind,avaConv,0.999999991490497
h0044,BE,s1998,wind,avaConv,0.999999991490497
h0045,BE,s1998,wind,avaConv,0.999973745430669
h0046,BE,s1998,wind,avaConv,0.998553422429261
h0047,BE,s1998,wind,avaConv,0.992052273432061
h0048,BE,s1998,wind,avaConv,0.953757087473266
h0049,BE,s1998,wind,avaConv,0.925821897317534
h0050,BE,s1998,wind,avaConv,0.96654448902159
h0051,BE,s1998,wind,avaConv,0.976071680331265
h0052,BE,s1998,wind,avaConv,0.98879706766179
h0053,BE,s1998,wind,avaConv,0.994288488035991
h0054,BE,s1998,wind,avaConv,0.997407127513117
