timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,LU,s1984,solar,avaConv,0.0
h0002,LU,s1984,solar,avaConv,0.0
h0003,LU,s1984,solar,avaConv,0.0
h0004,LU,s1984,solar,avaConv,0.0
h0005,LU,s1984,solar,avaConv,0.0
h0006,LU,s1984,solar,avaConv,0.0
h0007,LU,s1984,solar,avaConv,0.0
h0008,LU,s1984,solar,avaConv,0.00110030951272288
h0009,LU,s1984,solar,avaConv,0.0264320737690805
h0010,LU,s1984,solar,avaConv,0.0661366320389945
h0011,LU,s1984,solar,avaConv,0.114144870896227
h0012,LU,s1984,solar,avaConv,0.164819175025491
h0013,LU,s1984,solar,avaConv,0.170115394945809
h0014,LU,s1984,solar,avaConv,0.121804127065303
h0015,LU,s1984,solar,avaConv,0.0470719398563931
h0016,LU,s1984,solar,avaConv,0.00414878754987563
h0017,LU,s1984,solar,avaConv,0.0
h0018,LU,s1984,solar,avaConv,0.0
h0019,LU,s1984,solar,avaConv,0.0
h0020,LU,s1984,solar,avaConv,0.0
h0021,LU,s1984,solar,avaConv,0.0
h0022,LU,s1984,solar,avaConv,0.0
h0023,LU,s1984,solar,avaConv,0.0
h0024,LU,s1984,solar,avaConv,0.0
h0025,LU,s1984,solar,avaConv,0.0
h0026,LU,s1984,solar,avaConv,0.0
h0027,LU,s1984,solar,avaConv,0.0
h0028,LU,s1984,solar,avaConv,0.0
h0029,LU,s1984,solar,avaConv,0.0
h0030,LU,s1984,solar,avaConv,0.0
h0031,LU,s1984,solar,avaConv,0.0
h0032,LU,s1984,solar,avaConv,0.000129199721502254
h0033,LU,s1984,solar,avaConv,0.00518154829828127
h0034,LU,s1984,solar,avaConv,0.0137460733325246
h0035,LU,s1984,solar,avaConv,0.0373878373082112
h0036,LU,s1984,solar,avaConv,0.0470803571181551
h0037,LU,s1984,solar,avaConv,0.0411529776613762
h0038,LU,s1984,solar,avaConv,0.0210003508185541
h0039,LU,s1984,solar,avaConv,0.0080343441107265
h0040,LU,s1984,solar,avaConv,0.000635890646337722
h0041,LU,s1984,solar,avaConv,0.0
h0042,LU,s1984,solar,avaConv,0.0
h0043,LU,s1984,solar,avaConv,0.0
h0044,LU,s1984,solar,avaConv,0.0
h0045,LU,s1984,solar,avaConv,0.0
h0046,LU,s1984,solar,avaConv,0.0
h0047,LU,s1984,solar,avaConv,0.0
h0048,LU,s1984,solar,avaConv,0.0
h0049,LU,s1984,solar,avaConv,0.0
h0050,LU,s1984,solar,avaConv,0.0
h0051,LU,s1984,solar,avaConv,0.0
h0052,LU,s1984,solar,avaConv,0.0
h0053,LU,s1984,solar,avaConv,0.0
h0054,LU,s1984,solar,avaConv,0.0
h0055,LU,s1984,solar,avaConv,0.0
h0056,LU,s1984,solar,avaConv,6.10026921135412e-5
h0057,LU,s1984,solar,avaConv,0.00341205349143144
h0058,LU,s1984,solar,avaConv,0.0112338414205239
h0059,LU,s1984,solar,avaConv,0.0185147715997562
h0060,LU,s1984,solar,avaConv,0.0372673419518053
h0061,LU,s1984,solar,avaConv,0.106473822205473
h0062,LU,s1984,solar,avaConv,0.139437484399429
h0063,LU,s1984,solar,avaConv,0.0710586122814627
h0064,LU,s1984,solar,avaConv,0.00603110762143302
h0065,LU,s1984,solar,avaConv,0.0
h0066,LU,s1984,solar,avaConv,0.0
h0067,LU,s1984,solar,avaConv,0.0
h0068,LU,s1984,solar,avaConv,0.0
h0069,LU,s1984,solar,avaConv,0.0
h0070,LU,s1984,solar,avaConv,0.0
h0071,LU,s1984,solar,avaConv,0.0
h0072,LU,s1984,solar,avaConv,0.0
h0073,LU,s1984,solar,avaConv,0.0
h0074,LU,s1984,solar,avaConv,0.0
h0075,LU,s1984,solar,avaConv,0.0
h0076,LU,s1984,solar,avaConv,0.0
h0077,LU,s1984,solar,avaConv,0.0
h0078,LU,s1984,solar,avaConv,0.0
h0079,LU,s1984,solar,avaConv,0.0
h0080,LU,s1984,solar,avaConv,0.0013752109138759
h0081,LU,s1984,solar,avaConv,0.017568815056943
h0082,LU,s1984,solar,avaConv,0.0351216720505273
h0083,LU,s1984,solar,avaConv,0.0763869624809128
h0084,LU,s1984,solar,avaConv,0.0822600355876026
h0085,LU,s1984,solar,avaConv,0.0819137068594625
h0086,LU,s1984,solar,avaConv,0.0812398199095183
h0087,LU,s1984,solar,avaConv,0.0394783236276704
h0088,LU,s1984,solar,avaConv,0.00354204624936229
h0089,LU,s1984,solar,avaConv,0.0
h0090,LU,s1984,solar,avaConv,0.0
h0091,LU,s1984,solar,avaConv,0.0
h0092,LU,s1984,solar,avaConv,0.0
h0093,LU,s1984,solar,avaConv,0.0
h0094,LU,s1984,solar,avaConv,0.0
h0095,LU,s1984,solar,avaConv,0.0
h0096,LU,s1984,solar,avaConv,0.0
h0097,LU,s1984,solar,avaConv,0.0
h0098,LU,s1984,solar,avaConv,0.0
h0099,LU,s1984,solar,avaConv,0.0
h0100,LU,s1984,solar,avaConv,0.0
h0101,LU,s1984,solar,avaConv,0.0
h0102,LU,s1984,solar,avaConv,0.0
h0103,LU,s1984,solar,avaConv,0.0
h0104,LU,s1984,solar,avaConv,0.00228762810528292
h0105,LU,s1984,solar,avaConv,0.036678965289347
h0106,LU,s1984,solar,avaConv,0.0690157592672466
h0107,LU,s1984,solar,avaConv,0.114009660757082
h0108,LU,s1984,solar,avaConv,0.188063189648446
h0109,LU,s1984,solar,avaConv,0.174364116584679
h0110,LU,s1984,solar,avaConv,0.135869671039428
h0111,LU,s1984,solar,avaConv,0.0643899629183286
h0112,LU,s1984,solar,avaConv,0.00737802715614221
h0113,LU,s1984,solar,avaConv,0.0
h0114,LU,s1984,solar,avaConv,0.0
h0115,LU,s1984,solar,avaConv,0.0
h0116,LU,s1984,solar,avaConv,0.0
h0117,LU,s1984,solar,avaConv,0.0
h0118,LU,s1984,solar,avaConv,0.0
h0119,LU,s1984,solar,avaConv,0.0
h0120,LU,s1984,solar,avaConv,0.0
h0121,LU,s1984,solar,avaConv,0.0
h0122,LU,s1984,solar,avaConv,0.0
h0123,LU,s1984,solar,avaConv,0.0
h0124,LU,s1984,solar,avaConv,0.0
h0125,LU,s1984,solar,avaConv,0.0
h0126,LU,s1984,solar,avaConv,0.0
h0127,LU,s1984,solar,avaConv,0.0
h0128,LU,s1984,solar,avaConv,0.00150953729631689
h0129,LU,s1984,solar,avaConv,0.0306533277144545
h0130,LU,s1984,solar,avaConv,0.063738903901967
h0131,LU,s1984,solar,avaConv,0.100075276750242
h0132,LU,s1984,solar,avaConv,0.0766782765105243
h0133,LU,s1984,solar,avaConv,0.0652246156668604
h0134,LU,s1984,solar,avaConv,0.0482081065774819
h0135,LU,s1984,solar,avaConv,0.0242912293799984
h0136,LU,s1984,solar,avaConv,0.00258618460521521
h0137,LU,s1984,solar,avaConv,0.0
h0138,LU,s1984,solar,avaConv,0.0
h0139,LU,s1984,solar,avaConv,0.0
h0140,LU,s1984,solar,avaConv,0.0
h0141,LU,s1984,solar,avaConv,0.0
h0142,LU,s1984,solar,avaConv,0.0
h0143,LU,s1984,solar,avaConv,0.0
h0144,LU,s1984,solar,avaConv,0.0
h0145,LU,s1984,solar,avaConv,0.0
h0146,LU,s1984,solar,avaConv,0.0
h0147,LU,s1984,solar,avaConv,0.0
h0148,LU,s1984,solar,avaConv,0.0
h0149,LU,s1984,solar,avaConv,0.0
h0150,LU,s1984,solar,avaConv,0.0
h0151,LU,s1984,solar,avaConv,0.0
h0152,LU,s1984,solar,avaConv,0.000534796044275891
h0153,LU,s1984,solar,avaConv,0.0135647541366554
h0154,LU,s1984,solar,avaConv,0.0331402709103766
h0155,LU,s1984,solar,avaConv,0.0403005951021135
h0156,LU,s1984,solar,avaConv,0.0443725835817868
h0157,LU,s1984,solar,avaConv,0.0384110712450131
h0158,LU,s1984,solar,avaConv,0.0326448605765076
h0159,LU,s1984,solar,avaConv,0.0160137477628
h0160,LU,s1984,solar,avaConv,0.00211606622849695
h0161,LU,s1984,solar,avaConv,0.0
h0162,LU,s1984,solar,avaConv,0.0
h0163,LU,s1984,solar,avaConv,0.0
h0164,LU,s1984,solar,avaConv,0.0
h0165,LU,s1984,solar,avaConv,0.0
h0166,LU,s1984,solar,avaConv,0.0
h0167,LU,s1984,solar,avaConv,0.0
h0168,LU,s1984,solar,avaConv,0.0
h0169,LU,s1984,solar,avaConv,0.0
h0170,LU,s1984,solar,avaConv,0.0
h0171,LU,s1984,solar,avaConv,0.0
h0172,LU,s1984,solar,avaConv,0.0
h0173,LU,s1984,solar,avaConv,0.0
h0174,LU,s1984,solar,avaConv,0.0
h0175,LU,s1984,solar,avaConv,0.0
h0176,LU,s1984,solar,avaConv,0.00284723273802742
h0177,LU,s1984,solar,avaConv,0.0276230791334317
h0178,LU,s1984,solar,avaConv,0.0551237793928584
h0179,LU,s1984,solar,avaConv,0.0814629908943086
h0180,LU,s1984,solar,avaConv,0.109888878590944
h0181,LU,s1984,solar,avaConv,0.15561037417036
h0182,LU,s1984,solar,avaConv,0.109560450761139
h0183,LU,s1984,solar,avaConv,0.0420203851834651
h0184,LU,s1984,solar,avaConv,0.00407579667213226
h0185,LU,s1984,solar,avaConv,0.0
h0186,LU,s1984,solar,avaConv,0.0
h0187,LU,s1984,solar,avaConv,0.0
h0188,LU,s1984,solar,avaConv,0.0
h0189,LU,s1984,solar,avaConv,0.0
h0190,LU,s1984,solar,avaConv,0.0
