timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s1996,solar,avaConv,0.0
h0002,BE,s1996,solar,avaConv,0.0
h0003,BE,s1996,solar,avaConv,0.0
h0004,BE,s1996,solar,avaConv,0.0
h0005,BE,s1996,solar,avaConv,0.0
h0006,BE,s1996,solar,avaConv,0.0
h0007,BE,s1996,solar,avaConv,0.0
h0008,BE,s1996,solar,avaConv,0.00015115727742449
h0009,BE,s1996,solar,avaConv,0.0173824718843783
h0010,BE,s1996,solar,avaConv,0.0455168246291902
h0011,BE,s1996,solar,avaConv,0.0623629001578824
h0012,BE,s1996,solar,avaConv,0.0759586221861805
h0013,BE,s1996,solar,avaConv,0.0773214739511077
h0014,BE,s1996,solar,avaConv,0.0575813327702455
h0015,BE,s1996,solar,avaConv,0.0284132392220457
h0016,BE,s1996,solar,avaConv,0.00296236773092285
h0017,BE,s1996,solar,avaConv,0.0
h0018,BE,s1996,solar,avaConv,0.0
h0019,BE,s1996,solar,avaConv,0.0
h0020,BE,s1996,solar,avaConv,0.0
h0021,BE,s1996,solar,avaConv,0.0
h0022,BE,s1996,solar,avaConv,0.0
h0023,BE,s1996,solar,avaConv,0.0
h0024,BE,s1996,solar,avaConv,0.0
h0025,BE,s1996,solar,avaConv,0.0
h0026,BE,s1996,solar,avaConv,0.0
h0027,BE,s1996,solar,avaConv,0.0
h0028,BE,s1996,solar,avaConv,0.0
h0029,BE,s1996,solar,avaConv,0.0
h0030,BE,s1996,solar,avaConv,0.0
h0031,BE,s1996,solar,avaConv,0.0
h0032,BE,s1996,solar,avaConv,0.000459898174246072
h0033,BE,s1996,solar,avaConv,0.0324819442709334
h0034,BE,s1996,solar,avaConv,0.0912006472314695
h0035,BE,s1996,solar,avaConv,0.148244925309818
h0036,BE,s1996,solar,avaConv,0.174186246807529
h0037,BE,s1996,solar,avaConv,0.162090629417219
h0038,BE,s1996,solar,avaConv,0.116013244619724
h0039,BE,s1996,solar,avaConv,0.0533203885344483
h0040,BE,s1996,solar,avaConv,0.00551966859497088
h0041,BE,s1996,solar,avaConv,0.0
h0042,BE,s1996,solar,avaConv,0.0
h0043,BE,s1996,solar,avaConv,0.0
h0044,BE,s1996,solar,avaConv,0.0
h0045,BE,s1996,solar,avaConv,0.0
h0046,BE,s1996,solar,avaConv,0.0
h0047,BE,s1996,solar,avaConv,0.0
h0048,BE,s1996,solar,avaConv,0.0
h0049,BE,s1996,solar,avaConv,0.0
h0050,BE,s1996,solar,avaConv,0.0
h0051,BE,s1996,solar,avaConv,0.0
h0052,BE,s1996,solar,avaConv,0.0
h0053,BE,s1996,solar,avaConv,0.0
h0054,BE,s1996,solar,avaConv,0.0
h0055,BE,s1996,solar,avaConv,0.0
h0056,BE,s1996,solar,avaConv,0.000338160090016397
h0057,BE,s1996,solar,avaConv,0.0309166356125904
h0058,BE,s1996,solar,avaConv,0.0954819460265067
h0059,BE,s1996,solar,avaConv,0.150874703476692
h0060,BE,s1996,solar,avaConv,0.178524852652119
h0061,BE,s1996,solar,avaConv,0.171208082922214
h0062,BE,s1996,solar,avaConv,0.126298904322296
h0063,BE,s1996,solar,avaConv,0.0623179135493342
h0064,BE,s1996,solar,avaConv,0.00681102332129814
h0065,BE,s1996,solar,avaConv,0.0
h0066,BE,s1996,solar,avaConv,0.0
h0067,BE,s1996,solar,avaConv,0.0
h0068,BE,s1996,solar,avaConv,0.0
