timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s1984,wind,avaConv,0.999150660775177
h0002,BE,s1984,wind,avaConv,0.99908624942503
h0003,BE,s1984,wind,avaConv,0.996979976861061
h0004,BE,s1984,wind,avaConv,0.99667160507975
h0005,BE,s1984,wind,avaConv,0.996706403380221
h0006,BE,s1984,wind,avaConv,0.99690961503045
h0007,BE,s1984,wind,avaConv,0.997029995130284
h0008,BE,s1984,wind,avaConv,0.996422838568999
h0009,BE,s1984,wind,avaConv,0.996467399767685
h0010,BE,s1984,wind,avaConv,0.99666460841135
h0011,BE,s1984,wind,avaConv,0.997388497128608
h0012,BE,s1984,wind,avaConv,0.99688374131772
h0013,BE,s1984,wind,avaConv,0.998379309860502
h0014,BE,s1984,wind,avaConv,0.99771752083026
h0015,BE,s1984,wind,avaConv,0.994742729841018
h0016,BE,s1984,wind,avaConv,0.995626246679405
h0017,BE,s1984,wind,avaConv,0.997126708106705
h0018,BE,s1984,wind,avaConv,0.998866524911533
h0019,BE,s1984,wind,avaConv,0.999302357977549
h0020,BE,s1984,wind,avaConv,0.999374654563185
h0021,BE,s1984,wind,avaConv,0.999661922138699
h0022,BE,s1984,wind,avaConv,0.999766084046852
h0023,BE,s1984,wind,avaConv,0.999858367842432
h0024,BE,s1984,wind,avaConv,0.999999991490497
h0025,BE,s1984,wind,avaConv,0.999999991490497
h0026,BE,s1984,wind,avaConv,0.999863278986472
h0027,BE,s1984,wind,avaConv,0.995846994570391
h0028,BE,s1984,wind,avaConv,0.984127705162769
h0029,BE,s1984,wind,avaConv,0.93897069196802
h0030,BE,s1984,wind,avaConv,0.821831830313633
h0031,BE,s1984,wind,avaConv,0.655559425371877
h0032,BE,s1984,wind,avaConv,0.49255399651798
h0033,BE,s1984,wind,avaConv,0.404678606202067
h0034,BE,s1984,wind,avaConv,0.485741554303379
h0035,BE,s1984,wind,avaConv,0.608837889925051
h0036,BE,s1984,wind,avaConv,0.627305663297028
h0037,BE,s1984,wind,avaConv,0.763258767242836
h0038,BE,s1984,wind,avaConv,0.827023014473173
h0039,BE,s1984,wind,avaConv,0.947821601282342
h0040,BE,s1984,wind,avaConv,0.993710617862042
h0041,BE,s1984,wind,avaConv,0.99902057034484
h0042,BE,s1984,wind,avaConv,0.699915478993603
h0043,BE,s1984,wind,avaConv,0.490714054759075
h0044,BE,s1984,wind,avaConv,0.387708436281303
h0045,BE,s1984,wind,avaConv,0.307464932915978
h0046,BE,s1984,wind,avaConv,0.269345330119437
h0047,BE,s1984,wind,avaConv,0.219553199923112
h0048,BE,s1984,wind,avaConv,0.153785006087903
h0049,BE,s1984,wind,avaConv,0.0848028692233951
h0050,BE,s1984,wind,avaConv,0.0632235363368584
h0051,BE,s1984,wind,avaConv,0.0562063127211654
h0052,BE,s1984,wind,avaConv,0.354014796371809
h0053,BE,s1984,wind,avaConv,0.393131247132637
h0054,BE,s1984,wind,avaConv,0.760642326693007
h0055,BE,s1984,wind,avaConv,0.992277848033371
h0056,BE,s1984,wind,avaConv,0.999999991490497
h0057,BE,s1984,wind,avaConv,0.999999991490497
h0058,BE,s1984,wind,avaConv,0.999932172036667
