timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,BE,s2011,electricity,dem,9.25362096903736
h0002,BE,s2011,electricity,dem,8.89065943057583
h0003,BE,s2011,electricity,dem,8.6785619031033
h0004,BE,s2011,electricity,dem,8.66078305694945
h0005,BE,s2011,electricity,dem,8.97100558442198
h0006,BE,s2011,electricity,dem,9.78978992508132
h0007,BE,s2011,electricity,dem,10.4687239910154
h0008,BE,s2011,electricity,dem,10.8652542107956
h0009,BE,s2011,electricity,dem,11.1166704195868
h0010,BE,s2011,electricity,dem,11.2362253646418
h0011,BE,s2011,electricity,dem,11.349711628378
h0012,BE,s2011,electricity,dem,11.1820358042022
h0013,BE,s2011,electricity,dem,11.0893434965099
h0014,BE,s2011,electricity,dem,10.9331621778286
h0015,BE,s2011,electricity,dem,10.8860220679385
h0016,BE,s2011,electricity,dem,10.9391855294769
h0017,BE,s2011,electricity,dem,11.409141573433
h0018,BE,s2011,electricity,dem,11.6366662987077
h0019,BE,s2011,electricity,dem,11.2712033866198
h0020,BE,s2011,electricity,dem,10.7482363536527
h0021,BE,s2011,electricity,dem,10.2203750899165
h0022,BE,s2011,electricity,dem,10.3322102547516
h0023,BE,s2011,electricity,dem,10.2946580569495
h0024,BE,s2011,electricity,dem,9.71760998002637
h0025,BE,s2011,electricity,dem,8.98868709643736
h0026,BE,s2011,electricity,dem,8.62572555797583
h0027,BE,s2011,electricity,dem,8.4136280305033
h0028,BE,s2011,electricity,dem,8.39584918434945
h0029,BE,s2011,electricity,dem,8.70607171182198
h0030,BE,s2011,electricity,dem,9.52485605248132
h0031,BE,s2011,electricity,dem,10.2037901184154
h0032,BE,s2011,electricity,dem,10.6003203381956
h0033,BE,s2011,electricity,dem,10.8517365469868
h0034,BE,s2011,electricity,dem,10.9712914920418
h0035,BE,s2011,electricity,dem,11.084777755778
h0036,BE,s2011,electricity,dem,10.9171019316022
h0037,BE,s2011,electricity,dem,10.8244096239099
h0038,BE,s2011,electricity,dem,10.6682283052286
h0039,BE,s2011,electricity,dem,10.6210881953385
h0040,BE,s2011,electricity,dem,10.6742516568769
h0041,BE,s2011,electricity,dem,11.144207700833
h0042,BE,s2011,electricity,dem,11.3717324261077
h0043,BE,s2011,electricity,dem,11.0062695140198
h0044,BE,s2011,electricity,dem,10.4833024810527
h0045,BE,s2011,electricity,dem,9.95544121731648
h0046,BE,s2011,electricity,dem,10.0672763821516
h0047,BE,s2011,electricity,dem,10.0297241843494
h0048,BE,s2011,electricity,dem,9.45267610742637
h0049,BE,s2011,electricity,dem,10.2925204484374
h0050,BE,s2011,electricity,dem,9.92955890997583
h0051,BE,s2011,electricity,dem,9.7174613825033
h0052,BE,s2011,electricity,dem,9.69968253634945
h0053,BE,s2011,electricity,dem,10.009905063822
h0054,BE,s2011,electricity,dem,10.8286894044813
h0055,BE,s2011,electricity,dem,11.5076234704154
h0056,BE,s2011,electricity,dem,11.9041536901956
h0057,BE,s2011,electricity,dem,12.1555698989868
h0058,BE,s2011,electricity,dem,12.2751248440418
h0059,BE,s2011,electricity,dem,12.388611107778
h0060,BE,s2011,electricity,dem,12.2209352836022
h0061,BE,s2011,electricity,dem,12.1282429759099
h0062,BE,s2011,electricity,dem,11.9720616572286
h0063,BE,s2011,electricity,dem,11.9249215473385
h0064,BE,s2011,electricity,dem,11.9780850088769
h0065,BE,s2011,electricity,dem,12.448041052833
h0066,BE,s2011,electricity,dem,12.6755657781077
h0067,BE,s2011,electricity,dem,12.3101028660198
h0068,BE,s2011,electricity,dem,11.7871358330527
h0069,BE,s2011,electricity,dem,11.2592745693165
h0070,BE,s2011,electricity,dem,11.3711097341516
h0071,BE,s2011,electricity,dem,11.3335575363495
h0072,BE,s2011,electricity,dem,10.7565094594264
h0073,BE,s2011,electricity,dem,10.7653492763374
h0074,BE,s2011,electricity,dem,10.4023877378758
h0075,BE,s2011,electricity,dem,10.1902902104033
h0076,BE,s2011,electricity,dem,10.1725113642495
h0077,BE,s2011,electricity,dem,10.482733891722
h0078,BE,s2011,electricity,dem,11.3015182323813
h0079,BE,s2011,electricity,dem,11.9804522983154
h0080,BE,s2011,electricity,dem,12.3769825180956
h0081,BE,s2011,electricity,dem,12.6283987268868
h0082,BE,s2011,electricity,dem,12.7479536719418
h0083,BE,s2011,electricity,dem,12.861439935678
h0084,BE,s2011,electricity,dem,12.6937641115022
h0085,BE,s2011,electricity,dem,12.6010718038099
h0086,BE,s2011,electricity,dem,12.4448904851286
h0087,BE,s2011,electricity,dem,12.3977503752385
h0088,BE,s2011,electricity,dem,12.4509138367769
h0089,BE,s2011,electricity,dem,12.920869880733
h0090,BE,s2011,electricity,dem,13.1483946060077
h0091,BE,s2011,electricity,dem,12.7829316939198
h0092,BE,s2011,electricity,dem,12.2599646609527
h0093,BE,s2011,electricity,dem,11.7321033972165
h0094,BE,s2011,electricity,dem,11.8439385620516
h0095,BE,s2011,electricity,dem,11.8063863642495
h0096,BE,s2011,electricity,dem,11.2293382873264
h0097,BE,s2011,electricity,dem,10.7082262998374
h0098,BE,s2011,electricity,dem,10.3452647613758
h0099,BE,s2011,electricity,dem,10.1331672339033
h0100,BE,s2011,electricity,dem,10.1153883877495
h0101,BE,s2011,electricity,dem,10.425610915222
h0102,BE,s2011,electricity,dem,11.2443952558813
h0103,BE,s2011,electricity,dem,11.9233293218154
h0104,BE,s2011,electricity,dem,12.3198595415956
h0105,BE,s2011,electricity,dem,12.5712757503868
h0106,BE,s2011,electricity,dem,12.6908306954418
h0107,BE,s2011,electricity,dem,12.804316959178
h0108,BE,s2011,electricity,dem,12.6366411350022
h0109,BE,s2011,electricity,dem,12.5439488273099
h0110,BE,s2011,electricity,dem,12.3877675086286
h0111,BE,s2011,electricity,dem,12.3406273987385
h0112,BE,s2011,electricity,dem,12.3937908602769
h0113,BE,s2011,electricity,dem,12.863746904233
h0114,BE,s2011,electricity,dem,13.0912716295077
h0115,BE,s2011,electricity,dem,12.7258087174198
h0116,BE,s2011,electricity,dem,12.2028416844527
h0117,BE,s2011,electricity,dem,11.6749804207165
h0118,BE,s2011,electricity,dem,11.7868155855516
h0119,BE,s2011,electricity,dem,11.7492633877495
h0120,BE,s2011,electricity,dem,11.1722153108264
h0121,BE,s2011,electricity,dem,10.0845500311374
h0122,BE,s2011,electricity,dem,9.72158849267583
h0123,BE,s2011,electricity,dem,9.5094909652033
h0124,BE,s2011,electricity,dem,9.49171211904945
h0125,BE,s2011,electricity,dem,9.80193464652198
h0126,BE,s2011,electricity,dem,10.6207189871813
h0127,BE,s2011,electricity,dem,11.2996530531154
h0128,BE,s2011,electricity,dem,11.6961832728956
h0129,BE,s2011,electricity,dem,11.9475994816868
h0130,BE,s2011,electricity,dem,12.0671544267418
h0131,BE,s2011,electricity,dem,12.180640690478
h0132,BE,s2011,electricity,dem,12.0129648663022
h0133,BE,s2011,electricity,dem,11.9202725586099
h0134,BE,s2011,electricity,dem,11.7640912399286
h0135,BE,s2011,electricity,dem,11.7169511300385
h0136,BE,s2011,electricity,dem,11.7701145915769
h0137,BE,s2011,electricity,dem,12.240070635533
h0138,BE,s2011,electricity,dem,12.4675953608077
h0139,BE,s2011,electricity,dem,12.1021324487198
h0140,BE,s2011,electricity,dem,11.5791654157527
h0141,BE,s2011,electricity,dem,11.0513041520165
h0142,BE,s2011,electricity,dem,11.1631393168516
h0143,BE,s2011,electricity,dem,11.1255871190494
h0144,BE,s2011,electricity,dem,10.5485390421264
h0145,BE,s2011,electricity,dem,9.74684577013736
h0146,BE,s2011,electricity,dem,9.38388423167583
h0147,BE,s2011,electricity,dem,9.1717867042033
h0148,BE,s2011,electricity,dem,9.15400785804945
h0149,BE,s2011,electricity,dem,9.46423038552198
h0150,BE,s2011,electricity,dem,10.2830147261813
h0151,BE,s2011,electricity,dem,10.9619487921154
h0152,BE,s2011,electricity,dem,11.3584790118956
h0153,BE,s2011,electricity,dem,11.6098952206868
h0154,BE,s2011,electricity,dem,11.7294501657418
h0155,BE,s2011,electricity,dem,11.842936429478
h0156,BE,s2011,electricity,dem,11.6752606053022
h0157,BE,s2011,electricity,dem,11.5825682976099
h0158,BE,s2011,electricity,dem,11.4263869789286
h0159,BE,s2011,electricity,dem,11.3792468690385
h0160,BE,s2011,electricity,dem,11.4324103305769
h0161,BE,s2011,electricity,dem,11.902366374533
h0162,BE,s2011,electricity,dem,12.1298910998077
h0163,BE,s2011,electricity,dem,11.7644281877198
h0164,BE,s2011,electricity,dem,11.2414611547527
h0165,BE,s2011,electricity,dem,10.7135998910165
h0166,BE,s2011,electricity,dem,10.8254350558516
h0167,BE,s2011,electricity,dem,10.7878828580494
h0168,BE,s2011,electricity,dem,10.2108347811264
h0169,BE,s2011,electricity,dem,8.37987291370736
h0170,BE,s2011,electricity,dem,8.01691137524583
