region_3,category,timestep_6,value,scenario_1,parameter,technology_3
al,1,h0097,0.0,scr1984,avaConv,pvInd_a
al,1,h0098,0.0,scr1984,avaConv,pvInd_a
al,1,h0099,0.0,scr1984,avaConv,pvInd_a
al,1,h0100,0.0,scr1984,avaConv,pvInd_a
al,1,h0101,0.0,scr1984,avaConv,pvInd_a
al,1,h0102,0.0,scr1984,avaConv,pvInd_a
al,1,h0103,0.007292252973671532,scr1984,avaConv,pvInd_a
al,1,h0104,0.04161663884239194,scr1984,avaConv,pvInd_a
al,1,h0105,0.1267966731766894,scr1984,avaConv,pvInd_a
al,1,h0106,0.25672118247171655,scr1984,avaConv,pvInd_a
al,1,h0107,0.3926536822209636,scr1984,avaConv,pvInd_a
al,1,h0108,0.49986520303767196,scr1984,avaConv,pvInd_a
al,1,h0109,0.4426857254795859,scr1984,avaConv,pvInd_a
al,1,h0110,0.3171857904686762,scr1984,avaConv,pvInd_a
al,1,h0111,0.1536641876553866,scr1984,avaConv,pvInd_a
al,1,h0112,0.0825126080421577,scr1984,avaConv,pvInd_a
al,1,h0113,0.03448192788944661,scr1984,avaConv,pvInd_a
al,1,h0114,0.010425639627109453,scr1984,avaConv,pvInd_a
al,1,h0115,0.0004922141899423253,scr1984,avaConv,pvInd_a
al,1,h0116,0.0,scr1984,avaConv,pvInd_a
al,1,h0117,0.0,scr1984,avaConv,pvInd_a
al,1,h0118,0.0,scr1984,avaConv,pvInd_a
al,1,h0119,0.0,scr1984,avaConv,pvInd_a
al,1,h0120,0.0,scr1984,avaConv,pvInd_a
al,1,h0121,0.0,scr1984,avaConv,pvInd_a
al,1,h0122,0.0,scr1984,avaConv,pvInd_a
al,1,h0123,0.0,scr1984,avaConv,pvInd_a
al,1,h0124,0.0,scr1984,avaConv,pvInd_a
al,1,h0125,0.0,scr1984,avaConv,pvInd_a
al,1,h0126,0.0,scr1984,avaConv,pvInd_a
al,1,h0127,0.01966271488081731,scr1984,avaConv,pvInd_a
al,1,h0128,0.09582082586421123,scr1984,avaConv,pvInd_a
al,1,h0129,0.2469035800907507,scr1984,avaConv,pvInd_a
al,1,h0130,0.42092832614585174,scr1984,avaConv,pvInd_a
al,1,h0131,0.5490994432123402,scr1984,avaConv,pvInd_a
al,1,h0132,0.5909173501970975,scr1984,avaConv,pvInd_a
al,1,h0133,0.5835301061310479,scr1984,avaConv,pvInd_a
al,1,h0134,0.5226516335961079,scr1984,avaConv,pvInd_a
al,1,h0135,0.43101629354317367,scr1984,avaConv,pvInd_a
al,1,h0136,0.2910348726162492,scr1984,avaConv,pvInd_a
al,1,h0137,0.1544090814710483,scr1984,avaConv,pvInd_a
al,1,h0138,0.05428027033779288,scr1984,avaConv,pvInd_a
al,1,h0139,0.009635634792267816,scr1984,avaConv,pvInd_a
