timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,Balt < EE,Balt < LV,none,h2Grid,none,yes,expExc,0.0004965687308519059,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LT,Balt < LV,none,h2Grid,none,yes,expExc,0.0036665228826533555,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,Benelux < LU,none,h2Grid,none,yes,expExc,0.10836980190851568,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,Benelux < NL,none,h2Grid,none,yes,expExc,0.001708198749627482,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002633235031297618,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < LU,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002808407993185833,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < NL,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002493924799008574,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,DE_ < DE,none,h2Grid,none,yes,expExc,0.00019799574281502487,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,East < AT,none,h2Grid,none,yes,expExc,0.00012191506688761795,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < AT,none,h2Grid,none,yes,expExc,0.0007872103277677406,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < CZ,none,h2Grid,none,yes,expExc,0.0004954124608813948,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < CZ,none,h2Grid,none,yes,expExc,0.0005674306693013952,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < HU,none,h2Grid,none,yes,expExc,0.001156239662626504,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,East < HU,none,h2Grid,none,yes,expExc,0.000233915974766295,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LT,East < PL,none,h2Grid,none,yes,expExc,0.00014204926720393147,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < PL,none,h2Grid,none,yes,expExc,0.0004236087465032932,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,East < PL,none,h2Grid,none,yes,expExc,0.0005014467138731887,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < SI,none,h2Grid,none,yes,expExc,0.002828495501987048,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,East < SI,none,h2Grid,none,yes,expExc,0.0006106032749272094,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < SI,none,h2Grid,none,yes,expExc,0.0005593069977819172,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < SK,none,h2Grid,none,yes,expExc,0.000615715332079669,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,East < SK,none,h2Grid,none,yes,expExc,0.0022026732792753685,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < SK,none,h2Grid,none,yes,expExc,0.0007583089589582939,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,East < SK,none,h2Grid,none,yes,expExc,1.7941801091242462,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00019899008339050196,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < LU,FR_ < FR,none,h2Grid,none,yes,expExc,0.00017894010851085679,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,FR_ < FR,none,h2Grid,none,yes,expExc,0.0002137957606125934,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00012250782690756144,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,IT_ < IT,none,h2Grid,none,yes,expExc,0.00017188714369842595,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,IT_ < IT,none,h2Grid,none,yes,expExc,0.00012308929124148576,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SI,IT_ < IT,none,h2Grid,none,yes,expExc,0.00010760395470383604,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,expExc,0.00013384400273327036,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,expExc,0.00011624791512560038,inter_all_total32_ext8_noFossil
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,expExc,0.0010432296689422869,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,expExc,7.239046613137802e-5,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,expExc,0.00010907269628313941,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,expExc,0.000555533835168678,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,expExc,0.0004753067966144612,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,expExc,0.0007451585709408854,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,expExc,0.41678336445148234,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,expExc,0.0041406948466590765,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,expExc,0.0005228799108169727,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0006962957698643947,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00010377968827848768,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0006453362722504935,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,expExc,0.000523669717721578,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,expExc,0.00024124529582072036,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,expExc,0.01360357116426532,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0007589858447752859,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,expExc,0.451791940712876,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0006658036267386801,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,expExc,0.07306575132577031,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0001053163865879731,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0003101808783420731,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00010375677411172843,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00010744194525837382,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0005875293332137531,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0007132542575236703,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00025669728247558064,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0007783107495058563,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0005171628868067986,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0032273513351641506,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,expExc,0.00014340987753258205,inter_all_total32_ext8_noFossil
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,expExc,0.00379369740619114,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,expExc,0.0028445570775279495,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,expExc,0.0006416400868774689,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,expExc,0.002343429071675072,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.7665285538965447,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0009122587009223762,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.0024579289417131843,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.00047171954603128995,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0009254712564955264,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0001376946404844335,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.00018625030278382685,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.00021493744708837192,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.008283027584513207,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.0007929524799431567,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.0007091085164912585,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.00014733601371915748,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.0002442234923508735,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,2.4372191052166756,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.000584695561975448,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.0011343840827917268,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.00028236423659993746,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.011193187827882084,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.001372569121151745,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.530254320772754,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.00041731148838897056,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.0019563577335473645,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.004774160435283121,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,5.227420479651506,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.0001674571100194231,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0003715795876212027,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.0001748483508232865,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.0001779719258995655,inter_all_total32_ext8_noFossil
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00010988423828081445,inter_all_total32_ext8_noFossil
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,9.701875390906698e-5,inter_all_total32_ext8_noFossil
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.00039992827325672456,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,6.957427583113947e-5,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.00023062024457244269,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0004413080792639197,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0003936810891959646,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0007162940097456233,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.0033966692099781184,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0006319360664301506,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.0003715904417033894,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,2.7081964793813746,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.00021167464381726994,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.00044683037520752727,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0014736095301713318,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0006817740816900711,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0005925637481067851,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.002436881856447778,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0006591834616036385,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0004030500300722248,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.000516887887737759,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0003445932317311252,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0008444258399136712,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.0003253542657253872,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.0001720085680437196,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0002867082900603371,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00134109660708307,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0002526643545183573,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0010767277258359833,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.00038504616496663356,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.00036554904350628213,inter_all_total32_ext8_noFossil
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00011513727655290435,inter_all_total32_ext8_noFossil
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.18678452256307468,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.7970791272592246,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.999994766509766,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.99998044500113,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999988154213498,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.601408711036612,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.4999919050368096,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.100183007845759,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,2.999990912857738,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999989346034899,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.999989823662812,inter_all_total32_ext8_noFossil
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9905012410929974,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.643997451999825,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,2.496739875325874,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.8499824512197471,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,5.152077580740102,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999998178776188,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.4924562488824122,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.001291660125226,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.999300951417741,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.397474976275415,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,4.4355062187192225,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.02046770033639503,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.099996205756125,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499997461417362,inter_all_total32_ext8_noFossil
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999983381657342,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,1.993069875630141,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.999983350153997,inter_all_total32_ext8_noFossil
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9999960134372303,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,2.000111462194466,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.79999862234141,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.0019458867093357472,inter_all_total32_ext8_noFossil
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0021202824271844,inter_all_total32_ext8_noFossil
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.0000453925934,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9969183605507284,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.8922706003105025,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999998008911176,inter_all_total32_ext8_noFossil
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,7.507703081593174,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,3.5993568458340017,inter_all_total32_ext8_noFossil
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,2.9822182884059023,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5014359113959574,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.002179461077975545,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.099997775215017,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,2.08523260305265,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.6169980647724245,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999998197150352,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.007369969567732169,inter_all_total32_ext8_noFossil
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.8898100221218126,inter_all_total32_ext8_noFossil
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699984575549382,inter_all_total32_ext8_noFossil
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.9999981183549056,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,no,expExc,5.151278866178172,inter_all_total32_ext8_noFossil
none,30th < 2040,Balt < LT,East < PL,none,powerGrid < hvac,none,no,expExc,3.5000871242783003,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.484347235882232,inter_all_total32_ext8_noFossil
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999253177293648,inter_all_total32_ext8_noFossil
none,30th < 2040,Scan < NO,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.099117654676377,inter_all_total32_ext8_noFossil
none,30th < 2040,East < PL,East < SK,none,powerGrid < hvac,none,no,expExc,2.999997845891159,inter_all_total32_ext8_noFossil
