timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,psngRail,mustOut,0.147655490999997
h0002,01ES,psngRail,mustOut,0.164189425517287
h0003,01ES,psngRail,mustOut,0.270499259913436
h0004,01ES,psngRail,mustOut,0.391043703162955
h0005,01ES,psngRail,mustOut,0.406360671567979
h0006,01ES,psngRail,mustOut,0.362449329833298
h0007,01ES,psngRail,mustOut,0.412438222668674
h0008,01ES,psngRail,mustOut,0.568344585005378
h0009,01ES,psngRail,mustOut,0.627225227537103
h0010,01ES,psngRail,mustOut,0.599383915180878
h0011,01ES,psngRail,mustOut,0.654784116287775
h0012,01ES,psngRail,mustOut,0.780815685506582
h0013,01ES,psngRail,mustOut,0.874497979245585
h0014,01ES,psngRail,mustOut,0.854629017460804
h0015,01ES,psngRail,mustOut,0.821798353065647
h0016,01ES,psngRail,mustOut,0.785311342701637
h0017,01ES,psngRail,mustOut,0.75987419309824
h0018,01ES,psngRail,mustOut,0.71800022353879
h0019,01ES,psngRail,mustOut,0.562417726704393
h0020,01ES,psngRail,mustOut,0.390473722028595
h0021,01ES,psngRail,mustOut,0.271977257219751
h0022,01ES,psngRail,mustOut,0.283042768687623
h0023,01ES,psngRail,mustOut,0.271532904372143
h0024,01ES,psngRail,mustOut,0.212278728278699
h0025,01ES,psngRail,mustOut,0.340898077481962
h0026,01ES,psngRail,mustOut,0.507245617515984
h0027,01ES,psngRail,mustOut,0.56080231073473
h0028,01ES,psngRail,mustOut,0.487041361920468
h0029,01ES,psngRail,mustOut,0.51555456996498
h0030,01ES,psngRail,mustOut,0.605659776592388
h0031,01ES,psngRail,mustOut,0.65595817381941
h0032,01ES,psngRail,mustOut,0.551310035246301
h0033,01ES,psngRail,mustOut,0.464447642613183
h0034,01ES,psngRail,mustOut,0.421268403862738
h0035,01ES,psngRail,mustOut,0.433725969284511
h0036,01ES,psngRail,mustOut,0.49424904508525
h0037,01ES,psngRail,mustOut,0.505836822065163
h0038,01ES,psngRail,mustOut,0.468217957792387
h0039,01ES,psngRail,mustOut,0.522652633369204
h0040,01ES,psngRail,mustOut,0.599258521690596
h0041,01ES,psngRail,mustOut,0.54857378245673
h0042,01ES,psngRail,mustOut,0.362249426740341
h0043,01ES,psngRail,mustOut,0.244326465272482
h0044,01ES,psngRail,mustOut,0.33302117362608
h0045,01ES,psngRail,mustOut,0.41584343705052
h0046,01ES,psngRail,mustOut,0.429472734183881
h0047,01ES,psngRail,mustOut,0.427908035633396
h0048,01ES,psngRail,mustOut,0.435780471663761
h0049,01ES,psngRail,mustOut,0.463487832213526
h0050,01ES,psngRail,mustOut,0.528741207549727
h0051,01ES,psngRail,mustOut,0.61996394521898
h0052,01ES,psngRail,mustOut,0.719598499985713
h0053,01ES,psngRail,mustOut,0.805679678930883
h0054,01ES,psngRail,mustOut,0.863139067194292
h0055,01ES,psngRail,mustOut,0.770050029277578
h0056,01ES,psngRail,mustOut,0.655409683566776
h0057,01ES,psngRail,mustOut,0.565877437806681
h0058,01ES,psngRail,mustOut,0.589711834307194
h0059,01ES,psngRail,mustOut,0.550235177399497
h0060,01ES,psngRail,mustOut,0.436325200780527
h0061,01ES,psngRail,mustOut,0.547204211888437
h0062,01ES,psngRail,mustOut,0.700774954158005
h0063,01ES,psngRail,mustOut,0.839034522733823
h0064,01ES,psngRail,mustOut,0.773233259046293
h0065,01ES,psngRail,mustOut,0.682140938076484
h0066,01ES,psngRail,mustOut,0.611286800081715
h0067,01ES,psngRail,mustOut,0.561959289163172
h0068,01ES,psngRail,mustOut,0.540294302708094
h0069,01ES,psngRail,mustOut,0.43957250722955
h0070,01ES,psngRail,mustOut,0.325201432464534
h0071,01ES,psngRail,mustOut,0.322544297389007
h0072,01ES,psngRail,mustOut,0.418270245033485
h0073,01ES,psngRail,mustOut,0.443241036210925
h0074,01ES,psngRail,mustOut,0.368087580859441
h0075,01ES,psngRail,mustOut,0.368514804187696
h0076,01ES,psngRail,mustOut,0.455294634275804
h0077,01ES,psngRail,mustOut,0.491881755011749
h0078,01ES,psngRail,mustOut,0.458488640545044
h0079,01ES,psngRail,mustOut,0.440519386502882
h0080,01ES,psngRail,mustOut,0.472716739961616
h0081,01ES,psngRail,mustOut,0.505641513201294
h0082,01ES,psngRail,mustOut,0.528900382321925
h0083,01ES,psngRail,mustOut,0.571516116113336
h0084,01ES,psngRail,mustOut,0.634896441720695
h0085,01ES,psngRail,mustOut,0.694564689883372
h0086,01ES,psngRail,mustOut,0.738610670145177
h0087,01ES,psngRail,mustOut,0.675686647143509
