timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,01ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,01ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,01ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,01ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,01ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,01ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,01ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,01ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,01ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,02ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,02ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,02ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,02ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,02ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,02ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,02ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,02ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,02ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,02ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,03ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,03ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,03ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,03ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,03ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,03ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,03ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,03ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,03ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,03ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,04ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,04ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,04ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,04ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,04ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,04ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,04ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,04ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,04ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,04ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,05ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,05ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,05ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,05ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,05ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,05ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,05ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,05ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,05ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,05ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,06ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,06ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,06ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,06ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,06ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,06ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,06ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,06ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,06ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,06ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,07ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,07ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,07ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,07ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,07ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,07ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,07ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,07ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,07ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,07ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,08ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,08ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,08ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,08ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,08ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,08ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,08ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,08ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,08ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,08ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,09ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,09ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,09ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,09ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,09ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,09ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,09ES,psngRoadPrvt,mustOut,0.6119808162778694
d008,09ES,psngRoadPrvt,mustOut,0.4831986969946617
d009,09ES,psngRoadPrvt,mustOut,0.5250413441712848
d010,09ES,psngRoadPrvt,mustOut,0.5953833074356125
d001,10ES,psngRoadPrvt,mustOut,0.5079593270659687
d002,10ES,psngRoadPrvt,mustOut,0.4721376019027686
d003,10ES,psngRoadPrvt,mustOut,0.5970723480918322
d004,10ES,psngRoadPrvt,mustOut,0.5774726621881944
d005,10ES,psngRoadPrvt,mustOut,0.5273668614782662
d006,10ES,psngRoadPrvt,mustOut,0.48109529347802366
d007,10ES,psngRoadPrvt,mustOut,0.6119808162778694
