timestep_5,region_4,technology_3,parameter,value
h0001,01ES,reservoir,stInflow,0.334587486000588
h0002,01ES,reservoir,stInflow,0.334587486000588
h0003,01ES,reservoir,stInflow,0.334587486000588
h0004,01ES,reservoir,stInflow,0.334587486000588
h0005,01ES,reservoir,stInflow,0.334587486000588
h0006,01ES,reservoir,stInflow,0.334587486000588
h0007,01ES,reservoir,stInflow,0.324800946206455
h0008,01ES,reservoir,stInflow,0.317455283461891
h0009,01ES,reservoir,stInflow,0.311738370997562
h0010,01ES,reservoir,stInflow,0.307162448821097
h0011,01ES,reservoir,stInflow,0.309339278804922
h0012,01ES,reservoir,stInflow,0.311515616343346
h0013,01ES,reservoir,stInflow,0.313691470463113
h0014,01ES,reservoir,stInflow,0.315866849867876
h0015,01ES,reservoir,stInflow,0.312428480594019
h0016,01ES,reservoir,stInflow,0.308988912892595
h0017,01ES,reservoir,stInflow,0.312412336863474
h0018,01ES,reservoir,stInflow,0.315834573473286
h0019,01ES,reservoir,stInflow,0.319255655774398
h0020,01ES,reservoir,stInflow,0.322675615038919
h0021,01ES,reservoir,stInflow,0.310702003980441
h0022,01ES,reservoir,stInflow,0.298713616448389
h0023,01ES,reservoir,stInflow,0.28670877588283
h0024,01ES,reservoir,stInflow,0.274685378715265
h0025,01ES,reservoir,stInflow,0.259705332814034
h0026,01ES,reservoir,stInflow,0.244684962912647
h0027,01ES,reservoir,stInflow,0.229612639281313
h0028,01ES,reservoir,stInflow,0.214467151489766
h0029,01ES,reservoir,stInflow,0.205117444267457
h0030,01ES,reservoir,stInflow,0.1956905210605
h0031,01ES,reservoir,stInflow,0.192796290058738
h0032,01ES,reservoir,stInflow,0.189852204590597
h0033,01ES,reservoir,stInflow,0.198475919257656
h0034,01ES,reservoir,stInflow,0.206953601923405
h0035,01ES,reservoir,stInflow,0.224058870766627
h0036,01ES,reservoir,stInflow,0.241053619774486
h0037,01ES,reservoir,stInflow,0.257977243764905
h0038,01ES,reservoir,stInflow,0.274848258675363
h0039,01ES,reservoir,stInflow,0.279320150808532
h0040,01ES,reservoir,stInflow,0.283789267490632
h0041,01ES,reservoir,stInflow,0.288255744072117
h0042,01ES,reservoir,stInflow,0.292719703380853
h0043,01ES,reservoir,stInflow,0.282777229186805
h0044,01ES,reservoir,stInflow,0.272821499769735
h0045,01ES,reservoir,stInflow,0.262850875024427
h0046,01ES,reservoir,stInflow,0.252863253775156
h0047,01ES,reservoir,stInflow,0.243535961386616
h0048,01ES,reservoir,stInflow,0.234188393668768
h0049,01ES,reservoir,stInflow,0.23147680113603
h0050,01ES,reservoir,stInflow,0.228763011411507
h0051,01ES,reservoir,stInflow,0.228609399018227
h0052,01ES,reservoir,stInflow,0.228455779063125
h0053,01ES,reservoir,stInflow,0.231698566271237
h0054,01ES,reservoir,stInflow,0.234938232377036
h0055,01ES,reservoir,stInflow,0.238175007432963
h0056,01ES,reservoir,stInflow,0.241409090047101
h0057,01ES,reservoir,stInflow,0.272745678403505
h0058,01ES,reservoir,stInflow,0.303932088878067
h0059,01ES,reservoir,stInflow,0.335011602991908
h0060,01ES,reservoir,stInflow,0.366008042817108
h0061,01ES,reservoir,stInflow,0.390545879509845
h0062,01ES,reservoir,stInflow,0.415046417998566
h0063,01ES,reservoir,stInflow,0.439513829253598
h0064,01ES,reservoir,stInflow,0.463951447907379
h0065,01ES,reservoir,stInflow,0.465906172714256
h0066,01ES,reservoir,stInflow,0.467860725632745
h0067,01ES,reservoir,stInflow,0.441513249051269
h0068,01ES,reservoir,stInflow,0.415131405273396
h0069,01ES,reservoir,stInflow,0.388711045265039
h0070,01ES,reservoir,stInflow,0.362246885980228
h0071,01ES,reservoir,stInflow,0.350771829569474
h0072,01ES,reservoir,stInflow,0.339286592744446
h0073,01ES,reservoir,stInflow,0.327790371297142
h0074,01ES,reservoir,stInflow,0.31628222387931
h0075,01ES,reservoir,stInflow,0.336309599733972
h0076,01ES,reservoir,stInflow,0.35630291233646
h0077,01ES,reservoir,stInflow,0.376266370707513
h0078,01ES,reservoir,stInflow,0.396203260658714
h0079,01ES,reservoir,stInflow,0.410635759613156
h0080,01ES,reservoir,stInflow,0.425056542477692
h0081,01ES,reservoir,stInflow,0.428385856731185
h0082,01ES,reservoir,stInflow,0.43171459394884
h0083,01ES,reservoir,stInflow,0.462743816843309
h0084,01ES,reservoir,stInflow,0.493729186955997
h0085,01ES,reservoir,stInflow,0.515905803001533
h0086,01ES,reservoir,stInflow,0.538063687239879
h0087,01ES,reservoir,stInflow,0.560204062021301
h0088,01ES,reservoir,stInflow,0.582328000645052
h0089,01ES,reservoir,stInflow,0.596326173206074
h0090,01ES,reservoir,stInflow,0.61031836006048
h0091,01ES,reservoir,stInflow,0.624304765340843
h0092,01ES,reservoir,stInflow,0.638285579789574
h0093,01ES,reservoir,stInflow,0.603063559847573
h0094,01ES,reservoir,stInflow,0.567804166884485
h0095,01ES,reservoir,stInflow,0.532503813411344
h0096,01ES,reservoir,stInflow,0.497158154280961
h0097,01ES,reservoir,stInflow,0.474507749470184
h0098,01ES,reservoir,stInflow,0.451834914404124
h0099,01ES,reservoir,stInflow,0.442773568179591
h0100,01ES,reservoir,stInflow,0.433708187436063
h0101,01ES,reservoir,stInflow,0.431020320428594
h0102,01ES,reservoir,stInflow,0.428332081313369
h0103,01ES,reservoir,stInflow,0.447474689108134
h0104,01ES,reservoir,stInflow,0.466599631289948
