timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,electricity,dem,1.29586142159097
h0002,01ES,electricity,dem,1.24886179309991
h0003,01ES,electricity,dem,1.22073941385997
h0004,01ES,electricity,dem,1.16050108151374
h0005,01ES,electricity,dem,1.09601549089173
h0006,01ES,electricity,dem,1.0582430953166
h0007,01ES,electricity,dem,1.14159269244953
h0008,01ES,electricity,dem,1.36415317359333
h0009,01ES,electricity,dem,1.67804273170074
h0010,01ES,electricity,dem,1.90232812302598
h0011,01ES,electricity,dem,1.78822229855969
h0012,01ES,electricity,dem,1.56990931552569
h0013,01ES,electricity,dem,1.56304675050653
h0014,01ES,electricity,dem,1.79853823851672
h0015,01ES,electricity,dem,1.87906104278332
h0016,01ES,electricity,dem,1.70989462922729
h0017,01ES,electricity,dem,1.65174352767808
h0018,01ES,electricity,dem,1.74381020774531
h0019,01ES,electricity,dem,1.88832835499979
h0020,01ES,electricity,dem,1.96585020803071
h0021,01ES,electricity,dem,2.03206474734251
h0022,01ES,electricity,dem,2.05280051993379
h0023,01ES,electricity,dem,1.98765895528542
h0024,01ES,electricity,dem,1.84494723719811
h0025,01ES,electricity,dem,1.61791659136411
h0026,01ES,electricity,dem,1.39299503552467
h0027,01ES,electricity,dem,1.26831601264321
h0028,01ES,electricity,dem,1.25509981856434
h0029,01ES,electricity,dem,1.21050588513251
h0030,01ES,electricity,dem,1.12502765035155
h0031,01ES,electricity,dem,1.2092466863387
h0032,01ES,electricity,dem,1.46974072034705
h0033,01ES,electricity,dem,1.53552742463941
h0034,01ES,electricity,dem,1.52193598933027
h0035,01ES,electricity,dem,1.58598989048906
h0036,01ES,electricity,dem,1.81450283045854
h0037,01ES,electricity,dem,1.97327023719104
h0038,01ES,electricity,dem,1.95733804076308
h0039,01ES,electricity,dem,1.91971429264982
h0040,01ES,electricity,dem,1.8757673742155
h0041,01ES,electricity,dem,1.83235231068414
h0042,01ES,electricity,dem,1.82600822474395
h0043,01ES,electricity,dem,1.66299577447433
h0044,01ES,electricity,dem,1.55906123262786
h0045,01ES,electricity,dem,1.66266388241778
h0046,01ES,electricity,dem,1.89922778062524
h0047,01ES,electricity,dem,1.94023610753329
h0048,01ES,electricity,dem,1.72850713971783
h0049,01ES,electricity,dem,1.53746916186148
h0050,01ES,electricity,dem,1.44397689606888
h0051,01ES,electricity,dem,1.35473680200304
h0052,01ES,electricity,dem,1.24664062788863
h0053,01ES,electricity,dem,1.19863459762538
h0054,01ES,electricity,dem,1.21569033387484
h0055,01ES,electricity,dem,1.31020934189051
h0056,01ES,electricity,dem,1.45346141781567
h0057,01ES,electricity,dem,1.61716492629417
h0058,01ES,electricity,dem,1.75878637773566
h0059,01ES,electricity,dem,1.85113219879165
h0060,01ES,electricity,dem,1.90065512014882
h0061,01ES,electricity,dem,1.74475525176103
h0062,01ES,electricity,dem,1.57087039746419
h0063,01ES,electricity,dem,1.540264890363
h0064,01ES,electricity,dem,1.66837131811259
h0065,01ES,electricity,dem,1.62762766737795
h0066,01ES,electricity,dem,1.42988447475444
h0067,01ES,electricity,dem,1.42179366466803
h0068,01ES,electricity,dem,1.57640709545887
h0069,01ES,electricity,dem,1.74527270067116
h0070,01ES,electricity,dem,1.79819864650175
h0071,01ES,electricity,dem,1.80895500373967
h0072,01ES,electricity,dem,1.74366956101413
h0073,01ES,electricity,dem,1.59463306806323
h0074,01ES,electricity,dem,1.44808649032318
h0075,01ES,electricity,dem,1.27864098182357
h0076,01ES,electricity,dem,1.12847624517192
h0077,01ES,electricity,dem,1.07958908734006
h0078,01ES,electricity,dem,1.14366661362786
h0079,01ES,electricity,dem,1.10595177542736
h0080,01ES,electricity,dem,0.962278977376733
h0081,01ES,electricity,dem,1.19569670939279
h0082,01ES,electricity,dem,1.51315719907502
h0083,01ES,electricity,dem,1.74190833054252
h0084,01ES,electricity,dem,1.70107787096347
h0085,01ES,electricity,dem,1.73413012154151
h0086,01ES,electricity,dem,1.84249014488924
h0087,01ES,electricity,dem,1.90810899874109
h0088,01ES,electricity,dem,1.85142996706709
h0089,01ES,electricity,dem,1.79482382789686
h0090,01ES,electricity,dem,1.77067539444587
h0091,01ES,electricity,dem,1.77154834549994
h0092,01ES,electricity,dem,1.77231485487717
h0093,01ES,electricity,dem,1.63316975401674
h0094,01ES,electricity,dem,1.54297603594106
h0095,01ES,electricity,dem,1.54743336363514
h0096,01ES,electricity,dem,1.63092242117815
h0097,01ES,electricity,dem,1.57539478829387
h0098,01ES,electricity,dem,1.38098694688062
h0099,01ES,electricity,dem,1.26697805771044
h0100,01ES,electricity,dem,1.230836592782
h0101,01ES,electricity,dem,1.21417022128192
h0102,01ES,electricity,dem,1.17328372674038
h0103,01ES,electricity,dem,1.22507691142629
h0104,01ES,electricity,dem,1.36690543887508
h0105,01ES,electricity,dem,1.57732221281573
h0106,01ES,electricity,dem,1.73967354723889
h0107,01ES,electricity,dem,1.84876604371087
h0108,01ES,electricity,dem,1.89442922039802
h0109,01ES,electricity,dem,1.92029207380481
h0110,01ES,electricity,dem,1.93558910604372
h0111,01ES,electricity,dem,1.75902195932592
h0112,01ES,electricity,dem,1.53258335826609
h0113,01ES,electricity,dem,1.46621559337722
h0114,01ES,electricity,dem,1.59886645134454
h0115,01ES,electricity,dem,1.62829904762348
h0116,01ES,electricity,dem,1.50513305396983
h0117,01ES,electricity,dem,1.50472222455394
h0118,01ES,electricity,dem,1.64544612156531
h0119,01ES,electricity,dem,1.75314600640372
h0120,01ES,electricity,dem,1.70215035957252
h0121,01ES,electricity,dem,1.60589693136356
h0122,01ES,electricity,dem,1.48222456320368
h0123,01ES,electricity,dem,1.37939458502676
h0124,01ES,electricity,dem,1.30139961405686
h0125,01ES,electricity,dem,1.20795550964837
h0126,01ES,electricity,dem,1.14734257841602
h0127,01ES,electricity,dem,1.20177575988546
h0128,01ES,electricity,dem,1.36552655361068
h0129,01ES,electricity,dem,1.31669291527315
h0130,01ES,electricity,dem,1.2003748438364
h0131,01ES,electricity,dem,1.34313775882654
h0132,01ES,electricity,dem,1.65883104408724
h0133,01ES,electricity,dem,1.78504375444151
h0134,01ES,electricity,dem,1.64079046533071
h0135,01ES,electricity,dem,1.5972311482728
h0136,01ES,electricity,dem,1.67572094426049
h0137,01ES,electricity,dem,1.71989384397345
h0138,01ES,electricity,dem,1.65481721968077
h0139,01ES,electricity,dem,1.60841837168355
h0140,01ES,electricity,dem,1.59741126698844
h0141,01ES,electricity,dem,1.6033159368865
h0142,01ES,electricity,dem,1.6487365891212
h0143,01ES,electricity,dem,1.6065520736189
h0144,01ES,electricity,dem,1.50690085556301
h0145,01ES,electricity,dem,1.38734270291818
h0146,01ES,electricity,dem,1.31166095738871
h0147,01ES,electricity,dem,1.20816359623494
h0148,01ES,electricity,dem,1.05216103664585
h0149,01ES,electricity,dem,0.984908050088601
h0150,01ES,electricity,dem,1.02874203488144
h0151,01ES,electricity,dem,1.07720555176826
h0152,01ES,electricity,dem,1.07311362820777
h0153,01ES,electricity,dem,1.24288363483959
h0154,01ES,electricity,dem,1.4560049734866
h0155,01ES,electricity,dem,1.6889116586818
h0156,01ES,electricity,dem,1.77545804348125
h0157,01ES,electricity,dem,1.83941313462096
h0158,01ES,electricity,dem,1.87232901086655
h0159,01ES,electricity,dem,1.87941225876546
h0160,01ES,electricity,dem,1.83882184728433
h0161,01ES,electricity,dem,1.5816922393205
h0162,01ES,electricity,dem,1.31642125432526
h0163,01ES,electricity,dem,1.32036893362234
h0164,01ES,electricity,dem,1.54917364224427
h0165,01ES,electricity,dem,1.69300087590796
h0166,01ES,electricity,dem,1.66038575585857
h0167,01ES,electricity,dem,1.66041438270053
h0168,01ES,electricity,dem,1.67153647740082
h0169,01ES,electricity,dem,1.59199842017533
h0170,01ES,electricity,dem,1.4417804568503
h0171,01ES,electricity,dem,1.32573734939348
h0172,01ES,electricity,dem,1.23971763950821
h0173,01ES,electricity,dem,1.19491583551459
h0174,01ES,electricity,dem,1.19817042187555
h0175,01ES,electricity,dem,1.23302509303079
h0176,01ES,electricity,dem,1.37148257448777
h0177,01ES,electricity,dem,1.56585179547098
h0178,01ES,electricity,dem,1.74882029513417
h0179,01ES,electricity,dem,1.63986966774753
h0180,01ES,electricity,dem,1.47059674576563
h0181,01ES,electricity,dem,1.49715427892234
h0182,01ES,electricity,dem,1.7215753329006
h0183,01ES,electricity,dem,1.80036943925302
h0184,01ES,electricity,dem,1.63944457439533
h0185,01ES,electricity,dem,1.53060061525011
h0186,01ES,electricity,dem,1.56976481108256
h0187,01ES,electricity,dem,1.66693655807549
h0188,01ES,electricity,dem,1.74385521386823
h0189,01ES,electricity,dem,1.8713015044124
h0190,01ES,electricity,dem,1.94873315213947
h0191,01ES,electricity,dem,1.92138207944622
h0192,01ES,electricity,dem,1.76090061568273
h0193,01ES,electricity,dem,1.5204033151224
h0194,01ES,electricity,dem,1.30544861443946
h0195,01ES,electricity,dem,1.19022332996993
h0196,01ES,electricity,dem,1.18391531761069
h0197,01ES,electricity,dem,1.13491012293399
h0198,01ES,electricity,dem,1.03530808763539
h0199,01ES,electricity,dem,1.07996975132964
h0200,01ES,electricity,dem,1.30970781846968
h0201,01ES,electricity,dem,1.41096698861744
h0202,01ES,electricity,dem,1.46529214343608
h0203,01ES,electricity,dem,1.58157791415576
h0204,01ES,electricity,dem,1.79229410472753
h0205,01ES,electricity,dem,1.93776357019061
h0206,01ES,electricity,dem,1.93264694100665
h0207,01ES,electricity,dem,1.89735696177185
h0208,01ES,electricity,dem,1.84681281260184
h0209,01ES,electricity,dem,1.80504758929991
h0210,01ES,electricity,dem,1.81641744122057
h0211,01ES,electricity,dem,1.72868771599418
h0212,01ES,electricity,dem,1.66897138205376
h0213,01ES,electricity,dem,1.75537483821234
h0214,01ES,electricity,dem,1.91643735625087
h0215,01ES,electricity,dem,1.91734264144557
h0216,01ES,electricity,dem,1.70395431916261
h0217,01ES,electricity,dem,1.51589276430576
h0218,01ES,electricity,dem,1.41674310690625
h0219,01ES,electricity,dem,1.35195885088525
h0220,01ES,electricity,dem,1.2687429249149
h0221,01ES,electricity,dem,1.17676718007528
h0222,01ES,electricity,dem,1.10065109147573
h0223,01ES,electricity,dem,1.13232957040075
