timestep_4,region_4,carrier_1,parameter,value
hh0001,01ES,spaceHeat,mustOut,0.3861251988025902
hh0002,01ES,spaceHeat,mustOut,0.7268869004460204
hh0003,01ES,spaceHeat,mustOut,0.7142933989713796
hh0004,01ES,spaceHeat,mustOut,0.4696522337938995
hh0005,01ES,spaceHeat,mustOut,0.5413598763841052
hh0006,01ES,spaceHeat,mustOut,0.38610000123302024
hh0007,01ES,spaceHeat,mustOut,0.224842214292547
hh0008,01ES,spaceHeat,mustOut,0.6378992245954898
hh0009,01ES,spaceHeat,mustOut,0.5970334665295692
hh0010,01ES,spaceHeat,mustOut,0.23465122644984748
hh0011,01ES,spaceHeat,mustOut,0.19389980808617624
hh0012,01ES,spaceHeat,mustOut,0.18601473373113675
hh0013,01ES,spaceHeat,mustOut,0.10105111686770987
hh0014,01ES,spaceHeat,mustOut,0.2949775506342695
hh0015,01ES,spaceHeat,mustOut,0.29349601283614074
hh0016,01ES,spaceHeat,mustOut,0.23334120319314802
hh0017,01ES,spaceHeat,mustOut,0.135278330520115
hh0018,01ES,spaceHeat,mustOut,0.047742697116148494
hh0019,01ES,spaceHeat,mustOut,0.03924980524807732
hh0020,01ES,spaceHeat,mustOut,0.1654673391912475
hh0021,01ES,spaceHeat,mustOut,0.09452001123274271
hh0022,01ES,spaceHeat,mustOut,0.10154295453750593
hh0023,01ES,spaceHeat,mustOut,0.04363919530632793
hh0024,01ES,spaceHeat,mustOut,0.015324890408700949
hh0025,01ES,spaceHeat,mustOut,0.01250255083576558
hh0026,01ES,spaceHeat,mustOut,0.037707014366066695
hh0027,01ES,spaceHeat,mustOut,0.029235836423951778
hh0028,01ES,spaceHeat,mustOut,0.0181176326480265
hh0029,01ES,spaceHeat,mustOut,0.013806150289900098
hh0030,01ES,spaceHeat,mustOut,0.009758659959414663
hh0031,01ES,spaceHeat,mustOut,0.009285726896261455
hh0032,01ES,spaceHeat,mustOut,0.021819819615422474
hh0033,01ES,spaceHeat,mustOut,0.0171825557723244
hh0034,01ES,spaceHeat,mustOut,0.017432666193534774
hh0035,01ES,spaceHeat,mustOut,0.018323432631699825
hh0036,01ES,spaceHeat,mustOut,0.010612833661437296
hh0037,01ES,spaceHeat,mustOut,0.010006944212899618
hh0038,01ES,spaceHeat,mustOut,0.018546298543971326
hh0039,01ES,spaceHeat,mustOut,0.015708756196364426
hh0040,01ES,spaceHeat,mustOut,0.014670596013944024
hh0041,01ES,spaceHeat,mustOut,0.017121316389668424
hh0042,01ES,spaceHeat,mustOut,0.011596582875739725
hh0043,01ES,spaceHeat,mustOut,0.044774795330221204
hh0044,01ES,spaceHeat,mustOut,0.17627879881482375
hh0045,01ES,spaceHeat,mustOut,0.12495739967032282
hh0046,01ES,spaceHeat,mustOut,0.07700260806061116
