timestep_2,region_3,technology_3,parameter,value
all,bg,pvOpenspace_a,capaConvUp,11.436035202682135
all,bg,pvOpenspace_b,capaConvUp,23.621339017317936
all,gr,pvOpenspace_a,capaConvUp,46.24441509036875
all,gr,pvOpenspace_b,capaConvUp,84.1455849096319
all,hr,pvOpenspace_a,capaConvUp,4.142084305287355
all,hr,pvOpenspace_b,capaConvUp,14.51592575471266
all,hu,pvOpenspace_a,capaConvUp,26.66829195101891
all,hu,pvOpenspace_b,capaConvUp,17.56791253898115
all,mk,pvOpenspace_a,capaConvUp,10.327494488560736
all,mk,pvOpenspace_b,capaConvUp,4.5548533914392415
all,me,pvOpenspace_a,capaConvUp,2.9383965476543685
all,me,pvOpenspace_b,capaConvUp,5.974215900345636
all,ro,pvOpenspace_a,capaConvUp,115.63646657659937
all,ro,pvOpenspace_b,capaConvUp,92.7535334234013
all,at,pvOpenspace_a,capaConvUp,14.066265163365594
all,at,pvOpenspace_b,capaConvUp,33.24907311663453
all,be,pvOpenspace_a,capaConvUp,26.17073608014395
all,be,pvOpenspace_b,capaConvUp,15.26630878985604
all,ch,pvOpenspace_a,capaConvUp,14.467984168457097
all,ch,pvOpenspace_b,capaConvUp,24.092015831542856
all,cz,pvOpenspace_a,capaConvUp,44.473871866080984
all,cz,pvOpenspace_b,capaConvUp,15.950981263918857
all,de,pvOpenspace_a,capaConvUp,93.84306804217599
all,de,pvOpenspace_b,capaConvUp,207.19621045782404
all,es,pvOpenspace_a,capaConvUp,355.88199870716255
all,es,pvOpenspace_b,capaConvUp,31.648001292835826
all,dk_w,pvOpenspace_a,capaConvUp,10.963981460907075
all,dk_w,pvOpenspace_b,capaConvUp,13.275606649079123
all,ee,pvOpenspace_a,capaConvUp,0.9603893005279969
all,ee,pvOpenspace_b,capaConvUp,4.872124493472004
all,dk_e,pvOpenspace_a,capaConvUp,1.8272310937053124
all,dk_e,pvOpenspace_b,capaConvUp,3.4756782563086515
all,fi,pvOpenspace_a,capaConvUp,35.840311160017784
all,fi,pvOpenspace_b,capaConvUp,3.9558334699821653
all,fr,pvOpenspace_a,capaConvUp,113.07875428292328
all,fr,pvOpenspace_b,capaConvUp,258.5203019018421
all,fr_co,pvOpenspace_a,capaConvUp,0.6242073975892732
all,fr_co,pvOpenspace_b,capaConvUp,0.4611934176457861
all,it_sar,pvOpenspace_a,capaConvUp,10.971792979214898
all,it_sar,pvOpenspace_b,capaConvUp,5.262272250724082
all,nl,pvOpenspace_a,capaConvUp,15.246661187235915
all,nl,pvOpenspace_b,capaConvUp,36.64944037276404
all,ie,pvOpenspace_a,capaConvUp,5.57862622767351
all,ie,pvOpenspace_b,capaConvUp,27.416385592326524
all,it_n,pvOpenspace_a,capaConvUp,73.2496758398992
all,it_n,pvOpenspace_b,capaConvUp,3.5527428926637
all,it_cs,pvOpenspace_a,capaConvUp,21.94037952674069
all,it_cs,pvOpenspace_b,capaConvUp,10.591910006380381
all,it_s,pvOpenspace_a,capaConvUp,25.103857120193812
all,it_s,pvOpenspace_b,capaConvUp,24.02493021700996
all,lv,pvOpenspace_a,capaConvUp,8.234363163123946
all,lv,pvOpenspace_b,capaConvUp,35.44563683687594
all,it_cn,pvOpenspace_a,capaConvUp,17.468385589762907
all,it_cn,pvOpenspace_b,capaConvUp,12.462777498068007
all,lt,pvOpenspace_a,capaConvUp,29.508318350915147
all,lt,pvOpenspace_b,capaConvUp,24.441681649084764
all,lu,pvOpenspace_a,capaConvUp,1.9322906318996216
all,lu,pvOpenspace_b,capaConvUp,1.244178197100379
all,it_sic,pvOpenspace_a,capaConvUp,20.992952205620725
all,it_sic,pvOpenspace_b,capaConvUp,4.217958273719857
all,pl,pvOpenspace_a,capaConvUp,157.7549859072003
all,pl,pvOpenspace_b,capaConvUp,83.00501409280022
all,no_m,pvOpenspace_a,capaConvUp,1.8029988254692366
all,no_m,pvOpenspace_b,capaConvUp,0.0
all,no_s,pvOpenspace_a,capaConvUp,11.948181948565942
all,no_s,pvOpenspace_b,capaConvUp,4.448819225964798
all,pt,pvOpenspace_a,capaConvUp,27.935793209160458
all,pt,pvOpenspace_b,capaConvUp,14.364806500839588
all,sk,pvOpenspace_a,capaConvUp,21.094043335088692
all,sk,pvOpenspace_b,capaConvUp,6.8542745349112515
all,si,pvOpenspace_a,capaConvUp,4.851692943450552
all,si,pvOpenspace_b,capaConvUp,3.797751209549435
all,se_4,pvOpenspace_a,capaConvUp,11.117133834962194
all,se_4,pvOpenspace_b,capaConvUp,4.811137937260965
all,se_3,pvOpenspace_a,capaConvUp,13.132449447121378
all,se_3,pvOpenspace_b,capaConvUp,33.49236818908339
all,se_2,pvOpenspace_a,capaConvUp,1.3067191815721777
all,se_2,pvOpenspace_b,capaConvUp,0.0
all,uk,pvOpenspace_a,capaConvUp,128.28855101502523
all,uk,pvOpenspace_b,capaConvUp,106.9529154101172
all,ni,pvOpenspace_a,capaConvUp,1.5868892559999161
all,ni,pvOpenspace_b,capaConvUp,6.855131018857207
all,rs,pvOpenspace_a,capaConvUp,13.0916340489792
all,rs,pvOpenspace_b,capaConvUp,67.93619743102106
all,ba,pvOpenspace_a,capaConvUp,2.3832972042138154
all,ba,pvOpenspace_b,capaConvUp,17.627539385786214
all,al,pvOpenspace_a,capaConvUp,7.017206678221674
all,al,pvOpenspace_b,capaConvUp,3.0891649217783237
