timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,IT_ < IT,SouthEast < ME,none,powerGrid < hvdc,none,no,expExc,1.5999970754631034,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,Scan < SE,none,powerGrid < hvdc,none,no,expExc,2.6576128039837297,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,Scan < NO,none,powerGrid < hvdc,none,no,expExc,9.99922618427929,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,UkPlus < UK,none,powerGrid < hvdc,none,no,expExc,4.999993439517227,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,UkPlus < UK,none,powerGrid < hvdc,none,no,expExc,4.9999984926977845,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,Scan < SE,none,powerGrid < hvdc,none,no,expExc,2.999501808599154,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < EE,Balt < LV,none,h2Grid,none,yes,expExc,0.0012380246703020768,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,Balt < LV,none,h2Grid,none,yes,expExc,0.0036497170245161194,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < LU,none,h2Grid,none,yes,expExc,0.12684042823506878,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0025453345532648855,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,DE_ < DE,none,h2Grid,none,yes,expExc,0.00048716800084210634,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,DE_ < DE,none,h2Grid,none,yes,expExc,0.0005136156595635861,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,DE_ < DE,none,h2Grid,none,yes,expExc,0.00045735847981633656,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,DE_ < DE,none,h2Grid,none,yes,expExc,0.0004580675559025369,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,East < AT,none,h2Grid,none,yes,expExc,0.00026577929377522046,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < AT,none,h2Grid,none,yes,expExc,0.001679034938893616,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < CZ,none,h2Grid,none,yes,expExc,0.0006644562028481401,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < CZ,none,h2Grid,none,yes,expExc,0.0006812259081929459,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < HU,none,h2Grid,none,yes,expExc,0.0012811012350912897,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < HU,none,h2Grid,none,yes,expExc,0.00034142804598753584,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,East < PL,none,h2Grid,none,yes,expExc,0.0001923044659248487,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < PL,none,h2Grid,none,yes,expExc,0.0005205914752239028,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < PL,none,h2Grid,none,yes,expExc,0.0007326546984303034,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SI,none,h2Grid,none,yes,expExc,0.0033580523038633575,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < SI,none,h2Grid,none,yes,expExc,0.0008873132822413774,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SI,none,h2Grid,none,yes,expExc,0.001730677087211432,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SK,none,h2Grid,none,yes,expExc,0.0007072148885773193,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < SK,none,h2Grid,none,yes,expExc,0.0013325196737489387,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SK,none,h2Grid,none,yes,expExc,0.0009307271399646422,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,East < SK,none,h2Grid,none,yes,expExc,2.188886321763627,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00037535228826472727,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,FR_ < FR,none,h2Grid,none,yes,expExc,0.0002839972932246041,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,FR_ < FR,none,h2Grid,none,yes,expExc,0.00041453081727654215,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,FR_ < FR,none,h2Grid,none,yes,expExc,0.00025578633120304197,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,IT_ < IT,none,h2Grid,none,yes,expExc,0.00037826092453717994,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,IT_ < IT,none,h2Grid,none,yes,expExc,0.00016926335524285839,noInter_all_total32_ext8_reference
none,30th < 2040,East < SI,IT_ < IT,none,h2Grid,none,yes,expExc,0.0001621458289862395,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,IT_ < IT,none,h2Grid,none,yes,expExc,0.0003070750257140232,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Iberia < ES,none,h2Grid,none,yes,expExc,0.00016433576309391343,noInter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,Iberia < PT,none,h2Grid,none,yes,expExc,0.0011956171442531445,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Scan < DK,none,h2Grid,none,yes,expExc,0.00013536844957173842,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < EE,Scan < FI,none,h2Grid,none,yes,expExc,0.00015606376684870537,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < NO,none,h2Grid,none,yes,expExc,0.0010551573038156423,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < NO,none,h2Grid,none,yes,expExc,0.000972419268646154,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,Scan < SE,none,h2Grid,none,yes,expExc,0.0016504757779510113,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < SE,none,h2Grid,none,yes,expExc,0.9916731582268643,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < SE,none,h2Grid,none,yes,expExc,0.010988712190930982,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < SE,none,h2Grid,none,yes,expExc,0.0008304666546842349,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0010169351336953136,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < BA,none,h2Grid,none,yes,expExc,0.00017152081258358244,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0006604849865306394,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0007861363536664392,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,h2Grid,none,yes,expExc,0.00038201166855549994,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,h2Grid,none,yes,expExc,0.03597525804034289,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,h2Grid,none,yes,expExc,0.001895524744543953,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,h2Grid,none,yes,expExc,0.008699721917897835,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0010444916297038412,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,h2Grid,none,yes,expExc,1.1283195496813705,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RO,none,h2Grid,none,yes,expExc,0.00020011720301692918,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,h2Grid,none,yes,expExc,0.000688878636881929,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0001723623901049801,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00018425213845051989,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0012056459059891658,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,h2Grid,none,yes,expExc,0.001694489988059652,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,h2Grid,none,yes,expExc,0.00042277751760776323,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0009002798176023696,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,h2Grid,none,yes,expExc,0.0010942604811530238,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,h2Grid,none,yes,expExc,0.07134237890480383,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,UkPlus < UK,none,h2Grid,none,yes,expExc,0.00021501765229739954,noInter_all_total32_ext8_reference
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,h2Grid,none,yes,expExc,0.026391969195160046,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LV,Balt < EE,none,h2Grid,none,yes,expExc,0.0024726624694211235,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LV,Balt < LT,none,h2Grid,none,yes,expExc,0.0012356689426566566,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,Benelux < BE,none,h2Grid,none,yes,expExc,0.002024487665118176,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,Benelux < BE,none,h2Grid,none,yes,expExc,1.9042611947957782,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < BE,none,h2Grid,none,yes,expExc,0.0015799112924618924,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < LU,none,h2Grid,none,yes,expExc,0.005696544178707058,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Benelux < NL,none,h2Grid,none,yes,expExc,0.0005332265880957983,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,CH_ < CH,none,h2Grid,none,yes,expExc,0.0012709893577665915,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0001895556071998934,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,DE_ < DE,none,h2Grid,none,yes,expExc,0.00027561755013261885,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,DE_ < DE,none,h2Grid,none,yes,expExc,0.0003118533617157868,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < AT,none,h2Grid,none,yes,expExc,0.6373817664337177,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < AT,none,h2Grid,none,yes,expExc,0.00148207473438571,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < HR,none,h2Grid,none,yes,expExc,0.00182261642128321,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,Balt < LT,none,h2Grid,none,yes,expExc,0.00036467207562811783,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,DE_ < DE,none,h2Grid,none,yes,expExc,0.00041039430313524316,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,East < CZ,none,h2Grid,none,yes,expExc,3.2167062298336226,noInter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < AT,none,h2Grid,none,yes,expExc,0.0007289600233167381,noInter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < HR,none,h2Grid,none,yes,expExc,0.001761449685683247,noInter_all_total32_ext8_reference
none,30th < 2040,East < SI,East < HU,none,h2Grid,none,yes,expExc,0.0004042592452169713,noInter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < AT,none,h2Grid,none,yes,expExc,0.4973264866671642,noInter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < CZ,none,h2Grid,none,yes,expExc,0.001072137018920189,noInter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < HU,none,h2Grid,none,yes,expExc,0.3847595226321736,noInter_all_total32_ext8_reference
none,30th < 2040,East < SK,East < PL,none,h2Grid,none,yes,expExc,0.0006839603316180712,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Benelux < BE,none,h2Grid,none,yes,expExc,0.002382116942765863,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Benelux < LU,none,h2Grid,none,yes,expExc,0.01262521716325293,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,CH_ < CH,none,h2Grid,none,yes,expExc,6.14575642044447,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,DE_ < DE,none,h2Grid,none,yes,expExc,0.0003372897667558095,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,CH_ < CH,none,h2Grid,none,yes,expExc,0.0006023057922473136,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,East < AT,none,h2Grid,none,yes,expExc,0.00040579436988737963,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.00048307003956152007,noInter_all_total32_ext8_reference
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00018957046349022433,noInter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.00025420752770026917,noInter_all_total32_ext8_reference
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.0012112936714797527,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,0.00012216975483907605,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.000446195186917617,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0008105851583008135,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0008309230413894791,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0011344282095725282,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.00269716756452818,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0013471886309165228,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.0005604071480310262,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,4.467420070707735,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.0006700489518027919,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.000673543001984585,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0026815334961023153,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0013789259422080182,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.000727739443301534,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0029349419864261464,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.001203890931805898,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0006833958361695129,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.0007674944643574707,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0006237609826023818,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0021177612834811076,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.0004439099863517263,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.00026038426727054376,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.00044811194168875205,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0030013766680611308,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0003476957794934889,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.0016808675234292487,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.0007087159896968456,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.000690459915608326,noInter_all_total32_ext8_reference
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00022935742502841385,noInter_all_total32_ext8_reference
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.1861507578031184,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,3.635825896979199,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999961338706798,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9999776053011464,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999989396250157,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.60028993195835,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.499776431018997,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.100149391489142,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,2.0384850222357036,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999967669024517,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.8063896165886504,noInter_all_total32_ext8_reference
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9948624729032552,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.6439974788220866,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,2.133769676743684,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.8499560368254395,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.93117264070062,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999997590234678,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.4984902921716056,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.0007795047537615,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.9999432521409375,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.3839602382454268,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,5.223229769352795,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.10569278941032625,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.099986998118246,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.499997463756159,noInter_all_total32_ext8_reference
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999979396560946,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,1.650134944718089,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.9999742419707474,noInter_all_total32_ext8_reference
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9999702012682403,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,1.9896467021941657,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.799998280426615,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.0022721028424222143,noInter_all_total32_ext8_reference
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.0004608158314356,noInter_all_total32_ext8_reference
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.000009802804422,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9995279841753844,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.9290733968644633,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999997314055575,noInter_all_total32_ext8_reference
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,10.004359118181457,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,1.9604929522104928,noInter_all_total32_ext8_reference
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,2.9929873010700563,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.5011286975589408,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.001216271060774585,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.0999980886192664,noInter_all_total32_ext8_reference
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,2.083496500193529,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.6169984995183784,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999983930322616,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.09985723697672227,noInter_all_total32_ext8_reference
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.639305690036097,noInter_all_total32_ext8_reference
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699938694526003,noInter_all_total32_ext8_reference
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.9999980412948573,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,Balt < LV,none,powerGrid < hvac,none,no,expExc,5.629672829395728,noInter_all_total32_ext8_reference
none,30th < 2040,Balt < LT,East < PL,none,powerGrid < hvac,none,no,expExc,4.197758984702436,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < ME,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.4999683706620384,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < MK,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999513883188547,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < NO,Scan < SE,none,powerGrid < hvac,none,no,expExc,3.205082016343896,noInter_all_total32_ext8_reference
none,30th < 2040,East < PL,East < SK,none,powerGrid < hvac,none,no,expExc,2.9999969393101527,noInter_all_total32_ext8_reference
none,30th < 2040,SouthEast < RO,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,5.621944368131739,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < FI,Balt < EE,none,powerGrid < hvdc,none,yes,capaExc,5.998480754945992,noInter_all_total32_ext8_reference
none,30th < 2040,Scan < DK,DE_ < DE,none,powerGrid < hvdc,none,yes,capaExc,1.6849916923704606,noInter_all_total32_ext8_reference
