region_4,category,timestep_4,value,scenario_1,parameter,technology_3
70AL,1,d001,0.7307974719208395,scr1982,avaConv,onshore_a
70AL,1,d002,0.6850896703452443,scr1982,avaConv,onshore_a
70AL,1,d003,0.4301875297030331,scr1982,avaConv,onshore_a
70AL,1,d004,0.23440256760944744,scr1982,avaConv,onshore_a
70AL,1,d005,0.1504886650169977,scr1982,avaConv,onshore_a
70AL,1,d006,0.5648004351714665,scr1982,avaConv,onshore_a
70AL,1,d007,0.8352079679947422,scr1982,avaConv,onshore_a
70AL,1,d008,0.5773036017517524,scr1982,avaConv,onshore_a
70AL,1,d009,0.48727105436239704,scr1982,avaConv,onshore_a
70AL,1,d010,0.7414616575752992,scr1982,avaConv,onshore_a
70AL,1,d011,0.7375246561065649,scr1982,avaConv,onshore_a
70AL,1,d012,0.79526264361933,scr1982,avaConv,onshore_a
70AL,1,d013,0.6229871186848774,scr1982,avaConv,onshore_a
70AL,1,d014,0.8643724496987639,scr1982,avaConv,onshore_a
70AL,1,d015,0.613863786600881,scr1982,avaConv,onshore_a
70AL,1,d016,0.4607009470818624,scr1982,avaConv,onshore_a
70AL,1,d017,0.3976772769335367,scr1982,avaConv,onshore_a
70AL,1,d018,0.29213624231244406,scr1982,avaConv,onshore_a
70AL,1,d019,0.39213385513062204,scr1982,avaConv,onshore_a
70AL,1,d020,0.5966260147519257,scr1982,avaConv,onshore_a
70AL,1,d021,0.5089950319733525,scr1982,avaConv,onshore_a
70AL,1,d022,0.31841623000635,scr1982,avaConv,onshore_a
70AL,1,d023,0.31165149549402804,scr1982,avaConv,onshore_a
70AL,1,d024,0.8363712262176877,scr1982,avaConv,onshore_a
70AL,1,d025,0.9019503185936335,scr1982,avaConv,onshore_a
70AL,1,d026,0.7250035917630674,scr1982,avaConv,onshore_a
70AL,1,d027,0.14575245930315567,scr1982,avaConv,onshore_a
70AL,1,d028,0.5557473240285099,scr1982,avaConv,onshore_a
70AL,1,d029,0.5593957371061354,scr1982,avaConv,onshore_a
70AL,1,d030,0.5663836056752531,scr1982,avaConv,onshore_a
70AL,1,d031,0.42000943345095176,scr1982,avaConv,onshore_a
70AL,1,d032,0.801982404330303,scr1982,avaConv,onshore_a
70AL,1,d033,0.8090406226673348,scr1982,avaConv,onshore_a
70AL,1,d034,0.6684751445017554,scr1982,avaConv,onshore_a
70AL,1,d035,0.43577528247581854,scr1982,avaConv,onshore_a
70AL,1,d036,0.5922279640934751,scr1982,avaConv,onshore_a
70AL,1,d037,0.22267965089632508,scr1982,avaConv,onshore_a
70AL,1,d038,0.292946323946622,scr1982,avaConv,onshore_a
70AL,1,d039,0.19908706399362242,scr1982,avaConv,onshore_a
70AL,1,d040,0.3819989427765337,scr1982,avaConv,onshore_a
70AL,1,d041,0.872363464297486,scr1982,avaConv,onshore_a
70AL,1,d042,0.8473915937423271,scr1982,avaConv,onshore_a
70AL,1,d043,0.4079008926713046,scr1982,avaConv,onshore_a
70AL,1,d044,0.06883404365744805,scr1982,avaConv,onshore_a
70AL,1,d045,0.2805225972084803,scr1982,avaConv,onshore_a
70AL,1,d046,0.6219338829281478,scr1982,avaConv,onshore_a
70AL,1,d047,0.4717962484172834,scr1982,avaConv,onshore_a
70AL,1,d048,0.3231152978167424,scr1982,avaConv,onshore_a
70AL,1,d049,0.7229038195796823,scr1982,avaConv,onshore_a
70AL,1,d050,0.6239192247838747,scr1982,avaConv,onshore_a
70AL,1,d051,0.5555267556549692,scr1982,avaConv,onshore_a
70AL,1,d052,0.7233991929562157,scr1982,avaConv,onshore_a
70AL,1,d053,0.8687463075265138,scr1982,avaConv,onshore_a
70AL,1,d054,0.6208646319133515,scr1982,avaConv,onshore_a
70AL,1,d055,0.7353531310741851,scr1982,avaConv,onshore_a
70AL,1,d056,0.7459715310204469,scr1982,avaConv,onshore_a
70AL,1,d057,0.5060459991660349,scr1982,avaConv,onshore_a
70AL,1,d058,0.8481230366250307,scr1982,avaConv,onshore_a
70AL,1,d059,0.7516144139147707,scr1982,avaConv,onshore_a
