timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,DE,s2016,solar,avaConv,0.0
h0002,DE,s2016,solar,avaConv,0.0
h0003,DE,s2016,solar,avaConv,0.0
h0004,DE,s2016,solar,avaConv,0.0
h0005,DE,s2016,solar,avaConv,0.0
h0006,DE,s2016,solar,avaConv,0.0
h0007,DE,s2016,solar,avaConv,0.0
h0008,DE,s2016,solar,avaConv,0.00270835749464898
h0009,DE,s2016,solar,avaConv,0.0258906282522031
h0010,DE,s2016,solar,avaConv,0.0611286441879137
h0011,DE,s2016,solar,avaConv,0.092358858284324
h0012,DE,s2016,solar,avaConv,0.10806656618342
h0013,DE,s2016,solar,avaConv,0.1022048854906
h0014,DE,s2016,solar,avaConv,0.0726352376386277
h0015,DE,s2016,solar,avaConv,0.027501353513022
h0016,DE,s2016,solar,avaConv,0.0010450020473562
h0017,DE,s2016,solar,avaConv,0.0
h0018,DE,s2016,solar,avaConv,0.0
h0019,DE,s2016,solar,avaConv,0.0
h0020,DE,s2016,solar,avaConv,0.0
h0021,DE,s2016,solar,avaConv,0.0
h0022,DE,s2016,solar,avaConv,0.0
h0023,DE,s2016,solar,avaConv,0.0
h0024,DE,s2016,solar,avaConv,0.0
h0025,DE,s2016,solar,avaConv,0.0
h0026,DE,s2016,solar,avaConv,0.0
h0027,DE,s2016,solar,avaConv,0.0
h0028,DE,s2016,solar,avaConv,0.0
h0029,DE,s2016,solar,avaConv,0.0
h0030,DE,s2016,solar,avaConv,0.0
h0031,DE,s2016,solar,avaConv,0.0
h0032,DE,s2016,solar,avaConv,0.00357548978386739
h0033,DE,s2016,solar,avaConv,0.0272318633180725
h0034,DE,s2016,solar,avaConv,0.0550151841819304
h0035,DE,s2016,solar,avaConv,0.0775793328071541
h0036,DE,s2016,solar,avaConv,0.0843256605447109
h0037,DE,s2016,solar,avaConv,0.0713929032873904
h0038,DE,s2016,solar,avaConv,0.0440207219394972
h0039,DE,s2016,solar,avaConv,0.0137885431240955
h0040,DE,s2016,solar,avaConv,0.000307169836734419
h0041,DE,s2016,solar,avaConv,0.0
h0042,DE,s2016,solar,avaConv,0.0
h0043,DE,s2016,solar,avaConv,0.0
h0044,DE,s2016,solar,avaConv,0.0
h0045,DE,s2016,solar,avaConv,0.0
h0046,DE,s2016,solar,avaConv,0.0
h0047,DE,s2016,solar,avaConv,0.0
h0048,DE,s2016,solar,avaConv,0.0
h0049,DE,s2016,solar,avaConv,0.0
