timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,NL,s2016,electricity,dem,10.9366568805901
h0002,NL,s2016,electricity,dem,10.6142008366341
h0003,NL,s2016,electricity,dem,10.4875868256451
h0004,NL,s2016,electricity,dem,10.5297131992714
h0005,NL,s2016,electricity,dem,10.9289055069637
h0006,NL,s2016,electricity,dem,12.1009055069637
h0007,NL,s2016,electricity,dem,13.906788748722
h0008,NL,s2016,electricity,dem,15.1706211663044
h0009,NL,s2016,electricity,dem,15.7663711663044
h0010,NL,s2016,electricity,dem,15.9513203421286
h0011,NL,s2016,electricity,dem,15.957696715755
h0012,NL,s2016,electricity,dem,15.7995373750956
h0013,NL,s2016,electricity,dem,15.7572914959747
h0014,NL,s2016,electricity,dem,15.6709659465242
h0015,NL,s2016,electricity,dem,15.6639219904802
h0016,NL,s2016,electricity,dem,15.9910305069637
h0017,NL,s2016,electricity,dem,16.7628011113594
h0018,NL,s2016,electricity,dem,16.4893876498209
h0019,NL,s2016,electricity,dem,15.9675785838868
h0020,NL,s2016,electricity,dem,15.1916074300407
h0021,NL,s2016,electricity,dem,14.2503038586121
h0022,NL,s2016,electricity,dem,13.2354425948758
h0023,NL,s2016,electricity,dem,12.3112544080626
h0024,NL,s2016,electricity,dem,11.4990126498209
h0025,NL,s2016,electricity,dem,9.43764274409011
h0026,NL,s2016,electricity,dem,9.11518670013407
h0027,NL,s2016,electricity,dem,8.98857268914506
h0028,NL,s2016,electricity,dem,9.03069906277143
h0029,NL,s2016,electricity,dem,9.42989137046374
h0030,NL,s2016,electricity,dem,10.6018913704637
h0031,NL,s2016,electricity,dem,12.407774612222
h0032,NL,s2016,electricity,dem,13.6716070298044
h0033,NL,s2016,electricity,dem,14.2673570298044
h0034,NL,s2016,electricity,dem,14.4523062056286
h0035,NL,s2016,electricity,dem,14.4586825792549
h0036,NL,s2016,electricity,dem,14.3005232385956
h0037,NL,s2016,electricity,dem,14.2582773594747
h0038,NL,s2016,electricity,dem,14.1719518100242
h0039,NL,s2016,electricity,dem,14.1649078539802
