timestep_4,region_1,scenario_1,technology_1,parameter,value
h0001,BE,s2016,solar,avaConv,0.0
h0002,BE,s2016,solar,avaConv,0.0
h0003,BE,s2016,solar,avaConv,0.0
h0004,BE,s2016,solar,avaConv,0.0
h0005,BE,s2016,solar,avaConv,0.0
h0006,BE,s2016,solar,avaConv,0.0
h0007,BE,s2016,solar,avaConv,0.0
h0008,BE,s2016,solar,avaConv,0.00010455630794239
h0009,BE,s2016,solar,avaConv,0.015605848052581
h0010,BE,s2016,solar,avaConv,0.042344253649445
h0011,BE,s2016,solar,avaConv,0.0699952171417829
h0012,BE,s2016,solar,avaConv,0.0891183337135255
h0013,BE,s2016,solar,avaConv,0.0871197930748362
h0014,BE,s2016,solar,avaConv,0.0538996202629379
h0015,BE,s2016,solar,avaConv,0.0234574905616699
h0016,BE,s2016,solar,avaConv,0.00206926610750407
h0017,BE,s2016,solar,avaConv,0.0
h0018,BE,s2016,solar,avaConv,0.0
h0019,BE,s2016,solar,avaConv,0.0
h0020,BE,s2016,solar,avaConv,0.0
h0021,BE,s2016,solar,avaConv,0.0
h0022,BE,s2016,solar,avaConv,0.0
h0023,BE,s2016,solar,avaConv,0.0
h0024,BE,s2016,solar,avaConv,0.0
h0025,BE,s2016,solar,avaConv,0.0
h0026,BE,s2016,solar,avaConv,0.0
h0027,BE,s2016,solar,avaConv,0.0
h0028,BE,s2016,solar,avaConv,0.0
h0029,BE,s2016,solar,avaConv,0.0
h0030,BE,s2016,solar,avaConv,0.0
h0031,BE,s2016,solar,avaConv,0.0
h0032,BE,s2016,solar,avaConv,1.94515169929106e-5
h0033,BE,s2016,solar,avaConv,0.00683031175562492
h0034,BE,s2016,solar,avaConv,0.0375464141380928
h0035,BE,s2016,solar,avaConv,0.0993296583981297
h0036,BE,s2016,solar,avaConv,0.150419732950436
h0037,BE,s2016,solar,avaConv,0.159203613598949
h0038,BE,s2016,solar,avaConv,0.11903301720341
h0039,BE,s2016,solar,avaConv,0.058641755130999
h0040,BE,s2016,solar,avaConv,0.0058293083903769
h0041,BE,s2016,solar,avaConv,0.0
h0042,BE,s2016,solar,avaConv,0.0
h0043,BE,s2016,solar,avaConv,0.0
h0044,BE,s2016,solar,avaConv,0.0
h0045,BE,s2016,solar,avaConv,0.0
h0046,BE,s2016,solar,avaConv,0.0
h0047,BE,s2016,solar,avaConv,0.0
h0048,BE,s2016,solar,avaConv,0.0
h0049,BE,s2016,solar,avaConv,0.0
h0050,BE,s2016,solar,avaConv,0.0
h0051,BE,s2016,solar,avaConv,0.0
h0052,BE,s2016,solar,avaConv,0.0
h0053,BE,s2016,solar,avaConv,0.0
h0054,BE,s2016,solar,avaConv,0.0
h0055,BE,s2016,solar,avaConv,0.0
h0056,BE,s2016,solar,avaConv,0.000186422217412379
h0057,BE,s2016,solar,avaConv,0.0203051188276727
h0058,BE,s2016,solar,avaConv,0.0484014901018738
h0059,BE,s2016,solar,avaConv,0.075041659619067
h0060,BE,s2016,solar,avaConv,0.0879584523352206
h0061,BE,s2016,solar,avaConv,0.0650549798916298
h0062,BE,s2016,solar,avaConv,0.0376286473058284
h0063,BE,s2016,solar,avaConv,0.0147661670158823
h0064,BE,s2016,solar,avaConv,0.00120689001111512
h0065,BE,s2016,solar,avaConv,0.0
h0066,BE,s2016,solar,avaConv,0.0
h0067,BE,s2016,solar,avaConv,0.0
h0068,BE,s2016,solar,avaConv,0.0
h0069,BE,s2016,solar,avaConv,0.0
h0070,BE,s2016,solar,avaConv,0.0
h0071,BE,s2016,solar,avaConv,0.0
h0072,BE,s2016,solar,avaConv,0.0
h0073,BE,s2016,solar,avaConv,0.0
h0074,BE,s2016,solar,avaConv,0.0
h0075,BE,s2016,solar,avaConv,0.0
h0076,BE,s2016,solar,avaConv,0.0
h0077,BE,s2016,solar,avaConv,0.0
h0078,BE,s2016,solar,avaConv,0.0
h0079,BE,s2016,solar,avaConv,0.0
h0080,BE,s2016,solar,avaConv,5.71504248916924e-5
h0081,BE,s2016,solar,avaConv,0.00944984549399228
h0082,BE,s2016,solar,avaConv,0.0263070194083054
h0083,BE,s2016,solar,avaConv,0.0341066186809857
h0084,BE,s2016,solar,avaConv,0.0390162739344365
h0085,BE,s2016,solar,avaConv,0.0475580729212073
