timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,DE,s2014,electricity,dem,51.4100478715051
h0002,DE,s2014,electricity,dem,50.459271772604
h0003,DE,s2014,electricity,dem,50.5043088605162
h0004,DE,s2014,electricity,dem,51.3465822121645
h0005,DE,s2014,electricity,dem,53.2930341352414
h0006,DE,s2014,electricity,dem,58.2800918275491
h0007,DE,s2014,electricity,dem,63.4745918275491
h0008,DE,s2014,electricity,dem,66.2167649044721
h0009,DE,s2014,electricity,dem,67.5897649044721
h0010,DE,s2014,electricity,dem,68.8839242451315
h0011,DE,s2014,electricity,dem,69.8757333110656
h0012,DE,s2014,electricity,dem,69.3913280912854
h0013,DE,s2014,electricity,dem,68.2104846846919
h0014,DE,s2014,electricity,dem,66.9884585857908
h0015,DE,s2014,electricity,dem,66.3811344099667
h0016,DE,s2014,electricity,dem,66.8357951242524
h0017,DE,s2014,electricity,dem,69.2761220473293
h0018,DE,s2014,electricity,dem,70.0726989704062
h0019,DE,s2014,electricity,dem,68.6403583110656
h0020,DE,s2014,electricity,dem,65.0302374319447
h0021,DE,s2014,electricity,dem,62.0899352341425
h0022,DE,s2014,electricity,dem,60.2687882561205
h0023,DE,s2014,electricity,dem,56.5104008934831
h0024,DE,s2014,electricity,dem,53.3897429264502
h0025,DE,s2014,electricity,dem,50.1508379482051
h0026,DE,s2014,electricity,dem,49.200061849304
h0027,DE,s2014,electricity,dem,49.2450989372162
h0028,DE,s2014,electricity,dem,50.0873722888645
h0029,DE,s2014,electricity,dem,52.0338242119414
h0030,DE,s2014,electricity,dem,57.0208819042491
h0031,DE,s2014,electricity,dem,62.2153819042491
h0032,DE,s2014,electricity,dem,64.9575549811721
h0033,DE,s2014,electricity,dem,66.3305549811722
h0034,DE,s2014,electricity,dem,67.6247143218315
h0035,DE,s2014,electricity,dem,68.6165233877656
h0036,DE,s2014,electricity,dem,68.1321181679853
h0037,DE,s2014,electricity,dem,66.9512747613919
h0038,DE,s2014,electricity,dem,65.7292486624908
h0039,DE,s2014,electricity,dem,65.1219244866667
h0040,DE,s2014,electricity,dem,65.5765852009524
h0041,DE,s2014,electricity,dem,68.0169121240293
h0042,DE,s2014,electricity,dem,68.8134890471062
h0043,DE,s2014,electricity,dem,67.3811483877656
h0044,DE,s2014,electricity,dem,63.7710275086447
h0045,DE,s2014,electricity,dem,60.8307253108425
h0046,DE,s2014,electricity,dem,59.0095783328205
h0047,DE,s2014,electricity,dem,55.2511909701831
h0048,DE,s2014,electricity,dem,52.1305330031502
h0049,DE,s2014,electricity,dem,48.3625254577051
h0050,DE,s2014,electricity,dem,47.411749358804
h0051,DE,s2014,electricity,dem,47.4567864467162
h0052,DE,s2014,electricity,dem,48.2990597983645
h0053,DE,s2014,electricity,dem,50.2455117214414
h0054,DE,s2014,electricity,dem,55.2325694137491
h0055,DE,s2014,electricity,dem,60.4270694137491
h0056,DE,s2014,electricity,dem,63.1692424906722
h0057,DE,s2014,electricity,dem,64.5422424906722
h0058,DE,s2014,electricity,dem,65.8364018313315
h0059,DE,s2014,electricity,dem,66.8282108972656
h0060,DE,s2014,electricity,dem,66.3438056774853
h0061,DE,s2014,electricity,dem,65.1629622708919
h0062,DE,s2014,electricity,dem,63.9409361719908
h0063,DE,s2014,electricity,dem,63.3336119961667
h0064,DE,s2014,electricity,dem,63.7882727104524
h0065,DE,s2014,electricity,dem,66.2285996335293
h0066,DE,s2014,electricity,dem,67.0251765566062
h0067,DE,s2014,electricity,dem,65.5928358972656
h0068,DE,s2014,electricity,dem,61.9827150181447
h0069,DE,s2014,electricity,dem,59.0424128203425
h0070,DE,s2014,electricity,dem,57.2212658423205
h0071,DE,s2014,electricity,dem,53.4628784796831
h0072,DE,s2014,electricity,dem,50.3422205126502
h0073,DE,s2014,electricity,dem,40.3034814104051
h0074,DE,s2014,electricity,dem,39.352705311504
h0075,DE,s2014,electricity,dem,39.3977423994161
h0076,DE,s2014,electricity,dem,40.2400157510645
h0077,DE,s2014,electricity,dem,42.1864676741414
h0078,DE,s2014,electricity,dem,47.1735253664491
h0079,DE,s2014,electricity,dem,52.3680253664491
h0080,DE,s2014,electricity,dem,55.1101984433721
h0081,DE,s2014,electricity,dem,56.4831984433721
h0082,DE,s2014,electricity,dem,57.7773577840315
h0083,DE,s2014,electricity,dem,58.7691668499656
h0084,DE,s2014,electricity,dem,58.2847616301853
h0085,DE,s2014,electricity,dem,57.1039182235919
h0086,DE,s2014,electricity,dem,55.8818921246908
h0087,DE,s2014,electricity,dem,55.2745679488667
h0088,DE,s2014,electricity,dem,55.7292286631524
h0089,DE,s2014,electricity,dem,58.1695555862293
h0090,DE,s2014,electricity,dem,58.9661325093062
h0091,DE,s2014,electricity,dem,57.5337918499656
h0092,DE,s2014,electricity,dem,53.9236709708447
h0093,DE,s2014,electricity,dem,50.9833687730425
h0094,DE,s2014,electricity,dem,49.1622217950205
h0095,DE,s2014,electricity,dem,45.4038344323831
h0096,DE,s2014,electricity,dem,42.2831764653502
h0097,DE,s2014,electricity,dem,37.2030633063051
h0098,DE,s2014,electricity,dem,36.252287207404
h0099,DE,s2014,electricity,dem,36.2973242953161
h0100,DE,s2014,electricity,dem,37.1395976469645
h0101,DE,s2014,electricity,dem,39.0860495700414
h0102,DE,s2014,electricity,dem,44.0731072623491
h0103,DE,s2014,electricity,dem,49.2676072623491
h0104,DE,s2014,electricity,dem,52.0097803392722
h0105,DE,s2014,electricity,dem,53.3827803392722
h0106,DE,s2014,electricity,dem,54.6769396799315
h0107,DE,s2014,electricity,dem,55.6687487458656
h0108,DE,s2014,electricity,dem,55.1843435260853
h0109,DE,s2014,electricity,dem,54.0035001194919
h0110,DE,s2014,electricity,dem,52.7814740205908
h0111,DE,s2014,electricity,dem,52.1741498447667
h0112,DE,s2014,electricity,dem,52.6288105590524
h0113,DE,s2014,electricity,dem,55.0691374821293
h0114,DE,s2014,electricity,dem,55.8657144052062
h0115,DE,s2014,electricity,dem,54.4333737458656
h0116,DE,s2014,electricity,dem,50.8232528667447
h0117,DE,s2014,electricity,dem,47.8829506689425
h0118,DE,s2014,electricity,dem,46.0618036909205
h0119,DE,s2014,electricity,dem,42.3034163282831
h0120,DE,s2014,electricity,dem,39.1827583612502
h0121,DE,s2014,electricity,dem,48.2742036759051
h0122,DE,s2014,electricity,dem,47.323427577004
h0123,DE,s2014,electricity,dem,47.3684646649161
h0124,DE,s2014,electricity,dem,48.2107380165645
h0125,DE,s2014,electricity,dem,50.1571899396414
h0126,DE,s2014,electricity,dem,55.1442476319491
h0127,DE,s2014,electricity,dem,60.3387476319491
h0128,DE,s2014,electricity,dem,63.0809207088722
h0129,DE,s2014,electricity,dem,64.4539207088722
h0130,DE,s2014,electricity,dem,65.7480800495315
h0131,DE,s2014,electricity,dem,66.7398891154656
h0132,DE,s2014,electricity,dem,66.2554838956853
h0133,DE,s2014,electricity,dem,65.0746404890919
h0134,DE,s2014,electricity,dem,63.8526143901908
h0135,DE,s2014,electricity,dem,63.2452902143667
h0136,DE,s2014,electricity,dem,63.6999509286524
h0137,DE,s2014,electricity,dem,66.1402778517293
h0138,DE,s2014,electricity,dem,66.9368547748062
h0139,DE,s2014,electricity,dem,65.5045141154656
h0140,DE,s2014,electricity,dem,61.8943932363447
h0141,DE,s2014,electricity,dem,58.9540910385425
h0142,DE,s2014,electricity,dem,57.1329440605205
h0143,DE,s2014,electricity,dem,53.3745566978831
h0144,DE,s2014,electricity,dem,50.2538987308502
h0145,DE,s2014,electricity,dem,48.9789815257051
h0146,DE,s2014,electricity,dem,48.028205426804
h0147,DE,s2014,electricity,dem,48.0732425147162
h0148,DE,s2014,electricity,dem,48.9155158663645
h0149,DE,s2014,electricity,dem,50.8619677894414
h0150,DE,s2014,electricity,dem,55.8490254817491
h0151,DE,s2014,electricity,dem,61.0435254817491
h0152,DE,s2014,electricity,dem,63.7856985586722
h0153,DE,s2014,electricity,dem,65.1586985586722
h0154,DE,s2014,electricity,dem,66.4528578993315
h0155,DE,s2014,electricity,dem,67.4446669652656
h0156,DE,s2014,electricity,dem,66.9602617454854
h0157,DE,s2014,electricity,dem,65.7794183388919
h0158,DE,s2014,electricity,dem,64.5573922399908
h0159,DE,s2014,electricity,dem,63.9500680641667
h0160,DE,s2014,electricity,dem,64.4047287784524
h0161,DE,s2014,electricity,dem,66.8450557015293
h0162,DE,s2014,electricity,dem,67.6416326246062
h0163,DE,s2014,electricity,dem,66.2092919652656
h0164,DE,s2014,electricity,dem,62.5991710861447
h0165,DE,s2014,electricity,dem,59.6588688883425
h0166,DE,s2014,electricity,dem,57.8377219103205
h0167,DE,s2014,electricity,dem,54.0793345476831
h0168,DE,s2014,electricity,dem,50.9586765806502
h0169,DE,s2014,electricity,dem,49.3934027839051
h0170,DE,s2014,electricity,dem,48.442626685004
h0171,DE,s2014,electricity,dem,48.4876637729161
h0172,DE,s2014,electricity,dem,49.3299371245645
h0173,DE,s2014,electricity,dem,51.2763890476414
h0174,DE,s2014,electricity,dem,56.2634467399491
h0175,DE,s2014,electricity,dem,61.4579467399491
h0176,DE,s2014,electricity,dem,64.2001198168722
h0177,DE,s2014,electricity,dem,65.5731198168722
h0178,DE,s2014,electricity,dem,66.8672791575315
h0179,DE,s2014,electricity,dem,67.8590882234656
h0180,DE,s2014,electricity,dem,67.3746830036853
h0181,DE,s2014,electricity,dem,66.1938395970919
h0182,DE,s2014,electricity,dem,64.9718134981908
h0183,DE,s2014,electricity,dem,64.3644893223667
h0184,DE,s2014,electricity,dem,64.8191500366524
h0185,DE,s2014,electricity,dem,67.2594769597293
h0186,DE,s2014,electricity,dem,68.0560538828062
h0187,DE,s2014,electricity,dem,66.6237132234656
h0188,DE,s2014,electricity,dem,63.0135923443447
h0189,DE,s2014,electricity,dem,60.0732901465425
h0190,DE,s2014,electricity,dem,58.2521431685205
h0191,DE,s2014,electricity,dem,54.4937558058831
h0192,DE,s2014,electricity,dem,51.3730978388502
h0193,DE,s2014,electricity,dem,48.8821983826051
h0194,DE,s2014,electricity,dem,47.931422283704
h0195,DE,s2014,electricity,dem,47.9764593716161
h0196,DE,s2014,electricity,dem,48.8187327232645
h0197,DE,s2014,electricity,dem,50.7651846463414
h0198,DE,s2014,electricity,dem,55.7522423386491
h0199,DE,s2014,electricity,dem,60.9467423386491
h0200,DE,s2014,electricity,dem,63.6889154155722
h0201,DE,s2014,electricity,dem,65.0619154155721
h0202,DE,s2014,electricity,dem,66.3560747562315
h0203,DE,s2014,electricity,dem,67.3478838221656
h0204,DE,s2014,electricity,dem,66.8634786023853
h0205,DE,s2014,electricity,dem,65.6826351957919
h0206,DE,s2014,electricity,dem,64.4606090968908
h0207,DE,s2014,electricity,dem,63.8532849210667
h0208,DE,s2014,electricity,dem,64.3079456353524
h0209,DE,s2014,electricity,dem,66.7482725584293
h0210,DE,s2014,electricity,dem,67.5448494815062
h0211,DE,s2014,electricity,dem,66.1125088221656
h0212,DE,s2014,electricity,dem,62.5023879430447
h0213,DE,s2014,electricity,dem,59.5620857452425
h0214,DE,s2014,electricity,dem,57.7409387672205
h0215,DE,s2014,electricity,dem,53.9825514045831
h0216,DE,s2014,electricity,dem,50.8618934375502
h0217,DE,s2014,electricity,dem,48.7545733312051
h0218,DE,s2014,electricity,dem,47.803797232304
h0219,DE,s2014,electricity,dem,47.8488343202162
