timestep_4,region_1,scenario_1,carrier_1,parameter,value
h0001,FR,s2014,electricity,dem,59.8216032341476
h0002,FR,s2014,electricity,dem,58.3321911462355
h0003,FR,s2014,electricity,dem,55.5759164209608
h0004,FR,s2014,electricity,dem,54.590251585796
h0005,FR,s2014,electricity,dem,56.4592790583234
h0006,FR,s2014,electricity,dem,60.7283285088729
h0007,FR,s2014,electricity,dem,65.1868340033784
h0008,FR,s2014,electricity,dem,67.1920537835982
h0009,FR,s2014,electricity,dem,68.3421636737081
h0010,FR,s2014,electricity,dem,68.5690592781036
h0011,FR,s2014,electricity,dem,68.6475482890927
h0012,FR,s2014,electricity,dem,68.7104054319498
h0013,FR,s2014,electricity,dem,66.9809878495322
h0014,FR,s2014,electricity,dem,64.9050812561256
h0015,FR,s2014,electricity,dem,62.918240596785
h0016,FR,s2014,electricity,dem,62.3577570803015
h0017,FR,s2014,electricity,dem,64.7055702671147
h0018,FR,s2014,electricity,dem,68.9762351022795
h0019,FR,s2014,electricity,dem,69.8867021352465
h0020,FR,s2014,electricity,dem,66.5840592781036
h0021,FR,s2014,electricity,dem,63.2478724649168
h0022,FR,s2014,electricity,dem,63.6386142231586
h0023,FR,s2014,electricity,dem,64.7351911462355
h0024,FR,s2014,electricity,dem,62.0533889484334
h0025,FR,s2014,electricity,dem,57.2772076511476
h0026,FR,s2014,electricity,dem,55.7877955632355
h0027,FR,s2014,electricity,dem,53.0315208379608
h0028,FR,s2014,electricity,dem,52.045856002796
h0029,FR,s2014,electricity,dem,53.9148834753234
h0030,FR,s2014,electricity,dem,58.1839329258729
h0031,FR,s2014,electricity,dem,62.6424384203784
h0032,FR,s2014,electricity,dem,64.6476582005982
h0033,FR,s2014,electricity,dem,65.7977680907081
h0034,FR,s2014,electricity,dem,66.0246636951036
h0035,FR,s2014,electricity,dem,66.1031527060927
h0036,FR,s2014,electricity,dem,66.1660098489498
h0037,FR,s2014,electricity,dem,64.4365922665322
h0038,FR,s2014,electricity,dem,62.3606856731256
h0039,FR,s2014,electricity,dem,60.373845013785
h0040,FR,s2014,electricity,dem,59.8133614973015
h0041,FR,s2014,electricity,dem,62.1611746841147
h0042,FR,s2014,electricity,dem,66.4318395192795
h0043,FR,s2014,electricity,dem,67.3423065522465
h0044,FR,s2014,electricity,dem,64.0396636951036
h0045,FR,s2014,electricity,dem,60.7034768819168
h0046,FR,s2014,electricity,dem,61.0942186401586
