timestep_superordinate_expansion,timestep_superordinate_dispatch,region_from,region_to,carrier,exchange,scenario,directed,variable,value,objName
none,30th < 2040,IT_ < IT,East < SI,none,h2Grid,none,yes,expExc,0.000417757998526079,noInter_all_total32_ext8_firmCapa
none,30th < 2040,IT_ < IT,FR_ < FR,none,h2Grid,none,yes,expExc,0.00023358592136829044,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < ES,FR_ < FR,none,h2Grid,none,yes,expExc,0.00023522819792686308,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < PT,Iberia < ES,none,h2Grid,none,yes,expExc,0.001581392595803529,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < DK,DE_ < DE,none,h2Grid,none,yes,expExc,0.00013529344952790267,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < FI,Balt < EE,none,h2Grid,none,yes,expExc,0.0003931170511696988,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < NO,Scan < DK,none,h2Grid,none,yes,expExc,0.0010905618808415857,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < NO,Scan < FI,none,h2Grid,none,yes,expExc,0.0007511456549194054,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,East < PL,none,h2Grid,none,yes,expExc,0.0008417220263150224,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < DK,none,h2Grid,none,yes,expExc,0.003923718579962789,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < FI,none,h2Grid,none,yes,expExc,0.0009161314899848087,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < SE,Scan < NO,none,h2Grid,none,yes,expExc,0.0006425028352234894,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,IT_ < IT,none,h2Grid,none,yes,expExc,3.268154521196409,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,East < HR,none,h2Grid,none,yes,expExc,0.0003775108889012489,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,IT_ < IT,none,h2Grid,none,yes,expExc,0.0006758434337780431,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0018167171428514946,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0011977560551053258,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < ME,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0008878129078716887,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < ME,SouthEast < BA,none,h2Grid,none,yes,expExc,0.0029798934688013384,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0011561162605119497,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0006626881068130476,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < MK,SouthEast < GR,none,h2Grid,none,yes,expExc,0.000969471134535715,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RO,East < HU,none,h2Grid,none,yes,expExc,0.0005693435781182513,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RO,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0012398857459532393,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,East < HR,none,h2Grid,none,yes,expExc,0.0005250258358708701,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,East < HU,none,h2Grid,none,yes,expExc,0.00036249465373897874,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < AL,none,h2Grid,none,yes,expExc,0.0005362095453887175,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < BA,none,h2Grid,none,yes,expExc,0.002388564865465206,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < BG,none,h2Grid,none,yes,expExc,0.0004413553712763408,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < ME,none,h2Grid,none,yes,expExc,0.001341050809777599,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < MK,none,h2Grid,none,yes,expExc,0.000677459752700794,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < RS,SouthEast < RO,none,h2Grid,none,yes,expExc,0.0007105920850995049,noInter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < UK,FR_ < FR,none,h2Grid,none,yes,expExc,0.00030117027617425704,noInter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < UK,UkPlus < IE,none,h2Grid,none,yes,expExc,0.0688635677371528,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,2.049853956706728,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.9999967432968018,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,2.9999853297058086,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < AL,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.999992117975145,noInter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,East < AT,none,powerGrid < hvac,none,no,expExc,3.469724701938243,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < CZ,none,powerGrid < hvac,none,no,expExc,2.4999817163692164,noInter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < AT,none,powerGrid < hvac,none,no,expExc,3.100027977307975,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < HU,none,powerGrid < hvac,none,no,expExc,0.7713086512799924,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.4999981630830832,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < SI,none,powerGrid < hvac,none,no,expExc,1.3075331262197647,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < AT,East < SK,none,powerGrid < hvac,none,no,expExc,0.9264001930291419,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,SouthEast < BA,none,powerGrid < hvac,none,no,expExc,2.6439965360434106,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,SouthEast < ME,none,powerGrid < hvac,none,no,expExc,1.8514243158214951,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BA,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,1.8237014557764422,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,DE_ < DE,none,powerGrid < hvac,none,no,expExc,3.071668491438676,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,6.999997813956209,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,Benelux < LU,none,powerGrid < hvac,none,no,expExc,0.49794017235414073,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < BE,Benelux < NL,none,powerGrid < hvac,none,no,expExc,2.0004234068584945,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < GR,none,powerGrid < hvac,none,no,expExc,4.624944364799884,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.1218032131666789,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,3.001189189282424,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < BG,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,0.004089757298162667,noInter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,DE_ < DE,none,powerGrid < hvac,none,no,expExc,6.0999807851378725,noInter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,FR_ < FR,none,powerGrid < hvac,none,no,expExc,4.49999541496794,noInter_all_total32_ext8_firmCapa
none,30th < 2040,CH_ < CH,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.3999968651492698,noInter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < CZ,none,powerGrid < hvac,none,no,expExc,0.5078721042520408,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,East < PL,none,powerGrid < hvac,none,no,expExc,2.66993216104074,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < CZ,East < SK,none,powerGrid < hvac,none,no,expExc,1.9999727867656647,noInter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,Scan < DK,none,powerGrid < hvac,none,no,expExc,1.8613912130200685,noInter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,FR_ < FR,none,powerGrid < hvac,none,no,expExc,7.799997971500293,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < LU,DE_ < DE,none,powerGrid < hvac,none,no,expExc,0.00102534402030931,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Benelux < NL,DE_ < DE,none,powerGrid < hvac,none,no,expExc,1.009899456538537,noInter_all_total32_ext8_firmCapa
none,30th < 2040,DE_ < DE,East < PL,none,powerGrid < hvac,none,no,expExc,8.000536176281107,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < DK,Scan < SE,none,powerGrid < hvac,none,no,expExc,2.9989537256888674,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Balt < EE,Balt < LV,none,powerGrid < hvac,none,no,expExc,3.7939215005662517,noInter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,Iberia < ES,none,powerGrid < hvac,none,no,expExc,8.999994315540029,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Iberia < ES,Iberia < PT,none,powerGrid < hvac,none,no,expExc,7.508151493843201,noInter_all_total32_ext8_firmCapa
none,30th < 2040,Scan < FI,Scan < NO,none,powerGrid < hvac,none,no,expExc,0.7891127539290438,noInter_all_total32_ext8_firmCapa
none,30th < 2040,FR_ < FR,IT_ < IT,none,powerGrid < hvac,none,no,expExc,0.0003443867524975994,noInter_all_total32_ext8_firmCapa
none,30th < 2040,SouthEast < GR,SouthEast < MK,none,powerGrid < hvac,none,no,expExc,1.484482896335932,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,East < HU,none,powerGrid < hvac,none,no,expExc,0.0013939788066250581,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.0999977220745643,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HR,East < SI,none,powerGrid < hvac,none,no,expExc,1.7339933221186397,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,SouthEast < RO,none,powerGrid < hvac,none,no,expExc,2.6169981590444884,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,SouthEast < RS,none,powerGrid < hvac,none,no,expExc,2.9999983404891957,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < SI,none,powerGrid < hvac,none,no,expExc,0.2508164379650571,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < HU,East < SK,none,powerGrid < hvac,none,no,expExc,2.048370928517545,noInter_all_total32_ext8_firmCapa
none,30th < 2040,UkPlus < IE,UkPlus < UK,none,powerGrid < hvac,none,no,expExc,1.0699962389186481,noInter_all_total32_ext8_firmCapa
none,30th < 2040,East < SI,IT_ < IT,none,powerGrid < hvac,none,no,expExc,1.999997157024005,noInter_all_total32_ext8_firmCapa
