timestep_superordinate_dispatch,region,region_from,region_to,technology,exchange,carrier,variable,value,objName
none,Balt < EE,none,none,battery < lithiumBattery,none,none,costOprStSize,0.15463558554553597,noInter_all_total32_ext8_firmCapa
none,Balt < LT,none,none,battery < lithiumBattery,none,none,costOprStSize,0.18131541587919997,noInter_all_total32_ext8_firmCapa
none,Balt < LV,none,none,battery < lithiumBattery,none,none,costOprStSize,0.1754466863135267,noInter_all_total32_ext8_firmCapa
none,Benelux < BE,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2899374973600766,noInter_all_total32_ext8_firmCapa
none,Benelux < LU,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2619194361020109,noInter_all_total32_ext8_firmCapa
none,Benelux < NL,none,none,battery < lithiumBattery,none,none,costOprStSize,0.26841976343817814,noInter_all_total32_ext8_firmCapa
none,CH_ < CH,none,none,battery < lithiumBattery,none,none,costOprStSize,0.3105860749598843,noInter_all_total32_ext8_firmCapa
none,DE_ < DE,none,none,battery < lithiumBattery,none,none,costOprStSize,0.25643902129165597,noInter_all_total32_ext8_firmCapa
none,East < AT,none,none,battery < lithiumBattery,none,none,costOprStSize,0.24401015231122358,noInter_all_total32_ext8_firmCapa
none,East < CZ,none,none,battery < lithiumBattery,none,none,costOprStSize,0.252769695423999,noInter_all_total32_ext8_firmCapa
none,East < HR,none,none,battery < lithiumBattery,none,none,costOprStSize,0.25728234145551687,noInter_all_total32_ext8_firmCapa
none,East < HU,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2843251720341959,noInter_all_total32_ext8_firmCapa
none,East < PL,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2267607517481271,noInter_all_total32_ext8_firmCapa
none,East < SI,none,none,battery < lithiumBattery,none,none,costOprStSize,0.25562256765690805,noInter_all_total32_ext8_firmCapa
none,East < SK,none,none,battery < lithiumBattery,none,none,costOprStSize,0.26355957707497957,noInter_all_total32_ext8_firmCapa
none,FR_ < FR,none,none,battery < lithiumBattery,none,none,costOprStSize,0.306844714438682,noInter_all_total32_ext8_firmCapa
none,IT_ < IT,none,none,battery < lithiumBattery,none,none,costOprStSize,0.3276847546367914,noInter_all_total32_ext8_firmCapa
none,Iberia < ES,none,none,battery < lithiumBattery,none,none,costOprStSize,0.18360772897184893,noInter_all_total32_ext8_firmCapa
none,Iberia < PT,none,none,battery < lithiumBattery,none,none,costOprStSize,0.1775890521911993,noInter_all_total32_ext8_firmCapa
none,Scan < DK,none,none,battery < lithiumBattery,none,none,costOprStSize,0.18287214813294891,noInter_all_total32_ext8_firmCapa
none,Scan < FI,none,none,battery < lithiumBattery,none,none,costOprStSize,0.1457165953934913,noInter_all_total32_ext8_firmCapa
none,Scan < NO,none,none,battery < lithiumBattery,none,none,costOprStSize,0.13674318708469055,noInter_all_total32_ext8_firmCapa
none,Scan < SE,none,none,battery < lithiumBattery,none,none,costOprStSize,0.135270823089609,noInter_all_total32_ext8_firmCapa
none,SouthEast < AL,none,none,battery < lithiumBattery,none,none,costOprStSize,0.23271760573616795,noInter_all_total32_ext8_firmCapa
none,SouthEast < BA,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2346247859604432,noInter_all_total32_ext8_firmCapa
none,SouthEast < BG,none,none,battery < lithiumBattery,none,none,costOprStSize,0.24702520965713567,noInter_all_total32_ext8_firmCapa
none,SouthEast < GR,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2393285783956479,noInter_all_total32_ext8_firmCapa
none,SouthEast < ME,none,none,battery < lithiumBattery,none,none,costOprStSize,0.23688435449901404,noInter_all_total32_ext8_firmCapa
none,SouthEast < MK,none,none,battery < lithiumBattery,none,none,costOprStSize,0.23579163943353468,noInter_all_total32_ext8_firmCapa
none,SouthEast < RO,none,none,battery < lithiumBattery,none,none,costOprStSize,0.24202314610024311,noInter_all_total32_ext8_firmCapa
none,SouthEast < RS,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2370114374841519,noInter_all_total32_ext8_firmCapa
none,UkPlus < IE,none,none,battery < lithiumBattery,none,none,costOprStSize,0.2910204933226844,noInter_all_total32_ext8_firmCapa
none,UkPlus < UK,none,none,battery < lithiumBattery,none,none,costOprStSize,0.28526659074259847,noInter_all_total32_ext8_firmCapa
none,Balt < EE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07486207185383233,noInter_all_total32_ext8_firmCapa
none,Balt < LT,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07178249870213596,noInter_all_total32_ext8_firmCapa
none,Balt < LV,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07483368006739007,noInter_all_total32_ext8_firmCapa
none,Benelux < BE,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07173747087504845,noInter_all_total32_ext8_firmCapa
none,Benelux < LU,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07429169756605677,noInter_all_total32_ext8_firmCapa
none,Benelux < NL,none,none,powerToX < h2Storage < h2StorageTank,none,none,costOprStSize,0.07170750687246344,noInter_all_total32_ext8_firmCapa
