region_4,timestep_5,value,parameter,carrier_1
01ES,hh0019,0.951699290139004,mustOut,processHeat_medium
01ES,hh0020,0.9681897310506429,mustOut,processHeat_medium
01ES,hh0021,0.9500246754223554,mustOut,processHeat_medium
01ES,hh0022,0.9548998984096215,mustOut,processHeat_medium
01ES,hh0023,0.9526377865313407,mustOut,processHeat_medium
01ES,hh0024,0.9600342257649572,mustOut,processHeat_medium
02ES,hh0019,0.9534705013466009,mustOut,processHeat_medium
02ES,hh0020,0.9683335798454209,mustOut,processHeat_medium
02ES,hh0021,0.9515239915381244,mustOut,processHeat_medium
02ES,hh0022,0.9531919134096825,mustOut,processHeat_medium
02ES,hh0023,0.9561533884561868,mustOut,processHeat_medium
02ES,hh0024,0.9599140593591073,mustOut,processHeat_medium
03ES,hh0019,0.9509454371250285,mustOut,processHeat_medium
03ES,hh0020,0.9678520548945926,mustOut,processHeat_medium
03ES,hh0021,0.9484088930071266,mustOut,processHeat_medium
03ES,hh0022,0.9514974786202401,mustOut,processHeat_medium
03ES,hh0023,0.9531432639810191,mustOut,processHeat_medium
03ES,hh0024,0.959770134964856,mustOut,processHeat_medium
04ES,hh0019,0.9564546029951089,mustOut,processHeat_medium
04ES,hh0020,0.9698545507390008,mustOut,processHeat_medium
04ES,hh0021,0.9592395911222411,mustOut,processHeat_medium
04ES,hh0022,0.9587934784003664,mustOut,processHeat_medium
04ES,hh0023,0.9590580370459065,mustOut,processHeat_medium
04ES,hh0024,0.9620049603790903,mustOut,processHeat_medium
05ES,hh0019,0.9507931334337627,mustOut,processHeat_medium
05ES,hh0020,0.9678772115512402,mustOut,processHeat_medium
05ES,hh0021,0.9543693597288438,mustOut,processHeat_medium
05ES,hh0022,0.9530390390418688,mustOut,processHeat_medium
05ES,hh0023,0.9541094570940913,mustOut,processHeat_medium
05ES,hh0024,0.9605690774787945,mustOut,processHeat_medium
06ES,hh0019,0.9522050909181417,mustOut,processHeat_medium
06ES,hh0020,0.967946780402599,mustOut,processHeat_medium
06ES,hh0021,0.950404500284094,mustOut,processHeat_medium
06ES,hh0022,0.9464354009805902,mustOut,processHeat_medium
06ES,hh0023,0.9580825265838939,mustOut,processHeat_medium
06ES,hh0024,0.9601601756612581,mustOut,processHeat_medium
07ES,hh0019,0.9532834441806699,mustOut,processHeat_medium
07ES,hh0020,0.9685203185026694,mustOut,processHeat_medium
07ES,hh0021,0.9532877768397157,mustOut,processHeat_medium
07ES,hh0022,0.9478219696311498,mustOut,processHeat_medium
07ES,hh0023,0.9595156319492162,mustOut,processHeat_medium
07ES,hh0024,0.9610234436458995,mustOut,processHeat_medium
08ES,hh0019,0.9529811200291078,mustOut,processHeat_medium
08ES,hh0020,0.9688500149927677,mustOut,processHeat_medium
08ES,hh0021,0.9487696876085465,mustOut,processHeat_medium
08ES,hh0022,0.9522561880803551,mustOut,processHeat_medium
08ES,hh0023,0.9551889347230826,mustOut,processHeat_medium
08ES,hh0024,0.9607109396338274,mustOut,processHeat_medium
09ES,hh0019,0.9518516787634326,mustOut,processHeat_medium
09ES,hh0020,0.9683168540391307,mustOut,processHeat_medium
09ES,hh0021,0.9491433111202241,mustOut,processHeat_medium
09ES,hh0022,0.9527261081275356,mustOut,processHeat_medium
09ES,hh0023,0.9537473290165508,mustOut,processHeat_medium
09ES,hh0024,0.9602263914107425,mustOut,processHeat_medium
10ES,hh0019,0.9518516787634326,mustOut,processHeat_medium
10ES,hh0020,0.9683168540391307,mustOut,processHeat_medium
10ES,hh0021,0.9491433111202241,mustOut,processHeat_medium
10ES,hh0022,0.9527261081275356,mustOut,processHeat_medium
10ES,hh0023,0.9537473290165508,mustOut,processHeat_medium
10ES,hh0024,0.9602263914107425,mustOut,processHeat_medium
11ES,hh0019,0.9502286811657541,mustOut,processHeat_medium
11ES,hh0020,0.9673729672358604,mustOut,processHeat_medium
11ES,hh0021,0.9507004379420323,mustOut,processHeat_medium
11ES,hh0022,0.9510674895891498,mustOut,processHeat_medium
11ES,hh0023,0.9533276142628893,mustOut,processHeat_medium
11ES,hh0024,0.9595661181729156,mustOut,processHeat_medium
12PT,hh0019,0.945070915391625,mustOut,processHeat_medium
12PT,hh0020,0.9666925657920729,mustOut,processHeat_medium
12PT,hh0021,0.959792439535704,mustOut,processHeat_medium
12PT,hh0022,0.9599961862259079,mustOut,processHeat_medium
