region_4,timestep_6,value,scenario_1,parameter,technology_2
70AL,h0073,0.20179211102340694,scr1985,avaConv,offshore
70AL,h0074,0.15463243282015687,scr1985,avaConv,offshore
70AL,h0075,0.0,scr1985,avaConv,offshore
70AL,h0076,0.03994839187410909,scr1985,avaConv,offshore
70AL,h0077,0.03994839187410909,scr1985,avaConv,offshore
70AL,h0078,0.1066801297968378,scr1985,avaConv,offshore
70AL,h0079,0.1842693952680728,scr1985,avaConv,offshore
70AL,h0080,0.28609047603159665,scr1985,avaConv,offshore
70AL,h0081,0.26402099843839677,scr1985,avaConv,offshore
70AL,h0082,0.2929825995379779,scr1985,avaConv,offshore
70AL,h0083,0.47510517177753625,scr1985,avaConv,offshore
70AL,h0084,0.5968984975200605,scr1985,avaConv,offshore
70AL,h0085,0.4915624233498501,scr1985,avaConv,offshore
70AL,h0086,0.21053768906927317,scr1985,avaConv,offshore
70AL,h0087,0.013278272526803003,scr1985,avaConv,offshore
70AL,h0088,0.04481855876366189,scr1985,avaConv,offshore
70AL,h0089,0.10312551941347657,scr1985,avaConv,offshore
70AL,h0090,0.1000494872277336,scr1985,avaConv,offshore
70AL,h0091,0.06092502935288799,scr1985,avaConv,offshore
70AL,h0092,0.047866249016582305,scr1985,avaConv,offshore
70AL,h0093,0.2682823004810075,scr1985,avaConv,offshore
70AL,h0094,0.5516625828177012,scr1985,avaConv,offshore
70AL,h0095,0.7507324853907347,scr1985,avaConv,offshore
70AL,h0096,0.6215756981922265,scr1985,avaConv,offshore
49AT,h0073,NaN,scr1985,avaConv,offshore
49AT,h0074,NaN,scr1985,avaConv,offshore
49AT,h0075,NaN,scr1985,avaConv,offshore
49AT,h0076,NaN,scr1985,avaConv,offshore
49AT,h0077,NaN,scr1985,avaConv,offshore
49AT,h0078,NaN,scr1985,avaConv,offshore
49AT,h0079,NaN,scr1985,avaConv,offshore
49AT,h0080,NaN,scr1985,avaConv,offshore
49AT,h0081,NaN,scr1985,avaConv,offshore
49AT,h0082,NaN,scr1985,avaConv,offshore
49AT,h0083,NaN,scr1985,avaConv,offshore
49AT,h0084,NaN,scr1985,avaConv,offshore
49AT,h0085,NaN,scr1985,avaConv,offshore
49AT,h0086,NaN,scr1985,avaConv,offshore
49AT,h0087,NaN,scr1985,avaConv,offshore
49AT,h0088,NaN,scr1985,avaConv,offshore
49AT,h0089,NaN,scr1985,avaConv,offshore
49AT,h0090,NaN,scr1985,avaConv,offshore
49AT,h0091,NaN,scr1985,avaConv,offshore
