timestep_2,region_4,technology_3,parameter,value
all,66BG,onshore,capaConvUp,118.7333333
all,68GR,onshore,capaConvUp,97.42473414
all,62HR,onshore,capaConvUp,34.32
all,58HU,onshore,capaConvUp,118.2133333
all,67MK,onshore,capaConvUp,31.93392688
all,64ME,onshore,capaConvUp,15.11941009
all,60RO,onshore,capaConvUp,95.53760628
all,51AT,onshore,capaConvUp,29.42929589
all,49AT,onshore,capaConvUp,17.20321183
all,50AT,onshore,capaConvUp,32.75415895
all,28BE,onshore,capaConvUp,30.68
all,47CH,onshore,capaConvUp,1.502072188
all,39CZ,onshore,capaConvUp,55.62686742
all,40CZ,onshore,capaConvUp,41.61313258
all,48CH,onshore,capaConvUp,0.432927812
all,36DE,onshore,capaConvUp,22.6646253
all,31DE,onshore,capaConvUp,98.38596964
all,33DE,onshore,capaConvUp,53.2607926
all,35DE,onshore,capaConvUp,26.77070341
all,34DE,onshore,capaConvUp,65.70370938
all,32DE,onshore,capaConvUp,65.63622257
all,37DE,onshore,capaConvUp,53.41797711
all,69GR,onshore,capaConvUp,85.61526586
all,01ES,onshore,capaConvUp,25.28466457
all,04ES,onshore,capaConvUp,20.56536183
all,05ES,onshore,capaConvUp,55.22734564
all,02ES,onshore,capaConvUp,54.84236681
all,38DK,onshore,capaConvUp,44.91443337
all,73EE,onshore,capaConvUp,27.38666667
all,72DK,onshore,capaConvUp,11.5922333
all,75FI,onshore,capaConvUp,61.70425073
all,74FI,onshore,capaConvUp,62.74908257
all,06ES,onshore,capaConvUp,34.71968321
all,11ES,onshore,capaConvUp,104.1261496
all,09ES,onshore,capaConvUp,56.41459758
all,10ES,onshore,capaConvUp,82.84207448
all,03ES,onshore,capaConvUp,86.56874297
all,08ES,onshore,capaConvUp,109.0172731
all,07ES,onshore,capaConvUp,6.351740214
all,21FR,onshore,capaConvUp,59.0891857
all,15FR,onshore,capaConvUp,52.97938977
all,18FR,onshore,capaConvUp,95.44529163
all,19FR,onshore,capaConvUp,23.30369044
all,14FR,onshore,capaConvUp,75.9544143
all,20FR,onshore,capaConvUp,28.33480812
all,16FR,onshore,capaConvUp,22.28682674
all,99FR,onshore,capaConvUp,4.143298972
all,98IT,onshore,capaConvUp,24.45445429
all,17FR,onshore,capaConvUp,77.72763702
all,26FR,onshore,capaConvUp,51.84183142
all,22FR,onshore,capaConvUp,37.90504184
all,24FR,onshore,capaConvUp,52.84866299
all,25FR,onshore,capaConvUp,46.71632373
all,30NL,onshore,capaConvUp,40.90666667
all,27FR,onshore,capaConvUp,27.67003501
all,23FR,onshore,capaConvUp,5.366895593
all,96IE,onshore,capaConvUp,97.58666667
all,52IT,onshore,capaConvUp,116.1284023
all,54IT,onshore,capaConvUp,44.02091584
all,55IT,onshore,capaConvUp,65.38342095
all,78LV,onshore,capaConvUp,49.22666667
all,53IT,onshore,capaConvUp,44.93200496
all,77LT,onshore,capaConvUp,65.17333333
all,29LU,onshore,capaConvUp,2.946666667
all,56IT,onshore,capaConvUp,34.76080167
all,84NO,onshore,capaConvUp,11.46998931
all,85NO,onshore,capaConvUp,5.23773528
all,41PL,onshore,capaConvUp,84.54762717
all,42PL,onshore,capaConvUp,64.9998784
all,43PL,onshore,capaConvUp,41.71486107
all,83NO,onshore,capaConvUp,4.927831751
all,82NO,onshore,capaConvUp,13.33536716
all,80NO,onshore,capaConvUp,10.0931839
all,79NO,onshore,capaConvUp,5.964832306
all,81NO,onshore,capaConvUp,4.784393614
all,59RO,onshore,capaConvUp,104.9308337
all,61RO,onshore,capaConvUp,116.73156
all,44PL,onshore,capaConvUp,77.57800246
all,45PL,onshore,capaConvUp,67.25296421
all,12PT,onshore,capaConvUp,35.96602881
all,13PT,onshore,capaConvUp,52.43397119
all,46SK,onshore,capaConvUp,47.14666667
all,57SI,onshore,capaConvUp,14.38666667
all,89SE,onshore,capaConvUp,21.7100847
all,88SE,onshore,capaConvUp,58.88204346
all,87SE,onshore,capaConvUp,52.17576616
all,86SE,onshore,capaConvUp,29.12543898
all,91UK,onshore,capaConvUp,75.82164985
all,92UK,onshore,capaConvUp,38.52362611
all,94UK,onshore,capaConvUp,24.39351207
all,93UK,onshore,capaConvUp,134.258939
all,95UK,onshore,capaConvUp,22.20638077
all,90UK,onshore,capaConvUp,73.12922546
all,65RS,onshore,capaConvUp,129.8122132
all,63BA,onshore,capaConvUp,34.92861539
all,70AL,onshore,capaConvUp,21.6858344
