region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0025,0.7984173354941175,scr1982,avaConv,onshore_a
70AL,1,h0026,0.7331933542204819,scr1982,avaConv,onshore_a
70AL,1,h0027,0.4854472204795441,scr1982,avaConv,onshore_a
70AL,1,h0028,0.6797797609479374,scr1982,avaConv,onshore_a
70AL,1,h0029,0.6101473876861195,scr1982,avaConv,onshore_a
70AL,1,h0030,0.7566853990609032,scr1982,avaConv,onshore_a
70AL,1,h0031,0.6810695547760793,scr1982,avaConv,onshore_a
70AL,1,h0032,0.7152736697149715,scr1982,avaConv,onshore_a
70AL,1,h0033,0.4769295175794591,scr1982,avaConv,onshore_a
70AL,1,h0034,0.16359232989649958,scr1982,avaConv,onshore_a
70AL,1,h0035,0.467686147308049,scr1982,avaConv,onshore_a
70AL,1,h0036,0.6221348777166874,scr1982,avaConv,onshore_a
70AL,1,h0037,0.6081514848913079,scr1982,avaConv,onshore_a
70AL,1,h0038,0.46397076486512345,scr1982,avaConv,onshore_a
70AL,1,h0039,0.631991020059186,scr1982,avaConv,onshore_a
70AL,1,h0040,0.7105137437921488,scr1982,avaConv,onshore_a
70AL,1,h0041,0.6900952256327748,scr1982,avaConv,onshore_a
70AL,1,h0042,0.4240778484821322,scr1982,avaConv,onshore_a
70AL,1,h0043,0.3991754121930873,scr1982,avaConv,onshore_a
70AL,1,h0044,0.2676560950344389,scr1982,avaConv,onshore_a
70AL,1,h0045,0.4423517750308188,scr1982,avaConv,onshore_a
70AL,1,h0046,0.35483025687947944,scr1982,avaConv,onshore_a
70AL,1,h0047,0.34174234515192503,scr1982,avaConv,onshore_a
70AL,1,h0048,0.1023709681516246,scr1982,avaConv,onshore_a
49AT,1,h0025,0.4439760257197933,scr1982,avaConv,onshore_a
49AT,1,h0026,0.43488879937950753,scr1982,avaConv,onshore_a
49AT,1,h0027,0.053482603458057276,scr1982,avaConv,onshore_a
49AT,1,h0028,0.2278646561552795,scr1982,avaConv,onshore_a
49AT,1,h0029,0.27766953453710175,scr1982,avaConv,onshore_a
49AT,1,h0030,0.2659277464263589,scr1982,avaConv,onshore_a
49AT,1,h0031,0.13566247623256816,scr1982,avaConv,onshore_a
49AT,1,h0032,0.14584171206657975,scr1982,avaConv,onshore_a
49AT,1,h0033,0.257768346363799,scr1982,avaConv,onshore_a
49AT,1,h0034,0.4343055957596146,scr1982,avaConv,onshore_a
49AT,1,h0035,0.7764632611285355,scr1982,avaConv,onshore_a
49AT,1,h0036,0.6446052114989723,scr1982,avaConv,onshore_a
49AT,1,h0037,0.41625513460333236,scr1982,avaConv,onshore_a
49AT,1,h0038,0.1787702901297668,scr1982,avaConv,onshore_a
49AT,1,h0039,0.6779332499404088,scr1982,avaConv,onshore_a
49AT,1,h0040,0.7682032487940063,scr1982,avaConv,onshore_a
49AT,1,h0041,0.6778990974738571,scr1982,avaConv,onshore_a
49AT,1,h0042,0.353181267025758,scr1982,avaConv,onshore_a
49AT,1,h0043,0.23811296342399219,scr1982,avaConv,onshore_a
49AT,1,h0044,0.22062789995102722,scr1982,avaConv,onshore_a
49AT,1,h0045,0.06127870567393761,scr1982,avaConv,onshore_a
49AT,1,h0046,0.06455144999261274,scr1982,avaConv,onshore_a
49AT,1,h0047,0.03580300202044151,scr1982,avaConv,onshore_a
49AT,1,h0048,0.10697057877756858,scr1982,avaConv,onshore_a
50AT,1,h0025,0.695248756533289,scr1982,avaConv,onshore_a
50AT,1,h0026,0.5926864274950523,scr1982,avaConv,onshore_a
50AT,1,h0027,0.13348632738485366,scr1982,avaConv,onshore_a
50AT,1,h0028,0.11176482909385962,scr1982,avaConv,onshore_a
50AT,1,h0029,0.15224513607786402,scr1982,avaConv,onshore_a
50AT,1,h0030,0.14154463442511733,scr1982,avaConv,onshore_a
50AT,1,h0031,0.27310733959149175,scr1982,avaConv,onshore_a
50AT,1,h0032,0.4151786503110863,scr1982,avaConv,onshore_a
50AT,1,h0033,0.5429476697518522,scr1982,avaConv,onshore_a
50AT,1,h0034,0.7699080705849213,scr1982,avaConv,onshore_a
50AT,1,h0035,0.7686255714053734,scr1982,avaConv,onshore_a
50AT,1,h0036,0.7753675888440743,scr1982,avaConv,onshore_a
50AT,1,h0037,0.4284121731872753,scr1982,avaConv,onshore_a
50AT,1,h0038,0.337733169462989,scr1982,avaConv,onshore_a
50AT,1,h0039,0.7552768319007753,scr1982,avaConv,onshore_a
50AT,1,h0040,0.8020053742118729,scr1982,avaConv,onshore_a
50AT,1,h0041,0.8585437282450897,scr1982,avaConv,onshore_a
50AT,1,h0042,0.6057669521083832,scr1982,avaConv,onshore_a
50AT,1,h0043,0.5326035131448089,scr1982,avaConv,onshore_a
50AT,1,h0044,0.4821229956805302,scr1982,avaConv,onshore_a
50AT,1,h0045,0.22974208149620542,scr1982,avaConv,onshore_a
50AT,1,h0046,0.20335656091605775,scr1982,avaConv,onshore_a
50AT,1,h0047,0.07895029006618197,scr1982,avaConv,onshore_a
50AT,1,h0048,0.11598893337081562,scr1982,avaConv,onshore_a
51AT,1,h0025,0.7985755862187737,scr1982,avaConv,onshore_a
51AT,1,h0026,0.5778396423974159,scr1982,avaConv,onshore_a
51AT,1,h0027,0.254188155801874,scr1982,avaConv,onshore_a
51AT,1,h0028,0.18650097187363973,scr1982,avaConv,onshore_a
51AT,1,h0029,0.14533548397788584,scr1982,avaConv,onshore_a
51AT,1,h0030,0.06636675866896498,scr1982,avaConv,onshore_a
51AT,1,h0031,0.19043676083839242,scr1982,avaConv,onshore_a
51AT,1,h0032,0.19405972080384812,scr1982,avaConv,onshore_a
51AT,1,h0033,0.3093383809372382,scr1982,avaConv,onshore_a
51AT,1,h0034,0.37357615180648635,scr1982,avaConv,onshore_a
51AT,1,h0035,0.5231698947132066,scr1982,avaConv,onshore_a
51AT,1,h0036,0.509385991400474,scr1982,avaConv,onshore_a
51AT,1,h0037,0.3660236020332433,scr1982,avaConv,onshore_a
51AT,1,h0038,0.23316832405799867,scr1982,avaConv,onshore_a
51AT,1,h0039,0.5438784535241477,scr1982,avaConv,onshore_a
51AT,1,h0040,0.4760500024758288,scr1982,avaConv,onshore_a
51AT,1,h0041,0.7128855612806938,scr1982,avaConv,onshore_a
51AT,1,h0042,0.6802004195039824,scr1982,avaConv,onshore_a
51AT,1,h0043,0.6923551764519392,scr1982,avaConv,onshore_a
51AT,1,h0044,0.6287906853110021,scr1982,avaConv,onshore_a
51AT,1,h0045,0.34137888430069696,scr1982,avaConv,onshore_a
51AT,1,h0046,0.35520485286159686,scr1982,avaConv,onshore_a
51AT,1,h0047,0.1752723745197277,scr1982,avaConv,onshore_a
51AT,1,h0048,0.09147518909994203,scr1982,avaConv,onshore_a
63BA,1,h0025,0.7501491611852427,scr1982,avaConv,onshore_a
63BA,1,h0026,0.826172070575023,scr1982,avaConv,onshore_a
63BA,1,h0027,0.7042793120719435,scr1982,avaConv,onshore_a
63BA,1,h0028,0.65641553907278,scr1982,avaConv,onshore_a
63BA,1,h0029,0.5402272833858849,scr1982,avaConv,onshore_a
63BA,1,h0030,0.6421516285367437,scr1982,avaConv,onshore_a
63BA,1,h0031,0.4785749466966611,scr1982,avaConv,onshore_a
63BA,1,h0032,0.5016098440093544,scr1982,avaConv,onshore_a
63BA,1,h0033,0.2604134143562767,scr1982,avaConv,onshore_a
63BA,1,h0034,0.18503978775301005,scr1982,avaConv,onshore_a
63BA,1,h0035,0.3127962902959457,scr1982,avaConv,onshore_a
63BA,1,h0036,0.27716023612442486,scr1982,avaConv,onshore_a
63BA,1,h0037,0.35102752780322977,scr1982,avaConv,onshore_a
63BA,1,h0038,0.3106338494066419,scr1982,avaConv,onshore_a
63BA,1,h0039,0.4319456478743942,scr1982,avaConv,onshore_a
63BA,1,h0040,0.5244564558901064,scr1982,avaConv,onshore_a
63BA,1,h0041,0.4518094333033352,scr1982,avaConv,onshore_a
63BA,1,h0042,0.5510707417511583,scr1982,avaConv,onshore_a
63BA,1,h0043,0.5661841460982602,scr1982,avaConv,onshore_a
63BA,1,h0044,0.5951408652435687,scr1982,avaConv,onshore_a
63BA,1,h0045,0.5882873916448226,scr1982,avaConv,onshore_a
63BA,1,h0046,0.45386485251504555,scr1982,avaConv,onshore_a
63BA,1,h0047,0.41393315333639824,scr1982,avaConv,onshore_a
63BA,1,h0048,0.32900670139239374,scr1982,avaConv,onshore_a
28BE,1,h0025,0.5521967414793558,scr1982,avaConv,onshore_a
28BE,1,h0026,0.774506827894622,scr1982,avaConv,onshore_a
28BE,1,h0027,0.5849037917298741,scr1982,avaConv,onshore_a
28BE,1,h0028,0.380662404346603,scr1982,avaConv,onshore_a
28BE,1,h0029,0.22528130190083556,scr1982,avaConv,onshore_a
28BE,1,h0030,0.4028049560732913,scr1982,avaConv,onshore_a
28BE,1,h0031,0.3367074918739511,scr1982,avaConv,onshore_a
28BE,1,h0032,0.4449667316644667,scr1982,avaConv,onshore_a
28BE,1,h0033,0.5378913078922865,scr1982,avaConv,onshore_a
28BE,1,h0034,0.5877334702496815,scr1982,avaConv,onshore_a
28BE,1,h0035,0.46380818923310496,scr1982,avaConv,onshore_a
28BE,1,h0036,0.19275766174871878,scr1982,avaConv,onshore_a
28BE,1,h0037,0.09786854829341475,scr1982,avaConv,onshore_a
28BE,1,h0038,0.11560102521136513,scr1982,avaConv,onshore_a
28BE,1,h0039,0.25623200669076274,scr1982,avaConv,onshore_a
28BE,1,h0040,0.4980044668380099,scr1982,avaConv,onshore_a
28BE,1,h0041,0.5760280339832347,scr1982,avaConv,onshore_a
28BE,1,h0042,0.30742268747296403,scr1982,avaConv,onshore_a
28BE,1,h0043,0.11036049025649784,scr1982,avaConv,onshore_a
28BE,1,h0044,0.046835427115809646,scr1982,avaConv,onshore_a
28BE,1,h0045,0.14317837625507923,scr1982,avaConv,onshore_a
28BE,1,h0046,0.12205100495923506,scr1982,avaConv,onshore_a
28BE,1,h0047,0.08955157715773555,scr1982,avaConv,onshore_a
28BE,1,h0048,0.15903058246643575,scr1982,avaConv,onshore_a
66BG,1,h0025,0.5757541524389898,scr1982,avaConv,onshore_a
66BG,1,h0026,0.45336097226362837,scr1982,avaConv,onshore_a
66BG,1,h0027,0.5875708970073122,scr1982,avaConv,onshore_a
66BG,1,h0028,0.7604843587514418,scr1982,avaConv,onshore_a
66BG,1,h0029,0.9118068909408623,scr1982,avaConv,onshore_a
66BG,1,h0030,0.6646063384175794,scr1982,avaConv,onshore_a
66BG,1,h0031,0.33041417140183127,scr1982,avaConv,onshore_a
66BG,1,h0032,0.3105340282830247,scr1982,avaConv,onshore_a
66BG,1,h0033,0.2373299870697497,scr1982,avaConv,onshore_a
66BG,1,h0034,0.3403441763893337,scr1982,avaConv,onshore_a
66BG,1,h0035,0.37421042210433186,scr1982,avaConv,onshore_a
66BG,1,h0036,0.3815705733286779,scr1982,avaConv,onshore_a
