region_4,timestep_5,value,parameter,carrier_1
01ES,hh0001,0.9743880721200371,mustOut,processHeat_medium
01ES,hh0002,0.9954505297727263,mustOut,processHeat_medium
01ES,hh0003,0.9771630466657366,mustOut,processHeat_medium
01ES,hh0004,0.9758244183673006,mustOut,processHeat_medium
01ES,hh0005,0.9711295482850915,mustOut,processHeat_medium
01ES,hh0006,0.9556873626715395,mustOut,processHeat_medium
02ES,hh0001,0.9742370804833191,mustOut,processHeat_medium
02ES,hh0002,0.9950126933008836,mustOut,processHeat_medium
02ES,hh0003,0.9766473834519758,mustOut,processHeat_medium
02ES,hh0004,0.9785560695075093,mustOut,processHeat_medium
02ES,hh0005,0.9705052067954925,mustOut,processHeat_medium
02ES,hh0006,0.9584747766521375,mustOut,processHeat_medium
03ES,hh0001,0.9729614111647606,mustOut,processHeat_medium
03ES,hh0002,0.9948913470761909,mustOut,processHeat_medium
03ES,hh0003,0.9740160047813333,mustOut,processHeat_medium
03ES,hh0004,0.976772005001294,mustOut,processHeat_medium
03ES,hh0005,0.9691440761234844,mustOut,processHeat_medium
03ES,hh0006,0.9560579780236367,mustOut,processHeat_medium
04ES,hh0001,0.9739341626982143,mustOut,processHeat_medium
04ES,hh0002,0.9953222937836693,mustOut,processHeat_medium
04ES,hh0003,0.978489869148983,mustOut,processHeat_medium
04ES,hh0004,0.9802242564277885,mustOut,processHeat_medium
04ES,hh0005,0.9693895789827068,mustOut,processHeat_medium
04ES,hh0006,0.9587187659842549,mustOut,processHeat_medium
05ES,hh0001,0.9702950887190218,mustOut,processHeat_medium
05ES,hh0002,0.9946433470162463,mustOut,processHeat_medium
05ES,hh0003,0.9713486853113097,mustOut,processHeat_medium
05ES,hh0004,0.9796474727764563,mustOut,processHeat_medium
05ES,hh0005,0.9648622038535651,mustOut,processHeat_medium
05ES,hh0006,0.956225092049442,mustOut,processHeat_medium
06ES,hh0001,0.9700387649540716,mustOut,processHeat_medium
06ES,hh0002,0.9934239728306773,mustOut,processHeat_medium
06ES,hh0003,0.9687050421959968,mustOut,processHeat_medium
06ES,hh0004,0.9805512007770794,mustOut,processHeat_medium
06ES,hh0005,0.965209147378103,mustOut,processHeat_medium
06ES,hh0006,0.9602828133209219,mustOut,processHeat_medium
07ES,hh0001,0.9695165555006166,mustOut,processHeat_medium
07ES,hh0002,0.9918377558158399,mustOut,processHeat_medium
07ES,hh0003,0.9683683191358541,mustOut,processHeat_medium
07ES,hh0004,0.9810560175400844,mustOut,processHeat_medium
07ES,hh0005,0.9643725818278334,mustOut,processHeat_medium
07ES,hh0006,0.960885315996252,mustOut,processHeat_medium
08ES,hh0001,0.9730436208155879,mustOut,processHeat_medium
08ES,hh0002,0.9946888587028297,mustOut,processHeat_medium
08ES,hh0003,0.974129481248383,mustOut,processHeat_medium
08ES,hh0004,0.9761692941365254,mustOut,processHeat_medium
08ES,hh0005,0.9697378969149213,mustOut,processHeat_medium
08ES,hh0006,0.9564319156252168,mustOut,processHeat_medium
09ES,hh0001,0.9733464908413225,mustOut,processHeat_medium
09ES,hh0002,0.9949917222065778,mustOut,processHeat_medium
09ES,hh0003,0.9748496238653388,mustOut,processHeat_medium
09ES,hh0004,0.9764369223021276,mustOut,processHeat_medium
09ES,hh0005,0.9697390479886963,mustOut,processHeat_medium
09ES,hh0006,0.9559121711990883,mustOut,processHeat_medium
10ES,hh0001,0.9733464908413225,mustOut,processHeat_medium
10ES,hh0002,0.9949917222065778,mustOut,processHeat_medium
10ES,hh0003,0.9748496238653388,mustOut,processHeat_medium
10ES,hh0004,0.9764369223021276,mustOut,processHeat_medium
10ES,hh0005,0.9697390479886963,mustOut,processHeat_medium
10ES,hh0006,0.9559121711990883,mustOut,processHeat_medium
11ES,hh0001,0.9716166106051422,mustOut,processHeat_medium
11ES,hh0002,0.9946540836992875,mustOut,processHeat_medium
11ES,hh0003,0.9724236196672782,mustOut,processHeat_medium
11ES,hh0004,0.9785084262248172,mustOut,processHeat_medium
11ES,hh0005,0.966913073828493,mustOut,processHeat_medium
11ES,hh0006,0.9567598352208196,mustOut,processHeat_medium
12PT,hh0001,0.9641291439782773,mustOut,processHeat_medium
12PT,hh0002,0.9820597798437188,mustOut,processHeat_medium
12PT,hh0003,0.9670827912028935,mustOut,processHeat_medium
12PT,hh0004,0.9724966190159352,mustOut,processHeat_medium
12PT,hh0005,0.9583324316747835,mustOut,processHeat_medium
