region_4,timestep_5,value,parameter,carrier_1
01ES,hh0001,0.19352507386588508,dem,processHeat_low
01ES,hh0002,0.19775931201685615,dem,processHeat_low
01ES,hh0003,0.19385672467774628,dem,processHeat_low
01ES,hh0004,0.19353904727156784,dem,processHeat_low
01ES,hh0005,0.1930221901424095,dem,processHeat_low
01ES,hh0006,0.1898406318234755,dem,processHeat_low
02ES,hh0001,0.1984939896201088,dem,processHeat_low
02ES,hh0002,0.20277814858662052,dem,processHeat_low
02ES,hh0003,0.19878449024624936,dem,processHeat_low
02ES,hh0004,0.19887101999630116,dem,processHeat_low
02ES,hh0005,0.19788334190822673,dem,processHeat_low
02ES,hh0006,0.19495850937341164,dem,processHeat_low
03ES,hh0001,0.16623502642805565,dem,processHeat_low
03ES,hh0002,0.16990706261497457,dem,processHeat_low
03ES,hh0003,0.16637965770437288,dem,processHeat_low
03ES,hh0004,0.16647095801380185,dem,processHeat_low
03ES,hh0005,0.16573215535205923,dem,processHeat_low
03ES,hh0006,0.16317770356934497,dem,processHeat_low
04ES,hh0001,0.3709344710023579,dem,processHeat_low
04ES,hh0002,0.378901621427901,dem,processHeat_low
04ES,hh0003,0.37185844570561394,dem,processHeat_low
04ES,hh0004,0.3719718296273713,dem,processHeat_low
04ES,hh0005,0.3695895124267273,dem,processHeat_low
04ES,hh0006,0.3642209235637846,dem,processHeat_low
05ES,hh0001,0.1491129513821079,dem,processHeat_low
05ES,hh0002,0.15254083532386176,dem,processHeat_low
05ES,hh0003,0.1492125227263159,dem,processHeat_low
05ES,hh0004,0.14974314137111833,dem,processHeat_low
05ES,hh0005,0.14849480448151553,dem,processHeat_low
05ES,hh0006,0.14649957413485026,dem,processHeat_low
06ES,hh0001,1.0114463925036405,dem,processHeat_low
06ES,hh0002,1.0346453702924698,dem,processHeat_low
06ES,hh0003,1.0105277514224147,dem,processHeat_low
06ES,hh0004,1.0179547276365293,dem,processHeat_low
06ES,hh0005,1.0074164177783391,dem,processHeat_low
06ES,hh0006,0.9976864463330992,dem,processHeat_low
07ES,hh0001,0.4417014903822447,dem,processHeat_low
07ES,hh0002,0.45195683563860434,dem,processHeat_low
07ES,hh0003,0.4412459814419233,dem,processHeat_low
07ES,hh0004,0.4450719371195654,dem,processHeat_low
07ES,hh0005,0.4398245439392679,dem,processHeat_low
07ES,hh0006,0.4361704161019737,dem,processHeat_low
08ES,hh0001,0.14734243823054363,dem,processHeat_low
08ES,hh0002,0.15056356792794143,dem,processHeat_low
08ES,hh0003,0.14747341659546157,dem,processHeat_low
08ES,hh0004,0.1475157370969128,dem,processHeat_low
08ES,hh0005,0.1469274215203294,dem,processHeat_low
08ES,hh0006,0.14467215922928725,dem,processHeat_low
09ES,hh0001,0.24218203599005533,dem,processHeat_low
09ES,hh0002,0.24750478761887856,dem,processHeat_low
09ES,hh0003,0.24244454401024118,dem,processHeat_low
09ES,hh0004,0.24243316230985248,dem,processHeat_low
09ES,hh0005,0.24148742435660792,dem,processHeat_low
09ES,hh0006,0.23771239632784513,dem,processHeat_low
10ES,hh0001,0.13849867120604237,dem,processHeat_low
10ES,hh0002,0.14154263780223567,dem,processHeat_low
10ES,hh0003,0.13864879386822926,dem,processHeat_low
10ES,hh0004,0.13864228491981181,dem,processHeat_low
10ES,hh0005,0.13810143782808587,dem,processHeat_low
10ES,hh0006,0.13594258090208872,dem,processHeat_low
11ES,hh0001,0.7195955531196887,dem,processHeat_low
11ES,hh0002,0.736153331706646,dem,processHeat_low
11ES,hh0003,0.720066937980846,dem,processHeat_low
11ES,hh0004,0.7218590966549527,dem,processHeat_low
11ES,hh0005,0.7169342326606056,dem,processHeat_low
11ES,hh0006,0.7065977818010651,dem,processHeat_low
12PT,hh0001,1.1658751262755562,dem,processHeat_low
12PT,hh0002,1.1963467651721527,dem,processHeat_low
12PT,hh0003,1.1669452810972405,dem,processHeat_low
12PT,hh0004,1.1717543960207648,dem,processHeat_low
12PT,hh0005,1.1602410469756146,dem,processHeat_low
12PT,hh0006,1.143018474151761,dem,processHeat_low
13PT,hh0001,0.7785111069065351,dem,processHeat_low
13PT,hh0002,0.7971897288157379,dem,processHeat_low
13PT,hh0003,0.7786283972081947,dem,processHeat_low
13PT,hh0004,0.781380353997065,dem,processHeat_low
13PT,hh0005,0.7752204631619861,dem,processHeat_low
13PT,hh0006,0.7638536883928282,dem,processHeat_low
14FR,hh0001,0.38922880932687504,dem,processHeat_low
14FR,hh0002,0.39787234358314727,dem,processHeat_low
14FR,hh0003,0.38962153179440373,dem,processHeat_low
14FR,hh0004,0.3893730972821309,dem,processHeat_low
