region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0001,0.8207544647821099,scr1982,avaConv,onshore_a
70AL,1,h0002,0.5054688776405157,scr1982,avaConv,onshore_a
70AL,1,h0003,0.7153913597997609,scr1982,avaConv,onshore_a
70AL,1,h0004,0.7759404059547934,scr1982,avaConv,onshore_a
70AL,1,h0005,0.8333392149293545,scr1982,avaConv,onshore_a
70AL,1,h0006,0.6395357458523507,scr1982,avaConv,onshore_a
70AL,1,h0007,0.373668519439394,scr1982,avaConv,onshore_a
70AL,1,h0008,0.38597802211839516,scr1982,avaConv,onshore_a
70AL,1,h0009,0.6646926440241084,scr1982,avaConv,onshore_a
70AL,1,h0010,0.762526879902641,scr1982,avaConv,onshore_a
70AL,1,h0011,0.7503939683854204,scr1982,avaConv,onshore_a
70AL,1,h0012,0.5401867090363883,scr1982,avaConv,onshore_a
70AL,1,h0013,0.4352111841104387,scr1982,avaConv,onshore_a
70AL,1,h0014,0.3647299822726351,scr1982,avaConv,onshore_a
70AL,1,h0015,0.14078352432543687,scr1982,avaConv,onshore_a
70AL,1,h0016,0.25824591121810636,scr1982,avaConv,onshore_a
70AL,1,h0017,0.5648267974914727,scr1982,avaConv,onshore_a
70AL,1,h0018,0.8049505860159255,scr1982,avaConv,onshore_a
70AL,1,h0019,0.9149276700787915,scr1982,avaConv,onshore_a
70AL,1,h0020,0.9466161668906229,scr1982,avaConv,onshore_a
70AL,1,h0021,0.878349047348422,scr1982,avaConv,onshore_a
70AL,1,h0022,0.7756354536112638,scr1982,avaConv,onshore_a
70AL,1,h0023,0.6184951832829964,scr1982,avaConv,onshore_a
70AL,1,h0024,0.7672122301463234,scr1982,avaConv,onshore_a
49AT,1,h0001,0.10583582630207469,scr1982,avaConv,onshore_a
49AT,1,h0002,0.2197181592557752,scr1982,avaConv,onshore_a
49AT,1,h0003,0.491695497483782,scr1982,avaConv,onshore_a
49AT,1,h0004,0.43800825082942846,scr1982,avaConv,onshore_a
49AT,1,h0005,0.4038516027558836,scr1982,avaConv,onshore_a
49AT,1,h0006,0.08783940389916803,scr1982,avaConv,onshore_a
49AT,1,h0007,0.08360960785080926,scr1982,avaConv,onshore_a
49AT,1,h0008,0.022425000796217676,scr1982,avaConv,onshore_a
49AT,1,h0009,0.039208122689386796,scr1982,avaConv,onshore_a
49AT,1,h0010,0.05523157002914088,scr1982,avaConv,onshore_a
49AT,1,h0011,0.7170621472591673,scr1982,avaConv,onshore_a
49AT,1,h0012,0.6975605892259358,scr1982,avaConv,onshore_a
49AT,1,h0013,0.7210766282668157,scr1982,avaConv,onshore_a
49AT,1,h0014,0.10151561680015007,scr1982,avaConv,onshore_a
49AT,1,h0015,0.07280486452656748,scr1982,avaConv,onshore_a
49AT,1,h0016,0.07381203951812695,scr1982,avaConv,onshore_a
49AT,1,h0017,0.022820384507047816,scr1982,avaConv,onshore_a
49AT,1,h0018,0.15798157142620575,scr1982,avaConv,onshore_a
49AT,1,h0019,0.14335120448658548,scr1982,avaConv,onshore_a
49AT,1,h0020,0.14901938772670975,scr1982,avaConv,onshore_a
49AT,1,h0021,0.5605441499754934,scr1982,avaConv,onshore_a
49AT,1,h0022,0.926857075466287,scr1982,avaConv,onshore_a
49AT,1,h0023,0.9457230290710413,scr1982,avaConv,onshore_a
49AT,1,h0024,0.7843677719859878,scr1982,avaConv,onshore_a
50AT,1,h0001,0.17623566870523755,scr1982,avaConv,onshore_a
50AT,1,h0002,0.18561747772445014,scr1982,avaConv,onshore_a
50AT,1,h0003,0.5470407971235594,scr1982,avaConv,onshore_a
50AT,1,h0004,0.5665338323664594,scr1982,avaConv,onshore_a
50AT,1,h0005,0.6893274042183205,scr1982,avaConv,onshore_a
50AT,1,h0006,0.3350285297278463,scr1982,avaConv,onshore_a
50AT,1,h0007,0.24439502094129192,scr1982,avaConv,onshore_a
50AT,1,h0008,0.1091707933732347,scr1982,avaConv,onshore_a
50AT,1,h0009,0.03309021098473137,scr1982,avaConv,onshore_a
50AT,1,h0010,0.08165453389534219,scr1982,avaConv,onshore_a
50AT,1,h0011,0.5368144977231166,scr1982,avaConv,onshore_a
50AT,1,h0012,0.6595165534091065,scr1982,avaConv,onshore_a
50AT,1,h0013,0.5866540813269181,scr1982,avaConv,onshore_a
50AT,1,h0014,0.27736858209148735,scr1982,avaConv,onshore_a
50AT,1,h0015,0.16056623172491377,scr1982,avaConv,onshore_a
50AT,1,h0016,0.29257823872390093,scr1982,avaConv,onshore_a
50AT,1,h0017,0.13719533970308384,scr1982,avaConv,onshore_a
50AT,1,h0018,0.25407245280203716,scr1982,avaConv,onshore_a
50AT,1,h0019,0.14884555822512208,scr1982,avaConv,onshore_a
50AT,1,h0020,0.1489636237348976,scr1982,avaConv,onshore_a
50AT,1,h0021,0.511763185185606,scr1982,avaConv,onshore_a
50AT,1,h0022,0.8234161300900138,scr1982,avaConv,onshore_a
50AT,1,h0023,0.9249693748087796,scr1982,avaConv,onshore_a
50AT,1,h0024,0.9019695036531911,scr1982,avaConv,onshore_a
51AT,1,h0001,0.10788107352192668,scr1982,avaConv,onshore_a
51AT,1,h0002,0.1384127040631929,scr1982,avaConv,onshore_a
51AT,1,h0003,0.5173315886736668,scr1982,avaConv,onshore_a
51AT,1,h0004,0.5305017510895712,scr1982,avaConv,onshore_a
51AT,1,h0005,0.5523707235110464,scr1982,avaConv,onshore_a
51AT,1,h0006,0.14940211050743046,scr1982,avaConv,onshore_a
51AT,1,h0007,0.09658279173097545,scr1982,avaConv,onshore_a
51AT,1,h0008,0.03776742540911767,scr1982,avaConv,onshore_a
51AT,1,h0009,0.008185604905409026,scr1982,avaConv,onshore_a
51AT,1,h0010,0.11458759318094028,scr1982,avaConv,onshore_a
51AT,1,h0011,0.5181907031687504,scr1982,avaConv,onshore_a
51AT,1,h0012,0.5343853544968912,scr1982,avaConv,onshore_a
51AT,1,h0013,0.41043962613064777,scr1982,avaConv,onshore_a
