region_4,category,timestep_6,value,scenario_1,parameter,technology_3
70AL,1,h0049,0.4435722170162427,scr1982,avaConv,onshore_a
70AL,1,h0050,0.6060391425951842,scr1982,avaConv,onshore_a
70AL,1,h0051,0.7948428978726253,scr1982,avaConv,onshore_a
70AL,1,h0052,0.5714478042541977,scr1982,avaConv,onshore_a
70AL,1,h0053,0.41794845172372114,scr1982,avaConv,onshore_a
70AL,1,h0054,0.0,scr1982,avaConv,onshore_a
70AL,1,h0055,0.4562574475353477,scr1982,avaConv,onshore_a
70AL,1,h0056,0.47940541601549924,scr1982,avaConv,onshore_a
70AL,1,h0057,0.49574635334591227,scr1982,avaConv,onshore_a
70AL,1,h0058,0.17295515712952028,scr1982,avaConv,onshore_a
70AL,1,h0059,0.25744198420665215,scr1982,avaConv,onshore_a
70AL,1,h0060,0.28810914641658314,scr1982,avaConv,onshore_a
70AL,1,h0061,0.43463568307347344,scr1982,avaConv,onshore_a
70AL,1,h0062,0.6109048109888436,scr1982,avaConv,onshore_a
70AL,1,h0063,0.9376814659880865,scr1982,avaConv,onshore_a
70AL,1,h0064,0.9488582025954773,scr1982,avaConv,onshore_a
70AL,1,h0065,0.8925696804778191,scr1982,avaConv,onshore_a
70AL,1,h0066,0.7605076997907979,scr1982,avaConv,onshore_a
70AL,1,h0067,0.7266744092220265,scr1982,avaConv,onshore_a
70AL,1,h0068,0.5678789056852315,scr1982,avaConv,onshore_a
70AL,1,h0069,0.39775518276950367,scr1982,avaConv,onshore_a
70AL,1,h0070,0.3202060373969443,scr1982,avaConv,onshore_a
70AL,1,h0071,0.3658885247737655,scr1982,avaConv,onshore_a
70AL,1,h0072,0.39812113476389277,scr1982,avaConv,onshore_a
49AT,1,h0049,0.15351983226473565,scr1982,avaConv,onshore_a
49AT,1,h0050,0.31130284928430885,scr1982,avaConv,onshore_a
49AT,1,h0051,0.21186411826490786,scr1982,avaConv,onshore_a
49AT,1,h0052,0.1620207456703277,scr1982,avaConv,onshore_a
49AT,1,h0053,0.03280468838585276,scr1982,avaConv,onshore_a
49AT,1,h0054,0.031169343402289877,scr1982,avaConv,onshore_a
49AT,1,h0055,0.4428130413017062,scr1982,avaConv,onshore_a
49AT,1,h0056,0.47399351338646234,scr1982,avaConv,onshore_a
49AT,1,h0057,0.45287132652398054,scr1982,avaConv,onshore_a
49AT,1,h0058,0.09438169067600068,scr1982,avaConv,onshore_a
49AT,1,h0059,0.08281266130795298,scr1982,avaConv,onshore_a
49AT,1,h0060,0.14575883885239163,scr1982,avaConv,onshore_a
49AT,1,h0061,0.07144372168085189,scr1982,avaConv,onshore_a
49AT,1,h0062,0.130965907112221,scr1982,avaConv,onshore_a
49AT,1,h0063,0.1356704464219638,scr1982,avaConv,onshore_a
49AT,1,h0064,0.22323527775539365,scr1982,avaConv,onshore_a
49AT,1,h0065,0.14338802805983805,scr1982,avaConv,onshore_a
49AT,1,h0066,0.07810952319903716,scr1982,avaConv,onshore_a
49AT,1,h0067,0.0,scr1982,avaConv,onshore_a
49AT,1,h0068,0.0,scr1982,avaConv,onshore_a
49AT,1,h0069,0.10649049738091186,scr1982,avaConv,onshore_a
49AT,1,h0070,0.15022362824807953,scr1982,avaConv,onshore_a
49AT,1,h0071,0.1546581968977462,scr1982,avaConv,onshore_a
49AT,1,h0072,0.047156112786841134,scr1982,avaConv,onshore_a
50AT,1,h0049,0.2362197434397542,scr1982,avaConv,onshore_a
50AT,1,h0050,0.44082849836069316,scr1982,avaConv,onshore_a
50AT,1,h0051,0.5287570374153511,scr1982,avaConv,onshore_a
50AT,1,h0052,0.33751725903030866,scr1982,avaConv,onshore_a
50AT,1,h0053,0.1638826609801626,scr1982,avaConv,onshore_a
50AT,1,h0054,0.09969026522396787,scr1982,avaConv,onshore_a
50AT,1,h0055,0.5136826064748855,scr1982,avaConv,onshore_a
50AT,1,h0056,0.6893617463632444,scr1982,avaConv,onshore_a
50AT,1,h0057,0.6497066055161557,scr1982,avaConv,onshore_a
50AT,1,h0058,0.1986986185068882,scr1982,avaConv,onshore_a
50AT,1,h0059,0.16788673760719947,scr1982,avaConv,onshore_a
50AT,1,h0060,0.26903487844962526,scr1982,avaConv,onshore_a
50AT,1,h0061,0.23609560384350117,scr1982,avaConv,onshore_a
50AT,1,h0062,0.3458211488850685,scr1982,avaConv,onshore_a
50AT,1,h0063,0.34062028166835634,scr1982,avaConv,onshore_a
50AT,1,h0064,0.558643587262766,scr1982,avaConv,onshore_a
50AT,1,h0065,0.3314075090303254,scr1982,avaConv,onshore_a
50AT,1,h0066,0.2109278902878066,scr1982,avaConv,onshore_a
50AT,1,h0067,0.05436593051867777,scr1982,avaConv,onshore_a
50AT,1,h0068,0.03286820741756064,scr1982,avaConv,onshore_a
50AT,1,h0069,0.2003548443085862,scr1982,avaConv,onshore_a
50AT,1,h0070,0.23571857499609863,scr1982,avaConv,onshore_a
50AT,1,h0071,0.26150667096937336,scr1982,avaConv,onshore_a
50AT,1,h0072,0.06044577431781385,scr1982,avaConv,onshore_a
51AT,1,h0049,0.19634346802282043,scr1982,avaConv,onshore_a
51AT,1,h0050,0.40944621761515243,scr1982,avaConv,onshore_a
51AT,1,h0051,0.4855841405510404,scr1982,avaConv,onshore_a
51AT,1,h0052,0.34249421975525446,scr1982,avaConv,onshore_a
51AT,1,h0053,0.15721544285566463,scr1982,avaConv,onshore_a
51AT,1,h0054,0.10827880943957989,scr1982,avaConv,onshore_a
51AT,1,h0055,0.42464359416889,scr1982,avaConv,onshore_a
51AT,1,h0056,0.7051417795321857,scr1982,avaConv,onshore_a
51AT,1,h0057,0.8059643163818981,scr1982,avaConv,onshore_a
51AT,1,h0058,0.4178368818603879,scr1982,avaConv,onshore_a
51AT,1,h0059,0.1610080101613784,scr1982,avaConv,onshore_a
51AT,1,h0060,0.2883050065939668,scr1982,avaConv,onshore_a
51AT,1,h0061,0.27307385188281064,scr1982,avaConv,onshore_a
51AT,1,h0062,0.36526159711582074,scr1982,avaConv,onshore_a
51AT,1,h0063,0.2569686042231287,scr1982,avaConv,onshore_a
51AT,1,h0064,0.49323338961883756,scr1982,avaConv,onshore_a
51AT,1,h0065,0.35677907626810895,scr1982,avaConv,onshore_a
51AT,1,h0066,0.3128483298011604,scr1982,avaConv,onshore_a
