timestep_3,region_1,scenario_1,technology_1,parameter,value
h0001,NL,s1998,solar,avaConv,0.0
h0002,NL,s1998,solar,avaConv,0.0
h0003,NL,s1998,solar,avaConv,0.0
h0004,NL,s1998,solar,avaConv,0.0
h0005,NL,s1998,solar,avaConv,0.0
h0006,NL,s1998,solar,avaConv,0.0
h0007,NL,s1998,solar,avaConv,0.0
h0008,NL,s1998,solar,avaConv,1.59390860861019e-5
h0009,NL,s1998,solar,avaConv,0.0119275592638086
h0010,NL,s1998,solar,avaConv,0.0453313597574759
h0011,NL,s1998,solar,avaConv,0.091202858211457
h0012,NL,s1998,solar,avaConv,0.139483997272782
h0013,NL,s1998,solar,avaConv,0.159379120299084
h0014,NL,s1998,solar,avaConv,0.123951005512844
h0015,NL,s1998,solar,avaConv,0.0562529568279695
h0016,NL,s1998,solar,avaConv,0.00301595215087066
h0017,NL,s1998,solar,avaConv,0.0
h0018,NL,s1998,solar,avaConv,0.0
h0019,NL,s1998,solar,avaConv,0.0
h0020,NL,s1998,solar,avaConv,0.0
h0021,NL,s1998,solar,avaConv,0.0
h0022,NL,s1998,solar,avaConv,0.0
h0023,NL,s1998,solar,avaConv,0.0
h0024,NL,s1998,solar,avaConv,0.0
h0025,NL,s1998,solar,avaConv,0.0
h0026,NL,s1998,solar,avaConv,0.0
h0027,NL,s1998,solar,avaConv,0.0
h0028,NL,s1998,solar,avaConv,0.0
h0029,NL,s1998,solar,avaConv,0.0
h0030,NL,s1998,solar,avaConv,0.0
h0031,NL,s1998,solar,avaConv,0.0
h0032,NL,s1998,solar,avaConv,7.43571186209703e-5
h0033,NL,s1998,solar,avaConv,0.0198618080770739
h0034,NL,s1998,solar,avaConv,0.0502006511142121
h0035,NL,s1998,solar,avaConv,0.0610554552703684
h0036,NL,s1998,solar,avaConv,0.0512550431316668
h0037,NL,s1998,solar,avaConv,0.0329740806057117
h0038,NL,s1998,solar,avaConv,0.0235050164777031
h0039,NL,s1998,solar,avaConv,0.0192266698211015
h0040,NL,s1998,solar,avaConv,0.00186474480874188
h0041,NL,s1998,solar,avaConv,0.0
h0042,NL,s1998,solar,avaConv,0.0
h0043,NL,s1998,solar,avaConv,0.0
h0044,NL,s1998,solar,avaConv,0.0
h0045,NL,s1998,solar,avaConv,0.0
h0046,NL,s1998,solar,avaConv,0.0
h0047,NL,s1998,solar,avaConv,0.0
h0048,NL,s1998,solar,avaConv,0.0
h0049,NL,s1998,solar,avaConv,0.0
h0050,NL,s1998,solar,avaConv,0.0
h0051,NL,s1998,solar,avaConv,0.0
h0052,NL,s1998,solar,avaConv,0.0
h0053,NL,s1998,solar,avaConv,0.0
h0054,NL,s1998,solar,avaConv,0.0
h0055,NL,s1998,solar,avaConv,0.0
h0056,NL,s1998,solar,avaConv,-5.33093937972322e-7
h0057,NL,s1998,solar,avaConv,0.0073536977324196
h0058,NL,s1998,solar,avaConv,0.020865926149234
h0059,NL,s1998,solar,avaConv,0.0226818437471996
h0060,NL,s1998,solar,avaConv,0.0338922594428812
h0061,NL,s1998,solar,avaConv,0.0513238801540849
h0062,NL,s1998,solar,avaConv,0.056526032316706
h0063,NL,s1998,solar,avaConv,0.0496480158919967
h0064,NL,s1998,solar,avaConv,0.0027024961163443
h0065,NL,s1998,solar,avaConv,0.0
h0066,NL,s1998,solar,avaConv,0.0
h0067,NL,s1998,solar,avaConv,0.0
h0068,NL,s1998,solar,avaConv,0.0
h0069,NL,s1998,solar,avaConv,0.0
h0070,NL,s1998,solar,avaConv,0.0
h0071,NL,s1998,solar,avaConv,0.0
h0072,NL,s1998,solar,avaConv,0.0
h0073,NL,s1998,solar,avaConv,0.0
h0074,NL,s1998,solar,avaConv,0.0
h0075,NL,s1998,solar,avaConv,0.0
h0076,NL,s1998,solar,avaConv,0.0
h0077,NL,s1998,solar,avaConv,0.0
h0078,NL,s1998,solar,avaConv,0.0
h0079,NL,s1998,solar,avaConv,0.0
h0080,NL,s1998,solar,avaConv,0.000119228379096518
h0081,NL,s1998,solar,avaConv,0.0217101291465509
h0082,NL,s1998,solar,avaConv,0.0604253539399982
h0083,NL,s1998,solar,avaConv,0.084443448514566
h0084,NL,s1998,solar,avaConv,0.0889037460317625
h0085,NL,s1998,solar,avaConv,0.0573840737972842
h0086,NL,s1998,solar,avaConv,0.0303903956241565
h0087,NL,s1998,solar,avaConv,0.00982862762076653
h0088,NL,s1998,solar,avaConv,0.000366262543815459
h0089,NL,s1998,solar,avaConv,0.0
h0090,NL,s1998,solar,avaConv,0.0
h0091,NL,s1998,solar,avaConv,0.0
h0092,NL,s1998,solar,avaConv,0.0
h0093,NL,s1998,solar,avaConv,0.0
h0094,NL,s1998,solar,avaConv,0.0
h0095,NL,s1998,solar,avaConv,0.0
