timestep_3,region_1,scenario_1,carrier_1,parameter,value
h0001,LU,s1989,electricity,dem,0.374948203122535
h0002,LU,s1989,electricity,dem,0.354781994331326
h0003,LU,s1989,electricity,dem,0.346030620704953
h0004,LU,s1989,electricity,dem,0.34336303828737
h0005,LU,s1989,electricity,dem,0.352830071254403
h0006,LU,s1989,electricity,dem,0.360030620704952
h0007,LU,s1989,electricity,dem,0.393060840485172
h0008,LU,s1989,electricity,dem,0.434150126199458
h0009,LU,s1989,electricity,dem,0.460161115210447
h0010,LU,s1989,electricity,dem,0.473729796529128
h0011,LU,s1989,electricity,dem,0.48558281850715
h0012,LU,s1989,electricity,dem,0.488963313012645
h0013,LU,s1989,electricity,dem,0.478939961364293
h0014,LU,s1989,electricity,dem,0.466466060265392
h0015,LU,s1989,electricity,dem,0.454787488836821
h0016,LU,s1989,electricity,dem,0.450857543781876
h0017,LU,s1989,electricity,dem,0.464521005320337
h0018,LU,s1989,electricity,dem,0.490161115210447
h0019,LU,s1989,electricity,dem,0.493803972353304
h0020,LU,s1989,electricity,dem,0.469514137188469
h0021,LU,s1989,electricity,dem,0.431368532792865
h0022,LU,s1989,electricity,dem,0.425669356968689
h0023,LU,s1989,electricity,dem,0.425369906419239
h0024,LU,s1989,electricity,dem,0.401875400924733
h0025,LU,s1989,electricity,dem,0.463529665672535
h0026,LU,s1989,electricity,dem,0.443363456881326
h0027,LU,s1989,electricity,dem,0.434612083254953
h0028,LU,s1989,electricity,dem,0.43194450083737
h0029,LU,s1989,electricity,dem,0.441411533804403
h0030,LU,s1989,electricity,dem,0.448612083254952
h0031,LU,s1989,electricity,dem,0.481642303035172
h0032,LU,s1989,electricity,dem,0.522731588749458
h0033,LU,s1989,electricity,dem,0.548742577760447
h0034,LU,s1989,electricity,dem,0.562311259079128
h0035,LU,s1989,electricity,dem,0.57416428105715
h0036,LU,s1989,electricity,dem,0.577544775562645
h0037,LU,s1989,electricity,dem,0.567521423914293
h0038,LU,s1989,electricity,dem,0.555047522815392
h0039,LU,s1989,electricity,dem,0.543368951386821
h0040,LU,s1989,electricity,dem,0.539439006331875
h0041,LU,s1989,electricity,dem,0.553102467870337
h0042,LU,s1989,electricity,dem,0.578742577760447
h0043,LU,s1989,electricity,dem,0.582385434903304
h0044,LU,s1989,electricity,dem,0.558095599738469
h0045,LU,s1989,electricity,dem,0.519949995342865
h0046,LU,s1989,electricity,dem,0.514250819518689
h0047,LU,s1989,electricity,dem,0.513951368969238
h0048,LU,s1989,electricity,dem,0.490456863474733
h0049,LU,s1989,electricity,dem,0.494538379971535
h0050,LU,s1989,electricity,dem,0.474372171180326
h0051,LU,s1989,electricity,dem,0.465620797553953
h0052,LU,s1989,electricity,dem,0.46295321513637
h0053,LU,s1989,electricity,dem,0.472420248103403
h0054,LU,s1989,electricity,dem,0.479620797553952
h0055,LU,s1989,electricity,dem,0.512651017334172
h0056,LU,s1989,electricity,dem,0.553740303048458
h0057,LU,s1989,electricity,dem,0.579751292059447
h0058,LU,s1989,electricity,dem,0.593319973378128
h0059,LU,s1989,electricity,dem,0.60517299535615
h0060,LU,s1989,electricity,dem,0.608553489861645
h0061,LU,s1989,electricity,dem,0.598530138213293
h0062,LU,s1989,electricity,dem,0.586056237114392
h0063,LU,s1989,electricity,dem,0.574377665685821
h0064,LU,s1989,electricity,dem,0.570447720630876
h0065,LU,s1989,electricity,dem,0.584111182169337
h0066,LU,s1989,electricity,dem,0.609751292059447
h0067,LU,s1989,electricity,dem,0.613394149202304
h0068,LU,s1989,electricity,dem,0.589104314037469
h0069,LU,s1989,electricity,dem,0.550958709641865
h0070,LU,s1989,electricity,dem,0.545259533817689
h0071,LU,s1989,electricity,dem,0.544960083268239
h0072,LU,s1989,electricity,dem,0.521465577773733
