timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2091,dem,13.883294706187712
h0002,AT,electricity,scr2091,dem,17.314850144110917
h0003,AT,electricity,scr2091,dem,22.460496150552036
h0004,AT,electricity,scr2091,dem,24.727161768289797
h0005,AT,electricity,scr2091,dem,22.30115879945378
h0006,AT,electricity,scr2091,dem,19.436110301747387
h0007,AT,electricity,scr2091,dem,23.79904591339757
h0008,AT,electricity,scr2091,dem,31.2377386273967
h0009,AT,electricity,scr2091,dem,31.82097539939306
h0010,AT,electricity,scr2091,dem,33.3473387686482
h0011,AT,electricity,scr2091,dem,30.121835791357803
h0012,AT,electricity,scr2091,dem,34.02739245287318
h0013,AT,electricity,scr2091,dem,31.681949215772036
h0014,AT,electricity,scr2091,dem,29.32174484199194
h0015,AT,electricity,scr2091,dem,22.500493631814273
h0016,AT,electricity,scr2091,dem,19.422890332868178
h0017,AT,electricity,scr2091,dem,18.274820172046656
h0018,AT,electricity,scr2091,dem,21.062448762168
h0019,AT,electricity,scr2091,dem,23.153936920589423
h0020,AT,electricity,scr2091,dem,25.0051324105444
h0021,AT,electricity,scr2091,dem,22.27531137400413
h0022,AT,electricity,scr2091,dem,18.83027323519866
h0023,AT,electricity,scr2091,dem,16.310627301997464
h0024,AT,electricity,scr2091,dem,16.57175231370452
h0025,AT,electricity,scr2091,dem,19.0477258310618
h0026,AT,electricity,scr2091,dem,21.224890595745563
h0027,AT,electricity,scr2091,dem,20.63201361004404
h0028,AT,electricity,scr2091,dem,19.775601008856547
h0029,AT,electricity,scr2091,dem,19.241968427984084
h0030,AT,electricity,scr2091,dem,20.6224095308062
h0031,AT,electricity,scr2091,dem,16.545071032676066
h0032,AT,electricity,scr2091,dem,13.063314073538997
h0033,AT,electricity,scr2091,dem,9.378989076888448
h0034,AT,electricity,scr2091,dem,10.790706346207294
h0035,AT,electricity,scr2091,dem,10.39029566056425
h0036,AT,electricity,scr2091,dem,10.066615215973403
