timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2082,dem,13.482192673320554
h0002,AT,electricity,scr2082,dem,20.61046567631145
h0003,AT,electricity,scr2082,dem,28.06439312108227
h0004,AT,electricity,scr2082,dem,38.96442468187854
h0005,AT,electricity,scr2082,dem,47.99066290778645
h0006,AT,electricity,scr2082,dem,50.47655897662418
h0007,AT,electricity,scr2082,dem,51.963304196832084
h0008,AT,electricity,scr2082,dem,45.72211243247649
h0009,AT,electricity,scr2082,dem,41.3913956622576
h0010,AT,electricity,scr2082,dem,35.62456458342883
h0011,AT,electricity,scr2082,dem,36.19883489960407
h0012,AT,electricity,scr2082,dem,30.928382432825543
h0013,AT,electricity,scr2082,dem,28.72467519530494
h0014,AT,electricity,scr2082,dem,25.90218517130843
h0015,AT,electricity,scr2082,dem,24.520792000264496
h0016,AT,electricity,scr2082,dem,22.9223359094228
h0017,AT,electricity,scr2082,dem,19.30868140791016
h0018,AT,electricity,scr2082,dem,18.67168697030446
h0019,AT,electricity,scr2082,dem,16.5477990277065
h0020,AT,electricity,scr2082,dem,15.018908179751893
h0021,AT,electricity,scr2082,dem,15.062961166077393
h0022,AT,electricity,scr2082,dem,15.387624725654632
h0023,AT,electricity,scr2082,dem,14.891306544483871
h0024,AT,electricity,scr2082,dem,17.44544563530685
h0025,AT,electricity,scr2082,dem,17.442212687368585
h0026,AT,electricity,scr2082,dem,19.724023766160325
h0027,AT,electricity,scr2082,dem,20.42211545623611
h0028,AT,electricity,scr2082,dem,18.870223849906374
h0029,AT,electricity,scr2082,dem,17.60349972673754
h0030,AT,electricity,scr2082,dem,15.075664568913854
h0031,AT,electricity,scr2082,dem,15.286194969379512
h0032,AT,electricity,scr2082,dem,13.234728580365754
h0033,AT,electricity,scr2082,dem,11.458862292195661
h0034,AT,electricity,scr2082,dem,11.36456183415308
h0035,AT,electricity,scr2082,dem,15.461976198552723
h0036,AT,electricity,scr2082,dem,13.399607681760337
h0037,AT,electricity,scr2082,dem,12.957389836033759
h0038,AT,electricity,scr2082,dem,10.031221502165444
h0039,AT,electricity,scr2082,dem,12.61298251434722
h0040,AT,electricity,scr2082,dem,12.035189287810155
h0041,AT,electricity,scr2082,dem,9.912842231265135
h0042,AT,electricity,scr2082,dem,7.903176413535804
h0043,AT,electricity,scr2082,dem,7.625276388268598
h0044,AT,electricity,scr2082,dem,8.06473182595806
h0045,AT,electricity,scr2082,dem,7.876653299275609
h0046,AT,electricity,scr2082,dem,7.178014013840431
h0047,AT,electricity,scr2082,dem,6.809368200720098
h0048,AT,electricity,scr2082,dem,5.915490329520175
h0049,AT,electricity,scr2082,dem,5.821950842523475
h0050,AT,electricity,scr2082,dem,5.301464037993911
h0051,AT,electricity,scr2082,dem,5.071351783614805
h0052,AT,electricity,scr2082,dem,4.85478387076417
h0053,AT,electricity,scr2082,dem,4.789278323240769
h0054,AT,electricity,scr2082,dem,4.843393320363351
h0055,AT,electricity,scr2082,dem,4.62990196346081
h0056,AT,electricity,scr2082,dem,5.837814785615033
h0057,AT,electricity,scr2082,dem,6.534429399461941
h0058,AT,electricity,scr2082,dem,8.07203809974175
h0059,AT,electricity,scr2082,dem,8.299907637764658
h0060,AT,electricity,scr2082,dem,9.162622264369144
h0061,AT,electricity,scr2082,dem,9.20461550546137
h0062,AT,electricity,scr2082,dem,8.06314323093908
h0063,AT,electricity,scr2082,dem,7.908435826516768
h0064,AT,electricity,scr2082,dem,7.051050091204589
h0065,AT,electricity,scr2082,dem,7.9746930722267395
h0066,AT,electricity,scr2082,dem,7.721871631725176
h0067,AT,electricity,scr2082,dem,8.216439139436314
h0068,AT,electricity,scr2082,dem,7.925603041656228
h0069,AT,electricity,scr2082,dem,7.2159025230005875
h0070,AT,electricity,scr2082,dem,6.840813739469166
h0071,AT,electricity,scr2082,dem,6.109801109547931
h0072,AT,electricity,scr2082,dem,6.010763561511068
h0073,AT,electricity,scr2082,dem,5.397046190137495
h0074,AT,electricity,scr2082,dem,5.1930951196676975
h0075,AT,electricity,scr2082,dem,4.903394649927411
h0076,AT,electricity,scr2082,dem,4.5109599984328215
h0077,AT,electricity,scr2082,dem,4.612012958118207
h0078,AT,electricity,scr2082,dem,4.415809250224515
h0079,AT,electricity,scr2082,dem,5.583756787233576
h0080,AT,electricity,scr2082,dem,5.969126887337475
h0081,AT,electricity,scr2082,dem,7.5169306561244715
h0082,AT,electricity,scr2082,dem,8.071193535483612
h0083,AT,electricity,scr2082,dem,9.036559291087219
h0084,AT,electricity,scr2082,dem,9.230745317364985
h0085,AT,electricity,scr2082,dem,8.184251294666293
h0086,AT,electricity,scr2082,dem,8.08640292253919
h0087,AT,electricity,scr2082,dem,7.157985495785861
h0088,AT,electricity,scr2082,dem,8.053538525671463
h0089,AT,electricity,scr2082,dem,7.810400193344502
h0090,AT,electricity,scr2082,dem,8.471009993285818
h0091,AT,electricity,scr2082,dem,8.576509722326406
h0092,AT,electricity,scr2082,dem,8.236042336212812
h0093,AT,electricity,scr2082,dem,8.160461511630558
h0094,AT,electricity,scr2082,dem,7.1890772909227705
h0095,AT,electricity,scr2082,dem,7.061831762422972
h0096,AT,electricity,scr2082,dem,6.276971347620643
h0001,CH,electricity,scr2082,dem,14.867685684914704
h0002,CH,electricity,scr2082,dem,23.176192634471803
h0003,CH,electricity,scr2082,dem,28.47008248258819
h0004,CH,electricity,scr2082,dem,36.287652130488375
h0005,CH,electricity,scr2082,dem,38.873915273024
