timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2097,dem,37.252973422484
h0002,AT,electricity,scr2097,dem,34.14400062752514
h0003,AT,electricity,scr2097,dem,30.95036568656982
h0004,AT,electricity,scr2097,dem,31.12476508952512
h0005,AT,electricity,scr2097,dem,36.602174365960195
h0006,AT,electricity,scr2097,dem,43.31101929647081
h0007,AT,electricity,scr2097,dem,39.875599448284696
h0008,AT,electricity,scr2097,dem,34.661612063921176
h0009,AT,electricity,scr2097,dem,34.583528134700565
h0010,AT,electricity,scr2097,dem,39.40425175570002
h0011,AT,electricity,scr2097,dem,38.29385060773549
h0012,AT,electricity,scr2097,dem,31.081153096272914
h0013,AT,electricity,scr2097,dem,25.887837830149355
h0014,AT,electricity,scr2097,dem,24.690524909471257
h0015,AT,electricity,scr2097,dem,25.569448639845533
h0016,AT,electricity,scr2097,dem,24.30725462076512
h0017,AT,electricity,scr2097,dem,19.01176874462152
h0018,AT,electricity,scr2097,dem,16.96114819916995
h0019,AT,electricity,scr2097,dem,15.794827301473473
h0020,AT,electricity,scr2097,dem,16.90893692869958
h0021,AT,electricity,scr2097,dem,13.914773990069188
h0022,AT,electricity,scr2097,dem,12.40359889970244
h0023,AT,electricity,scr2097,dem,11.723642886322102
h0024,AT,electricity,scr2097,dem,16.909108705634367
h0025,AT,electricity,scr2097,dem,17.228855630621197
h0026,AT,electricity,scr2097,dem,14.69478469299585
h0027,AT,electricity,scr2097,dem,8.89880557246253
h0028,AT,electricity,scr2097,dem,8.53636748950435
h0029,AT,electricity,scr2097,dem,13.296138572572081
h0030,AT,electricity,scr2097,dem,16.681619463572794
h0031,AT,electricity,scr2097,dem,17.330282022737332
h0032,AT,electricity,scr2097,dem,13.537648553370458
h0033,AT,electricity,scr2097,dem,10.231599124222916
h0034,AT,electricity,scr2097,dem,7.99669649277679
h0035,AT,electricity,scr2097,dem,7.91432594121518
h0036,AT,electricity,scr2097,dem,8.238999994573058
h0037,AT,electricity,scr2097,dem,8.295558986902092
h0038,AT,electricity,scr2097,dem,8.34364308247605
h0039,AT,electricity,scr2097,dem,8.039667015417496
h0040,AT,electricity,scr2097,dem,7.783514766705647
h0041,AT,electricity,scr2097,dem,7.610171430806545
h0042,AT,electricity,scr2097,dem,6.909773791918427
h0043,AT,electricity,scr2097,dem,6.81025033379604
h0044,AT,electricity,scr2097,dem,6.23593890898084
h0045,AT,electricity,scr2097,dem,6.826231762449613
h0046,AT,electricity,scr2097,dem,6.379795136583363
h0047,AT,electricity,scr2097,dem,6.441228288132828
h0048,AT,electricity,scr2097,dem,5.960885917681498
h0049,AT,electricity,scr2097,dem,5.385794606302941
h0050,AT,electricity,scr2097,dem,4.993660195617325
h0051,AT,electricity,scr2097,dem,4.521838804036074
h0052,AT,electricity,scr2097,dem,4.6592599476413845
h0053,AT,electricity,scr2097,dem,4.4926518746475494
h0054,AT,electricity,scr2097,dem,4.997270341116568
h0055,AT,electricity,scr2097,dem,5.711562176128538
h0056,AT,electricity,scr2097,dem,6.8203204718180395
h0057,AT,electricity,scr2097,dem,7.678992500250901
h0058,AT,electricity,scr2097,dem,7.103009758133636
h0059,AT,electricity,scr2097,dem,7.31376049073382
h0060,AT,electricity,scr2097,dem,6.827706922692901
h0061,AT,electricity,scr2097,dem,7.826686606617619
h0062,AT,electricity,scr2097,dem,7.639541874067126
h0063,AT,electricity,scr2097,dem,8.061946655162245
h0064,AT,electricity,scr2097,dem,7.980430665086326
h0065,AT,electricity,scr2097,dem,7.079581976034534
h0066,AT,electricity,scr2097,dem,6.937382530646291
h0067,AT,electricity,scr2097,dem,6.25977471213152
h0068,AT,electricity,scr2097,dem,6.934622483549749
h0069,AT,electricity,scr2097,dem,6.510019729833871
