timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr2095,avaConv,0.0
h0002,AT,solar,scr2095,avaConv,0.0
h0003,AT,solar,scr2095,avaConv,0.0
h0004,AT,solar,scr2095,avaConv,0.0
h0005,AT,solar,scr2095,avaConv,0.0
h0006,AT,solar,scr2095,avaConv,0.0
h0007,AT,solar,scr2095,avaConv,0.0
h0008,AT,solar,scr2095,avaConv,0.0032686688926649617
h0009,AT,solar,scr2095,avaConv,0.013041359207687455
h0010,AT,solar,scr2095,avaConv,0.07601850060860484
h0011,AT,solar,scr2095,avaConv,0.17463624318635915
h0012,AT,solar,scr2095,avaConv,0.32682173029401407
h0013,AT,solar,scr2095,avaConv,0.3311731991153168
h0014,AT,solar,scr2095,avaConv,0.3297175373873668
h0015,AT,solar,scr2095,avaConv,0.3860249000190029
h0016,AT,solar,scr2095,avaConv,0.2515562297693653
h0017,AT,solar,scr2095,avaConv,0.09496809276575886
h0018,AT,solar,scr2095,avaConv,0.0020247407179380893
h0019,AT,solar,scr2095,avaConv,0.0
h0020,AT,solar,scr2095,avaConv,0.0
h0021,AT,solar,scr2095,avaConv,0.0
h0022,AT,solar,scr2095,avaConv,0.0
h0023,AT,solar,scr2095,avaConv,0.0
h0024,AT,solar,scr2095,avaConv,0.0
h0025,AT,solar,scr2095,avaConv,0.0
h0026,AT,solar,scr2095,avaConv,0.0
h0027,AT,solar,scr2095,avaConv,0.0
h0028,AT,solar,scr2095,avaConv,0.0
h0029,AT,solar,scr2095,avaConv,0.0
h0030,AT,solar,scr2095,avaConv,0.00040823278525224655
h0031,AT,solar,scr2095,avaConv,0.005568720763892087
h0032,AT,solar,scr2095,avaConv,0.020966378089580934
h0033,AT,solar,scr2095,avaConv,0.10316826142555025
h0034,AT,solar,scr2095,avaConv,0.3502322971911106
h0035,AT,solar,scr2095,avaConv,0.6299262043663684
h0036,AT,solar,scr2095,avaConv,0.8623576585330268
h0037,AT,solar,scr2095,avaConv,0.5843074036118243
h0038,AT,solar,scr2095,avaConv,0.36324554693260097
h0039,AT,solar,scr2095,avaConv,0.19022398919365996
h0040,AT,solar,scr2095,avaConv,0.13383298190337317
h0041,AT,solar,scr2095,avaConv,0.06849756231108275
h0042,AT,solar,scr2095,avaConv,0.02007731844496463
h0043,AT,solar,scr2095,avaConv,0.0028445966814959504
h0044,AT,solar,scr2095,avaConv,0.0022904785936946515
h0045,AT,solar,scr2095,avaConv,0.0
h0046,AT,solar,scr2095,avaConv,0.0
h0047,AT,solar,scr2095,avaConv,0.0
h0048,AT,solar,scr2095,avaConv,0.0
h0049,AT,solar,scr2095,avaConv,0.0
h0050,AT,solar,scr2095,avaConv,0.0
h0051,AT,solar,scr2095,avaConv,0.0
h0052,AT,solar,scr2095,avaConv,0.0
h0053,AT,solar,scr2095,avaConv,0.003125650706893302
h0054,AT,solar,scr2095,avaConv,0.015958201991961005
h0055,AT,solar,scr2095,avaConv,0.0753077069875391
h0056,AT,solar,scr2095,avaConv,0.10095238695495612
h0057,AT,solar,scr2095,avaConv,0.2088543030147057
h0058,AT,solar,scr2095,avaConv,0.3268019753981166
h0059,AT,solar,scr2095,avaConv,0.47595391899646095
h0060,AT,solar,scr2095,avaConv,0.6451572449021455
h0061,AT,solar,scr2095,avaConv,0.634059174220367
h0062,AT,solar,scr2095,avaConv,0.611873824877398
