timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2083,avaConv,0.13267182860589186
h0002,AT,wind,scr2083,avaConv,0.11513136630310272
h0003,AT,wind,scr2083,avaConv,0.30886978483966515
h0004,AT,wind,scr2083,avaConv,0.3546176576627173
h0005,AT,wind,scr2083,avaConv,0.5355258531728715
h0006,AT,wind,scr2083,avaConv,0.25193238943423085
h0007,AT,wind,scr2083,avaConv,0.2920500582580312
h0008,AT,wind,scr2083,avaConv,0.126478826176608
h0009,AT,wind,scr2083,avaConv,0.21189327493131324
h0010,AT,wind,scr2083,avaConv,0.164910515787261
h0011,AT,wind,scr2083,avaConv,0.4711875427795992
h0012,AT,wind,scr2083,avaConv,0.3766999912639257
h0013,AT,wind,scr2083,avaConv,0.31088367751933293
h0014,AT,wind,scr2083,avaConv,0.24508331118371943
h0015,AT,wind,scr2083,avaConv,0.2966189268628715
h0016,AT,wind,scr2083,avaConv,0.247328654554345
h0017,AT,wind,scr2083,avaConv,0.041839750024434505
h0018,AT,wind,scr2083,avaConv,0.03728169548101574
h0019,AT,wind,scr2083,avaConv,0.35205691412721896
h0020,AT,wind,scr2083,avaConv,0.46709038868437874
h0021,AT,wind,scr2083,avaConv,0.743295672320792
h0022,AT,wind,scr2083,avaConv,0.38776299724278585
h0023,AT,wind,scr2083,avaConv,0.7961332606369211
h0024,AT,wind,scr2083,avaConv,0.8706048360897611
h0025,AT,wind,scr2083,avaConv,0.7373195820921357
h0026,AT,wind,scr2083,avaConv,0.321549229748409
h0027,AT,wind,scr2083,avaConv,0.3135614252779411
h0028,AT,wind,scr2083,avaConv,0.3475421241920512
h0029,AT,wind,scr2083,avaConv,0.31844404362744827
h0030,AT,wind,scr2083,avaConv,0.07306318525519546
h0031,AT,wind,scr2083,avaConv,0.06195217188596148
h0032,AT,wind,scr2083,avaConv,0.04552446216310977
h0033,AT,wind,scr2083,avaConv,0.0362425806600631
h0034,AT,wind,scr2083,avaConv,0.11886096309997111
h0035,AT,wind,scr2083,avaConv,0.1310385279500362
h0036,AT,wind,scr2083,avaConv,0.10747752264715195
h0037,AT,wind,scr2083,avaConv,0.09545476201746562
h0038,AT,wind,scr2083,avaConv,0.07760500930133046
h0039,AT,wind,scr2083,avaConv,0.089555290795647
h0040,AT,wind,scr2083,avaConv,0.19405406004875314
h0041,AT,wind,scr2083,avaConv,0.4350072742273352
h0042,AT,wind,scr2083,avaConv,0.46510050138979975
h0043,AT,wind,scr2083,avaConv,0.19679943817347448
h0044,AT,wind,scr2083,avaConv,0.1335916190267376
h0045,AT,wind,scr2083,avaConv,0.2392111081380965
h0046,AT,wind,scr2083,avaConv,0.31714524791607873
h0047,AT,wind,scr2083,avaConv,0.27788276479437923
h0048,AT,wind,scr2083,avaConv,0.13686757372293476
h0049,AT,wind,scr2083,avaConv,0.060273700489162065
h0050,AT,wind,scr2083,avaConv,0.036288443804746336
h0051,AT,wind,scr2083,avaConv,0.034897798649339985
h0052,AT,wind,scr2083,avaConv,0.06005490372291127
h0053,AT,wind,scr2083,avaConv,0.038918490036097056
h0054,AT,wind,scr2083,avaConv,0.04051922948345436
h0055,AT,wind,scr2083,avaConv,0.02847240064865273
h0056,AT,wind,scr2083,avaConv,0.04364231364306384
h0057,AT,wind,scr2083,avaConv,0.04538342615524673
h0058,AT,wind,scr2083,avaConv,0.05882269697873858
h0059,AT,wind,scr2083,avaConv,0.0350325475219542
h0060,AT,wind,scr2083,avaConv,0.020648826278742774
h0061,AT,wind,scr2083,avaConv,0.03145574908975829
h0062,AT,wind,scr2083,avaConv,0.025340395963599365
h0063,AT,wind,scr2083,avaConv,0.024610815024731957
h0064,AT,wind,scr2083,avaConv,0.006032425406372833
h0065,AT,wind,scr2083,avaConv,0.005722180371758106
h0066,AT,wind,scr2083,avaConv,0.12552068020070656
h0067,AT,wind,scr2083,avaConv,0.11336707084413174
h0068,AT,wind,scr2083,avaConv,0.11552670688890254
h0069,AT,wind,scr2083,avaConv,0.035490942968577285
h0070,AT,wind,scr2083,avaConv,0.03482880566324913
h0071,AT,wind,scr2083,avaConv,0.028684962682855444
h0072,AT,wind,scr2083,avaConv,0.001610484626420482
h0073,AT,wind,scr2083,avaConv,0.012946476611378748
h0074,AT,wind,scr2083,avaConv,0.014853085733279226
h0075,AT,wind,scr2083,avaConv,0.03073643618413264
h0076,AT,wind,scr2083,avaConv,0.03686998843022954
h0077,AT,wind,scr2083,avaConv,0.0318615495887182
h0078,AT,wind,scr2083,avaConv,0.012356097326340677
h0079,AT,wind,scr2083,avaConv,0.0
h0080,AT,wind,scr2083,avaConv,0.001990136725752475
h0081,AT,wind,scr2083,avaConv,0.011372084616873942
h0082,AT,wind,scr2083,avaConv,0.06667952717277693
h0083,AT,wind,scr2083,avaConv,0.33750592669146046
h0084,AT,wind,scr2083,avaConv,0.47700015764722375
h0085,AT,wind,scr2083,avaConv,0.35047909925593473
h0086,AT,wind,scr2083,avaConv,0.06489852354287362
h0087,AT,wind,scr2083,avaConv,0.0016838959138004823
h0088,AT,wind,scr2083,avaConv,0.006278631154244716
h0089,AT,wind,scr2083,avaConv,0.04878416963402631
h0090,AT,wind,scr2083,avaConv,0.049002027335043614
h0091,AT,wind,scr2083,avaConv,0.03579351003810454
h0092,AT,wind,scr2083,avaConv,0.003577456945606291
h0093,AT,wind,scr2083,avaConv,0.10243411312901411
h0094,AT,wind,scr2083,avaConv,0.1678856457454414
h0095,AT,wind,scr2083,avaConv,0.4868892247626068
h0096,AT,wind,scr2083,avaConv,0.3253867017051984
h0001,CH,wind,scr2083,avaConv,0.35240065466274095
h0002,CH,wind,scr2083,avaConv,0.11929568673516967
h0003,CH,wind,scr2083,avaConv,0.2886033936295366
h0004,CH,wind,scr2083,avaConv,0.16507740896651815
h0005,CH,wind,scr2083,avaConv,0.30629934164358613
h0006,CH,wind,scr2083,avaConv,0.10773477928654221
h0007,CH,wind,scr2083,avaConv,0.21556307607569197
h0008,CH,wind,scr2083,avaConv,0.2605372744878303
h0009,CH,wind,scr2083,avaConv,0.2351669179885983
h0010,CH,wind,scr2083,avaConv,0.1189366782351123
h0011,CH,wind,scr2083,avaConv,0.25389875975663695
h0012,CH,wind,scr2083,avaConv,0.5102301599422369
h0013,CH,wind,scr2083,avaConv,0.6144317518189033
h0014,CH,wind,scr2083,avaConv,0.23514427124546788
h0015,CH,wind,scr2083,avaConv,0.07288187952586862
h0016,CH,wind,scr2083,avaConv,0.019759463555295686
h0017,CH,wind,scr2083,avaConv,0.009571303123514553
h0018,CH,wind,scr2083,avaConv,0.00021018866535749034
h0019,CH,wind,scr2083,avaConv,0.061028588190568944
h0020,CH,wind,scr2083,avaConv,0.11052806526190562
h0021,CH,wind,scr2083,avaConv,0.6322373204874556
h0022,CH,wind,scr2083,avaConv,0.42203465811308183
h0023,CH,wind,scr2083,avaConv,0.7366150818297929
h0024,CH,wind,scr2083,avaConv,0.18333983923761504
h0025,CH,wind,scr2083,avaConv,0.1780713845076317
h0026,CH,wind,scr2083,avaConv,0.06127941667263215
h0027,CH,wind,scr2083,avaConv,0.3368290069323911
h0028,CH,wind,scr2083,avaConv,0.4784738594228183
h0029,CH,wind,scr2083,avaConv,0.3330828096794999
h0030,CH,wind,scr2083,avaConv,0.08359843821384731
h0031,CH,wind,scr2083,avaConv,0.03728757674685972
h0032,CH,wind,scr2083,avaConv,0.03426858519713565
h0033,CH,wind,scr2083,avaConv,0.013833876553230484
h0034,CH,wind,scr2083,avaConv,0.049622422718355735
h0035,CH,wind,scr2083,avaConv,0.039065534014503564
h0036,CH,wind,scr2083,avaConv,0.03694898679958792
h0037,CH,wind,scr2083,avaConv,0.0008682444072390231
h0038,CH,wind,scr2083,avaConv,0.0008682444072390231
h0039,CH,wind,scr2083,avaConv,0.0005886632236057222
h0040,CH,wind,scr2083,avaConv,0.012231964992033991
h0041,CH,wind,scr2083,avaConv,0.03418599738692003
h0042,CH,wind,scr2083,avaConv,0.03815274546304773
h0043,CH,wind,scr2083,avaConv,0.013135825525472603
h0044,CH,wind,scr2083,avaConv,0.0024710189550026596
h0045,CH,wind,scr2083,avaConv,0.0055743181947099235
h0046,CH,wind,scr2083,avaConv,0.005490815319684689
h0047,CH,wind,scr2083,avaConv,0.009444218425047427
h0048,CH,wind,scr2083,avaConv,0.005793718515899671
h0049,CH,wind,scr2083,avaConv,0.008826157098220468
h0050,CH,wind,scr2083,avaConv,0.004408880101201544
h0051,CH,wind,scr2083,avaConv,0.0057448292312906445
h0052,CH,wind,scr2083,avaConv,0.0042428677682822165
h0053,CH,wind,scr2083,avaConv,0.005440088291563094
h0054,CH,wind,scr2083,avaConv,0.0023209793623477446
h0055,CH,wind,scr2083,avaConv,0.0015195515324215824
h0056,CH,wind,scr2083,avaConv,0.0005228950632162382
h0057,CH,wind,scr2083,avaConv,0.0014440356199555545
h0058,CH,wind,scr2083,avaConv,0.0070642346954593056
h0059,CH,wind,scr2083,avaConv,0.010553897170524655
h0060,CH,wind,scr2083,avaConv,0.010683714949415588
h0061,CH,wind,scr2083,avaConv,0.003722664242020741
h0062,CH,wind,scr2083,avaConv,0.0005078150537277874
h0063,CH,wind,scr2083,avaConv,0.00016165516672857953
h0064,CH,wind,scr2083,avaConv,0.0017879181664073335
h0065,CH,wind,scr2083,avaConv,0.0018074618279059545
h0066,CH,wind,scr2083,avaConv,0.014932578377732656
h0067,CH,wind,scr2083,avaConv,0.011403847958737315
h0068,CH,wind,scr2083,avaConv,0.013895106143574995
h0069,CH,wind,scr2083,avaConv,0.0009100451175171473
h0070,CH,wind,scr2083,avaConv,0.0004995685326916448
h0071,CH,wind,scr2083,avaConv,0.001493145587378156
h0072,CH,wind,scr2083,avaConv,0.019963244845055596
h0073,CH,wind,scr2083,avaConv,0.029199935229345515
h0074,CH,wind,scr2083,avaConv,0.023974376604423867
h0075,CH,wind,scr2083,avaConv,0.009959569222049667
h0076,CH,wind,scr2083,avaConv,0.0042306260839061905
h0077,CH,wind,scr2083,avaConv,0.004292672215616299
h0078,CH,wind,scr2083,avaConv,0.0001621262755489736
h0079,CH,wind,scr2083,avaConv,0.0001621262755489736
h0080,CH,wind,scr2083,avaConv,0.0
h0081,CH,wind,scr2083,avaConv,0.00032675532047358373
h0082,CH,wind,scr2083,avaConv,0.0037141240060185343
h0083,CH,wind,scr2083,avaConv,0.013010255308471275
h0084,CH,wind,scr2083,avaConv,0.08842647070068368
h0085,CH,wind,scr2083,avaConv,0.07568328255939323
h0086,CH,wind,scr2083,avaConv,0.05492588830220252
h0087,CH,wind,scr2083,avaConv,0.0024787269084572553
h0088,CH,wind,scr2083,avaConv,0.02461372743514776
h0089,CH,wind,scr2083,avaConv,0.029426933604537603
h0090,CH,wind,scr2083,avaConv,0.0232924865847824
h0091,CH,wind,scr2083,avaConv,0.0026297569467616626
h0092,CH,wind,scr2083,avaConv,0.03422474176049302
h0093,CH,wind,scr2083,avaConv,0.0975026210505706
h0094,CH,wind,scr2083,avaConv,0.10395473582310524
h0095,CH,wind,scr2083,avaConv,0.11384842995005784
h0096,CH,wind,scr2083,avaConv,0.07040583021628259
h0001,DE,wind,scr2083,avaConv,0.7084201159535999
h0002,DE,wind,scr2083,avaConv,0.39852052132352
h0003,DE,wind,scr2083,avaConv,0.6210814130856355
h0004,DE,wind,scr2083,avaConv,0.6999986536802535
h0005,DE,wind,scr2083,avaConv,0.9579841875851083
h0006,DE,wind,scr2083,avaConv,0.8699691961464281
h0007,DE,wind,scr2083,avaConv,0.8037360808993731
h0008,DE,wind,scr2083,avaConv,0.7849657348294318
h0009,DE,wind,scr2083,avaConv,0.641211725926711
h0010,DE,wind,scr2083,avaConv,0.48239643057102505
h0011,DE,wind,scr2083,avaConv,0.5769692690509228
h0012,DE,wind,scr2083,avaConv,0.6833475680668861
h0013,DE,wind,scr2083,avaConv,0.8500471039437186
h0014,DE,wind,scr2083,avaConv,0.7371648627896504
h0015,DE,wind,scr2083,avaConv,0.5297751703112921
h0016,DE,wind,scr2083,avaConv,0.3500208175006565
h0017,DE,wind,scr2083,avaConv,0.11327708793255194
h0018,DE,wind,scr2083,avaConv,0.1307750984128212
h0019,DE,wind,scr2083,avaConv,0.37028489965714534
h0020,DE,wind,scr2083,avaConv,0.5849227968355366
h0021,DE,wind,scr2083,avaConv,0.826124083307862
h0022,DE,wind,scr2083,avaConv,0.5959619750656903
h0023,DE,wind,scr2083,avaConv,0.7196237928971683
h0024,DE,wind,scr2083,avaConv,0.627127895670082
h0025,DE,wind,scr2083,avaConv,0.7870438311418573
h0026,DE,wind,scr2083,avaConv,0.5790213528905835
h0027,DE,wind,scr2083,avaConv,0.4556943348028417
h0028,DE,wind,scr2083,avaConv,0.298244897854804
h0029,DE,wind,scr2083,avaConv,0.37481188344127003
h0030,DE,wind,scr2083,avaConv,0.597647766659413
h0031,DE,wind,scr2083,avaConv,0.6632150926207502
h0032,DE,wind,scr2083,avaConv,0.5251725804459122
h0033,DE,wind,scr2083,avaConv,0.47665073027030663
h0034,DE,wind,scr2083,avaConv,0.5836062718519522
h0035,DE,wind,scr2083,avaConv,0.5493589588962543
h0036,DE,wind,scr2083,avaConv,0.43630609335587883
h0037,DE,wind,scr2083,avaConv,0.17391233559393338
h0038,DE,wind,scr2083,avaConv,0.12473063346429618
h0039,DE,wind,scr2083,avaConv,0.00022591777088640935
h0040,DE,wind,scr2083,avaConv,0.04260990392711832
h0041,DE,wind,scr2083,avaConv,0.3269764774793873
h0042,DE,wind,scr2083,avaConv,0.3291762279318293
h0043,DE,wind,scr2083,avaConv,0.3428011777816276
h0044,DE,wind,scr2083,avaConv,0.11844805569911591
h0045,DE,wind,scr2083,avaConv,0.25227494082536217
h0046,DE,wind,scr2083,avaConv,0.33662490900321346
h0047,DE,wind,scr2083,avaConv,0.4004827657678938
h0048,DE,wind,scr2083,avaConv,0.4906125190132527
h0049,DE,wind,scr2083,avaConv,0.39301409973105245
h0050,DE,wind,scr2083,avaConv,0.2662186422672288
h0051,DE,wind,scr2083,avaConv,0.07765377025741828
h0052,DE,wind,scr2083,avaConv,0.07507182561221903
h0053,DE,wind,scr2083,avaConv,0.1775790354542312
h0054,DE,wind,scr2083,avaConv,0.14808834990221736
h0055,DE,wind,scr2083,avaConv,0.14876428539855263
h0056,DE,wind,scr2083,avaConv,0.0593982482763397
h0057,DE,wind,scr2083,avaConv,0.0510541482321919
h0058,DE,wind,scr2083,avaConv,0.025345361477661005
h0059,DE,wind,scr2083,avaConv,0.06460598707855805
h0060,DE,wind,scr2083,avaConv,0.0895919031349018
h0061,DE,wind,scr2083,avaConv,0.20249015733282222
h0062,DE,wind,scr2083,avaConv,0.17525428555487482
h0063,DE,wind,scr2083,avaConv,0.21834535992498044
h0064,DE,wind,scr2083,avaConv,0.18235342623585704
h0065,DE,wind,scr2083,avaConv,0.2128808405903002
h0066,DE,wind,scr2083,avaConv,0.22118032813296457
h0067,DE,wind,scr2083,avaConv,0.11645826003176583
h0068,DE,wind,scr2083,avaConv,0.13610356804554863
h0069,DE,wind,scr2083,avaConv,0.1383517864967727
h0070,DE,wind,scr2083,avaConv,0.16251554035769322
h0071,DE,wind,scr2083,avaConv,0.12060568216168581
h0072,DE,wind,scr2083,avaConv,0.14076431506501058
h0073,DE,wind,scr2083,avaConv,0.1772950229217019
h0074,DE,wind,scr2083,avaConv,0.14654039764954202
h0075,DE,wind,scr2083,avaConv,0.12098086377803137
h0076,DE,wind,scr2083,avaConv,0.07762147838930357
h0077,DE,wind,scr2083,avaConv,0.14412586142960826
h0078,DE,wind,scr2083,avaConv,0.07917833436067717
h0079,DE,wind,scr2083,avaConv,0.09627862284694992
h0080,DE,wind,scr2083,avaConv,0.04965882565869337
h0081,DE,wind,scr2083,avaConv,0.11941535522068304
h0082,DE,wind,scr2083,avaConv,0.2550415871934441
h0083,DE,wind,scr2083,avaConv,0.34168600267262766
h0084,DE,wind,scr2083,avaConv,0.2750374626941841
h0085,DE,wind,scr2083,avaConv,0.15791047067131664
h0086,DE,wind,scr2083,avaConv,0.1408537724404344
h0087,DE,wind,scr2083,avaConv,0.2352547403356796
h0088,DE,wind,scr2083,avaConv,0.4320820331305318
h0089,DE,wind,scr2083,avaConv,0.46731246004522103
h0090,DE,wind,scr2083,avaConv,0.37318810568120353
h0091,DE,wind,scr2083,avaConv,0.2600487082070727
h0092,DE,wind,scr2083,avaConv,0.36681863841368423
h0093,DE,wind,scr2083,avaConv,0.5747241374177223
h0094,DE,wind,scr2083,avaConv,0.6675146166137143
h0095,DE,wind,scr2083,avaConv,0.6476515975646999
h0096,DE,wind,scr2083,avaConv,0.6493081987028766
h0001,FR,wind,scr2083,avaConv,0.9567182913798833
h0002,FR,wind,scr2083,avaConv,0.6257001340711196
h0003,FR,wind,scr2083,avaConv,0.6606812387951229
h0004,FR,wind,scr2083,avaConv,0.5333525242124801
h0005,FR,wind,scr2083,avaConv,0.7217634616711556
h0006,FR,wind,scr2083,avaConv,0.7494985864643475
h0007,FR,wind,scr2083,avaConv,0.8332507137487315
h0008,FR,wind,scr2083,avaConv,0.7150521523314005
h0009,FR,wind,scr2083,avaConv,0.7050932201027784
h0010,FR,wind,scr2083,avaConv,0.5566495576465113
h0011,FR,wind,scr2083,avaConv,0.6910893840013264
h0012,FR,wind,scr2083,avaConv,0.6802226228116338
h0013,FR,wind,scr2083,avaConv,0.8241515584037609
h0014,FR,wind,scr2083,avaConv,0.7821070099285813
h0015,FR,wind,scr2083,avaConv,0.5677007241482326
h0016,FR,wind,scr2083,avaConv,0.31189062525984534
h0017,FR,wind,scr2083,avaConv,0.04844847043382955
