timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2091,avaConv,0.1610473974584632
h0002,AT,wind,scr2091,avaConv,0.2906435522181348
h0003,AT,wind,scr2091,avaConv,0.30441022191776823
h0004,AT,wind,scr2091,avaConv,0.408652693965401
h0005,AT,wind,scr2091,avaConv,0.2708054500999241
h0006,AT,wind,scr2091,avaConv,0.3706254279074156
h0007,AT,wind,scr2091,avaConv,0.48515603975287785
h0008,AT,wind,scr2091,avaConv,0.8348345671905733
h0009,AT,wind,scr2091,avaConv,0.7008021339355315
h0010,AT,wind,scr2091,avaConv,0.535776814864279
h0011,AT,wind,scr2091,avaConv,0.6652533619525522
h0012,AT,wind,scr2091,avaConv,0.5288847504709812
h0013,AT,wind,scr2091,avaConv,0.5105362159335938
h0014,AT,wind,scr2091,avaConv,0.21648966447487528
h0015,AT,wind,scr2091,avaConv,0.613777002683244
h0016,AT,wind,scr2091,avaConv,0.8870004970241263
h0017,AT,wind,scr2091,avaConv,0.7886554550789937
h0018,AT,wind,scr2091,avaConv,0.3554112383227159
h0019,AT,wind,scr2091,avaConv,0.18064993139847102
h0020,AT,wind,scr2091,avaConv,0.2874008902291998
h0021,AT,wind,scr2091,avaConv,0.35449211046183865
h0022,AT,wind,scr2091,avaConv,0.22055971987477946
h0023,AT,wind,scr2091,avaConv,0.15045327214217996
h0024,AT,wind,scr2091,avaConv,0.15979247851984676
h0025,AT,wind,scr2091,avaConv,0.2780385210737239
h0026,AT,wind,scr2091,avaConv,0.2504738781531921
h0027,AT,wind,scr2091,avaConv,0.35527416475127926
h0028,AT,wind,scr2091,avaConv,0.3072476315807005
h0029,AT,wind,scr2091,avaConv,0.4066950074555164
h0030,AT,wind,scr2091,avaConv,0.2833511589387324
h0031,AT,wind,scr2091,avaConv,0.2442521571708512
h0032,AT,wind,scr2091,avaConv,0.1561855208676027
h0033,AT,wind,scr2091,avaConv,0.19026276612230017
h0034,AT,wind,scr2091,avaConv,0.3345585804528864
h0035,AT,wind,scr2091,avaConv,0.5112162792303155
h0036,AT,wind,scr2091,avaConv,0.43823298702779
h0037,AT,wind,scr2091,avaConv,0.21380771045709704
h0038,AT,wind,scr2091,avaConv,0.03666434360500591
h0039,AT,wind,scr2091,avaConv,0.1412486621761099
h0040,AT,wind,scr2091,avaConv,0.13943961712889563
h0041,AT,wind,scr2091,avaConv,0.19955845369574543
h0042,AT,wind,scr2091,avaConv,0.05960462392021316
h0043,AT,wind,scr2091,avaConv,0.16273889934108277
h0044,AT,wind,scr2091,avaConv,0.12832020908347216
h0045,AT,wind,scr2091,avaConv,0.22323595182035316
h0046,AT,wind,scr2091,avaConv,0.10855018645238988
h0047,AT,wind,scr2091,avaConv,0.136302566919946
h0048,AT,wind,scr2091,avaConv,0.043020260154160564
h0049,AT,wind,scr2091,avaConv,0.04823831769718633
h0050,AT,wind,scr2091,avaConv,0.0909565232074479
h0051,AT,wind,scr2091,avaConv,0.0925669075244032
h0052,AT,wind,scr2091,avaConv,0.1480004663958825
h0053,AT,wind,scr2091,avaConv,0.07650679747797538
h0054,AT,wind,scr2091,avaConv,0.06767975088873258
h0055,AT,wind,scr2091,avaConv,0.08032574103424457
h0056,AT,wind,scr2091,avaConv,0.08200073754192323
h0057,AT,wind,scr2091,avaConv,0.07974287370034326
h0058,AT,wind,scr2091,avaConv,0.0364536536559801
h0059,AT,wind,scr2091,avaConv,0.01204373932444658
h0060,AT,wind,scr2091,avaConv,0.05475672289829985
h0061,AT,wind,scr2091,avaConv,0.10744931008913758
h0062,AT,wind,scr2091,avaConv,0.10813637343321914
h0063,AT,wind,scr2091,avaConv,0.05119407006721965
h0064,AT,wind,scr2091,avaConv,0.0015882984643639892
h0065,AT,wind,scr2091,avaConv,0.017586155126323253
h0066,AT,wind,scr2091,avaConv,0.017815498863232478
h0067,AT,wind,scr2091,avaConv,0.050123558673435806
h0068,AT,wind,scr2091,avaConv,0.06106974830025441
h0069,AT,wind,scr2091,avaConv,0.06414107169814662
h0070,AT,wind,scr2091,avaConv,0.025153758943163147
h0071,AT,wind,scr2091,avaConv,0.020168026833126393
h0072,AT,wind,scr2091,avaConv,0.03043599535835109
h0073,AT,wind,scr2091,avaConv,0.12009107326752282
h0074,AT,wind,scr2091,avaConv,0.1145980407541374
h0075,AT,wind,scr2091,avaConv,0.1093430661627373
h0076,AT,wind,scr2091,avaConv,0.06419156364386644
h0077,AT,wind,scr2091,avaConv,0.06994159942930282
h0078,AT,wind,scr2091,avaConv,0.0871846332386003
h0079,AT,wind,scr2091,avaConv,0.061813643433112686
h0080,AT,wind,scr2091,avaConv,0.03869456139055936
h0081,AT,wind,scr2091,avaConv,0.0190955124227042
h0082,AT,wind,scr2091,avaConv,0.005671136199536356
h0083,AT,wind,scr2091,avaConv,0.0011360629240729074
h0084,AT,wind,scr2091,avaConv,0.0
h0085,AT,wind,scr2091,avaConv,0.00531052390580748
h0086,AT,wind,scr2091,avaConv,0.01209474254421661
h0087,AT,wind,scr2091,avaConv,0.017024764477578894
h0088,AT,wind,scr2091,avaConv,0.07125220294050738
h0089,AT,wind,scr2091,avaConv,0.12774997448411482
h0090,AT,wind,scr2091,avaConv,0.203300656991355
h0091,AT,wind,scr2091,avaConv,0.33464568408520395
h0092,AT,wind,scr2091,avaConv,0.3596949770024806
h0093,AT,wind,scr2091,avaConv,0.3049836383127229
h0094,AT,wind,scr2091,avaConv,0.11781019397621849
h0095,AT,wind,scr2091,avaConv,0.03825427429828288
h0096,AT,wind,scr2091,avaConv,0.027803484087174233
h0001,CH,wind,scr2091,avaConv,0.7919916566733378
h0002,CH,wind,scr2091,avaConv,0.4416962420030017
h0003,CH,wind,scr2091,avaConv,0.502434003553669
h0004,CH,wind,scr2091,avaConv,0.6963894629169494
h0005,CH,wind,scr2091,avaConv,0.5891506225772828
h0006,CH,wind,scr2091,avaConv,0.344379998400817
h0007,CH,wind,scr2091,avaConv,0.324722900330186
h0008,CH,wind,scr2091,avaConv,0.36486314237023204
h0009,CH,wind,scr2091,avaConv,0.6897636920063523
h0010,CH,wind,scr2091,avaConv,0.4300460698241336
h0011,CH,wind,scr2091,avaConv,0.4360606927930516
h0012,CH,wind,scr2091,avaConv,0.18946698376828958
h0013,CH,wind,scr2091,avaConv,0.04204645537346416
h0014,CH,wind,scr2091,avaConv,0.10392640825786294
h0015,CH,wind,scr2091,avaConv,0.42130395995564607
h0016,CH,wind,scr2091,avaConv,0.514900013896383
h0017,CH,wind,scr2091,avaConv,0.3911903341815741
h0018,CH,wind,scr2091,avaConv,0.14089472357596675
h0019,CH,wind,scr2091,avaConv,0.12146887738186167
h0020,CH,wind,scr2091,avaConv,0.13518001527437015
h0021,CH,wind,scr2091,avaConv,0.06048682633831263
h0022,CH,wind,scr2091,avaConv,0.0324824030006903
h0023,CH,wind,scr2091,avaConv,0.03382932094725897
h0024,CH,wind,scr2091,avaConv,0.025820116123555555
h0025,CH,wind,scr2091,avaConv,0.050513153527841144
h0026,CH,wind,scr2091,avaConv,0.022691249130394647
h0027,CH,wind,scr2091,avaConv,0.12188968485612539
h0028,CH,wind,scr2091,avaConv,0.13008028570662997
h0029,CH,wind,scr2091,avaConv,0.14503161817101745
h0030,CH,wind,scr2091,avaConv,0.03216753840842613
h0031,CH,wind,scr2091,avaConv,0.007857239894748826
h0032,CH,wind,scr2091,avaConv,0.018844971338078526
h0033,CH,wind,scr2091,avaConv,0.01900189240996926
h0034,CH,wind,scr2091,avaConv,0.3467211519828507
h0035,CH,wind,scr2091,avaConv,0.273849835346639
h0036,CH,wind,scr2091,avaConv,0.27542544318290263
h0037,CH,wind,scr2091,avaConv,0.00010169665471746184
h0038,CH,wind,scr2091,avaConv,0.007174650030958468
h0039,CH,wind,scr2091,avaConv,0.027108834100834985
h0040,CH,wind,scr2091,avaConv,0.04369932278519704
h0041,CH,wind,scr2091,avaConv,0.02650356269807334
h0042,CH,wind,scr2091,avaConv,0.026403057263279538
h0043,CH,wind,scr2091,avaConv,0.016037822715967025
h0044,CH,wind,scr2091,avaConv,0.01924617403988077
h0045,CH,wind,scr2091,avaConv,0.0065643803881264215
h0046,CH,wind,scr2091,avaConv,0.004267702821176532
h0047,CH,wind,scr2091,avaConv,0.004536018917417289
h0048,CH,wind,scr2091,avaConv,0.0033628517840302704
h0049,CH,wind,scr2091,avaConv,0.003417787906930155
h0050,CH,wind,scr2091,avaConv,0.002657050519595639
h0051,CH,wind,scr2091,avaConv,0.0032857553317840265
h0052,CH,wind,scr2091,avaConv,0.03191759283484612
h0053,CH,wind,scr2091,avaConv,0.034905619724343605
h0054,CH,wind,scr2091,avaConv,0.027935462159175167
h0055,CH,wind,scr2091,avaConv,0.0015514055577749055
h0056,CH,wind,scr2091,avaConv,0.0
h0057,CH,wind,scr2091,avaConv,0.0
h0058,CH,wind,scr2091,avaConv,0.0
h0059,CH,wind,scr2091,avaConv,0.0
h0060,CH,wind,scr2091,avaConv,0.0002455824792353658
h0061,CH,wind,scr2091,avaConv,0.02749745341215967
h0062,CH,wind,scr2091,avaConv,0.027530710420371068
h0063,CH,wind,scr2091,avaConv,0.02576063850472925
h0064,CH,wind,scr2091,avaConv,0.002865485812627067
h0065,CH,wind,scr2091,avaConv,0.003343133477451497
h0066,CH,wind,scr2091,avaConv,0.0034335319525539624
h0067,CH,wind,scr2091,avaConv,0.0005029861328295399
h0068,CH,wind,scr2091,avaConv,0.018647999167650524
h0069,CH,wind,scr2091,avaConv,0.029260494185246753
h0070,CH,wind,scr2091,avaConv,0.03285521328868456
h0071,CH,wind,scr2091,avaConv,0.016940790564101176
h0072,CH,wind,scr2091,avaConv,0.008914822707474384
h0073,CH,wind,scr2091,avaConv,0.005723372252143719
h0074,CH,wind,scr2091,avaConv,0.000774971651968879
h0075,CH,wind,scr2091,avaConv,0.0036740050374271856
h0076,CH,wind,scr2091,avaConv,0.0037608816561828747
h0077,CH,wind,scr2091,avaConv,0.005097994334953625
h0078,CH,wind,scr2091,avaConv,0.025242042620394638
h0079,CH,wind,scr2091,avaConv,0.029059211464536064
h0080,CH,wind,scr2091,avaConv,0.02614714770895976
h0081,CH,wind,scr2091,avaConv,0.001703851167028627
h0082,CH,wind,scr2091,avaConv,0.00041429369183012806
h0083,CH,wind,scr2091,avaConv,0.00019697320958717815
h0084,CH,wind,scr2091,avaConv,0.00018893014990841703
h0085,CH,wind,scr2091,avaConv,0.00042014449942315697
h0086,CH,wind,scr2091,avaConv,0.010321393703589143
h0087,CH,wind,scr2091,avaConv,0.011177796524699597
h0088,CH,wind,scr2091,avaConv,0.0450027445198368
h0089,CH,wind,scr2091,avaConv,0.10856350659455695
h0090,CH,wind,scr2091,avaConv,0.10934841722287607
h0091,CH,wind,scr2091,avaConv,0.1217925526274224
h0092,CH,wind,scr2091,avaConv,0.04935821641925804
h0093,CH,wind,scr2091,avaConv,0.07073835660029672
h0094,CH,wind,scr2091,avaConv,0.021340757945169604
h0095,CH,wind,scr2091,avaConv,0.008532326710244044
h0096,CH,wind,scr2091,avaConv,0.0
h0001,DE,wind,scr2091,avaConv,0.49762409554578296
h0002,DE,wind,scr2091,avaConv,0.5231401807943836
h0003,DE,wind,scr2091,avaConv,0.561984466733028
h0004,DE,wind,scr2091,avaConv,0.7142278638535469
h0005,DE,wind,scr2091,avaConv,0.580451268509492
h0006,DE,wind,scr2091,avaConv,0.6050404478862601
h0007,DE,wind,scr2091,avaConv,0.6239349692743836
h0008,DE,wind,scr2091,avaConv,0.8618098194745007
h0009,DE,wind,scr2091,avaConv,0.9199172704881367
h0010,DE,wind,scr2091,avaConv,0.9265022229778013
h0011,DE,wind,scr2091,avaConv,0.9721386699116632
h0012,DE,wind,scr2091,avaConv,0.7762450617162966
h0013,DE,wind,scr2091,avaConv,0.5360727321604837
h0014,DE,wind,scr2091,avaConv,0.5234528686318121
h0015,DE,wind,scr2091,avaConv,0.6635426224607208
h0016,DE,wind,scr2091,avaConv,0.761654095524182
h0017,DE,wind,scr2091,avaConv,0.6831228345405023
h0018,DE,wind,scr2091,avaConv,0.7167442479160708
h0019,DE,wind,scr2091,avaConv,0.5661404152024228
h0020,DE,wind,scr2091,avaConv,0.5386853587365388
h0021,DE,wind,scr2091,avaConv,0.32657951148290726
h0022,DE,wind,scr2091,avaConv,0.37880826828916464
h0023,DE,wind,scr2091,avaConv,0.21046970785995966
h0024,DE,wind,scr2091,avaConv,0.18899987267200252
h0025,DE,wind,scr2091,avaConv,0.2502915925035482
h0026,DE,wind,scr2091,avaConv,0.3570959619551675
h0027,DE,wind,scr2091,avaConv,0.5823653202804171
h0028,DE,wind,scr2091,avaConv,0.5177617863580106
h0029,DE,wind,scr2091,avaConv,0.39230622206401616
h0030,DE,wind,scr2091,avaConv,0.19355048271237696
h0031,DE,wind,scr2091,avaConv,0.32371330710458684
h0032,DE,wind,scr2091,avaConv,0.49306541653284247
h0033,DE,wind,scr2091,avaConv,0.5892899205833819
h0034,DE,wind,scr2091,avaConv,0.44319526631632516
h0035,DE,wind,scr2091,avaConv,0.37819945583959874
h0036,DE,wind,scr2091,avaConv,0.26299467226802603
h0037,DE,wind,scr2091,avaConv,0.2803092835852671
h0038,DE,wind,scr2091,avaConv,0.20573699468936502
h0039,DE,wind,scr2091,avaConv,0.3733055417589574
h0040,DE,wind,scr2091,avaConv,0.35442195382885133
h0041,DE,wind,scr2091,avaConv,0.4120650634678152
h0042,DE,wind,scr2091,avaConv,0.28991843048212357
h0043,DE,wind,scr2091,avaConv,0.5214556649174213
h0044,DE,wind,scr2091,avaConv,0.5163125336998537
h0045,DE,wind,scr2091,avaConv,0.5611221901330716
h0046,DE,wind,scr2091,avaConv,0.35023286682679816
h0047,DE,wind,scr2091,avaConv,0.40876566021077115
h0048,DE,wind,scr2091,avaConv,0.2919986672001875
h0049,DE,wind,scr2091,avaConv,0.2936257990967892
h0050,DE,wind,scr2091,avaConv,0.25480320285591807
h0051,DE,wind,scr2091,avaConv,0.34801372949791937
h0052,DE,wind,scr2091,avaConv,0.31775183538112906
h0053,DE,wind,scr2091,avaConv,0.24910350013993726
h0054,DE,wind,scr2091,avaConv,0.1569380176305472
h0055,DE,wind,scr2091,avaConv,0.1980250599719433
h0056,DE,wind,scr2091,avaConv,0.32830112333174494
h0057,DE,wind,scr2091,avaConv,0.32395573121257903
h0058,DE,wind,scr2091,avaConv,0.37810901703055527
h0059,DE,wind,scr2091,avaConv,0.23763892506540168
h0060,DE,wind,scr2091,avaConv,0.2840112051715497
h0061,DE,wind,scr2091,avaConv,0.19312077733015737
h0062,DE,wind,scr2091,avaConv,0.1579898011384896
h0063,DE,wind,scr2091,avaConv,0.15113186023991015
h0064,DE,wind,scr2091,avaConv,0.09041528780574318
h0065,DE,wind,scr2091,avaConv,0.07240857114499707
h0066,DE,wind,scr2091,avaConv,0.05436581421617109
h0067,DE,wind,scr2091,avaConv,0.12093899563008706
h0068,DE,wind,scr2091,avaConv,0.20028630571765094
h0069,DE,wind,scr2091,avaConv,0.19108575700203573
h0070,DE,wind,scr2091,avaConv,0.257884009272078
h0071,DE,wind,scr2091,avaConv,0.19427413501792784
h0072,DE,wind,scr2091,avaConv,0.24343461317527332
h0073,DE,wind,scr2091,avaConv,0.21540236430990928
h0074,DE,wind,scr2091,avaConv,0.24650883812593388
h0075,DE,wind,scr2091,avaConv,0.2106859233114906
h0076,DE,wind,scr2091,avaConv,0.15802653641358735
h0077,DE,wind,scr2091,avaConv,0.12212933653995561
h0078,DE,wind,scr2091,avaConv,0.22337108998417898
h0079,DE,wind,scr2091,avaConv,0.22775165524660218
h0080,DE,wind,scr2091,avaConv,0.23020851842249007
h0081,DE,wind,scr2091,avaConv,0.05820423606004606
h0082,DE,wind,scr2091,avaConv,0.00020360478072600774
h0083,DE,wind,scr2091,avaConv,0.038631364242305885
h0084,DE,wind,scr2091,avaConv,0.06541381071683822
h0085,DE,wind,scr2091,avaConv,0.06204252422818812
h0086,DE,wind,scr2091,avaConv,0.17917472435682688
h0087,DE,wind,scr2091,avaConv,0.3009693745296027
h0088,DE,wind,scr2091,avaConv,0.5657914311902736
h0089,DE,wind,scr2091,avaConv,0.4982375066826354
h0090,DE,wind,scr2091,avaConv,0.5005617405259204
h0091,DE,wind,scr2091,avaConv,0.40546986025712684
h0092,DE,wind,scr2091,avaConv,0.425786841267986
h0093,DE,wind,scr2091,avaConv,0.3913539595509828
h0094,DE,wind,scr2091,avaConv,0.22509012539550804
h0095,DE,wind,scr2091,avaConv,0.1432994867826485
h0096,DE,wind,scr2091,avaConv,0.2389364757604181
h0001,FR,wind,scr2091,avaConv,0.9511424901263474
h0002,FR,wind,scr2091,avaConv,0.8832424015018002
h0003,FR,wind,scr2091,avaConv,0.8808390608144019
h0004,FR,wind,scr2091,avaConv,0.8995656117002846
h0005,FR,wind,scr2091,avaConv,0.6673721193786384
h0006,FR,wind,scr2091,avaConv,0.42616665301142287
h0007,FR,wind,scr2091,avaConv,0.4179368765617909
h0008,FR,wind,scr2091,avaConv,0.49061350392222025
h0009,FR,wind,scr2091,avaConv,0.6873465628338419
h0010,FR,wind,scr2091,avaConv,0.6027285473354297
h0011,FR,wind,scr2091,avaConv,0.6188416820417696
h0012,FR,wind,scr2091,avaConv,0.4643430808462842
h0013,FR,wind,scr2091,avaConv,0.2264771119036906
h0014,FR,wind,scr2091,avaConv,0.37398094861598885
h0015,FR,wind,scr2091,avaConv,0.6143877902328584
h0016,FR,wind,scr2091,avaConv,0.8159631504494472
h0017,FR,wind,scr2091,avaConv,0.7915955741007601
h0018,FR,wind,scr2091,avaConv,0.7785408803870708
h0019,FR,wind,scr2091,avaConv,0.7467378569861065
h0020,FR,wind,scr2091,avaConv,0.7607782186081644
h0021,FR,wind,scr2091,avaConv,0.6683118381751089
h0022,FR,wind,scr2091,avaConv,0.6329967425834786
h0023,FR,wind,scr2091,avaConv,0.5837414476532635
h0024,FR,wind,scr2091,avaConv,0.41257668935045655
h0025,FR,wind,scr2091,avaConv,0.3109759208381707
h0026,FR,wind,scr2091,avaConv,0.3332785950823317
h0027,FR,wind,scr2091,avaConv,0.5091956300185113
h0028,FR,wind,scr2091,avaConv,0.6375404143395973
h0029,FR,wind,scr2091,avaConv,0.6671111947593615
h0030,FR,wind,scr2091,avaConv,0.5446959441530604
h0031,FR,wind,scr2091,avaConv,0.44282136753086454
h0032,FR,wind,scr2091,avaConv,0.3844360740320718
h0033,FR,wind,scr2091,avaConv,0.4059185809049862
h0034,FR,wind,scr2091,avaConv,0.6080582258165502
h0035,FR,wind,scr2091,avaConv,0.5636721945526761
h0036,FR,wind,scr2091,avaConv,0.5491155265853234
h0037,FR,wind,scr2091,avaConv,0.3276466136378464
h0038,FR,wind,scr2091,avaConv,0.47759081370726986
h0039,FR,wind,scr2091,avaConv,0.5336254254430529
h0040,FR,wind,scr2091,avaConv,0.4899866834687896
h0041,FR,wind,scr2091,avaConv,0.38242392641133083
h0042,FR,wind,scr2091,avaConv,0.4517886245879168
h0043,FR,wind,scr2091,avaConv,0.48065950291070525
h0044,FR,wind,scr2091,avaConv,0.43459553772480675
h0045,FR,wind,scr2091,avaConv,0.24269616603251756
h0046,FR,wind,scr2091,avaConv,0.18248570025178049
h0047,FR,wind,scr2091,avaConv,0.21546821154711907
h0048,FR,wind,scr2091,avaConv,0.2513065894976192
h0049,FR,wind,scr2091,avaConv,0.3052504294211058
