timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,wind,scr2004,avaConv,0.3520771361995172
h0002,AT,wind,scr2004,avaConv,0.7964353850054455
h0003,AT,wind,scr2004,avaConv,0.7816235936594774
h0004,AT,wind,scr2004,avaConv,0.9634343005663181
h0005,AT,wind,scr2004,avaConv,0.46291215561813265
h0006,AT,wind,scr2004,avaConv,0.6270215738045343
h0007,AT,wind,scr2004,avaConv,0.5045062677472739
h0008,AT,wind,scr2004,avaConv,0.5074457141055373
h0009,AT,wind,scr2004,avaConv,0.28102544943333907
h0010,AT,wind,scr2004,avaConv,0.39944211149858755
h0011,AT,wind,scr2004,avaConv,0.9285025168845619
h0012,AT,wind,scr2004,avaConv,0.7422688646063134
h0013,AT,wind,scr2004,avaConv,0.5331005299148223
h0014,AT,wind,scr2004,avaConv,0.13587366238647272
h0015,AT,wind,scr2004,avaConv,0.1364960481539609
h0016,AT,wind,scr2004,avaConv,0.08856408224389424
h0017,AT,wind,scr2004,avaConv,0.0852369880073091
h0018,AT,wind,scr2004,avaConv,0.05009447575623645
h0019,AT,wind,scr2004,avaConv,0.016354390675117066
h0020,AT,wind,scr2004,avaConv,0.015908027617479736
h0021,AT,wind,scr2004,avaConv,0.07114949034730757
h0022,AT,wind,scr2004,avaConv,0.19140934760536454
h0023,AT,wind,scr2004,avaConv,0.5102680670788704
h0024,AT,wind,scr2004,avaConv,0.8509919234100908
h0025,AT,wind,scr2004,avaConv,0.8750834989667043
h0026,AT,wind,scr2004,avaConv,0.44612969637761674
h0027,AT,wind,scr2004,avaConv,0.13554063648078885
h0028,AT,wind,scr2004,avaConv,0.19121923043602754
h0029,AT,wind,scr2004,avaConv,0.558853051354111
h0030,AT,wind,scr2004,avaConv,0.5738455607999715
h0031,AT,wind,scr2004,avaConv,0.40834078785166916
h0032,AT,wind,scr2004,avaConv,0.2031948971235351
h0033,AT,wind,scr2004,avaConv,0.15522679313944146
h0034,AT,wind,scr2004,avaConv,0.458153096890261
h0035,AT,wind,scr2004,avaConv,0.41345435272890285
h0036,AT,wind,scr2004,avaConv,0.49914997426124175
h0037,AT,wind,scr2004,avaConv,0.3996997124462532
h0038,AT,wind,scr2004,avaConv,0.31285174398621124
h0039,AT,wind,scr2004,avaConv,0.2622184804276136
h0040,AT,wind,scr2004,avaConv,0.06477205536857522
h0041,AT,wind,scr2004,avaConv,0.05860905792911388
h0042,AT,wind,scr2004,avaConv,0.05164042936665954
h0043,AT,wind,scr2004,avaConv,0.058921377896238976
h0044,AT,wind,scr2004,avaConv,0.087128676163038
h0045,AT,wind,scr2004,avaConv,0.11756473934049871
h0046,AT,wind,scr2004,avaConv,0.06856041220804138
h0047,AT,wind,scr2004,avaConv,0.20823687996630333
h0048,AT,wind,scr2004,avaConv,0.16932489925515648
h0049,AT,wind,scr2004,avaConv,0.22293645478124124
h0050,AT,wind,scr2004,avaConv,0.04351449281044736
h0051,AT,wind,scr2004,avaConv,0.030800902660098217
h0052,AT,wind,scr2004,avaConv,0.0034958397170841444
h0053,AT,wind,scr2004,avaConv,0.004922512861983885
h0054,AT,wind,scr2004,avaConv,0.005202099071457892
h0055,AT,wind,scr2004,avaConv,0.009903244132026118
h0056,AT,wind,scr2004,avaConv,0.051686957431243706
h0057,AT,wind,scr2004,avaConv,0.06842962591252412
h0058,AT,wind,scr2004,avaConv,0.08509093573545279
h0059,AT,wind,scr2004,avaConv,0.03681950930347528
h0060,AT,wind,scr2004,avaConv,0.02335588555194684
h0061,AT,wind,scr2004,avaConv,0.0018112164648304157
h0062,AT,wind,scr2004,avaConv,0.0
h0063,AT,wind,scr2004,avaConv,0.003040959968880188
h0064,AT,wind,scr2004,avaConv,0.023884055873318367
h0065,AT,wind,scr2004,avaConv,0.02260587600976949
h0066,AT,wind,scr2004,avaConv,0.03996760958800859
h0067,AT,wind,scr2004,avaConv,0.12909814318489543
h0068,AT,wind,scr2004,avaConv,0.13694502642152592
h0069,AT,wind,scr2004,avaConv,0.1720368253732421
h0070,AT,wind,scr2004,avaConv,0.0453264855799348
h0071,AT,wind,scr2004,avaConv,0.049468310283404614
h0072,AT,wind,scr2004,avaConv,0.022997602299378046
h0073,AT,wind,scr2004,avaConv,0.021938124082593213
h0074,AT,wind,scr2004,avaConv,0.10803464194274977
h0075,AT,wind,scr2004,avaConv,0.13080994919885303
h0076,AT,wind,scr2004,avaConv,0.12711514513095298
h0077,AT,wind,scr2004,avaConv,0.06027026029357663
h0078,AT,wind,scr2004,avaConv,0.05280591998128298
h0079,AT,wind,scr2004,avaConv,0.10831171808117507
h0080,AT,wind,scr2004,avaConv,0.08516694716215345
h0081,AT,wind,scr2004,avaConv,0.06654098731525533
h0082,AT,wind,scr2004,avaConv,0.03399677589689329
h0083,AT,wind,scr2004,avaConv,0.019481529390405296
h0084,AT,wind,scr2004,avaConv,0.016630298481421255
h0085,AT,wind,scr2004,avaConv,0.13330683554760034
h0086,AT,wind,scr2004,avaConv,0.14061683445414086
h0087,AT,wind,scr2004,avaConv,0.15020414874278845
h0088,AT,wind,scr2004,avaConv,0.017103146725571297
h0089,AT,wind,scr2004,avaConv,0.01419301737544732
h0090,AT,wind,scr2004,avaConv,0.0715240201263385
h0091,AT,wind,scr2004,avaConv,0.21053117408156932
h0092,AT,wind,scr2004,avaConv,0.24162537645133825
h0093,AT,wind,scr2004,avaConv,0.1325219054257217
h0094,AT,wind,scr2004,avaConv,0.07134758497673988
h0095,AT,wind,scr2004,avaConv,0.09160076911501217
h0096,AT,wind,scr2004,avaConv,0.2620020160726668
h0001,CH,wind,scr2004,avaConv,0.9647955239402816
h0002,CH,wind,scr2004,avaConv,0.47045994411185355
h0003,CH,wind,scr2004,avaConv,0.29370173189012305
h0004,CH,wind,scr2004,avaConv,0.04300330847905871
h0005,CH,wind,scr2004,avaConv,0.02669641987953087
h0006,CH,wind,scr2004,avaConv,0.17701576274218725
h0007,CH,wind,scr2004,avaConv,0.1811110101093615
h0008,CH,wind,scr2004,avaConv,0.19528861906111555
