timestep_6,region_1,technology_1,scenario_1,parameter,value
h0001,AT,solar,scr2012,avaConv,0.0
h0002,AT,solar,scr2012,avaConv,0.0
h0003,AT,solar,scr2012,avaConv,0.0
h0004,AT,solar,scr2012,avaConv,0.0
h0005,AT,solar,scr2012,avaConv,0.0
h0006,AT,solar,scr2012,avaConv,0.0
h0007,AT,solar,scr2012,avaConv,0.0
h0008,AT,solar,scr2012,avaConv,0.009877483439023749
h0009,AT,solar,scr2012,avaConv,0.02609083585750879
h0010,AT,solar,scr2012,avaConv,0.12936014607329682
h0011,AT,solar,scr2012,avaConv,0.24494900298143843
h0012,AT,solar,scr2012,avaConv,0.41729676310942476
h0013,AT,solar,scr2012,avaConv,0.4332669045922075
h0014,AT,solar,scr2012,avaConv,0.3753397227799704
h0015,AT,solar,scr2012,avaConv,0.36936451615432975
h0016,AT,solar,scr2012,avaConv,0.2130750180251146
h0017,AT,solar,scr2012,avaConv,0.1162186418544549
h0018,AT,solar,scr2012,avaConv,0.002140503886176266
h0019,AT,solar,scr2012,avaConv,0.0
h0020,AT,solar,scr2012,avaConv,0.0
h0021,AT,solar,scr2012,avaConv,0.0
h0022,AT,solar,scr2012,avaConv,0.0
h0023,AT,solar,scr2012,avaConv,0.0
h0024,AT,solar,scr2012,avaConv,0.0
h0025,AT,solar,scr2012,avaConv,0.0
h0026,AT,solar,scr2012,avaConv,0.0
h0027,AT,solar,scr2012,avaConv,0.0
h0028,AT,solar,scr2012,avaConv,0.0
h0029,AT,solar,scr2012,avaConv,0.0
h0030,AT,solar,scr2012,avaConv,0.002756237989497388
h0031,AT,solar,scr2012,avaConv,0.05302283223518935
h0032,AT,solar,scr2012,avaConv,0.15618450208271853
h0033,AT,solar,scr2012,avaConv,0.3563799875475396
h0034,AT,solar,scr2012,avaConv,0.4727103271437426
h0035,AT,solar,scr2012,avaConv,0.5938782369441211
h0036,AT,solar,scr2012,avaConv,0.5597856103578299
h0037,AT,solar,scr2012,avaConv,0.5003564164122835
h0038,AT,solar,scr2012,avaConv,0.4343054842011035
h0039,AT,solar,scr2012,avaConv,0.32194954959778915
h0040,AT,solar,scr2012,avaConv,0.21957830376051607
h0041,AT,solar,scr2012,avaConv,0.07289681397424312
h0042,AT,solar,scr2012,avaConv,0.032412315501455534
h0043,AT,solar,scr2012,avaConv,0.007174589576713341
h0044,AT,solar,scr2012,avaConv,0.0060528084456295565
h0045,AT,solar,scr2012,avaConv,0.0
h0046,AT,solar,scr2012,avaConv,0.0
h0047,AT,solar,scr2012,avaConv,0.0
h0048,AT,solar,scr2012,avaConv,0.0
h0049,AT,solar,scr2012,avaConv,0.0
h0050,AT,solar,scr2012,avaConv,0.0
h0051,AT,solar,scr2012,avaConv,0.0
h0052,AT,solar,scr2012,avaConv,0.0
h0053,AT,solar,scr2012,avaConv,0.001486166323578838
h0054,AT,solar,scr2012,avaConv,0.014448878063441487
h0055,AT,solar,scr2012,avaConv,0.0509397483844424
h0056,AT,solar,scr2012,avaConv,0.11383194500086864
h0057,AT,solar,scr2012,avaConv,0.1683230594297472
h0058,AT,solar,scr2012,avaConv,0.379573557175346
h0059,AT,solar,scr2012,avaConv,0.5010553179719612
h0060,AT,solar,scr2012,avaConv,0.642882100626025
h0061,AT,solar,scr2012,avaConv,0.42321168089765093
h0062,AT,solar,scr2012,avaConv,0.2836202941237607
h0063,AT,solar,scr2012,avaConv,0.22563110386017196
h0064,AT,solar,scr2012,avaConv,0.22830366647376146
h0065,AT,solar,scr2012,avaConv,0.1825796807785294
h0066,AT,solar,scr2012,avaConv,0.059346836820092834
h0067,AT,solar,scr2012,avaConv,0.007743187656114503
h0068,AT,solar,scr2012,avaConv,0.0007455503675560199
