timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2002,dem,23.854558593695092
h0002,AT,electricity,scr2002,dem,31.8256699367841
h0003,AT,electricity,scr2002,dem,36.54898105116998
h0004,AT,electricity,scr2002,dem,43.23153041925888
h0005,AT,electricity,scr2002,dem,44.11868322519314
h0006,AT,electricity,scr2002,dem,40.030644295141926
h0007,AT,electricity,scr2002,dem,34.46144522489837
h0008,AT,electricity,scr2002,dem,34.87980658318091
h0009,AT,electricity,scr2002,dem,43.71386954319753
h0010,AT,electricity,scr2002,dem,50.4742097225402
h0011,AT,electricity,scr2002,dem,48.609349063585064
h0012,AT,electricity,scr2002,dem,37.76681790029639
h0013,AT,electricity,scr2002,dem,31.956575622925914
h0014,AT,electricity,scr2002,dem,26.659199364183067
h0015,AT,electricity,scr2002,dem,27.043984721425826
h0016,AT,electricity,scr2002,dem,29.58087633467809
h0017,AT,electricity,scr2002,dem,32.65601942452332
h0018,AT,electricity,scr2002,dem,31.040010433827934
h0019,AT,electricity,scr2002,dem,24.390819078431136
h0020,AT,electricity,scr2002,dem,21.809503689148222
h0021,AT,electricity,scr2002,dem,22.74208923054618
h0022,AT,electricity,scr2002,dem,24.63272198446701
h0023,AT,electricity,scr2002,dem,23.770469249745343
h0024,AT,electricity,scr2002,dem,19.414259525235554
h0025,AT,electricity,scr2002,dem,16.936398715374814
h0026,AT,electricity,scr2002,dem,12.307285613036324
h0027,AT,electricity,scr2002,dem,9.704896413369031
h0028,AT,electricity,scr2002,dem,7.0257999293378814
h0029,AT,electricity,scr2002,dem,7.288210822273574
h0030,AT,electricity,scr2002,dem,11.337528819992418
h0031,AT,electricity,scr2002,dem,12.952881934853703
h0032,AT,electricity,scr2002,dem,18.680252421211982
h0033,AT,electricity,scr2002,dem,16.40862343474302
h0034,AT,electricity,scr2002,dem,20.19643728766578
h0035,AT,electricity,scr2002,dem,14.779189981732298
h0036,AT,electricity,scr2002,dem,16.102114229303236
h0037,AT,electricity,scr2002,dem,11.5621697374926
h0038,AT,electricity,scr2002,dem,12.58552533145939
h0039,AT,electricity,scr2002,dem,11.637572562050298
h0040,AT,electricity,scr2002,dem,11.801008575044925
h0041,AT,electricity,scr2002,dem,10.724136412474515
h0042,AT,electricity,scr2002,dem,8.401627898799589
h0043,AT,electricity,scr2002,dem,7.626673027183014
h0044,AT,electricity,scr2002,dem,6.815172967696891
h0045,AT,electricity,scr2002,dem,7.412260167112227
h0046,AT,electricity,scr2002,dem,6.901270726080058
h0047,AT,electricity,scr2002,dem,7.04211750048126
h0048,AT,electricity,scr2002,dem,6.624764918811547
h0049,AT,electricity,scr2002,dem,5.958528271444655
h0050,AT,electricity,scr2002,dem,5.4571533994402905
h0051,AT,electricity,scr2002,dem,4.683943207252177
h0052,AT,electricity,scr2002,dem,4.790533652342934
h0053,AT,electricity,scr2002,dem,4.506552602664569
h0054,AT,electricity,scr2002,dem,5.159515688469359
h0055,AT,electricity,scr2002,dem,6.066156709620413
h0056,AT,electricity,scr2002,dem,7.574413137748576
h0057,AT,electricity,scr2002,dem,8.551046427254903
h0058,AT,electricity,scr2002,dem,7.860368541707589
h0059,AT,electricity,scr2002,dem,7.895217478935959
h0060,AT,electricity,scr2002,dem,7.323784927821785
h0061,AT,electricity,scr2002,dem,8.459589707376264
h0062,AT,electricity,scr2002,dem,8.248737001291662
h0063,AT,electricity,scr2002,dem,8.724568541725635
h0064,AT,electricity,scr2002,dem,8.626512225436212
h0065,AT,electricity,scr2002,dem,7.609398769898383
h0066,AT,electricity,scr2002,dem,7.451054215780851
h0067,AT,electricity,scr2002,dem,6.614622786903513
h0068,AT,electricity,scr2002,dem,7.263333761140713
h0069,AT,electricity,scr2002,dem,6.833860330990718
h0070,AT,electricity,scr2002,dem,7.103774370530076
h0071,AT,electricity,scr2002,dem,6.664651660972356
h0072,AT,electricity,scr2002,dem,5.943777735701156
h0073,AT,electricity,scr2002,dem,5.3201297520361575
h0074,AT,electricity,scr2002,dem,4.629741989128434
h0075,AT,electricity,scr2002,dem,4.636359889678328
h0076,AT,electricity,scr2002,dem,4.392584837441046
h0077,AT,electricity,scr2002,dem,4.756908368952687
h0078,AT,electricity,scr2002,dem,5.213427540684395
h0079,AT,electricity,scr2002,dem,6.15124042755937
h0080,AT,electricity,scr2002,dem,7.308727102009477
h0081,AT,electricity,scr2002,dem,7.031556630836389
h0082,AT,electricity,scr2002,dem,7.6454227271704704
h0083,AT,electricity,scr2002,dem,7.329095214804489
h0084,AT,electricity,scr2002,dem,8.645081993112573
h0085,AT,electricity,scr2002,dem,8.60744678678925
h0086,AT,electricity,scr2002,dem,9.042491648314865
h0087,AT,electricity,scr2002,dem,8.842480305515384
h0088,AT,electricity,scr2002,dem,7.702077950038503
h0089,AT,electricity,scr2002,dem,7.551444159290608
h0090,AT,electricity,scr2002,dem,6.923696615058138
h0091,AT,electricity,scr2002,dem,8.134594586174213
h0092,AT,electricity,scr2002,dem,8.065843118152369
h0093,AT,electricity,scr2002,dem,8.484247918653718
h0094,AT,electricity,scr2002,dem,8.546094937463824
h0095,AT,electricity,scr2002,dem,9.094744824180339
h0096,AT,electricity,scr2002,dem,8.736740369521524
h0001,CH,electricity,scr2002,dem,24.909928454474155
h0002,CH,electricity,scr2002,dem,29.7727683575019
h0003,CH,electricity,scr2002,dem,31.228801612149603
h0004,CH,electricity,scr2002,dem,32.88936157164973
h0005,CH,electricity,scr2002,dem,32.29692216541135
h0006,CH,electricity,scr2002,dem,29.56511679716772
h0007,CH,electricity,scr2002,dem,26.25105928957702
h0008,CH,electricity,scr2002,dem,27.555585075491877
h0009,CH,electricity,scr2002,dem,33.25538835468425
h0010,CH,electricity,scr2002,dem,37.79486981519788
h0011,CH,electricity,scr2002,dem,35.46373833403185
h0012,CH,electricity,scr2002,dem,28.610729537295327
h0013,CH,electricity,scr2002,dem,25.700803949270266
h0014,CH,electricity,scr2002,dem,22.58603954686243
h0015,CH,electricity,scr2002,dem,23.743673684787012
h0016,CH,electricity,scr2002,dem,25.266625677924843
h0017,CH,electricity,scr2002,dem,26.152214883897848
h0018,CH,electricity,scr2002,dem,23.611444421203036
h0019,CH,electricity,scr2002,dem,18.92126528296357
h0020,CH,electricity,scr2002,dem,17.888765342060157
h0021,CH,electricity,scr2002,dem,19.566197200887263
h0022,CH,electricity,scr2002,dem,20.143876164410223
h0023,CH,electricity,scr2002,dem,20.369622872845696
h0024,CH,electricity,scr2002,dem,19.71402025389959
h0025,CH,electricity,scr2002,dem,20.816200991533357
h0026,CH,electricity,scr2002,dem,18.11621687549629
