timestep_6,region_1,carrier_1,scenario_1,parameter,value
h0001,AT,electricity,scr2009,dem,30.34350116567669
h0002,AT,electricity,scr2009,dem,30.062627792437688
h0003,AT,electricity,scr2009,dem,29.384308134825503
h0004,AT,electricity,scr2009,dem,28.49201227298236
h0005,AT,electricity,scr2009,dem,28.03983662640041
h0006,AT,electricity,scr2009,dem,27.705236051133102
h0007,AT,electricity,scr2009,dem,32.75114909988243
h0008,AT,electricity,scr2009,dem,39.2248006778245
h0009,AT,electricity,scr2009,dem,47.68222075010082
h0010,AT,electricity,scr2009,dem,45.383631402751504
h0011,AT,electricity,scr2009,dem,39.606146596000755
h0012,AT,electricity,scr2009,dem,32.51494440078168
h0013,AT,electricity,scr2009,dem,30.822199131441238
h0014,AT,electricity,scr2009,dem,37.48692382617868
h0015,AT,electricity,scr2009,dem,43.900694574036194
h0016,AT,electricity,scr2009,dem,49.821884293992746
h0017,AT,electricity,scr2009,dem,47.10161281031992
h0018,AT,electricity,scr2009,dem,47.26178436799516
h0019,AT,electricity,scr2009,dem,46.87352969382819
h0020,AT,electricity,scr2009,dem,47.59383565045653
h0021,AT,electricity,scr2009,dem,41.13221973635265
h0022,AT,electricity,scr2009,dem,34.00818620324349
h0023,AT,electricity,scr2009,dem,27.874964398514603
h0024,AT,electricity,scr2009,dem,25.088025999672016
h0025,AT,electricity,scr2009,dem,20.27133642434202
h0026,AT,electricity,scr2009,dem,19.79730225015029
h0027,AT,electricity,scr2009,dem,16.6524039084034
h0028,AT,electricity,scr2009,dem,14.994363377528686
h0029,AT,electricity,scr2009,dem,8.772651736326347
h0030,AT,electricity,scr2009,dem,6.297005787598339
h0031,AT,electricity,scr2009,dem,7.2786124435387904
h0032,AT,electricity,scr2009,dem,7.894365327775088
h0033,AT,electricity,scr2009,dem,8.934423026690505
h0034,AT,electricity,scr2009,dem,8.488910429672048
h0035,AT,electricity,scr2009,dem,9.264789881232788
h0036,AT,electricity,scr2009,dem,9.243282860917613
h0037,AT,electricity,scr2009,dem,9.814337346672206
h0038,AT,electricity,scr2009,dem,9.672872369592769
h0039,AT,electricity,scr2009,dem,9.988506196466457
h0040,AT,electricity,scr2009,dem,9.933915117320657
h0041,AT,electricity,scr2009,dem,9.276033051905276
h0042,AT,electricity,scr2009,dem,8.802435894245473
h0043,AT,electricity,scr2009,dem,8.732379829084818
h0044,AT,electricity,scr2009,dem,9.108598549547782
h0045,AT,electricity,scr2009,dem,8.870181242241316
h0046,AT,electricity,scr2009,dem,7.9564984089132285
h0047,AT,electricity,scr2009,dem,7.315659437602816
h0048,AT,electricity,scr2009,dem,6.239408068623058
h0049,AT,electricity,scr2009,dem,6.34153047325473
h0050,AT,electricity,scr2009,dem,5.750554266491919
h0051,AT,electricity,scr2009,dem,5.474152387998183
h0052,AT,electricity,scr2009,dem,4.997106076618355
h0053,AT,electricity,scr2009,dem,4.897307133296982
h0054,AT,electricity,scr2009,dem,4.937659174694868
h0055,AT,electricity,scr2009,dem,4.720359407135552
h0056,AT,electricity,scr2009,dem,6.607893711563317
h0057,AT,electricity,scr2009,dem,7.449103491964971
h0058,AT,electricity,scr2009,dem,9.224469989046135
h0059,AT,electricity,scr2009,dem,9.096487083016886
h0060,AT,electricity,scr2009,dem,10.074527460864036
h0061,AT,electricity,scr2009,dem,10.102645741783174
h0062,AT,electricity,scr2009,dem,8.7708823549811
h0063,AT,electricity,scr2009,dem,8.617458603275699
h0064,AT,electricity,scr2009,dem,7.6223374734926175
h0065,AT,electricity,scr2009,dem,8.722878412842599
h0066,AT,electricity,scr2009,dem,8.480455721290882
h0067,AT,electricity,scr2009,dem,9.071561349566592
h0068,AT,electricity,scr2009,dem,8.773062893887491
h0069,AT,electricity,scr2009,dem,7.875967806413751
h0070,AT,electricity,scr2009,dem,7.4193494954614785
h0071,AT,electricity,scr2009,dem,6.493419630540345
h0072,AT,electricity,scr2009,dem,6.328472245914375
h0073,AT,electricity,scr2009,dem,5.57762736278181
h0074,AT,electricity,scr2009,dem,5.326117479295171
h0075,AT,electricity,scr2009,dem,5.012270290927008
h0076,AT,electricity,scr2009,dem,4.508599591091664
h0077,AT,electricity,scr2009,dem,4.6351503345183795
h0078,AT,electricity,scr2009,dem,4.383617799790002
h0079,AT,electricity,scr2009,dem,5.851835087893697
h0080,AT,electricity,scr2009,dem,6.890607403153018
h0081,AT,electricity,scr2009,dem,8.824172701642654
h0082,AT,electricity,scr2009,dem,9.47083594472744
h0083,AT,electricity,scr2009,dem,10.048136440568834
h0084,AT,electricity,scr2009,dem,10.196559475863292
h0085,AT,electricity,scr2009,dem,9.03491291671024
h0086,AT,electricity,scr2009,dem,8.942200949018137
h0087,AT,electricity,scr2009,dem,8.01691634075355
h0088,AT,electricity,scr2009,dem,10.27900088572505
h0089,AT,electricity,scr2009,dem,11.162874513571229
h0090,AT,electricity,scr2009,dem,12.778642401299003
