timestep_5,region_4,technology_3,parameter,value
h0001,01ES,bevPsngRoadPrvt,avaStIn,0.280877478
h0002,01ES,bevPsngRoadPrvt,avaStIn,0.282143085
h0003,01ES,bevPsngRoadPrvt,avaStIn,0.31650043
h0004,01ES,bevPsngRoadPrvt,avaStIn,0.371290841
h0005,01ES,bevPsngRoadPrvt,avaStIn,0.430755901
h0006,01ES,bevPsngRoadPrvt,avaStIn,0.451214429
h0007,01ES,bevPsngRoadPrvt,avaStIn,0.456072842
h0008,01ES,bevPsngRoadPrvt,avaStIn,0.443486322
h0009,01ES,bevPsngRoadPrvt,avaStIn,0.411601757
h0010,01ES,bevPsngRoadPrvt,avaStIn,0.372610444
h0011,01ES,bevPsngRoadPrvt,avaStIn,0.361807909
h0012,01ES,bevPsngRoadPrvt,avaStIn,0.35063509
h0013,01ES,bevPsngRoadPrvt,avaStIn,0.343017211
h0014,01ES,bevPsngRoadPrvt,avaStIn,0.306073478
h0015,01ES,bevPsngRoadPrvt,avaStIn,0.289820925
h0016,01ES,bevPsngRoadPrvt,avaStIn,0.220692522
h0017,01ES,bevPsngRoadPrvt,avaStIn,0.137224146
h0018,01ES,bevPsngRoadPrvt,avaStIn,0.067169693
h0019,01ES,bevPsngRoadPrvt,avaStIn,0.127743014
h0020,01ES,bevPsngRoadPrvt,avaStIn,0.203994242
h0021,01ES,bevPsngRoadPrvt,avaStIn,0.277953751
h0022,01ES,bevPsngRoadPrvt,avaStIn,0.328936413
h0023,01ES,bevPsngRoadPrvt,avaStIn,0.363518696
h0024,01ES,bevPsngRoadPrvt,avaStIn,0.362444142
h0025,01ES,bevPsngRoadPrvt,avaStIn,0.374614569
h0026,01ES,bevPsngRoadPrvt,avaStIn,0.401163695
h0027,01ES,bevPsngRoadPrvt,avaStIn,0.434916162
h0028,01ES,bevPsngRoadPrvt,avaStIn,0.447951807
h0029,01ES,bevPsngRoadPrvt,avaStIn,0.436806177
h0030,01ES,bevPsngRoadPrvt,avaStIn,0.412288337
h0031,01ES,bevPsngRoadPrvt,avaStIn,0.397850838
h0032,01ES,bevPsngRoadPrvt,avaStIn,0.411134492
h0033,01ES,bevPsngRoadPrvt,avaStIn,0.403604249
h0034,01ES,bevPsngRoadPrvt,avaStIn,0.388174012
h0035,01ES,bevPsngRoadPrvt,avaStIn,0.354421741
h0036,01ES,bevPsngRoadPrvt,avaStIn,0.356239453
h0037,01ES,bevPsngRoadPrvt,avaStIn,0.354343894
h0038,01ES,bevPsngRoadPrvt,avaStIn,0.339072032
h0039,01ES,bevPsngRoadPrvt,avaStIn,0.311842601
h0040,01ES,bevPsngRoadPrvt,avaStIn,0.279481249
h0041,01ES,bevPsngRoadPrvt,avaStIn,0.245183702
h0042,01ES,bevPsngRoadPrvt,avaStIn,0.217296017
h0043,01ES,bevPsngRoadPrvt,avaStIn,0.202647664
h0044,01ES,bevPsngRoadPrvt,avaStIn,0.210471283
h0045,01ES,bevPsngRoadPrvt,avaStIn,0.230136588
h0046,01ES,bevPsngRoadPrvt,avaStIn,0.302763384
h0047,01ES,bevPsngRoadPrvt,avaStIn,0.361683348
h0048,01ES,bevPsngRoadPrvt,avaStIn,0.403938323
h0049,01ES,bevPsngRoadPrvt,avaStIn,0.374534361
h0050,01ES,bevPsngRoadPrvt,avaStIn,0.350903264
h0051,01ES,bevPsngRoadPrvt,avaStIn,0.317605947
h0052,01ES,bevPsngRoadPrvt,avaStIn,0.308725535
h0053,01ES,bevPsngRoadPrvt,avaStIn,0.288376958
h0054,01ES,bevPsngRoadPrvt,avaStIn,0.300684879
h0055,01ES,bevPsngRoadPrvt,avaStIn,0.325222129
h0056,01ES,bevPsngRoadPrvt,avaStIn,0.388832343
h0057,01ES,bevPsngRoadPrvt,avaStIn,0.422615014
h0058,01ES,bevPsngRoadPrvt,avaStIn,0.454696829
h0059,01ES,bevPsngRoadPrvt,avaStIn,0.443062123
h0060,01ES,bevPsngRoadPrvt,avaStIn,0.436765713
h0061,01ES,bevPsngRoadPrvt,avaStIn,0.406113307
h0062,01ES,bevPsngRoadPrvt,avaStIn,0.371899363
h0063,01ES,bevPsngRoadPrvt,avaStIn,0.312083765
h0064,01ES,bevPsngRoadPrvt,avaStIn,0.258446176
h0065,01ES,bevPsngRoadPrvt,avaStIn,0.192270648
h0066,01ES,bevPsngRoadPrvt,avaStIn,0.180936486
h0067,01ES,bevPsngRoadPrvt,avaStIn,0.182145049
h0068,01ES,bevPsngRoadPrvt,avaStIn,0.218692638
h0069,01ES,bevPsngRoadPrvt,avaStIn,0.264889652
h0070,01ES,bevPsngRoadPrvt,avaStIn,0.279056327
h0071,01ES,bevPsngRoadPrvt,avaStIn,0.29444003
h0072,01ES,bevPsngRoadPrvt,avaStIn,0.234456791
h0073,01ES,bevPsngRoadPrvt,avaStIn,0.235789486
h0074,01ES,bevPsngRoadPrvt,avaStIn,0.232236074
h0075,01ES,bevPsngRoadPrvt,avaStIn,0.291299687
h0076,01ES,bevPsngRoadPrvt,avaStIn,0.30589621
h0077,01ES,bevPsngRoadPrvt,avaStIn,0.320933155
h0078,01ES,bevPsngRoadPrvt,avaStIn,0.308094811
h0079,01ES,bevPsngRoadPrvt,avaStIn,0.300877343
h0080,01ES,bevPsngRoadPrvt,avaStIn,0.281909274
h0081,01ES,bevPsngRoadPrvt,avaStIn,0.272695902
h0082,01ES,bevPsngRoadPrvt,avaStIn,0.279323945
h0083,01ES,bevPsngRoadPrvt,avaStIn,0.272223612
h0084,01ES,bevPsngRoadPrvt,avaStIn,0.227985527
h0085,01ES,bevPsngRoadPrvt,avaStIn,0.235199645
h0086,01ES,bevPsngRoadPrvt,avaStIn,0.268287662
h0087,01ES,bevPsngRoadPrvt,avaStIn,0.340661559
h0088,01ES,bevPsngRoadPrvt,avaStIn,0.354988312
h0089,01ES,bevPsngRoadPrvt,avaStIn,0.203003779
h0090,01ES,bevPsngRoadPrvt,avaStIn,0.349230197
h0091,01ES,bevPsngRoadPrvt,avaStIn,0.326540077
h0092,01ES,bevPsngRoadPrvt,avaStIn,0.289048057
h0093,01ES,bevPsngRoadPrvt,avaStIn,0.277156811
h0094,01ES,bevPsngRoadPrvt,avaStIn,0.23161127
h0095,01ES,bevPsngRoadPrvt,avaStIn,0.178143015
h0096,01ES,bevPsngRoadPrvt,avaStIn,0.075538497
h0001,02ES,bevPsngRoadPrvt,avaStIn,0.280877478
h0002,02ES,bevPsngRoadPrvt,avaStIn,0.282143085
h0003,02ES,bevPsngRoadPrvt,avaStIn,0.31650043
h0004,02ES,bevPsngRoadPrvt,avaStIn,0.371290841
h0005,02ES,bevPsngRoadPrvt,avaStIn,0.430755901
h0006,02ES,bevPsngRoadPrvt,avaStIn,0.451214429
h0007,02ES,bevPsngRoadPrvt,avaStIn,0.456072842
h0008,02ES,bevPsngRoadPrvt,avaStIn,0.443486322
h0009,02ES,bevPsngRoadPrvt,avaStIn,0.411601757
h0010,02ES,bevPsngRoadPrvt,avaStIn,0.372610444
h0011,02ES,bevPsngRoadPrvt,avaStIn,0.361807909
h0012,02ES,bevPsngRoadPrvt,avaStIn,0.35063509
h0013,02ES,bevPsngRoadPrvt,avaStIn,0.343017211
h0014,02ES,bevPsngRoadPrvt,avaStIn,0.306073478
h0015,02ES,bevPsngRoadPrvt,avaStIn,0.289820925
h0016,02ES,bevPsngRoadPrvt,avaStIn,0.220692522
h0017,02ES,bevPsngRoadPrvt,avaStIn,0.137224146
h0018,02ES,bevPsngRoadPrvt,avaStIn,0.067169693
h0019,02ES,bevPsngRoadPrvt,avaStIn,0.127743014
h0020,02ES,bevPsngRoadPrvt,avaStIn,0.203994242
h0021,02ES,bevPsngRoadPrvt,avaStIn,0.277953751
h0022,02ES,bevPsngRoadPrvt,avaStIn,0.328936413
h0023,02ES,bevPsngRoadPrvt,avaStIn,0.363518696
h0024,02ES,bevPsngRoadPrvt,avaStIn,0.362444142
h0025,02ES,bevPsngRoadPrvt,avaStIn,0.374614569
h0026,02ES,bevPsngRoadPrvt,avaStIn,0.401163695
h0027,02ES,bevPsngRoadPrvt,avaStIn,0.434916162
h0028,02ES,bevPsngRoadPrvt,avaStIn,0.447951807
h0029,02ES,bevPsngRoadPrvt,avaStIn,0.436806177
h0030,02ES,bevPsngRoadPrvt,avaStIn,0.412288337
h0031,02ES,bevPsngRoadPrvt,avaStIn,0.397850838
h0032,02ES,bevPsngRoadPrvt,avaStIn,0.411134492
h0033,02ES,bevPsngRoadPrvt,avaStIn,0.403604249
h0034,02ES,bevPsngRoadPrvt,avaStIn,0.388174012
h0035,02ES,bevPsngRoadPrvt,avaStIn,0.354421741
h0036,02ES,bevPsngRoadPrvt,avaStIn,0.356239453
h0037,02ES,bevPsngRoadPrvt,avaStIn,0.354343894
h0038,02ES,bevPsngRoadPrvt,avaStIn,0.339072032
h0039,02ES,bevPsngRoadPrvt,avaStIn,0.311842601
h0040,02ES,bevPsngRoadPrvt,avaStIn,0.279481249
h0041,02ES,bevPsngRoadPrvt,avaStIn,0.245183702
h0042,02ES,bevPsngRoadPrvt,avaStIn,0.217296017
h0043,02ES,bevPsngRoadPrvt,avaStIn,0.202647664
h0044,02ES,bevPsngRoadPrvt,avaStIn,0.210471283
h0045,02ES,bevPsngRoadPrvt,avaStIn,0.230136588
h0046,02ES,bevPsngRoadPrvt,avaStIn,0.302763384
h0047,02ES,bevPsngRoadPrvt,avaStIn,0.361683348
h0048,02ES,bevPsngRoadPrvt,avaStIn,0.403938323
h0049,02ES,bevPsngRoadPrvt,avaStIn,0.374534361
h0050,02ES,bevPsngRoadPrvt,avaStIn,0.350903264
h0051,02ES,bevPsngRoadPrvt,avaStIn,0.317605947
h0052,02ES,bevPsngRoadPrvt,avaStIn,0.308725535
h0053,02ES,bevPsngRoadPrvt,avaStIn,0.288376958
h0054,02ES,bevPsngRoadPrvt,avaStIn,0.300684879
h0055,02ES,bevPsngRoadPrvt,avaStIn,0.325222129
h0056,02ES,bevPsngRoadPrvt,avaStIn,0.388832343
h0057,02ES,bevPsngRoadPrvt,avaStIn,0.422615014
h0058,02ES,bevPsngRoadPrvt,avaStIn,0.454696829
h0059,02ES,bevPsngRoadPrvt,avaStIn,0.443062123
h0060,02ES,bevPsngRoadPrvt,avaStIn,0.436765713
h0061,02ES,bevPsngRoadPrvt,avaStIn,0.406113307
h0062,02ES,bevPsngRoadPrvt,avaStIn,0.371899363
h0063,02ES,bevPsngRoadPrvt,avaStIn,0.312083765
h0064,02ES,bevPsngRoadPrvt,avaStIn,0.258446176
h0065,02ES,bevPsngRoadPrvt,avaStIn,0.192270648
h0066,02ES,bevPsngRoadPrvt,avaStIn,0.180936486
h0067,02ES,bevPsngRoadPrvt,avaStIn,0.182145049
h0068,02ES,bevPsngRoadPrvt,avaStIn,0.218692638
h0069,02ES,bevPsngRoadPrvt,avaStIn,0.264889652
h0070,02ES,bevPsngRoadPrvt,avaStIn,0.279056327
h0071,02ES,bevPsngRoadPrvt,avaStIn,0.29444003
h0072,02ES,bevPsngRoadPrvt,avaStIn,0.234456791
h0073,02ES,bevPsngRoadPrvt,avaStIn,0.235789486
h0074,02ES,bevPsngRoadPrvt,avaStIn,0.232236074
h0075,02ES,bevPsngRoadPrvt,avaStIn,0.291299687
h0076,02ES,bevPsngRoadPrvt,avaStIn,0.30589621
h0077,02ES,bevPsngRoadPrvt,avaStIn,0.320933155
h0078,02ES,bevPsngRoadPrvt,avaStIn,0.308094811
h0079,02ES,bevPsngRoadPrvt,avaStIn,0.300877343
h0080,02ES,bevPsngRoadPrvt,avaStIn,0.281909274
h0081,02ES,bevPsngRoadPrvt,avaStIn,0.272695902
h0082,02ES,bevPsngRoadPrvt,avaStIn,0.279323945
h0083,02ES,bevPsngRoadPrvt,avaStIn,0.272223612
h0084,02ES,bevPsngRoadPrvt,avaStIn,0.227985527
h0085,02ES,bevPsngRoadPrvt,avaStIn,0.235199645
h0086,02ES,bevPsngRoadPrvt,avaStIn,0.268287662
h0087,02ES,bevPsngRoadPrvt,avaStIn,0.340661559
h0088,02ES,bevPsngRoadPrvt,avaStIn,0.354988312
h0089,02ES,bevPsngRoadPrvt,avaStIn,0.203003779
h0090,02ES,bevPsngRoadPrvt,avaStIn,0.349230197
h0091,02ES,bevPsngRoadPrvt,avaStIn,0.326540077
h0092,02ES,bevPsngRoadPrvt,avaStIn,0.289048057
h0093,02ES,bevPsngRoadPrvt,avaStIn,0.277156811
h0094,02ES,bevPsngRoadPrvt,avaStIn,0.23161127
h0095,02ES,bevPsngRoadPrvt,avaStIn,0.178143015
h0096,02ES,bevPsngRoadPrvt,avaStIn,0.075538497
h0001,03ES,bevPsngRoadPrvt,avaStIn,0.280877478
h0002,03ES,bevPsngRoadPrvt,avaStIn,0.282143085
h0003,03ES,bevPsngRoadPrvt,avaStIn,0.31650043
h0004,03ES,bevPsngRoadPrvt,avaStIn,0.371290841
h0005,03ES,bevPsngRoadPrvt,avaStIn,0.430755901
h0006,03ES,bevPsngRoadPrvt,avaStIn,0.451214429
h0007,03ES,bevPsngRoadPrvt,avaStIn,0.456072842
h0008,03ES,bevPsngRoadPrvt,avaStIn,0.443486322
h0009,03ES,bevPsngRoadPrvt,avaStIn,0.411601757
h0010,03ES,bevPsngRoadPrvt,avaStIn,0.372610444
h0011,03ES,bevPsngRoadPrvt,avaStIn,0.361807909
h0012,03ES,bevPsngRoadPrvt,avaStIn,0.35063509
h0013,03ES,bevPsngRoadPrvt,avaStIn,0.343017211
h0014,03ES,bevPsngRoadPrvt,avaStIn,0.306073478
h0015,03ES,bevPsngRoadPrvt,avaStIn,0.289820925
h0016,03ES,bevPsngRoadPrvt,avaStIn,0.220692522
h0017,03ES,bevPsngRoadPrvt,avaStIn,0.137224146
h0018,03ES,bevPsngRoadPrvt,avaStIn,0.067169693
h0019,03ES,bevPsngRoadPrvt,avaStIn,0.127743014
h0020,03ES,bevPsngRoadPrvt,avaStIn,0.203994242
h0021,03ES,bevPsngRoadPrvt,avaStIn,0.277953751
h0022,03ES,bevPsngRoadPrvt,avaStIn,0.328936413
h0023,03ES,bevPsngRoadPrvt,avaStIn,0.363518696
h0024,03ES,bevPsngRoadPrvt,avaStIn,0.362444142
h0025,03ES,bevPsngRoadPrvt,avaStIn,0.374614569
h0026,03ES,bevPsngRoadPrvt,avaStIn,0.401163695
h0027,03ES,bevPsngRoadPrvt,avaStIn,0.434916162
h0028,03ES,bevPsngRoadPrvt,avaStIn,0.447951807
h0029,03ES,bevPsngRoadPrvt,avaStIn,0.436806177
h0030,03ES,bevPsngRoadPrvt,avaStIn,0.412288337
h0031,03ES,bevPsngRoadPrvt,avaStIn,0.397850838
h0032,03ES,bevPsngRoadPrvt,avaStIn,0.411134492
h0033,03ES,bevPsngRoadPrvt,avaStIn,0.403604249
h0034,03ES,bevPsngRoadPrvt,avaStIn,0.388174012
h0035,03ES,bevPsngRoadPrvt,avaStIn,0.354421741
h0036,03ES,bevPsngRoadPrvt,avaStIn,0.356239453
h0037,03ES,bevPsngRoadPrvt,avaStIn,0.354343894
h0038,03ES,bevPsngRoadPrvt,avaStIn,0.339072032
h0039,03ES,bevPsngRoadPrvt,avaStIn,0.311842601
h0040,03ES,bevPsngRoadPrvt,avaStIn,0.279481249
h0041,03ES,bevPsngRoadPrvt,avaStIn,0.245183702
h0042,03ES,bevPsngRoadPrvt,avaStIn,0.217296017
h0043,03ES,bevPsngRoadPrvt,avaStIn,0.202647664
h0044,03ES,bevPsngRoadPrvt,avaStIn,0.210471283
h0045,03ES,bevPsngRoadPrvt,avaStIn,0.230136588
h0046,03ES,bevPsngRoadPrvt,avaStIn,0.302763384
h0047,03ES,bevPsngRoadPrvt,avaStIn,0.361683348
h0048,03ES,bevPsngRoadPrvt,avaStIn,0.403938323
h0049,03ES,bevPsngRoadPrvt,avaStIn,0.374534361
h0050,03ES,bevPsngRoadPrvt,avaStIn,0.350903264
h0051,03ES,bevPsngRoadPrvt,avaStIn,0.317605947
h0052,03ES,bevPsngRoadPrvt,avaStIn,0.308725535
h0053,03ES,bevPsngRoadPrvt,avaStIn,0.288376958
h0054,03ES,bevPsngRoadPrvt,avaStIn,0.300684879
h0055,03ES,bevPsngRoadPrvt,avaStIn,0.325222129
h0056,03ES,bevPsngRoadPrvt,avaStIn,0.388832343
h0057,03ES,bevPsngRoadPrvt,avaStIn,0.422615014
h0058,03ES,bevPsngRoadPrvt,avaStIn,0.454696829
h0059,03ES,bevPsngRoadPrvt,avaStIn,0.443062123
h0060,03ES,bevPsngRoadPrvt,avaStIn,0.436765713
h0061,03ES,bevPsngRoadPrvt,avaStIn,0.406113307
h0062,03ES,bevPsngRoadPrvt,avaStIn,0.371899363
h0063,03ES,bevPsngRoadPrvt,avaStIn,0.312083765
h0064,03ES,bevPsngRoadPrvt,avaStIn,0.258446176
h0065,03ES,bevPsngRoadPrvt,avaStIn,0.192270648
h0066,03ES,bevPsngRoadPrvt,avaStIn,0.180936486
h0067,03ES,bevPsngRoadPrvt,avaStIn,0.182145049
h0068,03ES,bevPsngRoadPrvt,avaStIn,0.218692638
