timestep_3,timestep_5,region_4,technology_3,parameter,value
d002,h0039,01ES,bevPsngRoadPub,avaConv,0.378900877443925
d002,h0040,01ES,bevPsngRoadPub,avaConv,0.358215846014641
d002,h0041,01ES,bevPsngRoadPub,avaConv,0.337654243362952
d002,h0042,01ES,bevPsngRoadPub,avaConv,0.311810339126095
d002,h0043,01ES,bevPsngRoadPub,avaConv,0.295473583327217
d002,h0044,01ES,bevPsngRoadPub,avaConv,0.304618821116408
d002,h0045,01ES,bevPsngRoadPub,avaConv,0.345806130793455
d002,h0046,01ES,bevPsngRoadPub,avaConv,0.388929080035709
d002,h0047,01ES,bevPsngRoadPub,avaConv,0.400996443593092
d002,h0048,01ES,bevPsngRoadPub,avaConv,0.390365641691593
d003,h0049,01ES,bevPsngRoadPub,avaConv,0.393947270395144
d003,h0050,01ES,bevPsngRoadPub,avaConv,0.410863128144581
d003,h0051,01ES,bevPsngRoadPub,avaConv,0.434535349825171
d003,h0052,01ES,bevPsngRoadPub,avaConv,0.432974667143313
d003,h0053,01ES,bevPsngRoadPub,avaConv,0.36269234864702
d003,h0054,01ES,bevPsngRoadPub,avaConv,0.31807040824011
d003,h0055,01ES,bevPsngRoadPub,avaConv,0.321177633237789
d003,h0056,01ES,bevPsngRoadPub,avaConv,0.398703223658699
d003,h0057,01ES,bevPsngRoadPub,avaConv,0.437176309044659
d003,h0058,01ES,bevPsngRoadPub,avaConv,0.410091626293241
d003,h0059,01ES,bevPsngRoadPub,avaConv,0.378779392162864
d003,h0060,01ES,bevPsngRoadPub,avaConv,0.338090008613659
d003,h0061,01ES,bevPsngRoadPub,avaConv,0.314072151475123
d003,h0062,01ES,bevPsngRoadPub,avaConv,0.291906727276962
d003,h0063,01ES,bevPsngRoadPub,avaConv,0.255367506547858
d003,h0064,01ES,bevPsngRoadPub,avaConv,0.215276455767105
d003,h0065,01ES,bevPsngRoadPub,avaConv,0.133568966345178
d003,h0066,01ES,bevPsngRoadPub,avaConv,0.108414491511735
d003,h0067,01ES,bevPsngRoadPub,avaConv,0.194481688806435
d003,h0068,01ES,bevPsngRoadPub,avaConv,0.286141910023292
d003,h0069,01ES,bevPsngRoadPub,avaConv,0.371145835342123
d003,h0070,01ES,bevPsngRoadPub,avaConv,0.421407753473969
d003,h0071,01ES,bevPsngRoadPub,avaConv,0.455165373301036
d003,h0072,01ES,bevPsngRoadPub,avaConv,0.464095102306537
d004,h0073,01ES,bevPsngRoadPub,avaConv,0.451601167109209
d004,h0074,01ES,bevPsngRoadPub,avaConv,0.445642872871358
d004,h0075,01ES,bevPsngRoadPub,avaConv,0.463498161583582
d004,h0076,01ES,bevPsngRoadPub,avaConv,0.493125709695982
d004,h0077,01ES,bevPsngRoadPub,avaConv,0.505086963402985
d004,h0078,01ES,bevPsngRoadPub,avaConv,0.483197142671627
d004,h0079,01ES,bevPsngRoadPub,avaConv,0.452481529610066
d004,h0080,01ES,bevPsngRoadPub,avaConv,0.407284343856548
d004,h0081,01ES,bevPsngRoadPub,avaConv,0.369507088312983
d004,h0082,01ES,bevPsngRoadPub,avaConv,0.345415007316631
d004,h0083,01ES,bevPsngRoadPub,avaConv,0.34509997100518
d004,h0084,01ES,bevPsngRoadPub,avaConv,0.342859361771448
d004,h0085,01ES,bevPsngRoadPub,avaConv,0.336257016045808
d004,h0086,01ES,bevPsngRoadPub,avaConv,0.315457693811767
d004,h0087,01ES,bevPsngRoadPub,avaConv,0.240913358843889
d004,h0088,01ES,bevPsngRoadPub,avaConv,0.211361366248264
d004,h0089,01ES,bevPsngRoadPub,avaConv,0.231484568724984
d004,h0090,01ES,bevPsngRoadPub,avaConv,0.303392902475477
d004,h0091,01ES,bevPsngRoadPub,avaConv,0.314457355714311
d004,h0092,01ES,bevPsngRoadPub,avaConv,0.291805584584476
d004,h0093,01ES,bevPsngRoadPub,avaConv,0.26422377642702
d004,h0094,01ES,bevPsngRoadPub,avaConv,0.327783346231239
d004,h0095,01ES,bevPsngRoadPub,avaConv,0.408093343670803
d004,h0096,01ES,bevPsngRoadPub,avaConv,0.462124380528989
d005,h0097,01ES,bevPsngRoadPub,avaConv,0.482221484384368
d005,h0098,01ES,bevPsngRoadPub,avaConv,0.497733203919605
d005,h0099,01ES,bevPsngRoadPub,avaConv,0.528925599964202
d005,h0100,01ES,bevPsngRoadPub,avaConv,0.528614979437143
d005,h0101,01ES,bevPsngRoadPub,avaConv,0.513297352839402
d005,h0102,01ES,bevPsngRoadPub,avaConv,0.497135881087957
d005,h0103,01ES,bevPsngRoadPub,avaConv,0.482731986843142
d005,h0104,01ES,bevPsngRoadPub,avaConv,0.469273747486095
d005,h0105,01ES,bevPsngRoadPub,avaConv,0.447508362908389
d005,h0106,01ES,bevPsngRoadPub,avaConv,0.424360013784792
d005,h0107,01ES,bevPsngRoadPub,avaConv,0.402177161833696
d005,h0108,01ES,bevPsngRoadPub,avaConv,0.368711407337404
d005,h0109,01ES,bevPsngRoadPub,avaConv,0.324040351420314
d005,h0110,01ES,bevPsngRoadPub,avaConv,0.269938744367221
d005,h0111,01ES,bevPsngRoadPub,avaConv,0.240940764538324
d005,h0112,01ES,bevPsngRoadPub,avaConv,0.247602094330587
d005,h0113,01ES,bevPsngRoadPub,avaConv,0.28174274707673
d005,h0114,01ES,bevPsngRoadPub,avaConv,0.313367011840952
d005,h0115,01ES,bevPsngRoadPub,avaConv,0.349769789574516
d005,h0116,01ES,bevPsngRoadPub,avaConv,0.329240731939998
d005,h0117,01ES,bevPsngRoadPub,avaConv,0.32047725190879
d005,h0118,01ES,bevPsngRoadPub,avaConv,0.261567938133972
d005,h0119,01ES,bevPsngRoadPub,avaConv,0.229717889363035
d005,h0120,01ES,bevPsngRoadPub,avaConv,0.150287425498474
d006,h0121,01ES,bevPsngRoadPub,avaConv,0.140992942263618
d006,h0122,01ES,bevPsngRoadPub,avaConv,0.21698204964361
d006,h0123,01ES,bevPsngRoadPub,avaConv,0.316922727805763
d006,h0124,01ES,bevPsngRoadPub,avaConv,0.40632064445768
d006,h0125,01ES,bevPsngRoadPub,avaConv,0.469561950035047
d006,h0126,01ES,bevPsngRoadPub,avaConv,0.502682779260598
d006,h0127,01ES,bevPsngRoadPub,avaConv,0.522064803601719
d006,h0128,01ES,bevPsngRoadPub,avaConv,0.532257226646901
d006,h0129,01ES,bevPsngRoadPub,avaConv,0.51027469538539
d006,h0130,01ES,bevPsngRoadPub,avaConv,0.478763550317238
d006,h0131,01ES,bevPsngRoadPub,avaConv,0.446362958619691
d006,h0132,01ES,bevPsngRoadPub,avaConv,0.448126093694191
d006,h0133,01ES,bevPsngRoadPub,avaConv,0.443162686187779
d006,h0134,01ES,bevPsngRoadPub,avaConv,0.422863189401613
d006,h0135,01ES,bevPsngRoadPub,avaConv,0.384765900440617
d006,h0136,01ES,bevPsngRoadPub,avaConv,0.363110030789213
d006,h0137,01ES,bevPsngRoadPub,avaConv,0.355337009750831
d006,h0138,01ES,bevPsngRoadPub,avaConv,0.370257955011423
d006,h0139,01ES,bevPsngRoadPub,avaConv,0.375897103356746
d006,h0140,01ES,bevPsngRoadPub,avaConv,0.374400904379601
d006,h0141,01ES,bevPsngRoadPub,avaConv,0.356570609225013
d006,h0142,01ES,bevPsngRoadPub,avaConv,0.299537283013317
d006,h0143,01ES,bevPsngRoadPub,avaConv,0.22880086377059
d006,h0144,01ES,bevPsngRoadPub,avaConv,0.139798564596094
d007,h0145,01ES,bevPsngRoadPub,avaConv,0.0802407050000027
d007,h0146,01ES,bevPsngRoadPub,avaConv,0.244086279408199
d007,h0147,01ES,bevPsngRoadPub,avaConv,0.338932149446852
d007,h0148,01ES,bevPsngRoadPub,avaConv,0.418603036787658
d007,h0149,01ES,bevPsngRoadPub,avaConv,0.414706246465976
d007,h0150,01ES,bevPsngRoadPub,avaConv,0.407543001825181
d007,h0151,01ES,bevPsngRoadPub,avaConv,0.397787622995862
d007,h0152,01ES,bevPsngRoadPub,avaConv,0.41228480044944
d007,h0153,01ES,bevPsngRoadPub,avaConv,0.427156352233474
d007,h0154,01ES,bevPsngRoadPub,avaConv,0.447628866062918
d007,h0155,01ES,bevPsngRoadPub,avaConv,0.456657448008852
d007,h0156,01ES,bevPsngRoadPub,avaConv,0.461476899671726
d007,h0157,01ES,bevPsngRoadPub,avaConv,0.455768013826478
d007,h0158,01ES,bevPsngRoadPub,avaConv,0.445372211482654
d007,h0159,01ES,bevPsngRoadPub,avaConv,0.423867690759843
d007,h0160,01ES,bevPsngRoadPub,avaConv,0.389307215550999
d007,h0161,01ES,bevPsngRoadPub,avaConv,0.33897709471826
d007,h0162,01ES,bevPsngRoadPub,avaConv,0.298424246229939
d007,h0163,01ES,bevPsngRoadPub,avaConv,0.281886707335707
d007,h0164,01ES,bevPsngRoadPub,avaConv,0.298027077153772
d007,h0165,01ES,bevPsngRoadPub,avaConv,0.32130172216564
d007,h0166,01ES,bevPsngRoadPub,avaConv,0.335654564944562
d007,h0167,01ES,bevPsngRoadPub,avaConv,0.338300240211313
d007,h0168,01ES,bevPsngRoadPub,avaConv,0.341430674091301
d008,h0169,01ES,bevPsngRoadPub,avaConv,0.3417408605600542
d008,h0170,01ES,bevPsngRoadPub,avaConv,0.364944997203604
d008,h0171,01ES,bevPsngRoadPub,avaConv,0.3821924333641903
d008,h0172,01ES,bevPsngRoadPub,avaConv,0.3864409198048498
d008,h0173,01ES,bevPsngRoadPub,avaConv,0.38262857561466207
d008,h0174,01ES,bevPsngRoadPub,avaConv,0.38196533727822585
d008,h0175,01ES,bevPsngRoadPub,avaConv,0.35720390866424895
d008,h0176,01ES,bevPsngRoadPub,avaConv,0.3520772562447163
d008,h0177,01ES,bevPsngRoadPub,avaConv,0.343453854844006
d008,h0178,01ES,bevPsngRoadPub,avaConv,0.350970662128527
d008,h0179,01ES,bevPsngRoadPub,avaConv,0.32764865134437976
d008,h0180,01ES,bevPsngRoadPub,avaConv,0.28411789509026775
d008,h0181,01ES,bevPsngRoadPub,avaConv,0.22263809506821836
d008,h0182,01ES,bevPsngRoadPub,avaConv,0.14571714993040183
d008,h0183,01ES,bevPsngRoadPub,avaConv,0.15693969062717542
d008,h0184,01ES,bevPsngRoadPub,avaConv,0.23245727759676002
d008,h0185,01ES,bevPsngRoadPub,avaConv,0.3217375673684878
d008,h0186,01ES,bevPsngRoadPub,avaConv,0.38405120568882695
d008,h0187,01ES,bevPsngRoadPub,avaConv,0.4361935714712059
d008,h0188,01ES,bevPsngRoadPub,avaConv,0.47583710054509926
d008,h0189,01ES,bevPsngRoadPub,avaConv,0.4977747232685078
d008,h0190,01ES,bevPsngRoadPub,avaConv,0.5000512248106984
d008,h0191,01ES,bevPsngRoadPub,avaConv,0.490245804823122
d008,h0192,01ES,bevPsngRoadPub,avaConv,0.47330515984206417
d009,h0193,01ES,bevPsngRoadPub,avaConv,0.475521821306508
d009,h0194,01ES,bevPsngRoadPub,avaConv,0.444088947313552
d009,h0195,01ES,bevPsngRoadPub,avaConv,0.411382267809445
d009,h0196,01ES,bevPsngRoadPub,avaConv,0.391332062485851
d009,h0197,01ES,bevPsngRoadPub,avaConv,0.380699405752618
d009,h0198,01ES,bevPsngRoadPub,avaConv,0.375646852338394
d009,h0199,01ES,bevPsngRoadPub,avaConv,0.369073148403836
d009,h0200,01ES,bevPsngRoadPub,avaConv,0.371160112605879
d009,h0201,01ES,bevPsngRoadPub,avaConv,0.372691101106212
d009,h0202,01ES,bevPsngRoadPub,avaConv,0.366375400455632
d009,h0203,01ES,bevPsngRoadPub,avaConv,0.341796354911607
d009,h0204,01ES,bevPsngRoadPub,avaConv,0.300076304842413
d009,h0205,01ES,bevPsngRoadPub,avaConv,0.346771941911166
d009,h0206,01ES,bevPsngRoadPub,avaConv,0.389478759598852
d009,h0207,01ES,bevPsngRoadPub,avaConv,0.430564801643342
d009,h0208,01ES,bevPsngRoadPub,avaConv,0.384146786047764
d009,h0209,01ES,bevPsngRoadPub,avaConv,0.345156195333116
d009,h0210,01ES,bevPsngRoadPub,avaConv,0.327800516043063
d009,h0211,01ES,bevPsngRoadPub,avaConv,0.332644489937745
d009,h0212,01ES,bevPsngRoadPub,avaConv,0.336677394337323
d009,h0213,01ES,bevPsngRoadPub,avaConv,0.323779077971384
d009,h0214,01ES,bevPsngRoadPub,avaConv,0.292196569727753
d009,h0215,01ES,bevPsngRoadPub,avaConv,0.235093391961221
d009,h0216,01ES,bevPsngRoadPub,avaConv,0.174152432613613
d010,h0217,01ES,bevPsngRoadPub,avaConv,0.21626107514149
d010,h0218,01ES,bevPsngRoadPub,avaConv,0.288392405748936
d010,h0219,01ES,bevPsngRoadPub,avaConv,0.352239041669906
d010,h0220,01ES,bevPsngRoadPub,avaConv,0.370438099133841
d010,h0221,01ES,bevPsngRoadPub,avaConv,0.404515197008171
d010,h0222,01ES,bevPsngRoadPub,avaConv,0.44691383538419
d010,h0223,01ES,bevPsngRoadPub,avaConv,0.471807474392049
d010,h0224,01ES,bevPsngRoadPub,avaConv,0.485215889331368
d010,h0225,01ES,bevPsngRoadPub,avaConv,0.491444585709454
d010,h0226,01ES,bevPsngRoadPub,avaConv,0.513231598277673
d010,h0227,01ES,bevPsngRoadPub,avaConv,0.521492212294898
d010,h0228,01ES,bevPsngRoadPub,avaConv,0.515225697037777
d010,h0229,01ES,bevPsngRoadPub,avaConv,0.491061630971999
d010,h0230,01ES,bevPsngRoadPub,avaConv,0.46100802990112
d010,h0231,01ES,bevPsngRoadPub,avaConv,0.425813935558023
d010,h0232,01ES,bevPsngRoadPub,avaConv,0.39493385337482
d010,h0233,01ES,bevPsngRoadPub,avaConv,0.365335497900434
d010,h0234,01ES,bevPsngRoadPub,avaConv,0.348831794811548
d010,h0235,01ES,bevPsngRoadPub,avaConv,0.320000699129645
d010,h0236,01ES,bevPsngRoadPub,avaConv,0.318470337282203
d010,h0237,01ES,bevPsngRoadPub,avaConv,0.326076994666774
d010,h0238,01ES,bevPsngRoadPub,avaConv,0.352958492401669
d010,h0239,01ES,bevPsngRoadPub,avaConv,0.353944615678929
d010,h0240,01ES,bevPsngRoadPub,avaConv,0.340048504575182
d011,h0241,01ES,bevPsngRoadPub,avaConv,0.362414333588434
d011,h0242,01ES,bevPsngRoadPub,avaConv,0.384381046308885
d011,h0243,01ES,bevPsngRoadPub,avaConv,0.380321420424623
d011,h0244,01ES,bevPsngRoadPub,avaConv,0.353573070763883
d011,h0245,01ES,bevPsngRoadPub,avaConv,0.344663873828674
d011,h0246,01ES,bevPsngRoadPub,avaConv,0.385087593629092
d011,h0247,01ES,bevPsngRoadPub,avaConv,0.429738956823587
d011,h0248,01ES,bevPsngRoadPub,avaConv,0.458833893173077
d011,h0249,01ES,bevPsngRoadPub,avaConv,0.461973727680662
d011,h0250,01ES,bevPsngRoadPub,avaConv,0.474208472586933
d011,h0251,01ES,bevPsngRoadPub,avaConv,0.485834634543144
d011,h0252,01ES,bevPsngRoadPub,avaConv,0.501657534941258
d011,h0253,01ES,bevPsngRoadPub,avaConv,0.487721963792135
d011,h0254,01ES,bevPsngRoadPub,avaConv,0.45964002055901
d011,h0255,01ES,bevPsngRoadPub,avaConv,0.404585697765087
d011,h0256,01ES,bevPsngRoadPub,avaConv,0.333827855727412
d011,h0257,01ES,bevPsngRoadPub,avaConv,0.273822973898525
d011,h0258,01ES,bevPsngRoadPub,avaConv,0.260753308113573
d011,h0259,01ES,bevPsngRoadPub,avaConv,0.281661845890305
d011,h0260,01ES,bevPsngRoadPub,avaConv,0.307250965432379
d011,h0261,01ES,bevPsngRoadPub,avaConv,0.336501540187411
d011,h0262,01ES,bevPsngRoadPub,avaConv,0.372363777460683
d011,h0263,01ES,bevPsngRoadPub,avaConv,0.403513173558388
d011,h0264,01ES,bevPsngRoadPub,avaConv,0.401327674401715
d012,h0265,01ES,bevPsngRoadPub,avaConv,0.383363793129126
d012,h0266,01ES,bevPsngRoadPub,avaConv,0.363754645178631
d012,h0267,01ES,bevPsngRoadPub,avaConv,0.377052104624085
d012,h0268,01ES,bevPsngRoadPub,avaConv,0.411039646155205
d012,h0269,01ES,bevPsngRoadPub,avaConv,0.441054215911618
d012,h0270,01ES,bevPsngRoadPub,avaConv,0.432680993805476
d012,h0271,01ES,bevPsngRoadPub,avaConv,0.395175768949705
d012,h0272,01ES,bevPsngRoadPub,avaConv,0.353842876892342
d012,h0273,01ES,bevPsngRoadPub,avaConv,0.360539173723858
d012,h0274,01ES,bevPsngRoadPub,avaConv,0.389784898701019
d012,h0275,01ES,bevPsngRoadPub,avaConv,0.42008830119782
d012,h0276,01ES,bevPsngRoadPub,avaConv,0.43313385529069
d012,h0277,01ES,bevPsngRoadPub,avaConv,0.439505763030525
d012,h0278,01ES,bevPsngRoadPub,avaConv,0.430993208034356
d012,h0279,01ES,bevPsngRoadPub,avaConv,0.413368692936777
d012,h0280,01ES,bevPsngRoadPub,avaConv,0.377052104624085
d012,h0281,01ES,bevPsngRoadPub,avaConv,0.353560141139785
d012,h0282,01ES,bevPsngRoadPub,avaConv,0.325828218181097
d012,h0283,01ES,bevPsngRoadPub,avaConv,0.33300567462848
d012,h0284,01ES,bevPsngRoadPub,avaConv,0.362149892611062
d012,h0285,01ES,bevPsngRoadPub,avaConv,0.402839855194302
d012,h0286,01ES,bevPsngRoadPub,avaConv,0.418219523097321
d012,h0287,01ES,bevPsngRoadPub,avaConv,0.403678327634511
d012,h0288,01ES,bevPsngRoadPub,avaConv,0.383472566949124
d013,h0289,01ES,bevPsngRoadPub,avaConv,0.349020162338215
d013,h0290,01ES,bevPsngRoadPub,avaConv,0.345424641749791
d013,h0291,01ES,bevPsngRoadPub,avaConv,0.359289503814591
d013,h0292,01ES,bevPsngRoadPub,avaConv,0.392022778043155
d013,h0293,01ES,bevPsngRoadPub,avaConv,0.388970411525347
d013,h0294,01ES,bevPsngRoadPub,avaConv,0.382117121862262
d013,h0295,01ES,bevPsngRoadPub,avaConv,0.373604870086424
d013,h0296,01ES,bevPsngRoadPub,avaConv,0.388396747113061
d013,h0297,01ES,bevPsngRoadPub,avaConv,0.379203743561135
d013,h0298,01ES,bevPsngRoadPub,avaConv,0.366578238875856
d013,h0299,01ES,bevPsngRoadPub,avaConv,0.342833352314238
d013,h0300,01ES,bevPsngRoadPub,avaConv,0.34303070552103
d013,h0301,01ES,bevPsngRoadPub,avaConv,0.348964402255231
d013,h0302,01ES,bevPsngRoadPub,avaConv,0.331784482919916
d013,h0303,01ES,bevPsngRoadPub,avaConv,0.311171773641017
d013,h0304,01ES,bevPsngRoadPub,avaConv,0.337360153200529
d013,h0305,01ES,bevPsngRoadPub,avaConv,0.394790399565067
d013,h0306,01ES,bevPsngRoadPub,avaConv,0.452818622847479
d013,h0307,01ES,bevPsngRoadPub,avaConv,0.474539623343809
d013,h0308,01ES,bevPsngRoadPub,avaConv,0.488262647275649
d013,h0309,01ES,bevPsngRoadPub,avaConv,0.441155381398952
d013,h0310,01ES,bevPsngRoadPub,avaConv,0.384498626667944
d013,h0311,01ES,bevPsngRoadPub,avaConv,0.352689735498146
d013,h0312,01ES,bevPsngRoadPub,avaConv,0.372866499778042
d014,h0313,01ES,bevPsngRoadPub,avaConv,0.378529387713706
d014,h0314,01ES,bevPsngRoadPub,avaConv,0.348884322876541
d014,h0315,01ES,bevPsngRoadPub,avaConv,0.361561843376895
d014,h0316,01ES,bevPsngRoadPub,avaConv,0.394191185495033
d014,h0317,01ES,bevPsngRoadPub,avaConv,0.404380345776971
d014,h0318,01ES,bevPsngRoadPub,avaConv,0.392420187881407
d014,h0319,01ES,bevPsngRoadPub,avaConv,0.374557710160948
d014,h0320,01ES,bevPsngRoadPub,avaConv,0.374083083378584
d014,h0321,01ES,bevPsngRoadPub,avaConv,0.36459339994396
d014,h0322,01ES,bevPsngRoadPub,avaConv,0.329912952006725
d014,h0323,01ES,bevPsngRoadPub,avaConv,0.282698090920751
d014,h0324,01ES,bevPsngRoadPub,avaConv,0.309914017284626
d014,h0325,01ES,bevPsngRoadPub,avaConv,0.360545244781224
d014,h0326,01ES,bevPsngRoadPub,avaConv,0.423126643173764
d014,h0327,01ES,bevPsngRoadPub,avaConv,0.432944609665396
d014,h0328,01ES,bevPsngRoadPub,avaConv,0.446912749996422
d014,h0329,01ES,bevPsngRoadPub,avaConv,0.45000008416989
d014,h0330,01ES,bevPsngRoadPub,avaConv,0.443169516039642
d014,h0331,01ES,bevPsngRoadPub,avaConv,0.416452117429108
d014,h0332,01ES,bevPsngRoadPub,avaConv,0.385311754398193
d014,h0333,01ES,bevPsngRoadPub,avaConv,0.356700187547949
d014,h0334,01ES,bevPsngRoadPub,avaConv,0.341907037219017
d014,h0335,01ES,bevPsngRoadPub,avaConv,0.340932448725802
d014,h0336,01ES,bevPsngRoadPub,avaConv,0.383662059464984
d015,h0337,01ES,bevPsngRoadPub,avaConv,0.394887090249297
d015,h0338,01ES,bevPsngRoadPub,avaConv,0.402234750297849
d015,h0339,01ES,bevPsngRoadPub,avaConv,0.361892782079943
d015,h0340,01ES,bevPsngRoadPub,avaConv,0.340529739623649
d015,h0341,01ES,bevPsngRoadPub,avaConv,0.322258800896565
d015,h0342,01ES,bevPsngRoadPub,avaConv,0.367423574673149
d015,h0343,01ES,bevPsngRoadPub,avaConv,0.411616116763262
d015,h0344,01ES,bevPsngRoadPub,avaConv,0.453598791533254
d015,h0345,01ES,bevPsngRoadPub,avaConv,0.420212400196565
d015,h0346,01ES,bevPsngRoadPub,avaConv,0.419867942726015
d015,h0347,01ES,bevPsngRoadPub,avaConv,0.410991992592347
d015,h0348,01ES,bevPsngRoadPub,avaConv,0.429617994614025
d015,h0349,01ES,bevPsngRoadPub,avaConv,0.367651299117744
d015,h0350,01ES,bevPsngRoadPub,avaConv,0.325439911162627
d015,h0351,01ES,bevPsngRoadPub,avaConv,0.33757088092971
d015,h0352,01ES,bevPsngRoadPub,avaConv,0.323050231448533
d015,h0353,01ES,bevPsngRoadPub,avaConv,0.284544042883919
d015,h0354,01ES,bevPsngRoadPub,avaConv,0.184164052937996
d015,h0355,01ES,bevPsngRoadPub,avaConv,0.231188881721774
d015,h0356,01ES,bevPsngRoadPub,avaConv,0.282808163293633
d015,h0357,01ES,bevPsngRoadPub,avaConv,0.334068813610411
d015,h0358,01ES,bevPsngRoadPub,avaConv,0.353730034165776
d015,h0359,01ES,bevPsngRoadPub,avaConv,0.300014302851957
d015,h0360,01ES,bevPsngRoadPub,avaConv,0.200992906650492
d001,h0001,02ES,bevPsngRoadPub,avaConv,0.373024161462165
d001,h0002,02ES,bevPsngRoadPub,avaConv,0.374322909961163
d001,h0003,02ES,bevPsngRoadPub,avaConv,0.409062571682357
d001,h0004,02ES,bevPsngRoadPub,avaConv,0.462894533908293
d001,h0005,02ES,bevPsngRoadPub,avaConv,0.518932518744927
d001,h0006,02ES,bevPsngRoadPub,avaConv,0.537781311593306
d001,h0007,02ES,bevPsngRoadPub,avaConv,0.532014199813081
d001,h0008,02ES,bevPsngRoadPub,avaConv,0.520298894251235
d001,h0009,02ES,bevPsngRoadPub,avaConv,0.510375966643122
d001,h0010,02ES,bevPsngRoadPub,avaConv,0.499186014743714
d001,h0011,02ES,bevPsngRoadPub,avaConv,0.477266993391578
d001,h0012,02ES,bevPsngRoadPub,avaConv,0.450438221604088
d001,h0013,02ES,bevPsngRoadPub,avaConv,0.412629558046883
d001,h0014,02ES,bevPsngRoadPub,avaConv,0.366329113347833
d001,h0015,02ES,bevPsngRoadPub,avaConv,0.307823922946582
d001,h0016,02ES,bevPsngRoadPub,avaConv,0.247175000724067
d001,h0017,02ES,bevPsngRoadPub,avaConv,0.19604067581509
d001,h0018,02ES,bevPsngRoadPub,avaConv,0.189229598035031
d001,h0019,02ES,bevPsngRoadPub,avaConv,0.231188881721774
d001,h0020,02ES,bevPsngRoadPub,avaConv,0.296385766759818
d001,h0021,02ES,bevPsngRoadPub,avaConv,0.34586905908777
d001,h0022,02ES,bevPsngRoadPub,avaConv,0.333449162250168
d001,h0023,02ES,bevPsngRoadPub,avaConv,0.26184370258445
d001,h0024,02ES,bevPsngRoadPub,avaConv,0.135364673874186
d002,h0025,02ES,bevPsngRoadPub,avaConv,0.143280423627976
d002,h0026,02ES,bevPsngRoadPub,avaConv,0.286978769963219
d002,h0027,02ES,bevPsngRoadPub,avaConv,0.409280421482637
d002,h0028,02ES,bevPsngRoadPub,avaConv,0.491182589164982
d002,h0029,02ES,bevPsngRoadPub,avaConv,0.528162722633801
d002,h0030,02ES,bevPsngRoadPub,avaConv,0.544823192000004
d002,h0031,02ES,bevPsngRoadPub,avaConv,0.515734454522566
d002,h0032,02ES,bevPsngRoadPub,avaConv,0.477702837782152
d002,h0033,02ES,bevPsngRoadPub,avaConv,0.450755282769294
d002,h0034,02ES,bevPsngRoadPub,avaConv,0.468436545704825
d002,h0035,02ES,bevPsngRoadPub,avaConv,0.463654190978037
d002,h0036,02ES,bevPsngRoadPub,avaConv,0.439491199579746
d002,h0037,02ES,bevPsngRoadPub,avaConv,0.408859782702605
