timestep_3,region_4,carrier_1,parameter,value
d001,01ES,psngRoadPrvt,mustOut,0.5426595998345983
d002,01ES,psngRoadPrvt,mustOut,0.5123361673204399
d003,01ES,psngRoadPrvt,mustOut,0.47990645991679637
d004,01ES,psngRoadPrvt,mustOut,0.5603938671923735
d005,01ES,psngRoadPrvt,mustOut,0.5425246598424455
d006,01ES,psngRoadPrvt,mustOut,0.5490245046553828
d007,01ES,psngRoadPrvt,mustOut,0.4876666437140395
d008,01ES,psngRoadPrvt,mustOut,0.6314836024999999
d009,01ES,psngRoadPrvt,mustOut,0.5071763940727128
d010,01ES,psngRoadPrvt,mustOut,0.5630421495183613
d011,01ES,psngRoadPrvt,mustOut,0.5420953434031816
d012,01ES,psngRoadPrvt,mustOut,0.5472120692327238
d013,01ES,psngRoadPrvt,mustOut,0.5432837790073941
d014,01ES,psngRoadPrvt,mustOut,0.5382101500645772
d015,01ES,psngRoadPrvt,mustOut,0.526250631069367
d001,02ES,psngRoadPrvt,mustOut,0.5426595998345983
d002,02ES,psngRoadPrvt,mustOut,0.5123361673204399
d003,02ES,psngRoadPrvt,mustOut,0.47990645991679637
d004,02ES,psngRoadPrvt,mustOut,0.5603938671923735
d005,02ES,psngRoadPrvt,mustOut,0.5425246598424455
d006,02ES,psngRoadPrvt,mustOut,0.5490245046553828
d007,02ES,psngRoadPrvt,mustOut,0.4876666437140395
d008,02ES,psngRoadPrvt,mustOut,0.6314836024999999
d009,02ES,psngRoadPrvt,mustOut,0.5071763940727128
d010,02ES,psngRoadPrvt,mustOut,0.5630421495183613
d011,02ES,psngRoadPrvt,mustOut,0.5420953434031816
d012,02ES,psngRoadPrvt,mustOut,0.5472120692327238
d013,02ES,psngRoadPrvt,mustOut,0.5432837790073941
d014,02ES,psngRoadPrvt,mustOut,0.5382101500645772
d015,02ES,psngRoadPrvt,mustOut,0.526250631069367
d001,03ES,psngRoadPrvt,mustOut,0.5426595998345983
d002,03ES,psngRoadPrvt,mustOut,0.5123361673204399
d003,03ES,psngRoadPrvt,mustOut,0.47990645991679637
d004,03ES,psngRoadPrvt,mustOut,0.5603938671923735
d005,03ES,psngRoadPrvt,mustOut,0.5425246598424455
d006,03ES,psngRoadPrvt,mustOut,0.5490245046553828
d007,03ES,psngRoadPrvt,mustOut,0.4876666437140395
d008,03ES,psngRoadPrvt,mustOut,0.6314836024999999
d009,03ES,psngRoadPrvt,mustOut,0.5071763940727128
d010,03ES,psngRoadPrvt,mustOut,0.5630421495183613
d011,03ES,psngRoadPrvt,mustOut,0.5420953434031816
d012,03ES,psngRoadPrvt,mustOut,0.5472120692327238
d013,03ES,psngRoadPrvt,mustOut,0.5432837790073941
d014,03ES,psngRoadPrvt,mustOut,0.5382101500645772
d015,03ES,psngRoadPrvt,mustOut,0.526250631069367
d001,04ES,psngRoadPrvt,mustOut,0.5426595998345983
d002,04ES,psngRoadPrvt,mustOut,0.5123361673204399
d003,04ES,psngRoadPrvt,mustOut,0.47990645991679637
d004,04ES,psngRoadPrvt,mustOut,0.5603938671923735
d005,04ES,psngRoadPrvt,mustOut,0.5425246598424455
d006,04ES,psngRoadPrvt,mustOut,0.5490245046553828
d007,04ES,psngRoadPrvt,mustOut,0.4876666437140395
d008,04ES,psngRoadPrvt,mustOut,0.6314836024999999
d009,04ES,psngRoadPrvt,mustOut,0.5071763940727128
d010,04ES,psngRoadPrvt,mustOut,0.5630421495183613
d011,04ES,psngRoadPrvt,mustOut,0.5420953434031816
