timestep_3,region_4,carrier_1,parameter,value
d001,01ES,frtRoadLight,mustOut,0.5417523182507783
d002,01ES,frtRoadLight,mustOut,0.4891471665160563
d003,01ES,frtRoadLight,mustOut,0.4660202608639581
d004,01ES,frtRoadLight,mustOut,0.5576089306781912
d005,01ES,frtRoadLight,mustOut,0.5847189395072255
d006,01ES,frtRoadLight,mustOut,0.5295656848164941
d007,01ES,frtRoadLight,mustOut,0.5357386667960793
d008,01ES,frtRoadLight,mustOut,0.6058200976545888
d009,01ES,frtRoadLight,mustOut,0.5135020972734788
d010,01ES,frtRoadLight,mustOut,0.5694023862787571
d011,01ES,frtRoadLight,mustOut,0.5422929275042796
d012,01ES,frtRoadLight,mustOut,0.5381530269040055
d013,01ES,frtRoadLight,mustOut,0.5279040539121262
d014,01ES,frtRoadLight,mustOut,0.5547886989061052
d015,01ES,frtRoadLight,mustOut,0.5116471327645707
d001,02ES,frtRoadLight,mustOut,0.5417523182507783
d002,02ES,frtRoadLight,mustOut,0.4891471665160563
d003,02ES,frtRoadLight,mustOut,0.4660202608639581
d004,02ES,frtRoadLight,mustOut,0.5576089306781912
d005,02ES,frtRoadLight,mustOut,0.5847189395072255
d006,02ES,frtRoadLight,mustOut,0.5295656848164941
d007,02ES,frtRoadLight,mustOut,0.5357386667960793
d008,02ES,frtRoadLight,mustOut,0.6058200976545888
d009,02ES,frtRoadLight,mustOut,0.5135020972734788
d010,02ES,frtRoadLight,mustOut,0.5694023862787571
d011,02ES,frtRoadLight,mustOut,0.5422929275042796
d012,02ES,frtRoadLight,mustOut,0.5381530269040055
d013,02ES,frtRoadLight,mustOut,0.5279040539121262
d014,02ES,frtRoadLight,mustOut,0.5547886989061052
d015,02ES,frtRoadLight,mustOut,0.5116471327645707
d001,03ES,frtRoadLight,mustOut,0.5417523182507783
d002,03ES,frtRoadLight,mustOut,0.4891471665160563
d003,03ES,frtRoadLight,mustOut,0.4660202608639581
d004,03ES,frtRoadLight,mustOut,0.5576089306781912
d005,03ES,frtRoadLight,mustOut,0.5847189395072255
d006,03ES,frtRoadLight,mustOut,0.5295656848164941
d007,03ES,frtRoadLight,mustOut,0.5357386667960793
d008,03ES,frtRoadLight,mustOut,0.6058200976545888
d009,03ES,frtRoadLight,mustOut,0.5135020972734788
d010,03ES,frtRoadLight,mustOut,0.5694023862787571
d011,03ES,frtRoadLight,mustOut,0.5422929275042796
d012,03ES,frtRoadLight,mustOut,0.5381530269040055
d013,03ES,frtRoadLight,mustOut,0.5279040539121262
d014,03ES,frtRoadLight,mustOut,0.5547886989061052
