timestep_5,region_4,carrier_1,parameter,value
h0001,01ES,electricity,dem,1.32986097835675
h0002,01ES,electricity,dem,1.22214331482948
h0003,01ES,electricity,dem,1.16514386997746
h0004,01ES,electricity,dem,1.10766097671191
h0005,01ES,electricity,dem,1.12330926383619
h0006,01ES,electricity,dem,1.13957353768216
h0007,01ES,electricity,dem,1.17032195388647
h0008,01ES,electricity,dem,1.21498739323738
h0009,01ES,electricity,dem,1.20380674236889
h0010,01ES,electricity,dem,1.43674398596775
h0011,01ES,electricity,dem,1.67064063680591
h0012,01ES,electricity,dem,1.94800254916937
h0013,01ES,electricity,dem,1.9641450361749
h0014,01ES,electricity,dem,1.95105768507576
h0015,01ES,electricity,dem,1.83704413948019
h0016,01ES,electricity,dem,1.6404664490275
h0017,01ES,electricity,dem,1.5998167513035
h0018,01ES,electricity,dem,1.69427968979821
h0019,01ES,electricity,dem,1.9171565292006
h0020,01ES,electricity,dem,2.01091655214052
h0021,01ES,electricity,dem,2.05280051993379
h0022,01ES,electricity,dem,1.96437058500706
h0023,01ES,electricity,dem,1.81528089837752
h0024,01ES,electricity,dem,1.68072350311716
h0025,01ES,electricity,dem,1.59387471073469
h0026,01ES,electricity,dem,1.50377663687248
h0027,01ES,electricity,dem,1.40470384706991
h0028,01ES,electricity,dem,1.33093064308079
h0029,01ES,electricity,dem,1.24346640602902
h0030,01ES,electricity,dem,1.20059476820512
h0031,01ES,electricity,dem,1.27800865273353
h0032,01ES,electricity,dem,1.50889554853042
h0033,01ES,electricity,dem,1.75163354994834
h0034,01ES,electricity,dem,1.91293036667768
h0035,01ES,electricity,dem,1.8525508365277
h0036,01ES,electricity,dem,1.66058393227513
h0037,01ES,electricity,dem,1.63613043098126
h0038,01ES,electricity,dem,1.75098332759072
h0039,01ES,electricity,dem,1.91032430654028
h0040,01ES,electricity,dem,1.87564815988163
h0041,01ES,electricity,dem,1.81921221982882
h0042,01ES,electricity,dem,1.68184682108258
h0043,01ES,electricity,dem,1.53983864578165
h0044,01ES,electricity,dem,1.62547531005086
h0045,01ES,electricity,dem,1.83068745843234
h0046,01ES,electricity,dem,2.01990384390889
h0047,01ES,electricity,dem,1.95465439476385
h0048,01ES,electricity,dem,1.80778937325087
h0049,01ES,electricity,dem,1.61674901269613
h0050,01ES,electricity,dem,1.4171894998032
h0051,01ES,electricity,dem,1.30836473671438
h0052,01ES,electricity,dem,1.26538629777733
h0053,01ES,electricity,dem,1.28825634055994
h0054,01ES,electricity,dem,1.29973880619967
h0055,01ES,electricity,dem,1.2843377982353
h0056,01ES,electricity,dem,1.2174301795042
h0057,01ES,electricity,dem,1.39493470190712
h0058,01ES,electricity,dem,1.63042201889231
h0059,01ES,electricity,dem,1.90444884905749
h0060,01ES,electricity,dem,1.95074984004307
h0061,01ES,electricity,dem,1.95207730319889
h0062,01ES,electricity,dem,1.8454680557291
