region_2,timestep_5,value,parameter,carrier_1
AL,hh0139,NaN,dem,processHeat_low
AL,hh0140,NaN,dem,processHeat_low
AL,hh0141,NaN,dem,processHeat_low
AL,hh0142,NaN,dem,processHeat_low
AL,hh0143,NaN,dem,processHeat_low
AL,hh0144,NaN,dem,processHeat_low
AL,hh0145,NaN,dem,processHeat_low
AL,hh0146,NaN,dem,processHeat_low
AL,hh0147,NaN,dem,processHeat_low
AL,hh0148,NaN,dem,processHeat_low
AL,hh0149,NaN,dem,processHeat_low
AL,hh0150,NaN,dem,processHeat_low
AL,hh0151,NaN,dem,processHeat_low
AL,hh0152,NaN,dem,processHeat_low
AL,hh0153,NaN,dem,processHeat_low
AL,hh0154,NaN,dem,processHeat_low
AL,hh0155,NaN,dem,processHeat_low
AL,hh0156,NaN,dem,processHeat_low
AT,hh0139,1.5390843516251071,dem,processHeat_low
AT,hh0140,1.5354705702683562,dem,processHeat_low
AT,hh0141,1.507618473588931,dem,processHeat_low
AT,hh0142,1.5354682969455893,dem,processHeat_low
AT,hh0143,1.5540809975425602,dem,processHeat_low
AT,hh0144,1.5329946897155544,dem,processHeat_low
AT,hh0145,1.532655124267663,dem,processHeat_low
AT,hh0146,1.5489580575581248,dem,processHeat_low
AT,hh0147,1.5442994180409595,dem,processHeat_low
AT,hh0148,1.5238183765449764,dem,processHeat_low
AT,hh0149,1.5171207880566362,dem,processHeat_low
AT,hh0150,1.5263812989396233,dem,processHeat_low
AT,hh0151,1.509500377266876,dem,processHeat_low
AT,hh0152,1.5110408312812371,dem,processHeat_low
AT,hh0153,1.525804223871431,dem,processHeat_low
AT,hh0154,1.5133767691415194,dem,processHeat_low
AT,hh0155,1.525132441955083,dem,processHeat_low
AT,hh0156,1.5436947630395377,dem,processHeat_low
BA,hh0139,0.07461913073697701,dem,processHeat_low
BA,hh0140,0.07501363074823075,dem,processHeat_low
BA,hh0141,0.07315274256410476,dem,processHeat_low
BA,hh0142,0.07475012575790174,dem,processHeat_low
BA,hh0143,0.07527686319119198,dem,processHeat_low
BA,hh0144,0.07332484591023558,dem,processHeat_low
BA,hh0145,0.07379294213859566,dem,processHeat_low
BA,hh0146,0.07476054226222573,dem,processHeat_low
BA,hh0147,0.0748751111873105,dem,processHeat_low
BA,hh0148,0.07458042708677226,dem,processHeat_low
BA,hh0149,0.07411069916111046,dem,processHeat_low
BA,hh0150,0.07355263925811073,dem,processHeat_low
BA,hh0151,0.07245281229819511,dem,processHeat_low
BA,hh0152,0.07265861905648308,dem,processHeat_low
BA,hh0153,0.0733420043911508,dem,processHeat_low
BA,hh0154,0.073953990113381,dem,processHeat_low
BA,hh0155,0.07477286306806263,dem,processHeat_low
BA,hh0156,0.07489461232245276,dem,processHeat_low
BE,hh0139,0.25428433397100825,dem,processHeat_low
BE,hh0140,0.25404558038893016,dem,processHeat_low
BE,hh0141,0.2491438862847743,dem,processHeat_low
BE,hh0142,0.2544167067051386,dem,processHeat_low
BE,hh0143,0.25620659636212967,dem,processHeat_low
BE,hh0144,0.25248977403414613,dem,processHeat_low
BE,hh0145,0.25178920016840883,dem,processHeat_low
BE,hh0146,0.25385979714133966,dem,processHeat_low
BE,hh0147,0.2555636136130545,dem,processHeat_low
BE,hh0148,0.25284943309559027,dem,processHeat_low
BE,hh0149,0.2515121339231951,dem,processHeat_low
BE,hh0150,0.25200265116587844,dem,processHeat_low
BE,hh0151,0.24651139460274235,dem,processHeat_low
BE,hh0152,0.24727132555866882,dem,processHeat_low
BE,hh0153,0.2522906298199611,dem,processHeat_low
BE,hh0154,0.25081700266443135,dem,processHeat_low
BE,hh0155,0.25241066178669747,dem,processHeat_low
BE,hh0156,0.25315153321413064,dem,processHeat_low
BG,hh0139,0.3816438307956105,dem,processHeat_low
BG,hh0140,0.38040622675498525,dem,processHeat_low
BG,hh0141,0.3731826988218927,dem,processHeat_low
BG,hh0142,0.38172137008064055,dem,processHeat_low
BG,hh0143,0.38520766235183146,dem,processHeat_low
BG,hh0144,0.3798354312759784,dem,processHeat_low
BG,hh0145,0.3783650245911758,dem,processHeat_low
BG,hh0146,0.3815050889190843,dem,processHeat_low
BG,hh0147,0.38351960827253606,dem,processHeat_low
BG,hh0148,0.3780080880528658,dem,processHeat_low
BG,hh0149,0.3761452578880835,dem,processHeat_low
BG,hh0150,0.3787906537543222,dem,processHeat_low
BG,hh0151,0.3698899460925986,dem,processHeat_low
BG,hh0152,0.3710272428177177,dem,processHeat_low
BG,hh0153,0.37889265385615545,dem,processHeat_low
BG,hh0154,0.3750574524917738,dem,processHeat_low
BG,hh0155,0.37764650266512945,dem,processHeat_low
BG,hh0156,0.3798096194041136,dem,processHeat_low
CH,hh0139,0.2480896437704132,dem,processHeat_low
CH,hh0140,0.2494012560377996,dem,processHeat_low
CH,hh0141,0.2432142758069631,dem,processHeat_low
CH,hh0142,0.2485251689197412,dem,processHeat_low
CH,hh0143,0.25027643700479985,dem,processHeat_low
CH,hh0144,0.24378647568948963,dem,processHeat_low
CH,hh0145,0.24534277667271454,dem,processHeat_low
CH,hh0146,0.24855980114921294,dem,processHeat_low
CH,hh0147,0.24894071370545134,dem,processHeat_low
CH,hh0148,0.24796096397074052,dem,processHeat_low
CH,hh0149,0.24639923800828,dem,processHeat_low
CH,hh0150,0.2445438306729102,dem,processHeat_low
CH,hh0151,0.24088718557391076,dem,processHeat_low
CH,hh0152,0.2415714407353562,dem,processHeat_low
CH,hh0153,0.24384352327729175,dem,processHeat_low
CH,hh0154,0.2458782202555767,dem,processHeat_low
CH,hh0155,0.24860076469713022,dem,processHeat_low
CH,hh0156,0.24900555002284364,dem,processHeat_low
CZ,hh0139,2.104912562150823,dem,processHeat_low
CZ,hh0140,2.103410394364981,dem,processHeat_low
CZ,hh0141,2.0632568467651864,dem,processHeat_low
CZ,hh0142,2.0935916714045972,dem,processHeat_low
CZ,hh0143,2.113032805609309,dem,processHeat_low
CZ,hh0144,2.1019113404115357,dem,processHeat_low
CZ,hh0145,2.092119250209131,dem,processHeat_low
CZ,hh0146,2.1118309165268863,dem,processHeat_low
CZ,hh0147,2.1183985970531287,dem,processHeat_low
CZ,hh0148,2.095820540204332,dem,processHeat_low
CZ,hh0149,2.0831779103805492,dem,processHeat_low
CZ,hh0150,2.0815603671781915,dem,processHeat_low
CZ,hh0151,2.062867099226983,dem,processHeat_low
CZ,hh0152,2.064176812773096,dem,processHeat_low
CZ,hh0153,2.097239657425835,dem,processHeat_low
CZ,hh0154,2.075926909567773,dem,processHeat_low
CZ,hh0155,2.082940732131025,dem,processHeat_low
CZ,hh0156,2.106073658970835,dem,processHeat_low
DE,hh0139,5.43049758639901,dem,processHeat_low
DE,hh0140,5.439779806446101,dem,processHeat_low
DE,hh0141,5.330749125632362,dem,processHeat_low
DE,hh0142,5.430548552758775,dem,processHeat_low
DE,hh0143,5.460034393138619,dem,processHeat_low
DE,hh0144,5.379736539024219,dem,processHeat_low
DE,hh0145,5.373017749267985,dem,processHeat_low
DE,hh0146,5.419784581107438,dem,processHeat_low
DE,hh0147,5.458604443001176,dem,processHeat_low
DE,hh0148,5.42221407026589,dem,processHeat_low
DE,hh0149,5.390329928713255,dem,processHeat_low
DE,hh0150,5.369215667718858,dem,processHeat_low
DE,hh0151,5.2778942513222304,dem,processHeat_low
DE,hh0152,5.29125302677301,dem,processHeat_low
DE,hh0153,5.383173863771045,dem,processHeat_low
DE,hh0154,5.375613949758325,dem,processHeat_low
DE,hh0155,5.406846625289207,dem,processHeat_low
DE,hh0156,5.415268330947454,dem,processHeat_low
DK,hh0139,0.5238429105809246,dem,processHeat_low
DK,hh0140,0.5186216705963034,dem,processHeat_low
DK,hh0141,0.5096648597059357,dem,processHeat_low
DK,hh0142,0.5231066926655785,dem,processHeat_low
DK,hh0143,0.5314984475032816,dem,processHeat_low
DK,hh0144,0.5251999256261115,dem,processHeat_low
DK,hh0145,0.5221064700081115,dem,processHeat_low
DK,hh0146,0.5267256792385524,dem,processHeat_low
DK,hh0147,0.5258879219343271,dem,processHeat_low
DK,hh0148,0.5126080640948203,dem,processHeat_low
DK,hh0149,0.5108349278864353,dem,processHeat_low
DK,hh0150,0.5223648479500298,dem,processHeat_low
DK,hh0151,0.5096119153586187,dem,processHeat_low
DK,hh0152,0.5108125454696619,dem,processHeat_low
DK,hh0153,0.5209119605499382,dem,processHeat_low
DK,hh0154,0.5092654877346376,dem,processHeat_low
DK,hh0155,0.513747653301607,dem,processHeat_low
DK,hh0156,0.5220015626307486,dem,processHeat_low
EE,hh0139,0.07885180768880673,dem,processHeat_low
EE,hh0140,0.07811301477573807,dem,processHeat_low
EE,hh0141,0.07670381939817617,dem,processHeat_low
EE,hh0142,0.07877814755079271,dem,processHeat_low
EE,hh0143,0.08003015839886984,dem,processHeat_low
EE,hh0144,0.07894655525734606,dem,processHeat_low
EE,hh0145,0.0785431188089376,dem,processHeat_low
EE,hh0146,0.07927441754770825,dem,processHeat_low
EE,hh0147,0.07915394707904966,dem,processHeat_low
EE,hh0148,0.07719886161586942,dem,processHeat_low
EE,hh0149,0.07691900460142165,dem,processHeat_low
EE,hh0150,0.07858548841844026,dem,processHeat_low
EE,hh0151,0.0766286593446921,dem,processHeat_low
EE,hh0152,0.0768240234590678,dem,processHeat_low
EE,hh0153,0.07832077648043878,dem,processHeat_low
EE,hh0154,0.07668773066950507,dem,processHeat_low
EE,hh0155,0.07740969514978246,dem,processHeat_low
EE,hh0156,0.07859435996550701,dem,processHeat_low
ES,hh0139,2.50824935237506,dem,processHeat_low
ES,hh0140,2.491985996839503,dem,processHeat_low
ES,hh0141,2.443355831901499,dem,processHeat_low
ES,hh0142,2.5058311080047133,dem,processHeat_low
ES,hh0143,2.5404459756018696,dem,processHeat_low
ES,hh0144,2.5041969289241024,dem,processHeat_low
ES,hh0145,2.4941526015127238,dem,processHeat_low
ES,hh0146,2.5183877044128167,dem,processHeat_low
ES,hh0147,2.51901290447222,dem,processHeat_low
ES,hh0148,2.467554676067266,dem,processHeat_low
ES,hh0149,2.456652606375428,dem,processHeat_low
ES,hh0150,2.493607692207661,dem,processHeat_low
ES,hh0151,2.435999410691693,dem,processHeat_low
ES,hh0152,2.44220174941438,dem,processHeat_low
ES,hh0153,2.4891904397554754,dem,processHeat_low
ES,hh0154,2.4491103617729095,dem,processHeat_low
ES,hh0155,2.470758395039411,dem,processHeat_low
ES,hh0156,2.501637158167796,dem,processHeat_low
FI,hh0139,4.088652609296072,dem,processHeat_low
FI,hh0140,4.134320582184164,dem,processHeat_low
FI,hh0141,4.0429455588053145,dem,processHeat_low
FI,hh0142,4.099276227619319,dem,processHeat_low
FI,hh0143,4.127370279068323,dem,processHeat_low
FI,hh0144,3.987052201021483,dem,processHeat_low
FI,hh0145,4.06578467506174,dem,processHeat_low
FI,hh0146,4.13074160408148,dem,processHeat_low
FI,hh0147,4.081194218478435,dem,processHeat_low
FI,hh0148,4.103724270254256,dem,processHeat_low
FI,hh0149,4.085625886283347,dem,processHeat_low
FI,hh0150,4.027290533724969,dem,processHeat_low
FI,hh0151,4.04657472655963,dem,processHeat_low
FI,hh0152,4.049268872615842,dem,processHeat_low
FI,hh0153,3.9841636392290485,dem,processHeat_low
FI,hh0154,4.085968362174573,dem,processHeat_low
FI,hh0155,4.148479469652287,dem,processHeat_low
FI,hh0156,4.160554679138343,dem,processHeat_low
FR,hh0139,1.8687575989515608,dem,processHeat_low
FR,hh0140,1.8553316048046327,dem,processHeat_low
FR,hh0141,1.8197507920976932,dem,processHeat_low
FR,hh0142,1.866891752400079,dem,processHeat_low
FR,hh0143,1.8928800317971763,dem,processHeat_low
FR,hh0144,1.8674308436457068,dem,processHeat_low
FR,hh0145,1.8582171022408147,dem,processHeat_low
FR,hh0146,1.8755451059860206,dem,processHeat_low
FR,hh0147,1.8771571976321866,dem,processHeat_low
FR,hh0148,1.8371040632491713,dem,processHeat_low
FR,hh0149,1.8290922294991105,dem,processHeat_low
FR,hh0150,1.8587660529055938,dem,processHeat_low
FR,hh0151,1.8136417838486523,dem,processHeat_low
FR,hh0152,1.818443901952378,dem,processHeat_low
FR,hh0153,1.8560062667056627,dem,processHeat_low
FR,hh0154,1.823313017662258,dem,processHeat_low
FR,hh0155,1.8388160757258447,dem,processHeat_low
FR,hh0156,1.8620542510116138,dem,processHeat_low
GR,hh0139,0.36097944276355065,dem,processHeat_low
GR,hh0140,0.3570166528537584,dem,processHeat_low
GR,hh0141,0.3510977629422314,dem,processHeat_low
GR,hh0142,0.36045314287991914,dem,processHeat_low
GR,hh0143,0.366516155578438,dem,processHeat_low
GR,hh0144,0.36230155102191475,dem,processHeat_low
GR,hh0145,0.3600795655989941,dem,processHeat_low
GR,hh0146,0.36321273839701007,dem,processHeat_low
GR,hh0147,0.36229481215741544,dem,processHeat_low
GR,hh0148,0.352619844600099,dem,processHeat_low
GR,hh0149,0.3515240424856074,dem,processHeat_low
GR,hh0150,0.36030222959243474,dem,processHeat_low
GR,hh0151,0.35145001173873425,dem,processHeat_low
GR,hh0152,0.3522513479349527,dem,processHeat_low
GR,hh0153,0.3590705673556158,dem,processHeat_low
GR,hh0154,0.3504644257270684,dem,processHeat_low
GR,hh0155,0.35362367680977513,dem,processHeat_low
GR,hh0156,0.3597245798206359,dem,processHeat_low
HR,hh0139,0.18021328855229513,dem,processHeat_low
HR,hh0140,0.1811660488385769,dem,processHeat_low
HR,hh0141,0.17667180217586065,dem,processHeat_low
HR,hh0142,0.18052965572610447,dem,processHeat_low
HR,hh0143,0.18180178371960665,dem,processHeat_low
HR,hh0144,0.1770874504109088,dem,processHeat_low
HR,hh0145,0.1782179535382511,dem,processHeat_low
HR,hh0146,0.1805548127132397,dem,processHeat_low
HR,hh0147,0.1808315090851238,dem,processHeat_low
HR,hh0148,0.18011981504207597,dem,processHeat_low
HR,hh0149,0.17898537118867353,dem,processHeat_low
HR,hh0150,0.17763759603599283,dem,processHeat_low
HR,hh0151,0.1749813947195662,dem,processHeat_low
HR,hh0152,0.17547844034800164,dem,processHeat_low
HR,hh0153,0.1771288900019954,dem,processHeat_low
HR,hh0154,0.17860690185318617,dem,processHeat_low
HR,hh0155,0.18058456879464302,dem,processHeat_low
HR,hh0156,0.18087860644016018,dem,processHeat_low
HU,hh0139,0.18862991695588413,dem,processHeat_low
HU,hh0140,0.18779136932978416,dem,processHeat_low
HU,hh0141,0.18422621261404284,dem,processHeat_low
HU,hh0142,0.18825194172555293,dem,processHeat_low
HU,hh0143,0.19043590854794792,dem,processHeat_low
HU,hh0144,0.1883062744072539,dem,processHeat_low
HU,hh0145,0.1874862882870095,dem,processHeat_low
HU,hh0146,0.18917749041478998,dem,processHeat_low
HU,hh0147,0.18954664961466755,dem,processHeat_low
HU,hh0148,0.1864243764940673,dem,processHeat_low
HU,hh0149,0.18552423386591962,dem,processHeat_low
HU,hh0150,0.1872558880202269,dem,processHeat_low
HU,hh0151,0.183652278949787,dem,processHeat_low
HU,hh0152,0.1840250525941905,dem,processHeat_low
HU,hh0153,0.1874987111347301,dem,processHeat_low
HU,hh0154,0.18493462286230627,dem,processHeat_low
HU,hh0155,0.1861748014811172,dem,processHeat_low
HU,hh0156,0.18819095444072556,dem,processHeat_low
IE,hh0139,0.025204109775396583,dem,processHeat_low
IE,hh0140,0.024914864680350944,dem,processHeat_low
IE,hh0141,0.024510220773031555,dem,processHeat_low
IE,hh0142,0.02516647684866253,dem,processHeat_low
IE,hh0143,0.025599375705491097,dem,processHeat_low
IE,hh0144,0.025310574481555242,dem,processHeat_low
IE,hh0145,0.025149958865416287,dem,processHeat_low
IE,hh0146,0.025366978697527395,dem,processHeat_low
IE,hh0147,0.025294059366358382,dem,processHeat_low
IE,hh0148,0.02460134210243968,dem,processHeat_low
IE,hh0149,0.024528486391649396,dem,processHeat_low
IE,hh0150,0.02516750274814205,dem,processHeat_low
IE,hh0151,0.024546258705819363,dem,processHeat_low
IE,hh0152,0.02460137535838989,dem,processHeat_low
IE,hh0153,0.025076082973956762,dem,processHeat_low
IE,hh0154,0.02445497454737195,dem,processHeat_low
IE,hh0155,0.024676164882047436,dem,processHeat_low
IE,hh0156,0.025114877733507228,dem,processHeat_low
IT,hh0139,2.2116215001842647,dem,processHeat_low
IT,hh0140,2.2248721647529237,dem,processHeat_low
IT,hh0141,2.171494486435222,dem,processHeat_low
IT,hh0142,2.2135126503426363,dem,processHeat_low
IT,hh0143,2.2278739494313413,dem,processHeat_low
IT,hh0144,2.174746583239539,dem,processHeat_low
IT,hh0145,2.18901207646104,dem,processHeat_low
IT,hh0146,2.2170107531819667,dem,processHeat_low
IT,hh0147,2.2189945607124173,dem,processHeat_low
IT,hh0148,2.2138458512126817,dem,processHeat_low
IT,hh0149,2.2000840852824695,dem,processHeat_low
IT,hh0150,2.1794830066746727,dem,processHeat_low
IT,hh0151,2.1545989801779797,dem,processHeat_low
IT,hh0152,2.1594883414754804,dem,processHeat_low
IT,hh0153,2.175843698513745,dem,processHeat_low
IT,hh0154,2.195491691276402,dem,processHeat_low
IT,hh0155,2.2177772780942178,dem,processHeat_low
IT,hh0156,2.2223548120291525,dem,processHeat_low
LT,hh0139,0.06129125021774939,dem,processHeat_low
LT,hh0140,0.060942688849252136,dem,processHeat_low
LT,hh0141,0.059773770316638775,dem,processHeat_low
LT,hh0142,0.061287353051938,dem,processHeat_low
LT,hh0143,0.06201378159002502,dem,processHeat_low
LT,hh0144,0.061124094713363775,dem,processHeat_low
LT,hh0145,0.06084674168218385,dem,processHeat_low
LT,hh0146,0.06138580841769681,dem,processHeat_low
LT,hh0147,0.06157799482920723,dem,processHeat_low
LT,hh0148,0.06042544659914029,dem,processHeat_low
LT,hh0149,0.06014807994066018,dem,processHeat_low
LT,hh0150,0.060917778220670016,dem,processHeat_low
LT,hh0151,0.059381525280684855,dem,processHeat_low
LT,hh0152,0.05956324081716957,dem,processHeat_low
LT,hh0153,0.0608460983566772,dem,processHeat_low
LT,hh0154,0.05996675565504006,dem,processHeat_low
LT,hh0155,0.06045005406306814,dem,processHeat_low
LT,hh0156,0.061006008793469846,dem,processHeat_low
LU,hh0139,0.09584019198839348,dem,processHeat_low
LU,hh0140,0.0952265222649239,dem,processHeat_low
LU,hh0141,0.09370997515744339,dem,processHeat_low
LU,hh0142,0.09516161650752439,dem,processHeat_low
LU,hh0143,0.09655929793019272,dem,processHeat_low
LU,hh0144,0.09649484014004181,dem,processHeat_low
