scenario,timestep_3,parameter,value,comment
scr1995,ini01,scrProb,0.02857142857142857,extremeHigh
scr2004,ini01,scrProb,0.5428571428571428,clustering
scr2002,ini01,scrProb,0.42857142857142855,clustering
scr1988,ini01,scrProb,0.0,none
scr2008,ini01,scrProb,0.0,none
scr2016,ini01,scrProb,0.0,none
scr2016,ini02,scrProb,0.02857142857142857,extremeLow
scr2008,ini02,scrProb,0.6571428571428571,clustering
scr1988,ini02,scrProb,0.3142857142857143,clustering
scr1995,ini02,scrProb,0.0,none
scr2002,ini02,scrProb,0.0,none
scr2004,ini02,scrProb,0.0,none
